date,equity
2006-06-13,145908.3240808132
2006-06-14,145407.0666174042
2006-06-15,147539.49358781683
2006-06-16,146561.3056914978
2006-06-19,147110.3150002456
2006-06-20,147208.2061053324
2006-06-21,147934.18445131756
2006-06-22,148122.69111397475
2006-06-23,147505.0798085759
2006-06-26,148131.13686130277
2006-06-27,147161.9025518572
2006-06-28,147909.7979631296
2006-06-29,149659.2199866674
2006-06-30,147967.1337638103
2006-07-03,150218.72458177473
2006-07-05,149115.75696677782
2006-07-06,149080.28879018978
2006-07-07,148516.78698349226
2006-07-10,148792.1171541801
2006-07-11,148733.45554848466
2006-07-12,145289.71994698988
2006-07-13,142608.46119509023
2006-07-14,141095.25056022365
2006-07-17,141408.0910148371
2006-07-18,142471.97400666145
2006-07-19,143096.1329831795
2006-07-20,140032.1594991215
2006-07-21,137672.15452361142
2006-07-24,140395.44472045157
2006-07-25,141439.57934944466
2006-07-26,142642.73536516493
2006-07-27,143151.36208708928
2006-07-28,144428.74585991152
2006-07-31,143852.4742481313
2006-08-01,143322.8177546936
2006-08-02,142819.57244608074
2006-08-03,143423.11166739435
2006-08-04,143609.61255621279
2006-08-07,145096.90390919015
2006-08-08,145579.14815896447
2006-08-09,145947.89822947956
2006-08-10,145797.89646098414
2006-08-11,145831.19112970782
2006-08-14,145811.2536975097
2006-08-15,148303.56413063596
2006-08-16,149445.75127967197
2006-08-17,149072.19955412162
2006-08-18,149996.386841248
2006-08-21,150233.06876062055
2006-08-22,150270.43793228612
2006-08-23,149360.7277016766
2006-08-24,150736.74574642006
2006-08-25,150857.9087061254
2006-08-28,151289.6737604418
2006-08-29,151331.50161577365
2006-08-30,152003.10580425026
2006-08-31,151540.07045225307
2006-09-01,151988.89265601838
2006-09-05,152491.24628304425
2006-09-06,150827.72927207465
2006-09-07,151499.0355127725
2006-09-08,150379.55349614582
2006-09-11,149501.55695551788
2006-09-12,149937.31411885205
2006-09-13,149845.54388688895
2006-09-14,149820.58219576514
2006-09-15,149629.48145062273
2006-09-18,149727.15999829557
2006-09-19,149233.60546209442
2006-09-20,153750.00560875726
2006-09-21,153134.8242055439
2006-09-22,150609.84940406083
2006-09-25,152013.52098848508
2006-09-26,151435.0054757549
2006-09-27,150248.81123995877
2006-09-28,150328.37828786377
2006-09-29,150542.26693192805
2006-10-02,148893.3569993878
2006-10-03,149585.88541618452
2006-10-04,151217.25617196373
2006-10-05,151266.7391515951
2006-10-06,150914.63264512634
2006-10-09,151156.41392763535
2006-10-10,151947.01103871103
2006-10-11,151231.5958218053
2006-10-12,152925.86050385443
2006-10-13,153702.05856032303
2006-10-16,153638.19373957274
2006-10-17,152792.87139651043
2006-10-18,153188.10847566256
2006-10-19,152808.34404378483
2006-10-20,153569.12141428364
2006-10-23,153451.36436293396
2006-10-24,152301.47661698487
2006-10-25,151457.6330074381
2006-10-26,152549.4084994493
2006-10-27,150783.04603910432
2006-10-30,150260.4496001101
2006-10-31,149723.34037787232
2006-11-01,147895.05033576646
2006-11-02,148059.0818124317
2006-11-03,152577.90069718074
2006-11-06,154270.91524339307
2006-11-07,155213.06736798427
2006-11-08,157991.41283550858
2006-11-09,159374.94145397624
2006-11-10,159826.0214762968
2006-11-13,160914.6814436048
2006-11-14,161289.36313514502
2006-11-15,160741.99631342728
2006-11-16,161506.6795971949
2006-11-17,160990.36864955325
2006-11-20,161480.12249595727
2006-11-21,162041.101844343
2006-11-22,163308.33315432534
2006-11-24,163751.7984326594
2006-11-27,158860.64958961224
2006-11-28,163178.36044876315
2006-11-29,163486.95864167044
2006-11-30,162892.38809714257
2006-12-01,161072.47606848014
2006-12-04,162809.75816364886
2006-12-05,163444.86337384075
2006-12-06,162704.52653186026
2006-12-07,159985.86706411166
2006-12-08,161185.49142908416
2006-12-11,161954.86473215162
2006-12-12,160199.80257537053
2006-12-13,162078.7895933162
2006-12-14,162545.08466171435
2006-12-15,163693.77403846264
2006-12-18,161691.22610621815
2006-12-19,162318.4341239186
2006-12-20,161791.90527031381
2006-12-21,160498.45507597458
2006-12-22,159883.644457166
2006-12-26,159426.52228128724
2006-12-27,160148.04871797192
2006-12-28,159899.68901874128
2006-12-29,161068.08789119663
2007-01-03,161382.91510895186
2007-01-04,163015.72038567017
2007-01-05,162675.2437318923
2007-01-08,164317.4816726009
2007-01-09,163879.13914895582
2007-01-10,165244.0246963299
2007-01-11,166836.63728675066
2007-01-12,167946.24704432677
2007-01-16,166562.31975456994
2007-01-17,164725.37686949395
2007-01-18,163353.23816356697
2007-01-19,162734.65095066122
2007-01-22,161309.30063199086
2007-01-23,159613.141575174
2007-01-24,163391.73851459232
2007-01-25,160073.7347626091
2007-01-26,159699.05370152998
2007-01-29,159897.69707958843
2007-01-30,160005.62516479945
2007-01-31,160791.80475787894
2007-02-01,159963.918719058
2007-02-02,161230.2572950093
2007-02-05,160117.27754578902
2007-02-06,161550.48631750737
2007-02-07,162113.26761586673
2007-02-08,162655.17514141448
2007-02-09,161165.2344249057
2007-02-12,160204.9012852149
2007-02-13,161269.01293032535
2007-02-14,163251.9377790176
2007-02-15,163035.7674905493
2007-02-16,162496.2448379406
2007-02-20,162955.82274781863
2007-02-21,162675.55398137035
2007-02-22,163377.59247578727
2007-02-23,163226.36901333253
2007-02-26,161928.14800969773
2007-02-27,154587.18998746818
2007-02-28,155696.83005064318
2007-03-01,154345.00024055887
2007-03-02,152049.06872235972
2007-03-05,151138.29883962998
2007-03-06,154813.51490740787
2007-03-07,155597.9421251533
2007-03-08,156781.77104404362
2007-03-09,156454.54036871003
2007-03-12,155459.63031508029
2007-03-13,153242.5507051156
2007-03-14,155077.09585769082
2007-03-15,154075.55632242077
2007-03-16,152526.02638159905
2007-03-19,153666.34308750584
2007-03-20,154976.33481592376
2007-03-21,156688.69743992403
2007-03-22,158125.12960250178
2007-03-23,158864.3224198843
2007-03-26,159118.28899297968
2007-03-27,158563.76791886665
2007-03-28,156381.1667250527
2007-03-29,155295.82127374623
2007-03-30,155011.03503479794
2007-04-02,156390.26871687992
2007-04-03,158074.84944913856
2007-04-04,159242.94379464208
2007-04-05,159565.14305775226
2007-04-09,160492.85844766753
2007-04-10,161533.11703461962
2007-04-11,160049.52114081263
2007-04-12,162312.6528586935
2007-04-13,161747.48653274536
2007-04-16,162851.73236730954
2007-04-17,161191.27984376322
2007-04-18,160641.4312258661
2007-04-19,159562.83959292065
2007-04-20,161656.58345756814
2007-04-23,163555.7431381039
2007-04-24,164928.58028972027
2007-04-25,167981.87277766218
2007-04-26,168948.54857554572
2007-04-27,168462.4869841935
2007-04-30,165893.97922796002
2007-05-01,166355.2792057951
2007-05-02,168273.10834182586
2007-05-03,168979.68210321042
2007-05-04,170001.95351699882
2007-05-07,169390.620826338
2007-05-08,170603.86807203878
2007-05-09,173559.89002695348
2007-05-10,171735.7744407701
2007-05-11,174589.4006148541
2007-05-14,174516.05859083924
2007-05-15,173614.40445632648
2007-05-16,174338.93435493036
2007-05-17,176178.97665151747
2007-05-18,177115.58928503332
2007-05-21,179006.74737784686
2007-05-22,178423.6131993039
2007-05-23,177378.33019648766
2007-05-24,173967.7326412699
2007-05-25,176101.88910609373
2007-05-29,174318.85292327468
2007-05-30,177453.6405485836
2007-05-31,176220.08689593672
2007-06-01,176692.68779160187
2007-06-04,179980.30425975705
2007-06-05,179267.04896857304
2007-06-06,177665.7008117737
2007-06-07,174175.73970525266
2007-06-08,175427.47680031278
2007-06-11,175439.26580029304
2007-06-12,173526.23594264456
2007-06-13,176433.32858471302
2007-06-14,179633.3829058335
2007-06-15,181278.5559399942
2007-06-18,183931.097699303
2007-06-19,183803.00856907916
2007-06-20,180066.8616575943
2007-06-21,184248.05291946806
2007-06-22,185991.43391551325
2007-06-25,183334.07341603067
2007-06-26,179436.80452646132
2007-06-27,181707.9485746807
2007-06-28,178964.02113635658
2007-06-29,180663.7431132317
2007-07-02,182749.4994957535
2007-07-03,185600.9983342259
2007-07-05,187959.83186857586
2007-07-06,189019.89228916715
2007-07-09,189174.21821307062
2007-07-10,189136.05514453363
2007-07-11,189077.0023944127
2007-07-12,191042.86130017333
2007-07-13,191887.92373540855
2007-07-16,190207.8493182311
2007-07-17,188641.7527538358
2007-07-18,190823.71997368205
2007-07-19,191189.93107939852
2007-07-20,190936.5120295346
2007-07-23,193982.88236849135
2007-07-24,188037.60701933678
2007-07-25,189660.13988641
2007-07-26,188226.50866096606
2007-07-27,184117.85861967428
2007-07-30,185667.76173140324
2007-07-31,181411.83258811958
2007-08-01,181495.1789791597
2007-08-02,179356.6258433742
2007-08-03,171979.76401302958
2007-08-06,173247.43426611408
2007-08-07,176545.36624792218
2007-08-08,181308.91540643096
2007-08-09,176009.93302293503
2007-08-10,175599.29270269553
2007-08-13,176303.79402523092
2007-08-14,173566.42344791105
2007-08-15,168731.17590753225
2007-08-16,166549.54089415472
2007-08-17,169599.49432985458
2007-08-20,170966.35680670402
2007-08-21,170166.31357124393
2007-08-22,171190.07100549873
2007-08-23,171428.16285316358
2007-08-24,175020.03017667122
2007-08-27,173465.3235671924
2007-08-28,168735.06060479506
2007-08-29,175650.31595837587
2007-08-30,175552.50467458327
2007-08-31,178692.61404107956
2007-09-04,183697.42536674565
2007-09-05,180330.93356551134
2007-09-06,179565.65529875588
2007-09-07,177560.46506490285
2007-09-10,179355.04001815128
2007-09-11,181108.43292905213
2007-09-12,182153.12480734507
2007-09-13,182522.41593365045
2007-09-14,183046.02171518104
2007-09-17,181824.8657719625
2007-09-18,187929.516508303
2007-09-19,190450.02092476786
2007-09-20,191384.29479570274
2007-09-21,192784.28701588648
2007-09-24,192791.53275392955
2007-09-25,193223.202407621
2007-09-26,193525.39439937775
2007-09-27,195559.54367014387
2007-09-28,194982.26681134276
2007-10-01,196278.7159903669
2007-10-02,195417.03583201012
2007-10-03,193029.66537264883
2007-10-04,192679.45211665123
2007-10-05,194519.98927265694
2007-10-08,195964.55525222674
2007-10-09,197763.63831833255
2007-10-10,199453.93565162108
2007-10-11,196549.16385818424
2007-10-12,198352.88042836273
2007-10-15,197599.31311687606
2007-10-16,196487.56110874465
2007-10-17,201101.1161166546
2007-10-18,198966.6466042149
2007-10-19,189909.59181577133
2007-10-22,188917.67263264794
2007-10-23,193808.309070773
2007-10-24,193419.42081197465
2007-10-25,190769.26017122038
2007-10-26,194732.0909283359
2007-10-29,195861.94210047188
2007-10-30,196508.32665620683
2007-10-31,198370.19684087724
2007-11-01,195257.10642609856
2007-11-02,197285.76545590407
2007-11-05,197094.35171764786
2007-11-06,200412.3575906347
2007-11-07,196891.0613119244
2007-11-08,191977.7478541276
2007-11-09,187287.62838598993
2007-11-12,182705.87234559975
2007-11-13,184888.23481163257
2007-11-14,183967.10398852685
2007-11-15,183399.46743385133
2007-11-16,184412.37427618747
2007-11-19,182396.9791162714
2007-11-20,187519.95415400708
2007-11-21,189211.62149053792
2007-11-23,192752.93388102687
2007-11-26,191473.36081696668
2007-11-27,193530.99064550115
2007-11-28,196494.34881290936
2007-11-29,198252.01463586045
2007-11-30,197328.33581633787
2007-12-03,195497.8720281651
2007-12-04,192555.82354967087
2007-12-05,193455.00021696885
2007-12-06,198984.86989224658
2007-12-07,199365.93195005416
2007-12-10,201323.79601921508
2007-12-11,197349.32180297855
2007-12-12,198116.91859701858
2007-12-13,196775.72773548562
2007-12-14,195029.87362178808
2007-12-17,190122.35788632635
2007-12-18,189637.5114686193
2007-12-19,190310.6821803263
2007-12-20,191947.1831879563
2007-12-21,193200.13593007645
2007-12-24,195470.00123403108
2007-12-26,196553.3201949137
2007-12-27,194494.7864299336
2007-12-28,195348.1274866657
2007-12-31,192985.66986650391
2008-01-02,190368.37469749697
2008-01-03,190209.60590587495
2008-01-04,183498.44656890488
2008-01-07,181725.1515011967
2008-01-08,177395.2488340501
2008-01-09,182818.93657026778
2008-01-10,181580.96398049282
2008-01-11,178777.98785016453
2008-01-14,182747.0253115492
2008-01-15,177304.4002186684
2008-01-16,171443.2649143467
2008-01-17,170336.5396598307
2008-01-18,170463.65724978154
2008-01-22,166520.643540538
2008-01-23,156303.6902277428
2008-01-24,157485.52150500618
2008-01-25,156104.04889900272
2008-01-28,155442.84882220012
2008-01-29,155347.7229552721
2008-01-30,155325.74752141093
2008-01-31,156646.54960010643
2008-02-01,155095.88271546533
2008-02-04,154224.69321228896
2008-02-05,152984.02642550008
2008-02-06,151654.66007910232
2008-02-07,151894.8217271403
2008-02-08,151695.2333158494
2008-02-11,151872.61551507356
2008-02-12,152676.6185848629
2008-02-13,154014.35259406254
2008-02-14,152708.98424313348
2008-02-15,152143.4254846538
2008-02-19,152137.31879308182
2008-02-20,152270.46405806075
2008-02-21,152226.06156390026
2008-02-22,152564.08342899376
2008-02-25,153215.11313968652
2008-02-26,154847.05087650163
2008-02-27,154579.61655419355
2008-02-28,153476.0437413635
2008-02-29,151577.3187462668
2008-03-03,150580.43294087658
2008-03-04,150673.98887817346
2008-03-05,150707.14449246827
2008-03-06,149976.9750831757
2008-03-07,149720.79298904364
2008-03-10,147706.74135918377
2008-03-11,149201.94625841512
2008-03-12,149810.1438695809
2008-03-13,150834.82895639256
2008-03-14,149984.9776565594
2008-03-17,148075.58053178835
2008-03-18,150139.6805915093
2008-03-19,148003.93104683002
2008-03-20,155128.16979352818
2008-03-24,107458.94507495736
2008-03-25,107045.13416695145
2008-03-26,106952.35668528912
2008-03-27,106576.30178137003
2008-03-28,106409.13664994448
2008-03-31,106845.37661988109
2008-04-01,107924.43799931725
2008-04-02,108231.98470012392
2008-04-03,108608.06410153938
2008-04-04,108224.39092610829
2008-04-07,108111.7485578604
2008-04-08,108293.31227225167
2008-04-09,108084.19778877516
2008-04-10,108486.83629687803
2008-04-11,108609.53169615069
2008-04-14,108248.67890638462
2008-04-15,108556.73889775891
2008-04-16,108890.13008789023
2008-04-17,108645.79320305242
2008-04-18,109506.63672895034
2008-04-21,109573.09601628101
2008-04-22,109715.27967420759
2008-04-23,110001.67776274016
2008-04-24,110403.66956607038
2008-04-25,110567.73641180506
2008-04-28,110487.05567219743
2008-04-29,108917.61412060105
2008-04-30,109746.81415477853
2008-05-01,108903.56289018935
2008-05-02,109193.25243166286
2008-05-05,109836.9952378028
2008-05-06,110564.35189416129
2008-05-07,110512.28930812496
2008-05-08,111760.91367734544
2008-05-09,111879.60606958676
2008-05-12,112504.04643574725
2008-05-13,111529.69061864464
2008-05-14,112305.02392257746
2008-05-15,112084.74732649609
2008-05-16,112046.64890454273
2008-05-19,111718.5193412997
2008-05-20,112019.5420986106
2008-05-21,110274.85304213584
2008-05-22,110506.57521907816
2008-05-23,109926.84090979736
2008-05-27,111258.30092041836
2008-05-28,112657.16532111041
2008-05-29,110046.01152811619
2008-05-30,111072.34895976119
2008-06-02,110582.21566217925
2008-06-03,108989.89729442212
2008-06-04,108175.28397669665
2008-06-05,112205.02275218558
2008-06-06,111831.20867473503
2008-06-09,113776.13571247256
2008-06-10,115127.29912047464
2008-06-11,113746.51896214594
2008-06-12,111142.15230038206
2008-06-13,110761.12927009889
2008-06-16,112355.89236546574
2008-06-17,114783.2009014538
2008-06-18,114164.13847713477
2008-06-19,114491.93942195532
2008-06-20,113066.05711353333
2008-06-23,115081.11959718201
2008-06-24,114356.2744048749
2008-06-25,116009.23790076417
2008-06-26,113137.89290972575
2008-06-27,113830.37389642041
2008-06-30,113525.76432582262
2008-07-01,113585.30523074255
2008-07-02,111257.5029285384
2008-07-03,109861.83303210574
2008-07-07,109867.68404734436
2008-07-08,109710.29199031033
2008-07-09,107880.84537875347
2008-07-10,109458.26629753427
2008-07-11,108568.26707740621
2008-07-14,109845.73617481449
2008-07-15,106825.34047331972
2008-07-16,119849.73971747763
2008-07-17,129319.64233013902
2008-07-18,142249.63177928183
2008-07-21,146925.35295949003
2008-07-22,141521.2512339546
2008-07-23,144026.82462468115
2008-07-24,140149.4372021677
2008-07-25,143080.370362069
2008-07-28,138922.54333793663
2008-07-29,140474.32843192047
2008-07-30,144796.01319808885
2008-07-31,144029.37950803904
2008-08-01,142508.6393732542
2008-08-04,138156.79996697127
2008-08-05,140578.7856695905
2008-08-06,141580.02855656832
2008-08-07,140218.88062514577
2008-08-08,142131.1879341062
2008-08-11,140949.82993038796
2008-08-12,140383.97985413793
2008-08-13,141466.75776555034
2008-08-14,142983.40836470036
2008-08-15,143718.07810432606
2008-08-18,142286.73367496385
2008-08-19,141315.37818787104
2008-08-20,141178.50961042484
2008-08-21,141156.60910126995
2008-08-22,142004.43553289384
2008-08-25,140511.21962397613
2008-08-26,140135.00011347744
2008-08-27,140677.81545959215
2008-08-28,140886.2566370981
2008-08-29,138614.97351216033
2008-09-02,136926.00684667745
2008-09-03,135590.55515454806
2008-09-04,133047.48609507113
2008-09-05,131801.05395711263
2008-09-08,129904.95165787623
2008-09-09,129843.19865237015
2008-09-10,132268.73801005827
2008-09-11,135781.88113492506
2008-09-12,134146.13208871905
2008-09-15,132456.67519412623
2008-09-16,125196.61384451573
2008-09-17,113608.76056876896
2008-09-18,122945.86182100986
2008-09-19,143236.8067825278
2008-09-22,157114.59224841231
2008-09-23,162305.26887647968
2008-09-24,131524.3491762527
2008-09-25,132539.573207873
2008-09-26,133395.8939793513
2008-09-29,127656.85054369469
2008-09-30,132857.8704883961
2008-10-01,133965.0927818984
2008-10-02,131578.04247093713
2008-10-03,131552.37682006482
2008-10-06,126002.16093289349
2008-10-07,121808.68988635292
2008-10-08,122101.82306913081
2008-10-09,117011.50666879273
2008-10-10,118311.57663211605
2008-10-13,127115.30446413723
2008-10-14,133631.07940114007
2008-10-15,124082.60648129201
2008-10-16,128279.55666591057
2008-10-17,127740.1656868411
2008-10-20,132252.43939952675
2008-10-21,130600.7484541685
2008-10-22,124628.04445796598
2008-10-23,129497.82663413914
2008-10-24,127824.99131895501
2008-10-27,123715.37810898121
2008-10-28,132775.98124120024
2008-10-29,129405.52017517961
2008-10-30,133356.4814719348
2008-10-31,137590.94758276787
2008-11-03,138385.0539112617
2008-11-04,139508.52089100133
2008-11-05,134654.47398719267
2008-11-06,131740.47461259132
2008-11-07,134575.60423987644
2008-11-10,135252.41246571392
2008-11-11,134561.16335902188
2008-11-12,130026.5483109312
2008-11-13,137255.03063370252
2008-11-14,131394.9869551998
2008-11-17,124937.91516579826
2008-11-18,124265.05991845038
2008-11-19,116869.91453826454
2008-11-20,106278.82026827702
2008-11-21,108230.86874194388
2008-11-24,119439.76164477524
2008-11-25,123487.29245783307
2008-11-26,126081.94398704077
2008-11-28,128138.01637147673
2008-12-01,123589.55305324582
2008-12-02,124480.98410894145
2008-12-03,127994.04559200481
2008-12-04,125502.76105901785
2008-12-05,127692.49161052606
2008-12-08,131856.9489909076
2008-12-09,129909.66740415555
2008-12-10,132522.0245721465
2008-12-11,132460.84522793218
2008-12-12,133070.944035519
2008-12-15,132989.05054338073
2008-12-16,135691.16568207802
2008-12-17,136601.13097193517
2008-12-18,136177.56195105592
2008-12-19,135897.06928070774
2008-12-22,135731.5471378427
2008-12-23,136027.168336375
2008-12-24,137061.55670088695
2008-12-26,139200.06405982692
2008-12-29,140467.15088598809
2008-12-30,139729.28938682805
2008-12-31,140362.33391960306
2009-01-02,144379.91166606432
2009-01-05,143809.58867306917
2009-01-06,142493.2736555896
2009-01-07,137940.077508767
2009-01-08,138234.36480733784
2009-01-09,136134.59931281334
2009-01-12,132875.65476207188
2009-01-13,134911.58928077
2009-01-14,130541.92277507816
2009-01-15,132576.87802746653
2009-01-16,134466.19806704027
2009-01-20,121453.72748501775
2009-01-21,130801.2547738585
2009-01-22,127454.76258332776
2009-01-23,128363.01253859414
2009-01-26,121876.8453637289
2009-01-27,123601.64353327638
2009-01-28,130389.98695725357
2009-01-29,125357.81164618152
2009-01-30,121923.7310459636
2009-02-02,123898.98754562647
2009-02-03,125688.05018126861
2009-02-04,124488.74033325266
2009-02-05,125593.2957160557
2009-02-06,126775.49356631652
2009-02-09,125346.55736098393
2009-02-10,122104.65451535462
2009-02-11,120954.14932230682
2009-02-12,121445.88602287216
2009-02-13,120706.42989771448
2009-02-17,116779.69358634841
2009-02-18,117098.3722249267
2009-02-19,115520.0810781516
2009-02-20,115235.40417341255
2009-02-23,111933.71218269753
2009-02-24,126279.30250391865
2009-02-25,124886.48472592786
2009-02-26,122954.4567728161
2009-02-27,126948.21481633751
2009-03-02,122331.65242618289
2009-03-03,121868.46842125895
2009-03-04,126972.12593742204
2009-03-05,126918.13716859905
2009-03-06,122191.08500003391
2009-03-09,118129.33629421168
2009-03-10,144127.20026734605
2009-03-11,154531.36982249666
2009-03-12,165099.679979242
2009-03-13,173131.70533375468
2009-03-16,157644.38814296346
2009-03-17,166165.16859593394
2009-03-18,165982.58769067918
2009-03-19,163719.99457057918
2009-03-20,163459.0642461155
2009-03-23,174568.39235852935
2009-03-24,178637.2544642931
2009-03-25,183375.392261962
2009-03-26,181829.5894027591
2009-03-27,174046.94053363308
2009-03-30,175903.54108448408
2009-03-31,180037.32644093467
2009-04-01,180178.62878406516
2009-04-02,186073.33617677286
2009-04-03,189905.64920713886
2009-04-06,184946.67522274554
2009-04-07,185029.9668348197
2009-04-08,180936.3983703099
2009-04-09,198224.67386695705
2009-04-13,208446.92294075422
2009-04-14,187678.67305888774
2009-04-15,186228.38871622743
2009-04-16,189670.7017137377
2009-04-17,196500.01890391097
2009-04-20,186651.89406521784
2009-04-21,193382.3336393134
2009-04-22,192766.15446049304
2009-04-23,190742.46950460033
2009-04-24,194406.37432253212
2009-04-27,191089.0022837491
2009-04-28,190240.93107153353
2009-04-29,205172.86796525805
2009-04-30,209536.15346518732
2009-05-01,226251.60094968553
2009-05-04,235621.24338976073
2009-05-05,240814.84157719367
2009-05-06,241060.46040390883
2009-05-07,234389.2603223145
2009-05-08,231148.41678750972
2009-05-11,232786.09318151363
2009-05-12,229284.79720983835
2009-05-13,218309.37540302097
2009-05-14,222540.75727073415
2009-05-15,219591.3258145916
2009-05-18,232074.83822487254
2009-05-19,232537.44341333755
2009-05-20,230715.31425783748
2009-05-21,228980.93510812803
2009-05-22,227989.87989375918
2009-05-26,234248.05097254395
2009-05-27,232608.51705159963
2009-05-28,239779.51731295366
2009-05-29,243562.73656458798
2009-06-01,249777.91566586518
2009-06-02,246924.84011603653
2009-06-03,240176.10816109978
2009-06-04,250064.72205501545
2009-06-05,250630.79000241804
2009-06-08,250667.40999016777
2009-06-09,255036.9893516002
2009-06-10,254987.2711662538
2009-06-11,254109.9926076554
2009-06-12,250056.64682907666
2009-06-15,244090.46854648783
2009-06-16,239936.3839139894
2009-06-17,231916.7898481772
2009-06-18,237165.54157520796
2009-06-19,242154.76123106797
2009-06-22,223195.6863814112
2009-06-23,227989.83530308335
2009-06-24,229730.4168189811
2009-06-25,237151.96005265438
2009-06-26,236910.63806557417
2009-06-29,235007.59942803666
2009-06-30,227665.53670635624
2009-07-01,216811.83007494695
2009-07-02,211212.89008368645
2009-07-06,206889.9581089988
2009-07-07,198919.46769091694
2009-07-08,195464.87991540253
2009-07-09,176176.3997559702
2009-07-10,175707.95777313408
2009-07-13,181792.3535769439
2009-07-14,181387.56200289805
2009-07-15,184222.07281376334
2009-07-16,182879.4437960335
2009-07-17,181459.60077769315
2009-07-20,178156.81899714735
2009-07-21,177936.60396031503
2009-07-22,178176.63557895046
2009-07-23,180564.75491569465
2009-07-24,180727.18000936141
2009-07-27,178194.6575079269
2009-07-28,176644.38204409013
2009-07-29,176837.72661085977
2009-07-30,177958.07185756002
2009-07-31,178221.04196573587
2009-08-03,179003.542803737
2009-08-04,179177.70740907325
2009-08-05,183071.82518666008
2009-08-06,185339.37778574697
2009-08-07,188394.67292385962
2009-08-10,187659.35964433884
2009-08-11,185868.8867417787
2009-08-12,186540.5870553552
2009-08-13,186971.21315704702
2009-08-14,188587.81279871523
2009-08-17,185234.0490309533
2009-08-18,186652.05385016074
2009-08-19,186076.49860381798
2009-08-20,187699.51707690448
2009-08-21,188432.83826828343
2009-08-24,188083.12614738845
2009-08-25,188439.75770028168
2009-08-26,189160.4238918339
2009-08-27,190953.00832641168
2009-08-28,191217.84983582402
2009-08-31,189713.67915490794
2009-09-01,185294.74796090781
2009-09-02,184568.08473483523
2009-09-03,186979.26610030333
2009-09-04,188059.23351781198
2009-09-08,187800.46560346227
2009-09-09,187918.59451360907
2009-09-10,188677.81136657277
2009-09-11,187690.05062849823
2009-09-14,187806.50886714517
2009-09-15,187024.13417761947
2009-09-16,188936.49513907867
2009-09-17,189068.0199688746
2009-09-18,189777.98804211355
2009-09-21,190120.0874225786
2009-09-22,191168.93549510362
2009-09-23,191080.95581142523
2009-09-24,188129.84785908242
2009-09-25,186765.8197644842
2009-09-28,189049.8985599584
2009-09-29,188449.3564639913
2009-09-30,188772.5178658772
2009-10-01,185864.40286242162
2009-10-02,186434.85021802073
2009-10-05,189025.54195964275
2009-10-06,189857.8512806
2009-10-07,192322.2872904411
2009-10-08,194352.41326292208
2009-10-09,194987.1010178824
2009-10-12,197486.59650452153
2009-10-13,197512.8008664799
2009-10-14,203352.25726115901
2009-10-15,199854.71954446874
2009-10-16,195053.0646385926
2009-10-19,190919.30289706698
2009-10-20,189074.34321416376
2009-10-21,184580.07141710955
2009-10-22,188870.52596224705
2009-10-23,183162.20633804981
2009-10-26,175234.3576617247
2009-10-27,174591.2407023688
2009-10-28,168020.24611085845
2009-10-29,176142.12810411482
2009-10-30,168128.43483341226
2009-11-02,170866.60847329235
2009-11-03,173238.71036596177
2009-11-04,173782.06459717837
2009-11-05,177530.61199811377
2009-11-06,180148.2877935985
2009-11-09,184765.45996307995
2009-11-10,188761.84014573877
2009-11-11,187652.98769099885
2009-11-12,185717.04009095833
2009-11-13,187444.9053317698
2009-11-16,187975.6313632265
2009-11-17,189451.02934694022
2009-11-18,189081.69822763308
2009-11-19,188007.25407838987
2009-11-20,186660.09200548092
2009-11-23,187671.93585500238
2009-11-24,187151.08021710013
2009-11-25,185952.6330081947
2009-11-27,180630.26307727583
2009-11-30,171305.60379527352
2009-12-01,176921.58025066147
2009-12-02,177719.6286034698
2009-12-03,174038.29500608693
2009-12-04,174708.50046037752
2009-12-07,174367.62475827572
2009-12-08,172116.91966514665
2009-12-09,170083.22794742152
2009-12-10,170438.58229753064
2009-12-11,168649.3111335178
2009-12-14,168908.9131850288
2009-12-15,168060.03517999046
2009-12-16,167209.77849362587
2009-12-17,164929.80479228753
2009-12-18,166444.67529869292
2009-12-21,170615.4481506202
2009-12-22,171564.24175078448
2009-12-23,176551.4241404807
2009-12-24,176115.90188490733
2009-12-28,176910.125677492
2009-12-29,177024.5174890622
2009-12-30,174279.40441335415
2009-12-31,172415.66499781676
2010-01-04,171849.8556291739
2010-01-05,172602.4186690999
2010-01-06,169183.0853583941
2010-01-07,165950.42179975813
2010-01-08,169281.15265275838
2010-01-11,166472.8239413603
2010-01-12,163718.95737306282
2010-01-13,165144.93494567613
2010-01-14,163844.88229309462
2010-01-15,162562.83845114257
2010-01-19,163642.50546780348
2010-01-20,161575.77628125408
2010-01-21,159694.56980881805
2010-01-22,152561.5736727314
2010-01-25,151658.8767771111
2010-01-26,151616.83378517564
2010-01-27,152508.78035530366
2010-01-28,152865.57767828598
2010-01-29,152851.6991196316
2010-02-01,149213.8464904886
2010-02-02,148964.49793297864
2010-02-03,149368.04491458548
2010-02-04,142721.53618835722
2010-02-05,143425.21538474376
2010-02-08,143622.89689980823
2010-02-09,144040.68229840355
2010-02-10,143841.93188922227
2010-02-11,146087.08264671333
2010-02-12,145555.20523894572
2010-02-16,145312.66174428974
2010-02-17,145342.42523498303
2010-02-18,147113.55439053132
2010-02-19,146435.32290643285
2010-02-22,147501.66260589403
2010-02-23,146785.5276061965
2010-02-24,148290.9416944213
2010-02-25,147052.06160219578
2010-02-26,146912.44443897676
