date,value
2001-08-15,129664.13597307037
2001-08-16,130856.26755690173
2001-08-17,128549.92689071715
2001-08-20,128728.55079245177
2001-08-21,128137.05386904342
2001-08-22,129625.07069970795
2001-08-23,129050.0520680634
2001-08-24,131577.72933271911
2001-08-27,131289.65094185236
2001-08-28,130367.89890281214
2001-08-29,129544.95786568701
2001-08-30,128414.37224540405
2001-08-31,128617.54909179105
2001-09-04,129136.99166489023
2001-09-05,127834.60703484797
2001-09-06,124342.04463779827
2001-09-07,124806.9984014336
2001-09-10,125428.49095926044
2001-09-17,121088.72257154115
2001-09-18,121691.77227715032
2001-09-19,121288.10942993825
2001-09-20,120350.19971115075
2001-09-21,118190.02628089678
2001-09-24,119653.74717591019
2001-09-25,120546.47289287325
2001-09-26,120811.74930794918
2001-09-27,121779.18629398292
2001-09-28,122292.10314675933
2001-10-01,122036.28811319867
2001-10-02,122404.0252693057
2001-10-03,122741.36082941663
2001-10-04,123077.68927331534
2001-10-05,124870.79224076166
2001-10-08,124742.8748371856
2001-10-09,124849.40560655957
2001-10-10,124791.77711227578
2001-10-11,123960.88922551232
2001-10-12,123726.11689488427
2001-10-15,123221.2414091383
2001-10-16,123335.3585620035
2001-10-17,123393.32525150033
2001-10-18,123631.94563563801
2001-10-19,123625.53433079184
2001-10-22,124554.26731524545
2001-10-23,123883.35705491464
2001-10-24,124227.19302267287
2001-10-25,123894.73295335937
2001-10-26,123841.36729868915
2001-10-29,122626.38124426841
2001-10-30,121591.07942820032
2001-10-31,121219.6431162452
2001-11-01,123622.058488422
2001-11-02,123841.8027387216
2001-11-05,124327.99280046891
2001-11-06,125686.33481068087
2001-11-07,125651.05275493735
2001-11-08,125499.05395505764
2001-11-09,125343.93542463605
2001-11-12,125519.49020956898
2001-11-13,126532.07221325871
2001-11-14,127183.74598775656
2001-11-15,127993.9743238744
2001-11-16,128151.85960198555
2001-11-19,128587.54823444401
2001-11-20,127166.7987391277
2001-11-21,127023.78157301329
2001-11-23,128241.62171771811
2001-11-26,128478.61786465801
2001-11-27,127867.82179672625
2001-11-28,125486.03131636023
2001-11-29,127113.11092963614
2001-11-30,127089.68475140631
2001-12-03,127341.2105949604
2001-12-04,130868.96817435078
2001-12-05,136512.5370334257
2001-12-06,136332.72507572416
2001-12-07,134152.87801345036
2001-12-10,134294.5424720212
2001-12-11,135803.1821409304
2001-12-12,138477.34578950357
2001-12-13,134170.14875071705
2001-12-14,133506.41086187938
2001-12-17,134293.3969373715
2001-12-18,134862.66456703492
2001-12-19,134941.74325920513
2001-12-20,133807.11502703791
2001-12-21,134042.61774811218
2001-12-24,133830.63531290315
2001-12-26,133855.99276906272
2001-12-27,134282.24462896748
2001-12-28,134390.45345336708
2001-12-31,133778.40032448157
2002-01-02,134472.86902948606
2002-01-03,135778.61514158914
2002-01-04,136400.29432541004
2002-01-07,135089.911336959
2002-01-08,136032.52638666937
2002-01-09,133634.3287131721
2002-01-10,133577.81465451536
2002-01-11,130162.86409886714
2002-01-14,127357.50796520273
2002-01-15,128242.59865097012
2002-01-16,123364.39062217623
2002-01-17,126931.60920169158
2002-01-18,124496.50844798106
2002-01-22,121691.53105421737
2002-01-23,124079.88157120971
2002-01-24,124930.07788425684
2002-01-25,124732.07176835158
2002-01-28,125224.43871562644
2002-01-29,122591.81138137117
2002-01-30,122852.87603757126
2002-01-31,121413.43185442538
2002-02-01,120679.0058881462
2002-02-04,118734.67291784893
2002-02-05,117729.92646107456
2002-02-06,119023.04433279028
2002-02-07,116908.7637650394
2002-02-08,117041.64263519311
2002-02-11,120063.59865419225
2002-02-12,119456.11236543079
2002-02-13,122628.38388058315
2002-02-14,122302.86381528607
2002-02-15,120708.67136517665
2002-02-19,117555.79843409489
2002-02-20,119998.1488553171
2002-02-21,116355.83191842008
2002-02-22,116434.61213720546
2002-02-25,118418.84326868685
2002-02-26,118531.02111012775
2002-02-27,118233.3952622699
2002-02-28,116448.68742928746
2002-03-01,121770.176887303
2002-03-04,125755.61067057241
2002-03-05,126929.4422271076
2002-03-06,124615.19300285495
2002-03-07,125047.97447971867
2002-03-08,125876.40591135455
2002-03-11,125001.63791828942
2002-03-12,124347.92755338424
2002-03-13,123094.47290276943
2002-03-14,122457.87449436457
2002-03-15,123798.1749834471
2002-03-18,124170.62503903582
2002-03-19,124572.586504573
2002-03-20,123242.56305426086
2002-03-21,124798.70613721317
2002-03-22,124148.66652123583
2002-03-25,123066.41265229718
2002-03-26,123261.3956847561
2002-03-27,123637.8661957499
2002-03-28,124692.58535364328
2002-04-01,126115.65175473198
2002-04-02,124183.97875483535
2002-04-03,123009.91537618428
2002-04-04,123740.05485673105
2002-04-05,123256.92504229896
2002-04-08,123887.54340287832
2002-04-09,122946.79269896835
2002-04-10,122961.04242365845
2002-04-11,121134.39905165111
2002-04-12,122424.83678202132
2002-04-15,123417.11837665821
2002-04-16,126216.41337509616
2002-04-17,126321.71923883072
2002-04-18,126368.23300917682
2002-04-19,126977.2667888905
2002-04-22,126208.56935191687
2002-04-23,126033.35377504116
2002-04-24,124452.75939042227
2002-04-25,124943.50772654786
2002-04-26,122277.09777995101
2002-04-29,122091.71005371882
2002-04-30,122788.6669945669
2002-05-01,123107.27598431507
2002-05-02,122116.81346412507
2002-05-03,121161.08260035554
2002-05-06,120515.87843831313
2002-05-07,120250.22113868184
2002-05-08,124870.80085296613
2002-05-09,124293.0461756764
2002-05-10,123709.26073115162
2002-05-13,125092.553894788
2002-05-14,126104.52446314611
2002-05-15,126407.49330741027
2002-05-16,126374.77555398151
2002-05-17,126610.8862043962
2002-05-20,125923.35357980942
2002-05-21,125750.71060672929
2002-05-22,126480.83114631464
2002-05-23,126941.1507335955
2002-05-24,127126.14195953227
2002-05-28,126738.65382440189
2002-05-29,125291.72592993593
2002-05-30,125236.2509826573
2002-05-31,124531.46982813237
2002-06-03,122700.6064142511
2002-06-04,123856.67431867552
2002-06-05,124506.26592048073
2002-06-06,121986.67818267409
2002-06-07,121298.60957043227
2002-06-10,121347.43403483952
2002-06-11,120605.97948182371
2002-06-12,119873.59995283718
2002-06-13,118596.00100097232
2002-06-14,118790.97765370618
2002-06-17,121186.07938793252
2002-06-18,121892.92891388843
2002-06-19,121439.7492333309
2002-06-20,120685.12504923761
2002-06-21,119198.52297444543
2002-06-24,119770.9723802387
2002-06-25,119932.6531347213
2002-06-26,119498.71280320338
2002-06-27,120151.88527325333
2002-06-28,121836.53675137836
2002-07-01,119952.89672443015
2002-07-02,120064.91965093561
2002-07-03,120121.77501468106
2002-07-05,122910.49671374692
2002-07-08,123054.25956860831
2002-07-09,121950.82746751164
2002-07-10,120650.89865224794
2002-07-11,121234.74165159487
2002-07-12,120870.0216302911
2002-07-15,120626.72572264113
2002-07-16,118718.19365271751
2002-07-17,118025.41650645065
2002-07-18,116455.97035303463
2002-07-19,115766.22548241219
2002-07-22,114601.8347134137
2002-07-23,114081.20841058582
2002-07-24,115625.74100712006
2002-07-25,115549.61409557561
2002-07-26,116443.6867302283
2002-07-29,118753.22556781571
2002-07-30,122222.71007936925
2002-07-31,122259.4753125171
2002-08-01,118362.34232198568
2002-08-02,119942.76130760522
2002-08-05,118696.50169645535
2002-08-06,119865.7274135983
2002-08-07,120598.57143420626
2002-08-08,121815.7609729231
2002-08-09,122262.28957561933
2002-08-12,121962.5833796739
2002-08-13,121501.36706673357
2002-08-14,123306.8242484133
2002-08-15,123104.22127465438
2002-08-16,123134.97187586836
2002-08-19,123843.98529995736
2002-08-20,123290.42149889244
2002-08-21,123962.31501897066
2002-08-22,124988.5879805462
2002-08-23,124228.13729650827
2002-08-26,124883.78332826812
2002-08-27,125070.20689805134
2002-08-28,124272.64191695105
2002-08-29,124018.14004549023
2002-08-30,122992.46752650144
2002-09-03,120803.58066495077
2002-09-04,122323.70349086146
2002-09-05,120531.78754533382
2002-09-06,120931.33368033626
2002-09-09,121124.44414094677
2002-09-10,121727.74686086463
2002-09-11,121836.76684939956
2002-09-12,120870.78644343808
2002-09-13,121191.5423802355
2002-09-16,120545.70471529043
2002-09-17,119831.13778616997
2002-09-18,118965.24982041292
2002-09-19,117874.66799952398
2002-09-20,117163.49821716544
2002-09-23,115063.47214027686
2002-09-24,115399.01510698165
2002-09-25,117570.54420769346
2002-09-26,117231.59689545841
2002-09-27,115676.194473215
2002-09-30,114990.73344449507
2002-10-01,117129.3524685087
2002-10-02,116946.380388644
2002-10-03,116099.76139886075
2002-10-04,115765.08958543811
2002-10-07,113813.10856112317
2002-10-08,115232.08146070117
2002-10-09,114251.24403588506
2002-10-10,116187.26836654439
2002-10-11,118430.8088044236
2002-10-14,119283.85814289635
2002-10-15,121632.76794544699
2002-10-16,121801.56701953788
2002-10-17,121435.14856714348
2002-10-18,121399.44950582062
2002-10-21,122275.87952881376
