date,baseline,overlay,scalar
2006-01-23,269084.7326518105,264972.3689750586,0.9701121756606155
2006-01-24,269752.2469700726,265629.6818165997,1.0
2006-01-25,270334.7701277495,266203.3023990509,1.0
2006-01-26,273973.4877092241,269786.41024799057,1.0
2006-01-27,274482.78048636555,270287.9196139481,1.0
2006-01-30,276366.9443946182,272143.2882533611,1.0
2006-01-31,276930.63709793513,272696.14585156774,0.996
2006-02-01,275966.7087680783,271754.5502706734,0.992
2006-02-02,271879.60382771713,267762.025755758,0.992
2006-02-03,269812.4422155332,265766.8881081036,0.98
2006-02-06,270543.1271676992,266466.46479229484,0.972
2006-02-07,266828.0452066528,262865.9089376097,0.984
2006-02-08,267997.97016513173,263981.57996449,0.968
2006-02-09,264112.30283231847,260337.86258764722,0.952
2006-02-10,264055.049646437,260283.68500862605,0.96
2006-02-13,260402.596777707,256827.40974505641,0.96
2006-02-14,263199.1474613979,259508.33694255396,0.972
2006-02-15,263506.983086964,259799.71507022768,0.96
2006-02-16,267597.45469592133,263671.3210983415,0.96
2006-02-17,265878.08917399484,262058.50043480383,0.952
2006-02-21,265088.7239695276,261324.04461663094,0.944
2006-02-22,267845.354986317,263878.47816127137,0.94
2006-02-23,268051.9965081831,264069.03006498987,0.9359999999999999
2006-02-24,267408.27427293546,263475.4589162464,0.9359999999999999
2006-02-27,266807.5383042407,262919.0721165428,0.94
2006-02-28,262327.46134341526,258751.51592725655,0.944
2006-03-01,266341.6206878219,262520.9027056329,0.952
2006-03-02,269035.0391390094,265090.73060117825,0.968
2006-03-03,266031.3327309969,262225.7707898488,0.968
2006-03-06,263502.33229793585,259762.8614321185,0.988
2006-03-07,262133.71622745943,258429.85828149834,0.988
2006-03-08,261014.51434471487,257326.47033084233,1.0
2006-03-09,260171.45265853676,256495.3208121268,1.0
2006-03-10,261150.36280901876,257460.39930374618,1.0
2006-03-13,260545.66478288,256864.24544972405,1.0
2006-03-14,263278.9759678722,259558.9359013859,1.0
2006-03-15,263465.69215533766,259743.013854272,1.0
2006-03-16,263944.7689832898,260215.32149380582,1.0
2006-03-17,264642.4072821707,260903.10240694523,1.0
2006-03-20,264942.81117540976,261199.26169799047,1.0
2006-03-21,264021.4821432563,260294.58396748657,0.996
2006-03-22,264976.08409636363,261220.65283416366,0.984
2006-03-23,264573.322614359,260829.9524290969,0.984
2006-03-24,265994.934546855,262203.4204329013,0.98
2006-03-27,264880.2946790284,261113.45874884984,0.992
2006-03-28,262795.245497382,259074.50402438556,0.992
2006-03-29,264521.0633852883,260769.08168255244,0.996
2006-03-30,265253.58710082783,261491.21524033914,1.0
2006-03-31,263253.912675557,259519.90431005444,1.0
2006-04-03,264127.8581547479,260381.45369720962,1.0
2006-04-04,265342.0411595773,261578.41466172363,1.0
2006-04-05,267402.3302733153,263609.4805183109,1.0
2006-04-06,266184.3211386893,262420.0559516433,0.9905822033233935
2006-04-07,262656.0157585752,258941.64636199057,1.0
2006-04-10,263522.29050519806,259776.46445483825,0.9775109835145319
2006-04-11,261496.18289291277,257870.42512026962,0.9543043544696812
2006-04-12,261663.45569029645,258035.3786079083,1.0
2006-04-13,260420.05939923887,256848.38130052012,0.9680638076793069
2006-04-17,259481.3105735149,255928.1962086797,0.9938558231523377
2006-04-18,264011.37624020124,260230.7015802693,0.9629525126987599
2006-04-19,266989.90138505783,263008.90242339316,0.9462948497166568
2006-04-20,266851.7081191364,262876.3754393876,0.9735131449410773
2006-04-21,266906.0209075627,262925.34275245556,0.9152138906639864
2006-04-24,264479.8728467028,260535.378643363,1.0
2006-04-25,263739.3788247385,259805.92846509765,1.0
2006-04-26,265032.1776536018,261079.44628995997,1.0
2006-04-27,264977.6501514757,261025.73201953177,1.0
2006-04-28,265499.7654385147,261540.06039749135,1.0
2006-05-01,267284.32473435346,263298.00449678535,1.0
2006-05-02,270124.04199175176,266095.36976671347,1.0
2006-05-03,268194.73901527096,264194.84071667667,1.0
2006-05-04,267491.044322413,263501.6410365659,1.0
2006-05-05,269153.3722455133,265139.1767409384,1.0
2006-05-08,268277.8805257391,264276.7422416496,1.0
2006-05-09,269990.2993024271,265963.6217367823,1.0
2006-05-10,270016.0905077181,265989.02828800236,1.0
2006-05-11,265977.2549793214,262010.42858457987,1.0
2006-05-12,261453.14402895744,257553.79093275807,1.0
2006-05-15,260684.7822823109,256796.8886534165,1.0
2006-05-16,259050.33814702983,255186.82087368914,1.0
2006-05-17,254928.72473303784,251126.67784700834,1.0
2006-05-18,250791.1998814228,247050.86068837464,1.0
2006-05-19,252671.5804046344,248903.19692226456,1.0
2006-05-22,249422.1898825037,245702.2683187705,1.0
2006-05-23,249031.67512029124,245317.5777548204,1.0
2006-05-24,249238.417682997,245521.23692659967,1.0
2006-05-25,253645.495132578,249862.58653357992,1.0
2006-05-26,254878.6409201228,251077.34099191506,1.0
2006-05-30,251717.0604150457,247962.91279314182,1.0
2006-05-31,254331.7768049841,250538.63289375024,1.0
2006-06-01,256348.96010767252,252525.7316090601,1.0
2006-06-02,257956.7760576283,254109.56834038434,1.0
2006-06-05,253694.6613305046,249911.01945913828,1.0
2006-06-06,252498.1015356065,248732.3053442313,1.0
2006-06-07,252127.0302356016,248366.76825965138,1.0
2006-06-08,251650.39667298723,247899.1213844628,0.996
2006-06-09,251015.8647048865,247281.54906815174,0.988
2006-06-12,246152.15885655885,242547.6958466166,0.988
2006-06-13,244724.51077497256,241169.08800018707,0.98
2006-06-14,245039.481160314,241472.03294612307,0.976
2006-06-15,249530.81668095692,245827.16544582663,0.984
2006-06-16,248497.13172972755,244821.0430327083,0.988
2006-06-19,248739.6342604128,245055.17985209703,0.98
2006-06-20,248984.57974891167,245292.6360111923,0.984
2006-06-21,250110.4595408215,246384.07429187428,0.984
2006-06-22,250138.44275065383,246411.3097855668,0.988
2006-06-23,249458.8437670634,245752.5485817605,0.984
2006-06-26,250326.8798109349,246600.84680316775,0.992
2006-06-27,248816.5986947052,245130.89933598042,0.988
2006-06-28,249916.94045552312,246197.59714694676,0.984
2006-06-29,252764.9519790155,249003.2236581093,1.0
2006-06-30,251523.58846746705,247818.5388365094,0.96875896403005
2006-07-03,253905.72138592284,250145.37523939414,0.9913905787274396
2006-07-05,252228.8041740746,248652.91548926927,0.9033811294742967
2006-07-06,252537.8452413405,248940.51533194448,0.9440034343676622
2006-07-07,251855.2047215168,248275.67383051556,0.988
2006-07-10,252401.02677205933,248805.12926956124,0.984
2006-07-11,252442.1208486324,248844.50364724948,0.972
2006-07-12,248484.9077346612,245052.90868906246,0.972
2006-07-13,245325.45486491767,242317.14172625908,0.8780259945505634
2006-07-14,243515.0067314746,240687.1912484884,0.9114792730344231
2006-07-17,243198.76669943385,240380.8749044898,0.98
2006-07-18,243896.00863058277,241053.4981280341,0.976
2006-07-19,245781.84554443284,242872.62376864668,0.976
2006-07-20,242353.9907013423,239525.99044582425,0.988
2006-07-21,240207.7962190596,237430.29346439792,0.988
2006-07-24,243551.67907576912,240669.40692560287,0.98
2006-07-25,244593.2186148868,241682.1531191595,0.984
2006-07-26,245967.7929336041,243029.50200392568,0.992
2006-07-27,246723.81546402205,243776.4932131399,1.0
2006-07-28,248468.50828958303,245500.34422423696,1.0
2006-07-31,247773.78236996543,244813.91738655962,1.0
2006-08-01,247097.36319898043,244145.578608097,1.0
2006-08-02,246916.75734165503,243967.8440322116,0.996
2006-08-03,247521.7951687119,244560.87343049012,0.992
2006-08-04,247465.75596635524,244505.50458402006,1.0
2006-08-07,248804.67732495503,245812.53455029198,0.988
2006-08-08,248764.41182283912,245772.75328397306,1.0
2006-08-09,249294.0854963406,246296.05706414237,1.0
2006-08-10,249227.37987742675,246230.1536517538,1.0
2006-08-11,248994.17045685995,245999.74882429285,1.0
2006-08-14,249089.1504276213,246093.21120821984,0.996
2006-08-15,252247.67148190027,249201.26077694475,0.996
2006-08-16,253658.9877240463,250595.53246568464,1.0
2006-08-17,253185.2545975164,250131.26473795564,0.992
2006-08-18,254231.62985633285,251152.6132887897,0.988
2006-08-21,254374.4531782705,251292.01374480978,0.988
2006-08-22,254336.4003627319,251255.1738768303,0.98
2006-08-23,253344.41906608004,250294.8094769213,0.98
2006-08-24,254616.40751490855,251516.2995283555,0.972
2006-08-25,254722.5565807664,251618.22017961845,0.972
2006-08-28,255285.24228718167,252156.26186142873,0.968
2006-08-29,255603.59861495008,252460.65362150155,0.968
2006-08-30,256271.06083175496,253101.4494705394,0.972
2006-08-31,255833.44019616523,252677.88557499085,0.98
2006-09-01,256510.19852261635,253335.60191198083,0.984
2006-09-05,257187.9929718995,253999.65265945427,0.992
2006-09-06,255064.1923066469,251918.96036873673,0.992
2006-09-07,255329.4807065836,252178.8813238779,0.992
2006-09-08,254263.2511179156,251134.23289750997,0.992
2006-09-11,253222.53939528327,250118.66325103593,0.988
2006-09-12,254014.64022803932,250888.53663865518,0.984
2006-09-13,253874.70352776055,250751.98068362678,0.988
2006-09-14,253905.1334330543,250781.55540365874,0.984
2006-09-15,253663.3525151983,250549.43549178512,0.972
2006-09-18,253902.62179669665,250779.1502570308,0.972
2006-09-19,253134.75918415183,250035.90210353408,0.98
2006-09-20,257899.6021519157,254591.80582702506,0.968
2006-09-21,257399.83926360623,254110.29332249003,0.976
2006-09-22,255073.79871482291,251878.27614608736,0.972
2006-09-25,256612.0757986472,253354.74978533675,0.972
2006-09-26,256276.750286403,253035.59923955152,0.964
2006-09-27,255934.65346021275,252705.93542452084,0.976
2006-09-28,256046.58249578855,252814.24209041725,0.98
2006-09-29,256162.11894499703,252925.12582215146,0.972
2006-10-02,254625.55194364616,251432.25005546352,0.984
2006-10-03,255270.7695403321,252056.6333534253,0.98
2006-10-04,257265.25437557232,254002.37299351554,0.988
2006-10-05,257495.9153943503,254226.46478208067,0.984
2006-10-06,256941.98066181983,253688.31383448732,0.984
2006-10-09,257215.69408776,253954.2372579957,0.984
2006-10-10,258037.1828000908,254742.59958935826,0.972
2006-10-11,257321.2446861367,254055.5927938497,0.972
2006-10-12,259286.51327345223,255949.35239042397,0.976
2006-10-13,260123.63356505905,256755.8661745515,0.976
2006-10-16,260178.12003137064,256808.3564707581,0.976
2006-10-17,259131.78950906807,255796.2333403011,0.98
2006-10-18,259599.9247576944,256243.55523024246,0.968
2006-10-19,259522.57431817343,256169.03726418136,0.976
2006-10-20,260367.7980220412,256976.64137524398,0.968
2006-10-23,260297.5823227857,256909.28063228008,0.972
2006-10-24,259189.9163626473,255851.01711226618,0.968
2006-10-25,258637.09091724388,255327.1413523684,0.96
2006-10-26,259932.6067286171,256565.15163310934,0.968
2006-10-27,257946.63867167055,254667.6396756251,0.968
2006-10-30,257387.3173181926,254137.51682673604,0.96
2006-10-31,256890.2488651895,253666.35611101348,0.96
2006-11-01,255048.608615952,251913.2948908451,0.964
2006-11-02,255511.0187230878,252357.23226886423,0.972
2006-11-03,260204.84851131905,256807.69011611506,0.96
2006-11-06,262445.11419650353,258921.42278077337,0.956
2006-11-07,263413.94700240187,259835.19136152347,0.956
2006-11-08,266157.7147227554,262422.5965173862,0.956
2006-11-09,267377.1275010179,263562.3770851004,0.948
2006-11-10,267981.9548314092,264125.18806863774,0.944
2006-11-13,268875.8171962076,264953.3261850153,0.94
2006-11-14,269690.0384101272,265701.10982316954,0.9319999999999999
2006-11-15,269168.84306094475,265226.64833552745,0.9239999999999999
2006-11-16,269835.9236884093,265834.0034166339,0.9239999999999999
2006-11-17,269272.3570755172,265312.1075295397,0.94
2006-11-20,269453.3818357169,265479.05472475366,0.9359999999999999
2006-11-21,270144.274263069,266113.46903236146,0.9319999999999999
2006-11-22,271763.3305932855,267599.9144301765,0.9319999999999999
2006-11-24,272134.7467607342,267939.3082223144,0.928
2006-11-27,267177.1841886645,263390.09228970995,0.9319999999999999
2006-11-28,270989.96803362155,266908.2726477182,0.9359999999999999
2006-11-29,271809.4603650295,267611.4583494224,0.8711968902396318
2006-11-30,271292.4527298841,267194.53216734633,0.8190719920040164
2006-12-01,269364.3335392738,265628.9848382102,0.8244085170203079
2006-12-04,271024.26150272746,267206.9653933109,0.964
2006-12-05,271353.28122621647,267522.2681756593,0.972
2006-12-06,270581.89874047047,266795.2378494783,0.956
2006-12-07,268112.94616963825,264448.47548677557,0.964
2006-12-08,269365.6661961644,265624.76507097256,0.952
2006-12-11,270362.1083390509,266548.41258335894,0.94
2006-12-12,268756.8957919894,265041.80631490226,0.952
2006-12-13,270722.41475683847,266887.11469250656,0.952
2006-12-14,271299.1944173854,267426.1555268538,0.948
2006-12-15,272150.93928306643,268222.0825288737,0.948
2006-12-18,270302.2498719724,266480.2494314219,0.956
2006-12-19,270720.9698145751,266874.88561602024,0.956
2006-12-20,270159.7907605536,266346.0202173307,0.956
2006-12-21,268911.89087795326,265169.86906951596,0.956
2006-12-22,268245.9052289376,264534.16587201774,0.968
2006-12-26,267871.7320563052,264179.9299909207,0.96
2006-12-27,269116.95811645815,265353.9595412229,0.956
2006-12-28,268862.599212085,265115.19578574074,0.952
2006-12-29,269913.9581717839,266106.28589205944,0.956
2007-01-03,270259.58920664084,266434.7739269142,0.964
