symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
EFA,2021-10-05,2021-10-06,EFA_BELOW_SMA200,67.61076354980469,67.15950012207031,5844,-2657.6374716796877,-0.0066744317626580285,International Equity
EFA,2021-10-07,2021-11-26,EFA_BELOW_SMA200,67.68018341064453,66.93387603759766,5799,-4348.1329562988285,-0.011026970310034634,International Equity
EFA,2021-12-07,2021-12-13,EFA_BELOW_SMA200,68.91248321533203,67.97467041015625,5636,-5305.238969970703,-0.013608750714226625,International Equity
EFA,2021-12-15,2021-12-17,EFA_BELOW_SMA200,68.53089141845703,67.67447662353516,5591,-4807.783618408203,-0.012496770101712462,International Equity
EFA,2021-12-22,2022-01-18,EFA_BELOW_SMA200,68.9105453491211,68.86701202392578,5491,-258.25998864746094,-0.0006317367679323782,International Equity
EFA,2022-11-11,2022-11-14,EFA_BELOW_SMA200,59.19535446166992,58.57139205932617,6599,-4140.624393066406,-0.010540732596639457,International Equity
EFA,2022-11-18,2022-11-21,EFA_BELOW_SMA200,58.9150276184082,58.471923828125,6565,-2931.9538832092285,-0.007521065646496461,International Equity
EFA,2022-11-22,2023-09-21,EFA_BELOW_SMA200,59.28578567504883,64.57174682617188,6475,34203.93595352173,0.08916068313736991,International Equity
EFA,2023-11-14,2024-11-12,EFA_BELOW_SMA200,65.69047546386719,74.01900482177734,6414,53396.73830163574,0.1267844280178978,International Equity
EFA,2024-12-02,2024-12-12,EFA_BELOW_SMA200,75.4287109375,75.35250091552734,6310,-502.9702386474609,-0.001010358271080647,International Equity
EFA,2025-01-21,2025-01-22,EFA_BELOW_SMA200,75.62617492675781,75.45238494873047,6319,-1120.2953711547852,-0.002298013593780901,International Equity
EFA,2025-01-23,2025-04-04,EFA_BELOW_SMA200,76.07029724121094,72.43042755126953,6268,-22836.641216552733,-0.047848763866397914,International Equity
EFA,2025-04-14,2026-03-05,EFA_BACKTEST_END,77.06474304199219,99.16000366210938,5898,130297.20413745118,0.2867103651805807,International Equity
