date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size
2018-09-25,485866.6465261785,116435.6709275707,5,-0.0033610541838469004,1.0,False,True,0.6692312454487135,40
2018-09-26,485465.67931200605,103834.41982544748,5,-0.00418354229760583,1.0,False,True,0.6514130303659093,40
2018-09-27,486536.0429762004,103850.81907111833,5,-0.0019879478447869664,1.0,False,True,0.6857216037628617,40
2018-09-28,486174.49579730316,117113.29906434368,5,-0.002729575206564607,1.0,False,True,0.688899463641327,40
2018-10-01,488806.7414515797,116514.2730908132,5,0.0,1.0,False,True,0.7546257292473781,40
2018-10-02,488010.20087408304,116533.41472139242,5,-0.00162956135819906,1.0,False,True,0.7715510409401818,40
2018-10-03,486898.45613895473,109789.73747610442,5,-0.0039039668457887433,1.0,False,True,0.7759245713196865,40
2018-10-04,483716.7862784861,109807.77436154692,5,-0.010413021633004324,1.0,False,True,0.7718846756671596,40
2018-10-05,478703.3322768391,61693.8956553248,5,-0.020669537299623005,1.0,False,True,0.7551399187635428,40
2018-10-08,481169.9730738275,61704.031081039604,5,-0.015623287753916344,1.0,False,True,0.7552685224450121,40
2018-10-09,483898.6666841775,61714.16817186006,5,-0.01004093100849437,1.0,False,True,0.750587164180162,40
2018-10-10,470948.9253556753,248685.45788237744,3,-0.036533489785499224,1.0,False,False,0.4151471188777652,40
2018-10-11,466732.08739072457,248726.3133504581,3,-0.04516028971961679,1.0,False,False,0.3584016120169297,40
2018-10-12,470925.3566535464,121576.98251270122,3,-0.03658170659621444,0.9627398119373891,False,False,0.37624278329525374,40
2018-10-15,470368.4338953086,121596.95587411402,3,-0.037721058227462294,0.9622164511120634,False,False,0.3725571306619614,40
2018-10-16,476400.6377332494,121616.93251686476,3,-0.025380385879066793,0.850443806063358,False,False,0.3839304730348042,40
2018-10-17,480517.3399443382,121636.91244149253,3,-0.01695844349982777,0.8511518406970597,False,False,0.3843262353948823,40
2018-10-18,477698.86510760663,121656.89564853649,3,-0.02272447452542637,0.8430161544242674,False,False,0.3562736215877305,40
2018-10-19,491572.94725567085,133661.11731350957,3,0.0,0.8427560677599091,False,False,0.35525471523868396,40
2018-10-22,491984.54301127634,133683.07592563966,3,0.0,0.842275227210053,False,False,0.35376591403198704,40
2018-10-23,498154.39810273383,252908.153857217,2,0.0,0.8420696531628074,False,False,0.3484548376411874,40
2018-10-24,495636.195110756,252949.7030539221,2,-0.005055065260025129,0.739537524965757,False,False,0.31217388810560043,40
2018-10-25,494913.28353821585,252991.25907656667,2,-0.006506245005287632,0.692665650731173,False,False,0.33143032151680574,40
2018-10-26,491043.9359521533,211264.67326214808,2,-0.014273611108646998,0.6768698319649135,False,False,0.31056302712284095,40
2018-10-29,495227.99604352016,211299.3810298983,2,-0.005874488051012162,0.6829792246328115,False,False,0.30322799999927763,40
2018-10-30,496994.56058405025,211334.09449963892,2,-0.0023282691533005086,0.6515911735054889,False,False,0.3338962625421584,40
2018-10-31,499064.2318952996,211368.81367230671,2,0.0,0.6364270035833307,False,False,0.3390344777948919,40
2018-11-01,500108.5665499973,126840.82742456083,3,0.0,0.6239264287817886,False,False,0.3547159881773711,40
2018-11-02,504234.3839036575,246882.17916711775,2,0.0,0.6237847465824651,False,False,0.3491889467933981,40
2018-11-05,506735.26655538264,148152.34248373815,3,0.0,0.6196015936304011,False,False,0.3557238015110599,40
2018-11-06,507282.8667200245,148177.15212204296,3,0.0,0.6145355087478536,False,False,0.3643744254167623,40
2018-11-07,518128.747298343,148201.96591497769,3,0.0,0.6490886401183661,False,False,0.4441641346383323,40
2018-11-08,518690.13877742377,148401.7223020122,3,0.0,0.6961485104651449,False,False,0.4588302427608404,40
2018-11-09,517627.5318676658,191697.05446208903,3,-0.0020486352647122973,0.7011669747224948,False,False,0.46098392741229843,40
2018-11-12,511241.7078491234,160492.96074638932,3,-0.014360078149657247,0.670767055795322,False,False,0.4060894552917326,40
2018-11-13,509249.411386292,160519.83694854606,3,-0.018201092878657708,0.721786404391786,False,False,0.38974602419028154,40
2018-11-14,506988.82618011703,160546.71765140013,3,-0.022559350414656548,0.7191160960335474,False,False,0.3818422485777764,40
2018-11-15,507229.5006049281,160573.60285570525,3,-0.022095346172396665,0.7237776433490766,False,False,0.40928147854016783,40
2018-11-16,508277.49153704644,172953.97319924878,3,-0.020074889537943414,0.7227372282920914,False,False,0.41555445835939014,40
2018-11-19,507395.16332183825,174640.43648641236,3,-0.021775959501000516,0.6965406454760072,False,False,0.37860849475804464,40
2018-11-20,502423.5487344683,174669.6818293478,3,-0.03136090090568633,0.6701517962233673,False,False,0.35053920447168946,40
2018-11-21,498254.71827421786,174698.93206971764,3,-0.03939812804495016,0.7613428365884792,False,False,0.42121124058209275,40
