Date,Close,High,Low,Open,Volume
2000-02-17,87.1090316772461,88.46734200170484,87.06966036349367,88.46734200170484,7584200
2000-02-18,85.23894500732422,87.48311122691659,84.80586029828008,87.48311122691659,9409200
2000-02-22,85.02239990234375,85.88856929241162,84.1168591763637,85.16019957803636,16415400
2000-02-23,86.02627563476562,86.59715938611762,84.72702295927489,85.43570623681529,12119000
2000-02-24,84.29399108886719,86.32161394784741,83.84122093589102,86.10507170077184,17375000
2000-02-25,83.98888397216797,86.12477847843311,83.86092715842858,85.16018095947466,10559900
2000-02-28,85.75074005126953,86.10508195230784,83.60500298387092,84.01840186841561,13397800
2000-02-29,86.57749938964844,86.57749938964844,85.51447415839763,85.71133068270333,8242500
2000-03-01,87.20745086669922,87.5617926535165,86.4397103285951,86.69562384129647,6868000
2000-03-02,87.26653289794922,87.64056044702683,86.518477799794,87.36496120033806,7600200
2000-03-03,88.90044403076172,89.27447158536413,88.01458929617706,88.46735949385366,12770300
2000-03-06,88.03426361083984,89.03823218064146,87.4043225474349,88.70357599070759,11967100
2000-03-07,86.33142852783203,88.29015093999011,85.17981786339737,88.19172267807262,20062000
2000-03-08,86.22320556640625,86.83346113091736,85.06175142749804,85.96729194257902,11808500
2000-03-09,88.742919921875,88.742919921875,85.75070079407442,86.4593842717114,5500900
2000-03-10,88.27049255371094,89.45163206156613,87.89646504289014,88.30986387063945,7924600
2000-03-13,87.30590057373047,88.48704015308195,85.47513422573567,86.10507533472313,10540500
2000-03-14,86.06573486328125,88.25084386827305,85.77044986260667,87.73901653377047,8263900
2000-03-15,88.07364654541016,88.46735976197434,85.71136724602499,86.22319442755844,10300800
2000-03-16,92.18795013427734,92.50292070915422,88.74295947156145,89.21541533387676,25601400
2000-03-17,92.79727172851562,93.46828560320075,91.84995802307778,92.08678644943724,10272900
2000-03-20,92.32352447509766,93.05374474136072,91.4354187458588,92.7577094982811,12502300
2000-03-21,94.21822357177734,94.57346614075345,91.25786883030969,91.90914687343256,13612600
2000-03-22,94.79054260253906,95.26419928012827,93.90243633205931,94.45503578924671,8260000
2000-03-23,96.40885162353516,96.92197959532879,94.19845420657796,94.19845420657796,11654500
2000-03-24,96.98121643066406,98.3627152402177,95.81681029118316,96.54703109051864,11462900
2000-03-27,95.9549789428711,97.11938531013341,95.87603613831094,96.8628211953129,8798600
2000-03-28,95.40230560302734,96.61605028539934,95.10627031464394,95.52071971838072,6334400
2000-03-29,95.50098419189453,96.30027947186389,94.51419989563607,95.7180767370714,6747500
2000-03-30,93.90241241455078,95.94505631638054,92.91562792091321,94.82998983857009,9491900
2000-03-31,94.96815490722656,96.19176787569042,93.74454193876272,94.49449827427281,9249100
2000-04-03,95.52073669433594,95.52073669433592,93.90241016356413,94.81025187594831,8508200
2000-04-04,94.81026458740234,96.62594825560404,89.29413866063736,95.83652057377722,19585500
2000-04-05,94.21822357177734,95.2444798821528,93.23143865795478,93.3893242441664,8387200
2000-04-06,95.03726196289062,95.79708640180066,94.09981622657304,94.88924421505101,6378500
2000-04-07,95.63923645019531,96.07342200568527,95.04716523816357,95.71817927846622,6023600
2000-04-10,95.26417541503906,96.69501293681041,94.92866868579613,95.83651042374761,9624200
2000-04-11,94.98792266845703,95.75761495685715,93.70510218779015,94.73135857232364,9006400
2000-04-12,92.38276672363281,95.46153442474085,92.30382396206593,94.96814216494789,10779200
2000-04-13,91.0999755859375,93.56693766311302,90.80394013667645,93.13275233753014,12225800
2000-04-14,85.88973236083984,90.19211325575324,84.3108769865597,90.07369910268223,29604000
2000-04-17,88.88953399658203,88.88953399658203,85.06081072941132,85.37658172051817,23918200
2000-04-18,91.23809051513672,91.23809051513672,88.27773715643663,88.77112938288664,11069200
2000-04-19,90.38945770263672,91.65254182773907,90.01447960299697,91.25782803864459,6553700
2000-04-20,90.82364654541016,90.90258930642311,89.91580479376111,90.66576102338423,8537600
2000-04-24,89.83682250976562,90.50783568316898,88.73162434180718,89.36316615206914,12893100
2000-04-25,93.56696319580078,93.56696319580078,91.21841465745437,91.33682886947184,14102000
2000-04-26,92.51101684570312,93.94185390625,92.20511375000001,93.44846181640625,7711100
2000-04-27,92.20510864257812,93.05374299010185,90.31048312252514,90.31048312252514,15595300
2000-04-28,91.6327896118164,93.37939781354929,91.61305392592112,92.83666645142891,8743400
2000-05-01,92.87612915039062,93.77410277477286,92.10643747234872,92.56035820555292,7328300
2000-05-02,91.02098846435547,92.91561441677918,91.02098846435547,91.88935869254968,9411900
2000-05-03,88.88953399658203,90.94204543877665,88.27772770131249,90.94204543877665,12630700
2000-05-04,89.56056213378906,89.90593671231294,88.8895486669427,89.67897627499725,5963600
2000-05-05,90.6460189819336,90.9420543149902,89.00795680568703,89.08689956116879,7862400
2000-05-08,89.96515655517578,90.54735949877076,89.58031054161302,90.15264563870637,5064100
2000-05-09,89.2447738647461,90.5670648530119,88.58362837061318,90.34997230269961,5620300
2000-05-10,87.23175048828125,89.02769829245175,86.99492220641261,88.73166294011595,10293900
2000-05-11,89.22506713867188,89.3632169882562,87.86330433562645,88.49484650515477,7091100
2000-05-12,90.19213104248047,90.60658065996233,89.44217459179902,89.5605887682224,5960800
2000-05-15,91.75118255615234,91.958407210237,89.67893601530571,90.15259236749922,4441300
2000-05-16,92.63934326171875,93.29062113296646,91.77097276672183,92.56040048944631,8192200
2000-05-17,91.67227935791016,92.32355712299326,91.23809418118807,92.0077860853772,5907200
2000-05-18,90.5473403930664,92.40249514392697,90.5473403930664,91.96830998947024,4325600
2000-05-19,89.12642669677734,90.45858652893689,88.67250556878224,90.03426895276755,6518400
2000-05-22,88.45537567138672,89.34348185282636,86.52127776514043,89.20533200238019,10839400
2000-05-23,87.15281677246094,88.92902907081272,86.87651708160621,88.69220076436581,7979200
2000-05-24,88.5737533569336,88.85005294405416,86.20547118161451,87.15278405174215,11081500
2000-05-25,87.05414581298828,89.56057893886666,86.97520303737006,88.8500939583027,8278900
2000-05-26,87.15281677246094,88.218544151472,86.72849939007689,87.66594476976256,4814000
2000-05-30,89.9947280883789,90.27102769215901,88.08036654790241,88.41587320963541,5362700
2000-05-31,90.19213104248047,90.94208749316194,89.73821003285748,90.03424547391596,6056500
2000-06-01,91.77098083496094,91.84992361417382,90.31053941952285,90.74472470519363,8961600
2000-06-02,93.36957550048828,94.15900332124913,93.14261500201955,94.06032484365403,8962200
2000-06-05,92.91565704345703,93.60640640550481,92.75777147498896,93.13274970010062,6998100
2000-06-06,92.50117492675781,93.33007386998884,92.14593252251595,92.59985337238055,4858900
2000-06-07,93.14260864257812,93.46824759640852,92.20516316943002,92.5998770528608,4919500
2000-06-08,92.77748107910156,93.31034472282327,92.24461743537985,93.15245919875758,5723100
2000-06-09,92.58013916015625,93.44850968308246,91.96833265536733,93.15247427753944,3085300
2000-06-12,91.49468994140625,92.81698162088732,91.49468994140625,92.81698162088732,3678900
2000-06-13,93.21173858642578,93.31041711552427,91.33684653355463,91.45526076847281,6558700
2000-06-14,93.36957550048828,94.02085345261598,92.95512589458885,93.62613954223556,6420500
2000-06-15,93.56696319580078,93.9419415338561,92.73806371167852,93.54722749379788,5881200
2000-06-16,92.79811096191406,93.88612974317716,92.34312128974948,93.88612974317716,5567900
2000-06-19,93.98506927490234,94.42027692046072,92.58053550969122,92.7190106696416,5106900
2000-06-20,93.64871978759766,94.24218442503489,93.0552551501604,93.80697702424759,6480000
2000-06-21,93.60918426513672,93.96526315710047,92.98604620420015,93.01571944519713,3115000
2000-06-22,92.18485260009766,93.49047497597887,91.78920945589124,93.4113463471376,7490500
2000-06-23,91.3935546875,92.50135535037879,91.07704021239178,92.30353380343615,4863300
2000-06-26,92.57060241699219,92.58049349535708,91.71007859924688,92.02659310692331,5201300
2000-06-27,91.88811492919922,92.87722273252753,91.79909522689968,92.41234206496323,4159500
2000-06-28,92.14527893066406,93.04536699235261,91.9870216890485,92.18484324106797,5347700
2000-06-29,91.27489471435547,92.26400280618854,90.84957823486725,91.63097362741537,6345700
2000-06-30,91.96720886230469,92.16503034834965,91.08690324940459,91.11657647231134,7420200
2000-07-03,93.23330688476562,93.33221767076685,91.90790235234905,92.06615960995103,1436600
2000-07-05,91.55184173583984,92.83768220965781,91.39358444675456,92.65964275943686,2748200
2000-07-06,92.26392364501953,92.71891297688819,91.29459854669064,91.7495878785593,5963200
2000-07-07,93.74764251708984,94.18284997338357,92.58049524793849,92.85744544739812,3034800
2000-07-10,93.58940887451172,94.26200238576375,93.39158725355523,93.60919103660737,2816100
2000-07-11,93.78722381591797,94.40047079720746,93.15419467394173,93.35201628080931,5431600
2000-07-12,94.40047454833984,95.03350371547037,94.12352428772024,94.49938535570399,5883000
2000-07-13,94.81588745117188,95.19174846965139,94.44002643269238,94.94447148380961,5356000
2000-07-14,95.74565887451172,95.7456588745117,94.74665974782518,95.23132269047508,5341900
2000-07-17,95.58737182617188,96.21050970128042,95.38955027851839,95.5774807487892,4208300
2000-07-18,94.80596160888672,95.34997077826478,94.53890256210111,95.34997077826478,4262100
2000-07-19,94.04435729980469,94.89498989633215,93.84653576572853,94.61803974862553,8506800
2000-07-20,95.3499755859375,95.3499755859375,94.20261073448846,94.3213036501556,4538900
2000-07-21,93.490478515625,94.79610094093843,93.490478515625,94.79610094093843,5656900
2000-07-24,92.95636749267578,94.23231678045563,92.7783280571716,93.76743603219475,5628500
2000-07-25,93.25311279296875,93.5894095510257,92.91681603491179,93.53006306430976,4757100
2000-07-26,92.34310913085938,93.15417757009786,92.1947429529499,93.03548462777027,12062500
2000-07-27,92.0265884399414,92.81787466900367,91.59138101395716,92.38266724301943,7652600
2000-07-28,89.949462890625,92.36288591078252,89.58349300642078,92.24419297536494,6229500
2000-07-31,90.52313995361328,91.23529752317843,89.929675312309,90.483575644193,5265500
2000-08-01,91.07706451416016,91.61118283342218,90.60229267481614,90.91880723437882,3946600
2000-08-02,91.53205108642578,92.0463872282557,90.91880414809009,91.0770614224993,7439800
2000-08-03,92.16505432128906,92.30352939753912,90.28574971503828,90.44400694503834,4607100
2000-08-04,92.65961456298828,92.87721826926345,92.04636775439464,92.62005025275644,3686600
2000-08-07,93.7674331665039,93.96525475546278,92.65963226833424,92.877236016189,4159800
2000-08-08,94.12348937988281,94.20261799642748,93.37176752270845,93.37176752270845,3658700
2000-08-09,93.33220672607422,94.4597895542612,93.29264241631327,94.41033416706003,5383800
2000-08-10,92.87724304199219,93.59929189631227,92.60029279649956,93.3915792121928,4193400
2000-08-11,93.31243896484375,93.68829996555014,92.14529164686076,92.81788501654587,5089400
2000-08-14,94.49933624267578,94.67737560340093,93.09480350806619,93.54979298547494,2966700
2000-08-15,94.42024230957031,94.83566763714227,94.04438129890997,94.53893526030515,5564600
2000-08-16,94.08393859863281,94.9147891918083,93.58938467412361,94.51914605220092,5191600
2000-08-17,95.07305908203125,95.2313163589052,93.9059116650858,94.12351542078748,5652200
2000-08-18,94.75650024414062,95.1917075521513,94.45976798867882,95.1917075521513,4626400
2000-08-21,95.27084350585938,95.40931856909464,94.57846818968308,94.97411122749811,2380600
2000-08-22,95.11265563964844,95.78524929433813,95.01374480807642,95.31047730279246,3075300
2000-08-23,95.48848724365234,95.76543748633125,94.49937923408477,94.83567595733774,5483200
2000-08-24,95.78520965576172,95.9039026045297,95.2708735444338,95.68629886512174,4529000
2000-08-25,95.74565887451172,95.98304480560554,95.54783726526685,95.68631239173826,2822200
2000-08-28,96.07202911376953,96.79407772133725,95.74562357884167,95.74562357884167,5518700
2000-08-29,96.0918197631836,96.14127515163608,95.52802833482524,95.86432497630214,3561900
2000-08-30,95.17196655273438,95.90390643268681,95.17196655273438,95.78521347918101,3964800
2000-08-31,96.43799591064453,96.91276758282002,95.5280168723082,95.62692763734476,4863100
2000-09-01,96.53688049316406,97.22925566063552,96.22036613089139,97.01165203657307,3191200
2000-09-05,95.76541137695312,96.34898494349312,95.46867905498364,96.14127231811449,3470800
2000-09-06,94.6773910522461,96.19072586534615,94.65760889782649,95.70606308206574,4322200
2000-09-07,95.48848724365234,95.63685344508747,94.84556703743343,95.11262620001666,4265500
2000-09-08,94.83566284179688,95.27087030581846,94.5290394012362,95.13239520362977,3518200
2000-09-11,94.6971664428711,95.70605624621064,94.12348400567801,94.79607720790437,3937500
2000-09-12,94.00477600097656,95.11257639156047,93.96521170131285,94.79606199425078,4769100
2000-09-13,94.2520751953125,94.53891643580616,93.47068009189874,93.68828379158359,7691600
2000-09-14,94.72686004638672,94.91479054037036,93.7872075764685,94.87522622584748,3397100
2000-09-15,92.65446472167969,94.08235886978777,92.65446472167969,94.04269514345143,4085700
2000-09-18,91.80166625976562,93.26922368107101,91.51410433261793,92.89241839722233,5109300
2000-09-19,92.63458251953125,92.852732895835,91.83139249768561,92.09912250496748,6588200
2000-09-20,91.95040893554688,92.67427174718226,90.84974082470403,92.45612131079899,6508100
2000-09-21,90.5522689819336,92.37680002580962,90.51260526358847,91.68268495476983,5972300
2000-09-22,92.19831085205078,92.21814271069825,90.38369578580802,90.51260286701651,7791300
2000-09-25,91.54381561279297,92.69406286269376,91.20667417747723,92.61473546614887,9726300
2000-09-26,90.37379455566406,92.0198390911304,90.37379455566406,91.62320185366863,5302400
2000-09-27,90.84973907470703,91.36536736895334,90.19528777816362,91.10755322183019,7186200
2000-09-28,92.01982116699219,92.86267513242261,90.68117075130857,90.86957340240478,7036400
2000-09-29,91.147216796875,92.634606104918,91.147216796875,92.31729638586883,9333600
2000-10-02,91.28600311279297,91.96028599479057,90.83978649970632,91.56364900538021,5517800
2000-10-03,90.4332504272461,92.49576315628855,90.29442745509901,91.72232088289763,9347200
2000-10-04,91.18688201904297,91.54385545887394,89.95730683740298,90.67125371706491,6148900
2000-10-05,91.50416564941406,91.9206345437872,90.94887379024986,91.00836934658888,4566900
2000-10-06,89.52102661132812,91.79177484947546,88.68808839296841,91.30589422209896,10014900
2000-10-09,88.84672546386719,89.67966351509094,88.45008829661778,89.67966351509094,4508000
2000-10-10,87.37911987304688,89.63995048256284,87.37911987304688,88.90617212684275,6104700
2000-10-11,86.6454086303711,87.97414343884783,85.75297480378224,87.33952382882909,10346000
2000-10-12,84.48371124267578,87.3196668078642,84.26556081458438,87.12134823687201,12336900
2000-10-13,87.29979705810547,87.35929260357896,84.32501978443082,84.36468348141315,11778800
2000-10-16,87.69641876220703,87.72616652976545,86.74449020033775,87.20062263623345,5659000
2000-10-17,85.51495361328125,87.93443977766444,85.29680322141063,87.85511236243876,7831700
2000-10-18,85.19764709472656,86.38755836699929,82.59967415026446,84.16639065875688,10897300
2000-10-19,88.41040802001953,88.49965136593475,86.5858773924193,86.84369150284107,8767300
2000-10-20,88.7872085571289,89.60031455463667,87.81544773083913,87.81544773083913,7373500
2000-10-23,89.18389892578125,89.50120877297105,88.1724737878638,88.80709348224337,5290000
2000-10-24,88.58889770507812,90.07628685392095,88.21209245403796,89.46149933906592,5750700
2000-10-25,86.50654602050781,88.56905880962583,86.3875548980587,88.05343061234633,9137600
2000-10-26,86.7445297241211,87.3593172004466,85.0588221277447,87.02217568117132,9345800
2000-10-27,88.39058685302734,88.39058685302734,86.7048790041363,87.49815328596738,9762900
2000-10-30,89.18389892578125,89.54087250386978,87.67667715162973,87.85516394067399,10154100
2000-10-31,90.72080993652344,91.18685847374243,88.88636356661887,89.4912350723712,7752400
2000-11-01,90.41346740722656,90.9092640041076,89.6201928522169,90.27464436009987,6753600
2000-11-02,90.5621566772461,91.3256830173477,90.44316555930818,90.84971854559605,11395100
2000-11-03,90.61177062988281,91.22655830541933,90.3539564433675,91.04807156090872,5187100
2000-11-06,91.24638366699219,91.57360934195532,90.77041904886399,90.84974648521869,4042500
2000-11-07,91.2265396118164,91.38519446331522,90.47292906719706,90.83981841128805,5231300
2000-11-08,89.20372009277344,91.42488875671089,89.20372009277344,91.42488875671089,6123300
2000-11-09,88.86654663085938,89.62015715796775,87.10151144894763,88.84671477488284,10635300
2000-11-10,86.70488739013672,88.5095865558509,86.64539181324504,88.21210867139251,8569500
2000-11-13,86.03060913085938,86.9329587655883,84.41431253238886,86.07027285106723,17285300
2000-11-14,88.29141235351562,88.60872201156958,86.94284630678627,87.24032411121186,7668900
2000-11-15,88.56904602050781,88.9161034108703,87.41879866959214,88.25173640646211,8837700
2000-11-16,87.18087005615234,88.76741910176021,87.14120633001214,87.94439678435113,6684100
2000-11-17,86.71483612060547,88.2121420387543,86.14962792633737,87.14122124961474,6551100
2000-11-20,85.47531127929688,86.54623165263376,85.2373289741109,86.1495944773238,5458500
2000-11-21,85.91162109375,86.4272494751991,84.73162537466456,85.59431132055055,7684300
2000-11-22,83.85897827148438,85.59426515779273,83.84906234641976,85.25712370559569,5736900
2000-11-24,85.57447052001953,85.65379795503229,84.80102802864508,84.80102802864508,3411600
2000-11-27,86.32807159423828,86.74454058194308,85.87193889341874,86.60571758604148,5992000
2000-11-28,84.84069061279297,86.68505345220152,84.81094282506058,85.75295610325311,5336100
2000-11-29,84.68204498291016,86.24876197439724,84.57296974932561,85.27700080246221,6914100
2000-11-30,83.94823455810547,84.72167683256002,82.34185444962294,84.08705753044347,11201600
2000-12-01,83.90858459472656,85.07866412464594,83.13514219359342,84.52337214434522,7587200
2000-12-04,84.6225814819336,84.95972324082575,83.45250125989607,83.6904836779376,6996600
2000-12-05,87.39899444580078,87.7361360172958,85.2968175882435,85.594295445445,8883400
2000-12-06,86.00080871582031,87.79559095697833,85.69341507230706,87.43861769354358,12888000
2000-12-07,84.82088470458984,86.22894708804225,84.82088470458984,85.59432742226087,6529100
2000-12-08,85.01917266845703,88.50957957063768,84.95967709626076,86.98252655093364,10276300
2000-12-11,87.97412109375,88.56907682702604,86.76437776942205,87.18084678271528,6405600
2000-12-12,87.59734344482422,88.09314004571183,87.18087430007861,87.69650276500174,5022900
2000-12-13,86.39749145507812,88.46992066592529,86.32807995040861,88.37076137354026,6070500
2000-12-14,85.29681396484375,86.62554833723263,85.05883168919202,86.2289112111464,7678400
2000-12-15,83.37027740478516,84.74287323893695,83.11167239255366,84.74287323893695,9065300
2000-12-18,84.4842300415039,84.96165446368335,83.87750317165086,84.0664836720969,7235400
2000-12-19,82.76351165771484,85.91650206698003,82.76351165771484,84.32508734936984,9616600
2000-12-20,80.36644744873047,82.0772183597678,80.26698402367016,81.87829150964718,9994300
2000-12-21,80.9234390258789,82.0274829948898,79.90891213543647,80.2073023973313,14331500
2000-12-22,83.35037231445312,83.45978211104728,82.01756206503346,82.1170255164827,10182900
2000-12-26,84.24553680419922,84.24553680419922,82.9326193475104,83.29068774478917,4665300
2000-12-27,84.86219787597656,85.13074913507776,83.54928060925963,83.86756358300919,4854100
2000-12-28,85.12079620361328,85.22025962521133,84.4046595681073,84.54390835834458,8358700
2000-12-29,83.50948333740234,85.47885895684085,83.50948333740234,85.33961017566844,8774600
2001-01-02,81.9976577758789,84.1261753358059,81.20195027684078,84.02671189842613,8737500
2001-01-03,85.93640899658203,86.5729749891493,81.26162748866611,81.67937392128839,19431600
2001-01-04,85.0113754272461,86.23477535441953,84.6632534967496,85.89659976479435,9219000
2001-01-05,82.23638916015625,85.06115143900051,82.23638916015625,84.96168797847783,12911400
2001-01-08,82.8729476928711,82.8729476928711,81.28153247073242,82.67402079010375,6625300
2001-01-09,82.65411376953125,83.70842617140494,82.38556249735588,83.41998221240176,5702400
2001-01-10,84.10626983642578,84.10626983642578,81.99764528518143,82.11700139185564,8746100
2001-01-11,84.18586730957031,84.97162859471398,83.44983775133446,83.44983775133446,7245100
2001-01-12,84.02670288085938,85.12080057462056,83.56917111801378,84.46434195836385,7244000
2001-01-16,84.5638427734375,84.78266240893687,83.7184032726445,84.02674003175723,8542200
2001-01-17,84.95172119140625,85.9662482446229,84.43451132113894,85.83694577705607,7851400
2001-01-18,85.79718780517578,86.384022268485,84.62351887855733,84.94180197730131,8107000
2001-01-19,85.30977630615234,86.69231785990718,85.22025922713225,86.69231785990718,7782500
2001-01-22,85.87671661376953,86.43371176438004,85.0213312039034,85.45897025081165,7050900
2001-01-23,86.55303955078125,86.99067845450848,85.39926425913673,85.5981910335582,8463100
2001-01-24,86.81169128417969,87.40847193003793,86.47351558486001,86.73212053139859,6199900
2001-01-25,86.59288787841797,87.3687028628559,86.35417557551399,86.73213672177862,10818300
2001-01-26,86.493408203125,86.65254970855854,85.58829089097179,86.0358763750036,7136800
2001-01-29,86.95492553710938,87.14588757981873,86.17194230909298,86.25469900308504,6705900
2001-01-30,87.71879577636719,87.79518058729334,86.4392919139969,86.76394678688546,7069100
2001-01-31,87.2222900390625,88.29171642835902,86.95493344173836,87.46417855289222,9706900
2001-02-01,87.8015365600586,87.81427059872388,86.73211042958698,87.2731953707682,8239100
2001-02-02,85.80908966064453,87.83973653983786,85.77725942136817,87.46415525753724,8276600
2001-02-05,86.43930053710938,86.53479127351935,85.77727611217857,85.80910635764856,4352900
2001-02-06,86.18467712402344,87.01857709543664,86.07646206110687,86.12738851069591,7106700
2001-02-07,85.73906707763672,86.19102345070141,85.09612926878441,85.75816327857042,5748700
2001-02-08,84.7396011352539,86.19096978183777,84.72687681803806,85.80903628775842,5943300
2001-02-09,83.92485809326172,84.88607895809496,83.55564865214231,84.88607895809496,9913000
2001-02-12,84.88605499267578,84.98153597927322,83.83571557398665,83.83571557398665,5804400
2001-02-13,84.19223022460938,85.40807382606853,84.02672653274635,85.10888697726492,6587600
2001-02-14,84.06488037109375,84.44045187254068,83.1736921111818,84.44045187254068,8400100
2001-02-15,84.87971496582031,84.99430190595488,84.02035662433298,84.56143194010787,5929800
2001-02-16,83.00822448730469,83.57476798874187,82.30800752989036,83.39016807369714,6434900
2001-02-20,81.72869873046875,83.47925502439541,81.5440988860192,83.41559454659892,5760000
2001-02-21,79.96541595458984,82.01515422294146,79.88902629262267,81.41678553567667,10910800
2001-02-22,80.0863265991211,80.55102168215383,78.31030777018259,80.43007264891023,21281600
2001-02-23,79.54527282714844,79.91448220798641,77.5337271453572,79.62166248213254,20173000
2001-02-26,81.23857116699219,81.23857116699219,79.25248309525999,80.0800210059686,11503700
2001-02-27,80.48738098144531,81.37856921256113,79.89537459556888,80.71654505704984,11415000
2001-02-28,78.90234375,80.74201886814099,78.46947873063668,80.68473026658134,14825800
2001-03-01,79.31613159179688,79.31613159179688,77.50191925810444,78.96602316620076,14672000
2001-03-02,78.68592834472656,79.98452364502396,77.85202838907327,77.9793396540263,12564300
2001-03-05,79.40522003173828,79.4306832476539,78.81321361738259,79.02964852435947,5293200
2001-03-06,80.25822448730469,81.32128830385031,79.88264810590341,80.43009513193776,6917000
2001-03-07,80.8311538696289,80.8693462760101,80.05454256245648,80.7802274233785,6371700
2001-03-08,80.92029571533203,80.99668054979877,80.29645871303762,80.58927857726084,6055000
2001-03-09,78.52676391601562,80.27095299119435,78.36762245296543,80.27095299119435,10020300
2001-03-12,75.16575622558594,77.97937834391745,74.95568816323492,77.87752539612937,13972900
2001-03-13,76.400634765625,76.66799612619758,74.81558708458898,76.00596702833465,12888000
2001-03-14,74.8919906616211,75.93595851016887,73.68251429368506,74.51005203401317,19883400
2001-03-15,74.91107940673828,75.66222740411902,74.70737850185262,75.4012330396588,10370300
2001-03-16,73.40858459472656,74.93407341411232,73.28092567216271,74.76173508607361,58514600
2001-03-19,74.90213012695312,75.11914778125578,73.2872830860329,73.88726762886519,10067800
2001-03-20,72.89156341552734,75.6106371822636,72.83412056136079,75.2532019927226,15083900
2001-03-21,71.65328979492188,73.56812914370352,71.42350868349301,72.87878580941694,19004600
2001-03-22,70.92566680908203,71.87031836825894,68.95976347717749,71.50011484412963,28624800
2001-03-23,73.07026672363281,73.18515727153506,71.16819095718176,72.28518050135277,12861700
2001-03-26,74.002197265625,74.21282600025961,73.25540583844328,73.84900653355703,9943800
2001-03-27,75.514892578125,75.73191027397068,73.58090528159806,73.79792297744375,12880700
2001-03-28,73.4277114868164,74.64682341757978,73.33835270109296,74.61491234821489,10953300
2001-03-29,73.70861053466797,74.35965429224451,71.57675181928558,73.2107478145304,12060300
2001-03-30,74.48086547851562,74.48086547851562,73.08303126972893,73.75322695413878,9183600
2001-04-02,72.89156341552734,74.92129371412946,72.63625534853476,74.23195511568457,10561000
2001-04-03,70.45968627929688,72.85961899415408,70.2490528377146,72.75111262837667,12836000
2001-04-04,70.75331115722656,71.55116086551664,69.76398044075977,70.57459360171968,14884300
2001-04-05,73.43408966064453,73.71492944872304,71.8064742954067,72.31710006049376,21522800
2001-04-06,72.31710052490234,73.01920730413971,71.52563009696588,72.75751025868777,14937800
2001-04-09,73.12133026123047,73.39579076225402,71.98519302851987,72.76389514164195,9034300
2001-04-10,74.45538330078125,75.15749051852347,73.51072650021973,73.68944416986052,17873600
2001-04-11,74.50640106201172,75.94890986250735,74.12981345856319,75.81487169271024,12722300
2001-04-12,75.85955810546875,75.91700582337914,74.01492975512392,74.23194743323498,9233200
2001-04-16,75.06173706054688,75.8851189549819,74.62132711306067,75.50215187772366,7350000
2001-04-17,76.12124633789062,76.37655921850066,74.69149615434966,74.87659787104974,10924700
