date,value
2015-07-09,649183.1927870279
2015-07-10,661759.1320041743
2015-07-13,665675.9044400209
2015-07-14,670074.8715854295
2015-07-15,669250.667010901
2015-07-16,672312.111162745
2015-07-17,672948.2323861897
2015-07-20,676032.7329737351
2015-07-21,672536.5509781253
2015-07-22,673430.3621349321
2015-07-23,673897.8680905863
2015-07-24,663131.9957285374
2015-07-27,662096.4633790229
2015-07-28,671726.138478341
2015-07-29,671546.1223349788
2015-07-30,670201.6811067037
2015-07-31,670477.2073466838
2015-08-03,669089.6687278288
2015-08-04,674804.0057865087
2015-08-05,678917.4636481258
2015-08-06,672576.6735073128
2015-08-07,671720.1277576495
2015-08-10,676632.9717859143
2015-08-11,669336.2304076417
2015-08-12,670535.7390096965
2015-08-13,670764.7036609375
2015-08-14,672692.9996043105
2015-08-17,675762.3928173037
2015-08-18,672598.9776395421
2015-08-19,671830.5636065702
2015-08-20,665232.1175082542
2015-08-21,648541.7688491965
2015-08-24,622836.9492210138
2015-08-25,621204.1816664969
2015-08-26,632752.7619959884
2015-08-27,636643.9697473656
2015-08-28,636332.3603634015
2015-08-31,629172.6063866208
2015-09-01,618648.2083769838
2015-09-02,628640.7018660186
2015-09-03,626435.4693921248
2015-09-04,620475.5442098605
2015-09-08,638510.0753128049
2015-09-09,631797.9600196332
2015-09-10,632910.1678234661
2015-09-11,635051.5053240332
2015-09-14,634519.4409112887
2015-09-15,637935.2314059008
2015-09-16,641025.4167761405
2015-09-17,652972.1280395682
2015-09-18,647368.3637930608
2015-09-21,646090.6762211274
2015-09-22,645889.8216969527
2015-09-23,647058.0616163994
2015-09-24,644516.7482149375
2015-09-25,635500.024174145
2015-09-28,623099.447711112
2015-09-29,624084.0848750693
2015-09-30,637294.7805251305
2015-10-01,642993.8737288126
2015-10-02,651280.8081938748
2015-10-05,647444.3024386901
2015-10-06,644050.2154857258
2015-10-07,643400.7336393432
2015-10-08,647061.8210687168
2015-10-09,648111.8993917323
2015-10-12,651556.7537657507
2015-10-13,650958.304930225
2015-10-14,650349.8029330359
2015-10-15,656106.9859328371
2015-10-16,660763.9217318221
2015-10-19,663425.9197177412
2015-10-20,660304.7766218602
2015-10-21,658107.5193410553
2015-10-22,671409.875792986
2015-10-23,676145.1267885086
2015-10-26,680516.2214247156
2015-10-27,677638.6895346364
2015-10-28,680152.7211650449
2015-10-29,680579.6571516544
2015-10-30,681022.0732628703
2015-11-02,679989.1392813832
2015-11-03,684391.2555848286
2015-11-04,683502.5897522836
2015-11-05,686474.3066137971
2015-11-06,686401.4403808262
2015-11-09,682280.7008906866
2015-11-10,682092.5520320623
2015-11-11,680497.3668291767
2015-11-12,678046.4877672268
2015-11-13,670474.0931193526
2015-11-16,676247.5860216958
2015-11-17,673856.0421908088
2015-11-18,679827.1802716579
2015-11-19,682951.2320839381
2015-11-20,691167.0706045796
2015-11-23,689839.290929915
2015-11-24,687141.201583409
2015-11-25,684696.9059169902
2015-11-27,685987.3188330121
2015-11-30,684588.752601034
2015-12-01,690256.5674810525
2015-12-02,688636.1791136239
2015-12-03,684196.5070242343
2015-12-04,696401.2606376539
2015-12-07,695221.207329654
2015-12-08,683146.6389315298
2015-12-09,677343.2033492492
2015-12-10,678326.6625558389
2015-12-11,669975.8226773924
2015-12-14,672232.9783152826
2015-12-15,676790.4451414308
2015-12-16,681497.167167457
2015-12-17,674596.7435027601
2015-12-18,667817.0366275898
2015-12-21,671414.9466836646
2015-12-22,673543.1822420752
2015-12-23,679291.176960183
2015-12-24,679465.0834612345
2015-12-28,678671.2257427704
2015-12-29,683145.8212302418
2015-12-30,679037.7089762706
2015-12-31,673088.1617102331
2016-01-04,666550.5245406746
2016-01-05,665673.3128625604
2016-01-06,668484.2173863975
2016-01-07,657976.2841359392
2016-01-08,657781.4899239051
2016-01-11,661566.2763610119
2016-01-12,663256.6716111854
2016-01-13,645806.6558318378
2016-01-14,653120.7733805738
2016-01-15,643744.7993662648
2016-01-19,642376.2679554236
2016-01-20,636588.6338533743
2016-01-21,628647.9128217137
2016-01-22,645344.5227371994
2016-01-25,643215.2396531424
2016-01-26,645782.6282993671
2016-01-27,642084.1956282915
2016-01-28,644906.660596263
2016-01-29,651146.9580287838
2016-02-01,653831.1103374768
2016-02-02,646077.9017758686
2016-02-03,634364.4743688615
2016-02-04,634664.9229413408
2016-02-05,619091.0928801689
2016-02-08,613867.2110666409
2016-02-09,615594.4383947087
2016-02-10,616758.2692732973
2016-02-11,616986.9364708804
2016-02-12,623668.9408949718
2016-02-16,626956.6631458245
2016-02-17,628424.7478935117
2016-02-18,627922.186374036
2016-02-19,625722.8402085137
2016-02-22,628133.183178517
2016-02-23,626864.073874434
2016-02-24,628393.5234308972
2016-02-25,630940.6720684054
2016-02-26,629632.0408187795
2016-02-29,629176.1310816745
2016-03-01,632737.9110041156
2016-03-02,634549.6045578071
2016-03-03,633030.2971344545
2016-03-04,633737.5925125398
2016-03-07,633484.0849503282
2016-03-08,628895.7451732745
2016-03-09,634559.7074382973
2016-03-10,637084.5581924609
2016-03-11,643719.964150776
2016-03-14,641956.4935386879
2016-03-15,641021.3841895182
2016-03-16,643337.7259427453
2016-03-17,648945.749891239
2016-03-18,648472.2264821592
2016-03-21,650998.0263800293
2016-03-22,649785.5935146005
2016-03-23,647478.3525150239
2016-03-24,648146.9072637137
2016-03-28,649196.6361739116
2016-03-29,653366.3714044493
2016-03-30,656128.4366790005
2016-03-31,654572.9260999716
2016-04-01,658203.9757598275
2016-04-04,659376.8857754398
2016-04-05,658331.2161799439
2016-04-06,660843.1008342134
2016-04-07,657757.1034331251
2016-04-08,658133.7169663273
2016-04-11,657378.0864577834
2016-04-12,659115.652568092
2016-04-13,659887.8339395849
2016-04-14,660069.75590553
2016-04-15,659623.2628312128
2016-04-18,662894.8239964403
2016-04-19,661082.9458361322
2016-04-20,657176.7199864176
2016-04-21,650211.4960097397
2016-04-22,652760.2936499246
2016-04-25,653253.491238273
2016-04-26,654381.8074723007
2016-04-27,656682.3406682877
2016-04-28,652012.9216419014
2016-04-29,652094.2306604884
2016-05-02,653827.931746071
2016-05-03,650805.5244560188
2016-05-04,646188.6233428213
2016-05-05,644719.130704073
2016-05-06,646815.5780786009
2016-05-09,645351.0857341976
2016-05-10,650159.8426928881
2016-05-11,649286.1570925401
2016-05-12,652194.9817260737
2016-05-13,646777.9167250809
2016-05-16,650235.7908391735
2016-05-17,646451.5306107244
2016-05-18,642437.6963944538
2016-05-19,641008.688760289
2016-05-20,640399.5129978086
2016-05-23,640297.2856549004
2016-05-24,645257.093537299
2016-05-25,647988.6832777478
2016-05-26,648218.2145625856
2016-05-27,649030.6288554613
2016-05-31,647014.7087403819
2016-06-01,647511.5732186419
2016-06-02,648783.9437011639
2016-06-03,649825.2625656463
2016-06-06,653916.7667855562
2016-06-07,659611.5430758897
2016-06-08,659959.1723756983
2016-06-09,658273.3652680486
2016-06-10,654263.0258295753
2016-06-13,651718.1775185443
2016-06-14,651217.4138878086
2016-06-15,650570.272077059
2016-06-16,650651.1728578701
2016-06-17,647060.9121131971
2016-06-20,654968.478684955
2016-06-21,656100.6759621592
2016-06-22,652671.9627799576
2016-06-23,661776.7872901773
2016-06-24,642620.7255775535
2016-06-27,630820.1461155938
2016-06-28,642888.0391270998
2016-06-29,652972.0174603844
2016-06-30,655300.2307644641
2016-07-01,656376.277519112
2016-07-05,651839.3287937574
2016-07-06,654558.5389234272
2016-07-07,653340.3323482792
2016-07-08,662035.3258385474
2016-07-11,664008.8278396995
2016-07-12,669036.8135825727
2016-07-13,669726.7148393509
2016-07-14,671905.5489220137
2016-07-15,672135.6640650823
2016-07-18,672399.908920736
2016-07-19,674219.9398051763
2016-07-20,677445.2796332195
2016-07-21,674541.5108567481
2016-07-22,675151.0766611384
2016-07-25,674704.969307625
2016-07-26,676077.8464286311
2016-07-27,677524.0998374305
2016-07-28,676147.0606727311
2016-07-29,676866.8750272077
2016-08-01,676633.8393205323
2016-08-02,673881.1270598307
2016-08-03,673681.1280463645
2016-08-04,676504.9911934623
2016-08-05,671482.560563494
2016-08-08,670365.4306939193
2016-08-09,672398.6008046048
2016-08-10,669165.3592633539
2016-08-11,673312.0908401064
2016-08-12,674536.5772153543
2016-08-15,675523.09811268
2016-08-16,670616.6103414821
2016-08-17,671510.9043440477
2016-08-18,672366.8654428655
2016-08-19,677884.1151550037
2016-08-22,675348.9439743179
2016-08-23,680065.7066483435
2016-08-24,678492.7610384651
2016-08-25,678176.7055844369
2016-08-26,679346.1162926321
2016-08-29,680826.3433665598
2016-08-30,678214.2573883017
2016-08-31,677938.380858785
2016-09-01,677230.9687311837
2016-09-02,677959.0738094229
2016-09-06,679902.9109212697
2016-09-07,678122.8114028261
2016-09-08,676832.7362457857
2016-09-09,661499.5968243004
2016-09-12,668579.894657972
2016-09-13,664127.7144034895
2016-09-14,666700.939891709
2016-09-15,676567.2820421605
2016-09-16,678621.5161266245
2016-09-19,677602.0185267476
2016-09-20,676675.983821461
2016-09-21,682453.4066828119
2016-09-22,682498.9715797673
2016-09-23,676552.9070556802
2016-09-26,672031.8113324465
2016-09-27,679095.7760693138
2016-09-28,680901.2315152218
2016-09-29,679058.9508700037
2016-09-30,683314.3010520283
2016-10-03,680133.0749249754
2016-10-04,677718.4099488503
2016-10-05,680872.7361404607
2016-10-06,680483.3952927545
2016-10-07,678776.5830671167
2016-10-10,679660.0155989313
2016-10-11,671616.3171528493
2016-10-12,671284.1354775944
2016-10-13,666517.626139074
2016-10-14,668935.1951517133
2016-10-17,666596.254062152
2016-10-18,670781.146917564
2016-10-19,665206.3410658397
2016-10-20,665185.5198239492
2016-10-21,664520.208420708
2016-10-24,669263.9478280505
2016-10-25,671740.7372165773
2016-10-26,671720.7207637365
2016-10-27,669155.6323490025
2016-10-28,668961.3810007861
2016-10-31,670929.0505696211
2016-11-01,668609.2138032416
2016-11-02,662765.7172042434
2016-11-03,661789.3228723938
2016-11-04,658702.4663404846
2016-11-07,672568.4683197598
2016-11-08,673430.4311280345
2016-11-09,679490.3691301747
2016-11-10,674629.4493715072
2016-11-11,676848.2415616655
2016-11-14,672514.8637922497
2016-11-15,679976.4990314718
2016-11-16,683849.8698270003
2016-11-17,688283.9046913773
2016-11-18,687648.9442483846
2016-11-21,694985.6914449988
2016-11-22,701094.3809846021
2016-11-23,699398.6597546914
2016-11-25,700390.7029873349
2016-11-28,695045.4527226551
2016-11-29,694249.5669129794
2016-11-30,693207.6022416124
2016-12-01,690064.6340185874
2016-12-02,697275.9572100699
2016-12-05,701373.0085765742
2016-12-06,708673.7752150673
2016-12-07,725433.5237776586
2016-12-08,727799.0375303859
2016-12-09,734847.4203348014
2016-12-12,729145.7166391207
2016-12-13,732101.1019436509
2016-12-14,724713.0999923811
2016-12-15,731062.9893863478
2016-12-16,727624.0157703633
2016-12-19,728244.0245027454
2016-12-20,729933.1712560867
