date,compass_value,nightshift_value,combined_value,compass_dd,nightshift_dd,combined_dd
2006-12-22,129995.75246062786,46841.33788383266,176837.0903444605,-0.10998959991637908,-0.11387534891825035,-0.09486492879689841
2006-12-26,130316.61700805472,46921.63537960023,177238.25238765494,-0.10779281441514112,-0.11235631479936507,-0.09281159352756391
2006-12-27,131036.45947004591,46824.80012072228,177861.2595907682,-0.1028644435609626,-0.11418820333761397,-0.08962275080202746
2006-12-28,130575.14802802642,46804.85065242533,177379.99868045177,-0.10602279276317418,-0.11456559895508625,-0.09208606959718527
2006-12-29,131052.19915562062,47039.17817115006,178091.3773267707,-0.10275668247192411,-0.11013268990189568,-0.08844490042597804
2007-01-03,130536.78067050713,47016.50760860456,177553.28827911167,-0.10628547324749417,-0.11056156203136555,-0.09119909225031612
2007-01-04,131403.3027273705,46881.06886230562,178284.37158967613,-0.10035286677449555,-0.11312373504411635,-0.0874570653764619
2007-01-05,129447.7684943534,46933.44981838826,176381.21831274166,-0.11374134887610804,-0.11213281423508285,-0.09719829541747323
2007-01-08,129779.06245060026,46809.63755046316,176588.7000010634,-0.11147315887017793,-0.11447504243929987,-0.09613630693775652
2007-01-09,128904.82113903784,46631.9178329557,175536.73897199356,-0.11745861489274267,-0.11783706901200788,-0.10152073629641256
2007-01-10,130398.12796442464,46656.78850103262,177054.91646545727,-0.10723475311300769,-0.11736657621510092,-0.0937499926646976
2007-01-11,131098.25696126188,46609.32957951233,177707.5865407742,-0.102441349661045,-0.11826438405263927,-0.09040932146306561
2007-01-12,132247.18467308558,46571.95403386044,178819.13870694602,-0.09457526486125842,-0.11897143884325825,-0.08471987674807911
2007-01-16,131688.3931334298,46451.65316395232,178140.04629738213,-0.09840100741329294,-0.12124723990249663,-0.0881957898344502
2007-01-17,130235.72785438193,46410.66709750423,176646.39495188615,-0.10834661857150807,-0.12202259700097652,-0.09584099715110894
2007-01-18,126165.21619546626,46343.751233270705,172508.96742873697,-0.13621520382542876,-0.12328848306496598,-0.11701828947405184
2007-01-19,126380.99033937624,46388.68461254679,172769.67495192302,-0.1347379153101199,-0.12243845236917986,-0.11568386623680825
2007-01-22,125611.1419275164,46675.82347951016,172286.96540702655,-0.1400086497770067,-0.11700648052988397,-0.11815459982238813
2007-01-23,124676.04778137318,46808.43610597269,171484.48388734588,-0.1464107321479429,-0.11449777085885426,-0.12226207617839736
2007-01-24,127590.86484952884,46795.51670323438,174386.38155276323,-0.1264545608431497,-0.11474217466457086,-0.10740880447563819
2007-01-25,125065.88068977068,46870.23689779767,171936.11758756835,-0.14374175769146055,-0.11332864957482293,-0.11995040332395088
2007-01-26,124956.67925602724,46814.02903732373,171770.70829335097,-0.14448940067129665,-0.11439196614520031,-0.1207970455809993
2007-01-29,125070.51414460746,46894.264907901044,171964.7790525085,-0.1437100349396399,-0.1128740978256427,-0.11980370051935908
2007-01-30,124903.23056199882,46820.49673972125,171723.72730172006,-0.14485533488572874,-0.11426961288226577,-0.12103751630533771
2007-01-31,125632.39076522057,46962.914754401994,172595.30551962258,-0.13986317051181202,-0.11157540901730133,-0.11657637067811905
2007-02-01,124674.23078200352,47016.73447478366,171690.9652567872,-0.14642317215698422,-0.11055727027278475,-0.12120520779932976
2007-02-02,124973.75871020411,46965.98595369447,171939.7446638986,-0.14437246691340508,-0.11151730936591651,-0.11993183824811729
2007-02-05,124131.72891559826,47183.134405400815,171314.86332099908,-0.15013738815270836,-0.10740938664862709,-0.12313027369905755
2007-02-06,124938.44397708506,47301.46068713023,172239.90466421528,-0.14461424773437195,-0.10517094001477317,-0.11839547875062868
2007-02-07,125044.56831843118,47170.95706992232,172215.5253883535,-0.14388767193699212,-0.10763975233926448,-0.11852026330544152
2007-02-08,124467.33253850033,47208.828987581925,171676.16152608226,-0.14783969219699591,-0.10692330739259916,-0.12128098022817704
2007-02-09,123182.70041456832,47183.64046828665,170366.34088285497,-0.15663487149277547,-0.10739981316464065,-0.1279852558915091
2007-02-12,122344.46564965528,47344.199724477076,169688.66537413234,-0.1623738102224098,-0.1043624209530319,-0.13145391661559955
2007-02-13,123379.30080886051,47428.48453282428,170807.7853416848,-0.15528885524017835,-0.10276795653842904,-0.1257257363478612
2007-02-14,124555.3384211279,47431.99608162706,171987.33450275497,-0.14723716365798994,-0.10270152654094825,-0.11968825115845248
2007-02-15,124259.57308440948,47256.162485788474,171515.73557019795,-0.14926210847873214,-0.10602787226034956,-0.1221021154250937
2007-02-16,124213.79646894858,47172.59388259514,171386.39035154373,-0.14957551613297967,-0.10760878780827296,-0.12276416484848289
2007-02-20,124648.77608117208,47013.94700580571,171662.72308697778,-0.1465974466855144,-0.11061000243388597,-0.12134976445501539
2007-02-21,124371.8869619747,47077.39992932327,171449.28689129796,-0.14849315628441304,-0.10940962682011598,-0.12244223089289709
2007-02-22,124440.29367287768,47031.397343436314,171471.691016314,-0.14802481264251127,-0.11027988431508831,-0.1223275560854111
2007-02-23,123993.38635886928,47204.965174291,171198.35153316028,-0.15108454459384088,-0.10699640138092112,-0.12372663561145979
2007-02-26,123547.64882856717,47002.494043198734,170550.1428717659,-0.15413626767069002,-0.11082666474441026,-0.12704447120659892
2007-02-27,118747.04148477752,47144.21530171649,165891.25678649402,-0.1870034220339423,-0.1081456418183282,-0.15089083273802628
2007-02-28,119980.78606199552,46464.76638329489,166445.5524452904,-0.17855664216624353,-0.1209991695561006,-0.1480536878855807
2007-03-01,119427.5645855682,46202.07989682328,165629.64448239148,-0.18234424951686878,-0.12596856158640146,-0.15222988706786292
2007-03-02,117576.21267874376,45890.0992935792,163466.31197232296,-0.1950194517453988,-0.13187047890310022,-0.1633028363101438
2007-03-05,116385.92721578396,46062.27705068972,162448.20426647368,-0.20316869063244186,-0.1286132927970591,-0.16851398850130053
2007-03-06,118771.5009843676,46024.38830673219,164795.8892910998,-0.18683596110845863,-0.12933005605652365,-0.1564974367259451
2007-03-07,118516.97997139471,46392.012226360675,164908.99219775537,-0.18857852841775813,-0.12237550197615149,-0.15591852306439616
2007-03-08,118787.49096186383,46639.63393303756,165427.1248949014,-0.18672648640640582,-0.11769109908882366,-0.15326647719092917
2007-03-09,118348.16581476176,46521.344592897716,164869.51040765946,-0.18973430737392197,-0.1199288468772849,-0.15612060936212974
2007-03-12,118622.29143182733,46596.21884273438,165218.5102745617,-0.18785751797504074,-0.118512407434926,-0.15433426454745816
2007-03-13,116690.90001875802,46638.37012727353,163329.27014603154,-0.20108070728489533,-0.11771500723261898,-0.1640042805770477
2007-03-14,117360.93412001929,46516.37816151842,163877.3122815377,-0.19649334725777584,-0.1200227997290163,-0.16119914418638767
2007-03-15,118014.94571517305,46607.74561202414,164622.6913271972,-0.1920156846384651,-0.11829434888074207,-0.1573839450431983
2007-03-16,117065.59189340971,46834.570164635006,163900.16205804472,-0.19851539527312145,-0.11400337777232608,-0.16108218832579668
2007-03-19,117291.43658935238,46947.865051140914,164239.3016404933,-0.19696915915087912,-0.11186011294877703,-0.15934631306620353
2007-03-20,118207.88412272494,46978.900453198024,165186.78457592297,-0.1906947400226111,-0.11127299831752456,-0.15449665153562
2007-03-21,119164.02775981298,46873.179634388696,166037.20739420166,-0.18414854320560456,-0.11327298012658017,-0.15014378915433996
2007-03-22,119391.38727922936,46872.07097530544,166263.4582545348,-0.18259193590876324,-0.11329395327098,-0.1489857312594803
2007-03-23,119602.93882804803,46881.386464179224,166484.32529222727,-0.18114355721147118,-0.11311772678598059,-0.14785523029105357
2007-03-26,119832.7426746726,46806.30712506875,166639.04979974136,-0.17957021493217612,-0.11453804602062141,-0.1470632777778515
2007-03-27,119692.48865052678,46563.19152242025,166255.68017294703,-0.18053045815382418,-0.1191372043346666,-0.14902554312484217
2007-03-28,118558.21964523965,46812.769880805456,165370.9895260451,-0.18829618274166257,-0.11441578633652746,-0.15355380430645565
2007-03-29,117678.41030317446,46841.1841572477,164519.59446042217,-0.19431976004866655,-0.1138782570528728,-0.15791164310511194
2007-03-30,117510.19969056838,46912.36664511271,164422.56633568107,-0.19547140686627465,-0.1125316568046275,-0.15840827850227424
2007-04-02,118238.6222829826,46806.20454725785,165044.82683024043,-0.19048429251343543,-0.11453998654433405,-0.15522325778092697
2007-04-03,119170.7699223882,46798.203531474675,165968.97345386288,-0.18410238327578057,-0.11469134638244852,-0.15049304242652795
2007-04-04,119578.1611835251,46721.2272539957,166299.3884375208,-0.1813131963027305,-0.11614755109615235,-0.14880182375075565
2007-04-05,119748.42023843764,46843.13234441683,166591.55258285446,-0.1801475249118405,-0.11384140207063959,-0.147306390784886
2007-04-09,119719.89148769532,47103.291958834736,166823.18344653005,-0.1803428457925727,-0.10891981233886554,-0.1461207955125512
2007-04-10,120398.61139586625,47106.621186938144,167505.2325828044,-0.17569601875721338,-0.10885683140738958,-0.14262974851373905
2007-04-11,119624.61470391454,47000.997711490476,166625.61241540502,-0.18099515424762852,-0.11085497171583306,-0.14713205660589243
2007-04-12,120586.61344289233,47031.20177564837,167617.8152185407,-0.17440887072411979,-0.11028358398392112,-0.14205349784248616
2007-04-13,120398.9293752112,47185.2611542983,167584.1905295095,-0.1756938417251284,-0.10736915371101555,-0.14222560475309604
2007-04-16,120883.4354912035,47211.43296319014,168094.86845439364,-0.17237669117232185,-0.10687404648158548,-0.13961171589640048
2007-04-17,120858.176397531,46999.99266110176,167858.16905863275,-0.1725496264847431,-0.11087398483469893,-0.14082325429040166
2007-04-18,120734.60727785416,46757.7931596756,167492.40043752975,-0.1733956372163236,-0.11545581273264849,-0.14269542944472605
2007-04-19,119936.99564716865,47079.01055877979,167016.00620594842,-0.17885645138217693,-0.10937915761215444,-0.14513383829822607
2007-04-20,120828.98496878246,47035.53462752332,167864.5195963058,-0.17274948436231008,-0.11020161692172066,-0.14079074926355648
2007-04-23,121492.01716780732,47074.86497399662,168566.88214180394,-0.16821006256157725,-0.10945758203458714,-0.13719572872012004
2007-04-24,122482.1751967106,47232.160384713505,169714.3355814241,-0.16143098765513278,-0.10648193387347071,-0.1313225244689658
2007-04-25,128380.93473141963,47258.04219030365,175638.97692172328,-0.12104538094022466,-0.10599231280404676,-0.10099743457431334
2007-04-26,130800.046138652,47057.923477463126,177857.96961611512,-0.10448303739711676,-0.10977807411237057,-0.08963959043355536
2007-04-27,130516.10318696332,47025.545512260665,177541.648699224,-0.10642704076068753,-0.11039058678630233,-0.09125866907297185
2007-04-30,128900.85314860917,47007.15171397628,175908.00486258545,-0.11748578157074643,-0.11073855289536697,-0.09962042354153973
2007-05-01,129165.58472654798,47099.60991952332,176265.1946460713,-0.11567330806191041,-0.10898946760379821,-0.09779215889706548
2007-05-02,130335.0178168032,47196.56347689764,177531.58129370084,-0.1076668340592748,-0.10715534114454722,-0.09131019877071386
2007-05-03,131005.66066739628,47323.9407023836,178329.60136977988,-0.10307530625570023,-0.10474567257851615,-0.08722555817310902
2007-05-04,131545.9291179265,47307.66584155075,178853.59495947725,-0.09937638124694194,-0.10505355352360536,-0.08454351350591366
2007-05-07,130059.02757542422,47228.02254110632,177287.05011653053,-0.10955638952935277,-0.10656021185160489,-0.0925618238909208
2007-05-08,131177.6365060287,47089.435497387465,178267.07200341616,-0.10189788097796035,-0.10918194302556031,-0.08754561276327254
2007-05-09,132814.44786656307,46923.86480639308,179738.31267295615,-0.09069152149100844,-0.11231413944468525,-0.08001511378487941
2007-05-10,130829.7908522928,46955.41683721078,177785.2076895036,-0.10427939147802537,-0.1117172514486892,-0.09001202006071174
2007-05-11,132472.92505713075,46930.616042210895,179403.54109934164,-0.09302974290599357,-0.11218642241622917,-0.08172863152897993
2007-05-14,132596.3214668326,46833.15556474747,179429.47703158006,-0.09218491462592429,-0.1140301385756762,-0.08159587927758512
2007-05-15,132147.55172393547,46895.980274309746,179043.53199824522,-0.09525739761756873,-0.11284164724824548,-0.08357132676175004
2007-05-16,133405.45508340863,46810.22068047652,180215.67576388514,-0.08664521567285235,-0.11446401103193679,-0.0775717458553568
2007-05-17,133569.12583929845,46981.9012718179,180551.02711111633,-0.08552465079150667,-0.11121623009798541,-0.07585526055827971
2007-05-18,134808.66386935837,46965.805019766005,181774.46888912437,-0.07703820629489419,-0.11152073219757493,-0.06959311239302154
2007-05-21,137725.26738771496,46953.04696688077,184678.31435459573,-0.05706980413464629,-0.11176208365490195,-0.05472987093710061
2007-05-22,137840.17474226686,47086.123727542865,184926.29846980973,-0.056283095810247354,-0.10924459368906798,-0.05346057206238921
2007-05-23,137624.79441526235,47094.00770089324,184718.8021161556,-0.05775768807483289,-0.10909544801027532,-0.05452263560614736
2007-05-24,136469.03890486757,47196.306653981395,183665.34555884896,-0.0656705191076534,-0.10716019961203185,-0.05991471977892896
2007-05-25,137039.78178085483,47242.418090660256,184282.1998715151,-0.061762952238834795,-0.10628788292374108,-0.056757370429143666
2007-05-29,136768.99910628406,46943.05386735448,183712.05297363852,-0.06361685432385436,-0.11195112889210079,-0.059675649349027
2007-05-30,138580.4435430852,47087.26007749496,185667.70362058014,-0.05121487689451553,-0.10922309670050406,-0.04966571317489143
2007-05-31,137777.75039636798,47237.137979779276,185014.88837614725,-0.05671048144413755,-0.1063877698318325,-0.053007127420066164
2007-06-01,137874.30819180753,47049.21317975493,184923.52137156247,-0.05604940259714692,-0.10994285184644459,-0.053474786552205084
2007-06-04,139156.1448136138,47060.343599937085,186216.4884135509,-0.04727336258798465,-0.10973229125731783,-0.04685677551541518
2007-06-05,140291.61955197057,46840.53319153167,187132.15274350223,-0.03949938299987592,-0.11389057174741486,-0.04216997651372256
2007-06-06,139061.43667528353,46704.29624456863,185765.73291985216,-0.04792177783610606,-0.11646784478328467,-0.049163953297459984
2007-06-07,138077.8657778306,46765.756918996696,184843.62269682728,-0.05465575422674104,-0.11530515769655186,-0.053883745399608635
2007-06-08,139256.1359321267,46712.66142201032,185968.797354137,-0.04658877764033853,-0.11630959588868348,-0.048124574393253856
2007-06-11,138301.81871389446,46445.29959032643,184747.1183042209,-0.053122469958191774,-0.1213674341255208,-0.054377700090352754
2007-06-12,137028.21101120854,46662.84124517858,183691.0522563871,-0.06184217102196612,-0.1172520729571512,-0.05978314085811963
2007-06-13,138774.22061999203,46693.35643699378,185467.5770569858,-0.049888190364529635,-0.11667479944359357,-0.050690054680600095
2007-06-14,140626.72126252452,47017.43799368685,187644.15925621137,-0.03720512336574551,-0.11054396139923885,-0.03954928732213548
2007-06-15,141488.06145857333,47089.199971368704,188577.26142994204,-0.03130799428281113,-0.10918639860733112,-0.03477323326687864
2007-06-18,142421.36952452126,47094.94104335441,189516.31056787568,-0.024918140234101566,-0.10907779143170376,-0.029966739862858395
2007-06-19,141337.44353661232,47158.862111489216,188496.30564810155,-0.032339193490838164,-0.10786855965574126,-0.03518760288366976
2007-06-20,139328.09968260373,47118.79818528658,186446.8978678903,-0.04609608087801175,-0.10862647209443636,-0.045677431988256155
2007-06-21,140593.1520161839,46972.90744816613,187566.05946435005,-0.03743495378559059,-0.11138637145613961,-0.03994903864426841
2007-06-22,140604.00033222404,46898.052911118946,187502.053243343,-0.037360681250401206,-0.11280243798027098,-0.04027665246835824
2007-06-25,139756.5666642345,46813.06517083182,186569.6318350663,-0.04316259987939741,-0.11441020016449653,-0.04504922204710358
2007-06-26,138078.00272061414,46742.044161364065,184820.0468819782,-0.05465481665378759,-0.11575374563260768,-0.05400441746456136
2007-06-27,138945.2261689348,46835.13243091119,185780.358599846,-0.048717408133955024,-0.11399274105633321,-0.04908909221556353
2007-06-28,138432.38108505603,47014.0779982833,185446.45908333932,-0.05222858022722873,-0.11060752437350728,-0.050798146362853826
2007-06-29,138833.0524848913,47119.24001646779,185952.29250135907,-0.04948540049927991,-0.10861811371871578,-0.04820905396179486
2007-07-02,140117.21703342436,47101.81919168003,187219.03622510438,-0.040693422438617684,-0.10894767352601453,-0.04172526615260344
2007-07-03,141355.84211998875,47103.816443712814,188459.65856370155,-0.032213228370887116,-0.10890989035540859,-0.0353751798296779
2007-07-05,141926.27904090413,47139.47973897864,189065.75877988277,-0.028307756210478385,-0.10823522719458623,-0.03227287498367086
2007-07-06,142590.38179343962,47167.34548277848,189757.7272762181,-0.02376100491058681,-0.10770807481983968,-0.02873105605314697
2007-07-09,144454.81107947318,47458.93920574055,191913.75028521373,-0.010996268960518602,-0.10219182789584705,-0.017695520261636944
2007-07-10,144390.5969526617,47362.83289393931,191753.429846601,-0.011435908253439457,-0.10400992652110046,-0.018516115371725966
2007-07-11,144612.53881419983,47475.03280381819,192087.57161801803,-0.00991639272124789,-0.1018873760030218,-0.01680582125031541
2007-07-12,147632.01541927713,47594.25181529471,195226.26723457183,0.0,-0.0996320410847721,-0.0007405067009727361
2007-07-13,149580.79425403324,47595.216303617824,197176.01055765105,0.0,-0.09961379530193573,0.0
2007-07-16,149564.75299602086,47457.55383554563,197022.3068315665,-0.00010724142823535394,-0.10221803574421458,-0.0007795254891802021
2007-07-17,149863.1322131063,47235.07174835567,197098.20396146196,0.0,-0.106426857925427,-0.00039460477960298146
2007-07-18,148385.69328733813,47438.503867540094,195824.19715487823,-0.009858588326228457,-0.10257841499499279,-0.00685587155835864
2007-07-19,148908.42390733186,47373.16348031564,196281.5873876475,-0.0063705348452001535,-0.1038144968501782,-0.004536166278412608
2007-07-20,149176.29094645754,47542.50197988049,196718.79292633804,-0.004583123657605555,-0.10061102261949438,-0.002318829912522931
2007-07-23,149380.3783951003,47662.2064611656,197042.5848562659,-0.0032212980662883377,-0.09834650378839796,-0.0006766832385329589
2007-07-24,145090.2818119378,47873.8423098623,192964.12412180012,-0.03184806249999808,-0.09434286616711897,-0.02136104906443192
2007-07-25,152813.72948545995,47451.88432730382,200265.61381276377,0.0,-0.10232528910715304,0.0
2007-07-26,152999.3450779101,47432.55960862648,200431.90468653658,0.0,-0.10269086597512557,0.0
2007-07-27,151602.32720258826,47663.331901884914,199265.6591044732,-0.009130874871460803,-0.09832521317609336,-0.0058186623725765075
2007-07-30,152224.10693938186,47818.211640205875,200042.31857958774,-0.00506693762730477,-0.09539526368533248,-0.0019437329977886242
2007-07-31,149793.04160192268,47634.44468007587,197427.48628199854,-0.020956321573499016,-0.09887168944049353,-0.014989721368146294
2007-08-01,150256.44473466754,47689.71085151485,197946.1555861824,-0.017927529963254623,-0.09782618734564633,-0.012401963171690364
2007-08-02,149948.4282460606,47571.08848630692,197519.5167323675,-0.019940718244878353,-0.1000702351617239,-0.014530560684557025
2007-08-03,144953.43711677828,47651.49850402743,192604.9356208057,-0.05258785883713884,-0.09854907240004587,-0.03905051482682747
2007-08-06,146497.151214981,47514.636138599824,194011.78735358082,-0.042498181019128466,-0.10113817683834206,-0.03203141407550081
2007-08-07,147813.23463119165,47493.09125329258,195306.32588448422,-0.03389629180489367,-0.10154575388114186,-0.025572669231819445
2007-08-08,150354.2598448538,46762.820640010046,197117.08048486384,-0.017288212780972232,-0.11536070498256186,-0.016538405933211733
2007-08-09,147854.58697560302,46349.178709703534,194203.76568530654,-0.03362601388710056,-0.12318580835759058,-0.031073590858553553
2007-08-10,146419.4128352158,46829.47696297804,193248.88979819385,-0.04300627717944601,-0.11409972881064097,-0.03583768212738653
2007-08-13,146713.64336956665,46721.13921180712,193434.78258137376,-0.041083193559702275,-0.11614921664109952,-0.034910221085340185
2007-08-14,146323.5671868447,46599.675673861144,192923.24286070585,-0.04363272200718226,-0.11844701256333523,-0.03746240818084238
2007-08-15,143221.46347275865,46180.97604960691,189402.43952236557,-0.06390799647000044,-0.12636779525682879,-0.05502849050614186
2007-08-16,141829.6318019412,46180.97604960691,188010.60785154812,-0.07300497443489766,-0.12636779525682879,-0.06197265277908036
2007-08-17,144973.39921214263,46180.97604960691,191154.37526174955,-0.052457387067117986,-0.12636779525682879,-0.04628768777753487
2007-08-20,145456.4553903594,46180.97604960691,191637.4314399663,-0.049300143629436716,-0.12636779525682879,-0.04387761150264124
2007-08-21,145553.10511481797,46180.97604960691,191734.0811644249,-0.04866844337993982,-0.12636779525682879,-0.04339540421827834
2007-08-22,146212.32826478896,46180.97604960691,192393.30431439588,-0.04435977689750945,-0.12636779525682879,-0.04010639116917334
2007-08-23,144954.96875111782,46094.645485808054,191049.61423692587,-0.052577848112329795,-0.12800096040923475,-0.04681036416973657
2007-08-24,147221.76187300464,46152.170353393434,193373.9322263981,-0.037762143373642684,-0.1269127292544365,-0.0352138172372145
2007-08-27,147482.064712254,46152.55567509101,193634.62038734503,-0.03606081034429657,-0.12690543990126588,-0.0339131851778892
2007-08-28,142718.3144636301,46379.76363770336,189098.07810133346,-0.06719656616206254,-0.12260721560433868,-0.05654701831491618
2007-08-29,147857.2634528439,46391.52229882956,194248.78575167345,-0.03360852049691951,-0.12238477021831068,-0.030848975588657682
2007-08-30,147534.11575254172,46860.14532982544,194394.26108236716,-0.03572060601034202,-0.11351955759650324,-0.030123166337275176
2007-08-31,150592.0653129738,46835.75001118592,197427.81532415972,-0.01573392202241437,-0.11398105793347241,-0.014988079702555734
2007-09-04,154664.92261097292,46836.64621333713,201501.56882431006,0.0,-0.1139641039596019,0.0
2007-09-05,154043.58741565325,46865.39577496757,200908.9831906208,-0.0040172987179679185,-0.11342023189233294,-0.0029408487345620824
2007-09-06,154669.84863129572,46298.73335662069,200968.5819879164,0.0,-0.12414011224639265,-0.002645075368412481
2007-09-07,152121.41332138263,46513.53523082795,198634.94855221058,-0.016476613460637016,-0.12007658109137603,-0.014226292573428514
2007-09-10,152725.71237580595,46542.42940399105,199268.141779797,-0.012569587884735308,-0.11952997332419503,-0.011083918887303484
2007-09-11,154786.3068338535,46449.715659345035,201236.02249319854,0.0,-0.12128389279653554,-0.0013178375367541041
2007-09-12,154460.93525241615,46690.166845208405,201151.10209762456,-0.002102069544088346,-0.11673513879416719,-0.0017392754246547282
2007-09-13,154756.5511814964,46346.4729316883,201103.0241131847,-0.0001922369812016773,-0.12323699512355354,-0.0019778739860474128
2007-09-14,154198.80885930147,46132.87722629416,200331.68608559563,-0.0037955422967915087,-0.12727770848627487,-0.005805824468465809
2007-09-17,153539.9241023206,46049.29280015208,199589.21690247266,-0.00805228031489096,-0.12885892336606125,-0.009490506366750846
2007-09-18,158958.5872232987,45797.762357691514,204756.3495809902,0.0,-0.13361727006646015,0.0
2007-09-19,159393.91189950306,45733.687455008185,205127.59935451124,0.0,-0.1348294120194542,0.0
2007-09-20,159523.87934185244,46022.407699952535,205546.287041805,0.0,-0.12936752433925933,0.0
2007-09-21,160356.13867679788,46131.282312404626,206487.4209892025,0.0,-0.1273078803937761,0.0
2007-09-24,161225.2424928579,46058.23516778564,207283.47766064355,0.0,-0.12868975543113187,0.0
2007-09-25,162858.65678441653,46299.40205393794,209158.05883835448,0.0,-0.12412746211290583,0.0
2007-09-26,163420.0574000367,46518.563914930215,209938.6213149669,0.0,-0.11998145056891799,0.0
2007-09-27,164344.07736910167,46439.76896376585,210783.8463328675,0.0,-0.12147206018345737,0.0
2007-09-28,163649.18621828535,46437.30040489641,210086.48662318176,-0.004228270114387226,-0.12151875933778732,-0.003308411540154234
2007-10-01,165708.15755492868,45927.2008608806,211635.35841580929,0.0,-0.13116860711922695,0.0
2007-10-02,164869.22948665044,45796.71936627795,210665.94885292838,-0.00506268418318606,-0.13363700093761335,-0.004580565223776357
2007-10-03,162948.87304173666,45870.82497873757,208819.69802047423,-0.016651470596897894,-0.13223510225259208,-0.013304300455328476
2007-10-04,162728.23715322625,46172.72070549388,208900.95785872012,-0.017982943300269644,-0.12652396637089602,-0.012920338914808193
2007-10-05,164250.10062623557,46063.504235674656,210313.60486191022,-0.00879894478465732,-0.12859007742969952,-0.006245428759130863
2007-10-08,165855.23746492868,45953.83478640514,211809.07225133383,0.0,-0.13066475776247072,0.0
2007-10-09,165736.56067119422,45859.375599796,211595.93627099023,-0.0007155444443504584,-0.13245169676884733,-0.0010062646423883265
2007-10-10,166850.70201682506,46060.06331745573,212910.7653342808,0.0,-0.1286551712676191,0.0
2007-10-11,163507.77233526343,46121.84774792829,209629.62008319172,-0.02003545469784435,-0.12748635950074433,-0.015410894070750724
2007-10-12,166068.90614220576,46118.346795796395,212187.25293800214,-0.004685601350004916,-0.1275525890348798,-0.003398195460632036
2007-10-15,166262.70361811874,46015.047480442845,212277.7510985616,-0.0035240990394336115,-0.12950676186405174,-0.0029731433951934263
2007-10-16,166562.43228600163,46471.17676881047,213033.60905481208,-0.001727710625960482,-0.12087790058973637,0.0
2007-10-17,169416.47942092046,46229.61165349178,215646.09107441222,0.0,-0.1254477274391777,0.0
2007-10-18,169660.9537505724,46097.391474378215,215758.3452249506,0.0,-0.12794901295697275,0.0
2007-10-19,162354.9609877796,45828.82093460196,208183.78192238155,-0.04306231104614516,-0.13302971702311803,-0.03510669909278266
2007-10-22,163266.4075411877,45911.93090412196,209178.33844530967,-0.03769014654241335,-0.13145747771336624,-0.030497113670299045
2007-10-23,168822.05975829903,45642.59321737018,214464.65297566922,-0.004944531866222281,-0.13655269434206255,-0.0059960241534693865
2007-10-24,164930.91388740714,45693.814159380905,210624.72804678805,-0.02787936622187771,-0.13558371818941944,-0.023793365548897903
2007-10-25,160466.4907691185,46248.682772801454,206715.17354191997,-0.054193158639029945,-0.1250869480569591,-0.04191342714277025
2007-10-26,161759.30411261096,46373.36457121623,208132.66868382719,-0.04657317705273587,-0.12272827044210229,-0.03534359949402123
2007-10-29,161768.30214821995,46185.6616462382,207953.96379445816,-0.04652014165826188,-0.12627915511827612,-0.03617186358356411
2007-10-30,163392.35693699436,46403.25541709227,209795.61235408662,-0.03694778718970212,-0.12216280804138846,-0.027636163341201062
2007-10-31,165334.29280202728,46019.804639650174,211354.09744167747,-0.025501807298018455,-0.1294167679349033,-0.02041287338703516
2007-11-01,164099.75521045658,46233.97110797891,210333.7263184355,-0.03277830530347973,-0.12536525711999305,-0.025142104704498756
2007-11-02,165422.80990732892,45736.95866631004,211159.76857363895,-0.02498007791158714,-0.13476752862533206,-0.021313551726201634
2007-11-05,165541.6122669754,45983.20584986658,211524.81811684198,-0.024279843962524614,-0.1301091283859953,-0.01962161465270199
2007-11-06,168632.45685034274,45512.35149027833,214144.80834062106,-0.006062071899829731,-0.13901655233992274,-0.007478444843685017
2007-11-07,165549.1713963878,45435.24183885375,210984.41323524155,-0.024235289636704217,-0.14047528016561162,-0.02212629126688814
2007-11-08,160122.54421785226,44791.44969752317,204913.99391537544,-0.056220416789257585,-0.1526542680506403,-0.050261561369822336
2007-11-09,155306.80462772897,44755.82186522556,200062.62649295453,-0.08460490646507994,-0.15332826033800434,-0.0727467515364546
2007-11-12,150009.47698132525,44755.82186522556,194765.2988465508,-0.11582792819930644,-0.15332826033800434,-0.09729888480796585
2007-11-13,156802.46209237038,44755.82186522556,201558.28395759594,-0.07578933970338264,-0.15332826033800434,-0.06581465598723249
2007-11-14,156200.45745154197,44755.82186522556,200956.27931676753,-0.07933762012689984,-0.15332826033800434,-0.06860483608525261
2007-11-15,154934.0124055691,44755.82186522556,199689.83427079467,-0.08680218411747319,-0.15332826033800434,-0.07447457449399157
2007-11-16,155594.25122837126,44755.82186522556,200350.07309359682,-0.08291066513089011,-0.15332826033800434,-0.07141448973984788
2007-11-19,154340.53489153745,44755.82186522556,199096.356756763,-0.09030020473395614,-0.15332826033800434,-0.07722523293741308
2007-11-20,157399.602040202,44755.82186522556,202155.42390542757,-0.07226973230621148,-0.15332826033800434,-0.06304702284095001
2007-11-21,158266.45546641515,44755.82186522556,203022.2773316407,-0.06716040451422257,-0.15332826033800434,-0.05902931763789353
2007-11-23,160581.96537683136,44755.82186522556,205337.78724205692,-0.05351253881955978,-0.15332826033800434,-0.04829735773153604
2007-11-26,158834.7128428707,44755.82186522556,203590.53470809627,-0.06381103411464918,-0.15332826033800434,-0.05639554986467906
