date,value,cash,positions,drawdown,leverage,in_protection,universe_size
2006-05-16,184631.3000094794,9210.691402645643,5,-0.22235986359226473,1.0,True,40
2006-05-17,179817.38426277245,8958.28428483718,5,-0.242635375370237,1.0,True,40
2006-05-18,179908.52628604218,8958.28428483718,5,-0.24225149844685342,1.0,True,40
2006-05-19,181086.11791377194,9043.822060094484,5,-0.23729165407608116,1.0,True,40
2006-05-22,178893.82551123016,8937.27856285865,5,-0.24652527027696752,1.0,True,40
2006-05-23,178181.04935149505,8937.27856285865,5,-0.24952737961626228,1.0,True,40
2006-05-24,179155.71390709962,8933.207422711937,5,-0.24542223450850856,1.0,True,40
2006-05-25,181110.71187764453,8933.207422711937,5,-0.23718806788338415,1.0,True,40
2006-05-26,181908.91661161775,9088.726321487957,5,-0.23382614583562536,1.0,True,40
2006-05-30,178489.34242183968,8899.613951518382,5,-0.24822889411968585,1.0,True,40
2006-05-31,179174.77414989,8899.613951518382,5,-0.24534195554279303,1.0,True,40
2006-06-01,180827.7622567648,9015.427369358244,5,-0.23837981046314244,1.0,True,40
2006-06-02,180778.2846560296,9015.427369358244,5,-0.2385882029089676,1.0,True,40
2006-06-05,177800.15334616756,8877.95484122201,5,-0.25113165809734767,1.0,True,40
2006-06-06,178141.9059371454,8877.95484122201,5,-0.24969224597463574,1.0,True,40
2006-06-07,176925.222179908,8817.582155643904,5,-0.25481674069949867,1.0,True,40
2006-06-08,178807.54429115204,8817.582155643904,5,-0.2468886742054863,1.0,True,40
2006-06-09,177069.35670705925,8829.652732433235,5,-0.2542096670703296,1.0,True,40
2006-06-12,175307.06812875462,8757.977183132462,5,-0.2616321698114805,1.0,True,40
2006-06-13,174485.9634765559,8757.977183132462,5,-0.26509054297847906,1.0,True,40
2006-06-14,177902.6612306019,8888.200796717712,5,-0.25069990982264945,1.0,True,40
2006-06-15,182456.38623182525,8888.200796717712,5,-0.23152028355704424,1.0,True,40
2006-06-16,181297.0062193819,9054.451309255586,5,-0.23640342325750976,1.0,True,40
2006-06-19,182103.622954255,9095.883874107763,5,-0.2330060710875187,1.0,True,40
2006-06-20,181888.8862819033,9095.883874107763,5,-0.2339105106661315,1.0,True,40
2006-06-21,184964.14942074736,9239.28526548513,5,-0.2209579503653722,1.0,True,40
2006-06-22,183646.1614224523,9239.28526548513,5,-0.22650912379439153,1.0,True,40
2006-06-23,182311.29103546153,9108.649687786761,5,-0.23213140338497482,1.0,True,40
2006-06-26,183106.03204030864,9146.470925257192,5,-0.22878407005965892,1.0,True,40
2006-06-27,181050.49802766682,9146.470925257192,5,-0.23744167984683723,1.0,True,40
2006-06-28,183005.17916715777,9145.801605994617,5,-0.2292088476679525,1.0,True,40
2006-06-29,186520.22408958385,9145.801605994617,5,-0.21440399056726372,1.0,True,40
2006-06-30,184547.0495342295,9219.890068776527,5,-0.22271471431942952,1.0,True,40
2006-07-03,185865.33016574898,9265.583540562955,5,-0.2171623083619031,1.0,True,40
2006-07-05,183618.2076828091,9169.186433274357,5,-0.2266268608731433,1.0,True,40
2006-07-06,183149.61126088575,9169.186433274357,5,-0.22860052073171513,1.0,True,40
2006-07-07,182808.1995080813,9127.740590829562,5,-0.23003849729369796,1.0,True,40
2006-07-10,182027.5218376657,9092.41047970191,5,-0.23332659790329827,1.0,True,40
2006-07-11,182549.21163909393,9092.41047970191,5,-0.23112931646551202,1.0,True,40
2006-07-12,178656.42729940263,8926.382684319622,5,-0.2475251569582563,1.0,True,40
2006-07-13,175225.02359889564,8926.382684319622,5,-0.2619777294180465,1.0,True,40
2006-07-14,174003.53400762525,8669.376845756415,5,-0.2671224656156867,1.0,True,40
2006-07-17,175232.1451634994,8749.689943561396,5,-0.2619477344254877,1.0,True,40
2006-07-18,176206.80357195548,8749.689943561396,5,-0.25784261520862783,1.0,True,40
2006-07-19,181119.64393285455,9030.850105280166,5,-0.23715044736816507,1.0,True,40
2006-07-20,180787.25906523195,9030.850105280166,5,-0.23855040400490346,1.0,True,40
2006-07-21,172708.9038965511,8628.161220249043,5,-0.2725752590267798,1.0,True,40
2006-07-24,175028.9971425926,8745.342692473765,5,-0.26280336429258405,1.0,True,40
2006-07-25,177609.10367707192,8745.342692473765,5,-0.25193633146924377,1.0,True,40
2006-07-26,178513.14107525622,8920.521663985332,5,-0.24812865765875963,1.0,True,40
2006-07-27,179061.13168295674,8920.521663985332,5,-0.24582060105676146,1.0,True,40
2006-07-28,180106.040693631,8997.631952086667,5,-0.2414195965382823,1.0,True,40
2006-07-31,179274.74797449185,8955.29800146482,5,-0.24492088035891793,1.0,True,40
2006-08-01,177729.93156253136,8955.29800146482,5,-0.2514274220192983,1.0,True,40
2006-08-02,179437.74340387282,8926.858590149386,5,-0.24423436735743256,1.0,True,40
2006-08-03,181446.52618309617,8926.858590149386,5,-0.2357736669541502,1.0,True,40
2006-08-04,182339.3532623948,9090.380866820487,5,-0.23201320937356298,1.0,True,40
2006-08-07,181593.49118880264,9047.760514334099,5,-0.2351546717616835,1.0,True,40
2006-08-08,180751.45308177028,9047.760514334099,5,-0.2387012135906125,1.0,True,40
2006-08-09,181173.76970103136,9050.134039750228,5,-0.23692247751827492,1.0,True,40
2006-08-10,183054.9757593224,9050.134039750228,5,-0.22899911167670092,1.0,True,40
2006-08-11,181701.9875102829,9073.125211399769,5,-0.2346977010626129,1.0,True,40
2006-08-14,182051.5252631299,9097.133166442516,5,-0.23322549897234085,1.0,True,40
2006-08-15,185620.95351707318,9097.133166442516,5,-0.21819158720249704,1.0,True,40
2006-08-16,189293.6940274537,9456.30539546979,5,-0.20272253926026906,1.0,True,40
2006-08-17,191009.01574928782,9456.30539546979,5,-0.19549785407589482,1.0,True,40
2006-08-18,190993.1570090127,9537.826811453262,5,-0.19556464877944812,1.0,True,40
2006-08-21,190653.99170002848,9524.891688834352,5,-0.19699316364734823,1.0,True,40
2006-08-22,190313.82556167914,9524.891688834352,5,-0.19842589386272172,1.0,True,40
2006-08-23,189267.99918483046,9455.729227962103,5,-0.202830762193875,1.0,True,40
2006-08-24,190268.12633340826,9455.729227962103,5,-0.19861837235420432,1.0,True,40
2006-08-25,190316.078288031,9509.977686544022,5,-0.19841640570753097,1.0,True,40
2006-08-28,190472.3251130529,9514.287889662672,5,-0.19775831684439096,1.0,True,40
2006-08-29,190468.54951875622,9514.287889662672,5,-0.19777421909749618,1.0,True,40
2006-08-30,190743.4492550724,9530.534470669008,5,-0.19661638145871888,1.0,True,40
2006-08-31,190239.7805612436,9530.534470669008,5,-0.1987377606168206,1.0,True,40
2006-09-01,191356.44581789145,9562.297844685243,5,-0.19403452924458395,1.0,True,40
2006-09-05,191782.9610802334,9582.366856962231,5,-0.1922381090992969,1.0,True,40
2006-09-06,190614.33487299772,9582.366856962231,5,-0.19716019242513463,1.0,True,40
2006-09-07,189992.57110552443,9453.836010705614,5,-0.19977897082796497,1.0,True,40
2006-09-08,191336.51114261348,9453.836010705614,5,-0.19411849119253974,1.0,True,40
2006-09-11,193129.93192109413,9645.121539595013,5,-0.186564864159948,1.0,True,40
2006-09-12,196277.07983530604,9645.121539595013,5,-0.17330953565834825,1.0,True,40
2006-09-13,196762.17125545768,9830.38660659393,5,-0.17126640127042173,1.0,True,40
2006-09-14,196720.9993121816,9830.38660659393,5,-0.17143981149709364,1.0,True,40
2006-09-15,196074.7049438348,9777.738969152597,5,-0.1741619092169004,1.0,True,40
2006-09-18,196250.34119623213,9781.569560016585,5,-0.17342215491053206,1.0,True,40
2006-09-19,195065.78661383595,9781.569560016585,5,-0.17841132623191513,1.0,True,40
2006-09-20,197005.23842087807,9841.593651289179,5,-0.1702426377825188,1.0,True,40
2006-09-21,195375.96199797164,9841.593651289179,5,-0.17710491270388815,1.0,True,40
2006-09-22,194988.1401023101,9741.096115182321,5,-0.17873836202601637,1.0,True,40
2006-09-25,196507.0670347425,9814.772906144943,5,-0.17234086308152827,1.0,True,40
2006-09-26,198103.90033565921,9814.772906144943,5,-0.16561523386328883,1.0,True,40
2006-09-27,198579.0775790861,9920.079572378869,5,-0.1636138565433146,1.0,True,40
2006-09-28,197910.3898110623,9920.079572378869,5,-0.16643027200003022,1.0,True,40
2006-09-29,196768.2200027702,9827.517312135853,5,-0.1712409248279932,1.0,True,40
2006-10-02,195413.91646023834,9761.14378249846,5,-0.17694505403846766,1.0,True,40
2006-10-03,193324.33156166095,9761.14378249846,5,-0.18574608119627806,1.0,True,40
2006-10-04,196447.96514108602,9789.384382991826,5,-0.17258979164695903,1.0,True,40
2006-10-05,196692.48314292706,9789.384382991826,5,-0.17155991744742707,1.0,True,40
2006-10-06,197385.72760609584,9861.545858677004,5,-0.16864007276846527,1.0,True,40
2006-10-09,198447.32384618933,9914.762357201209,5,-0.1641687840708617,1.0,True,40
2006-10-10,198895.2296538019,9914.762357201209,5,-0.16228227006531776,1.0,True,40
2006-10-11,197713.04094500432,9875.58113017497,5,-0.16726147667179156,1.0,True,40
2006-10-12,201875.35922656412,9875.58113017497,5,-0.14973039848473232,1.0,True,40
2006-10-13,204306.66633107662,10203.086585337107,5,-0.13949008718158318,1.0,True,40
2006-10-16,203510.8119357361,10153.146370121634,5,-0.14284210994544563,1.0,True,40
2006-10-17,201152.0433454337,10153.146370121634,5,-0.15277689959499516,1.0,True,40
2006-10-18,201660.27765931166,10077.314992039239,5,-0.1506362907104189,1.0,True,40
2006-10-19,201998.68455669592,10077.314992039239,5,-0.14921097016168364,1.0,True,40
2006-10-20,195147.46701077407,9735.325975937907,5,-0.17806730030016069,1.0,True,40
2006-10-23,196676.96790600475,9825.614921861372,5,-0.1716252653649039,1.0,True,40
2006-10-24,196902.82532850344,9825.614921861372,5,-0.17067398680687196,1.0,True,40
2006-10-25,198770.0981055502,9912.746998917959,5,-0.16280930591593673,1.0,True,40
2006-10-26,199973.60138787024,9912.746998917959,5,-0.157740325431141,1.0,True,40
2006-10-27,199177.774673397,9947.010287536206,5,-0.1610922316072233,1.0,True,40
2006-10-30,199398.2785378621,9960.800349903686,5,-0.1601635014556604,1.0,True,40
2006-10-31,199240.65527262876,9960.800349903686,5,-0.1608273876844352,1.0,True,40
2006-11-01,197202.05433173032,9836.688460196216,5,-0.16941367784043693,1.0,True,40
2006-11-02,197333.48575306367,9836.688460196216,5,-0.16886010784223687,1.0,True,40
2006-11-03,198185.36850918332,9895.718778099377,5,-0.16527210178563503,1.0,True,40
2006-11-06,200181.89535519946,9983.235544063456,5,-0.15686302158743468,1.0,True,40
2006-11-07,201374.53804356273,9983.235544063456,5,-0.15183978434208745,1.0,True,40
2006-11-08,201410.0040585061,10059.777248690283,5,-0.1516904066542469,1.0,True,40
2006-11-09,200152.60707520682,10059.777248690283,5,-0.1569863795557069,1.0,True,40
2006-11-10,201140.79942446316,10048.470152562535,5,-0.15282425735197805,1.0,True,40
2006-11-13,201656.32410251524,10061.60749617601,5,-0.15065294251564534,1.0,True,40
2006-11-14,202235.735943189,10061.60749617601,5,-0.14821254425817398,1.0,True,40
2006-11-15,202804.1499778403,10130.915037642553,5,-0.14581846715738114,1.0,True,40
2006-11-16,203018.78418539284,10130.915037642553,5,-0.1449144591455741,1.0,True,40
2006-11-17,203663.61642078988,10177.846481355948,5,-0.14219851971673125,1.0,True,40
2006-11-20,202827.94379920093,10134.743570852595,5,-0.14571825104837044,1.0,True,40
2006-11-21,203358.01314738937,10134.743570852595,5,-0.1434856761804599,1.0,True,40
2006-11-22,203047.51923616044,10145.519449262669,5,-0.1447934312981969,1.0,True,40
2006-11-24,202573.6687343793,10100.228602069888,5,-0.1467892205756545,1.0,True,40
2006-11-27,198794.8888115537,9920.54509896606,5,-0.16270489107404787,1.0,True,40
2006-11-28,199888.5969060914,9920.54509896606,5,-0.15809835192395322,1.0,True,40
2006-11-29,202011.69704898313,10090.395262851991,5,-0.14915616343998092,1.0,True,40
2006-11-30,202261.16054574293,10090.395262851991,5,-0.14810545953636828,1.0,True,40
2006-12-01,201270.67265642696,10042.381403009473,5,-0.15227725022038735,1.0,True,40
2006-12-04,203731.4995932504,10165.993331366684,5,-0.14191260568433656,1.0,True,40
2006-12-05,204096.37158307442,10165.993331366684,5,-0.14037581802198706,1.0,True,40
2006-12-06,204560.63482827542,10216.579812793083,5,-0.1384204088724622,1.0,True,40
2006-12-07,202506.95900640244,10216.579812793083,5,-0.147070192230845,1.0,True,40
2006-12-08,201700.30125069118,10079.649009112356,5,-0.15046771717463003,1.0,True,40
2006-12-11,203209.99624821084,10154.385366417264,5,-0.14410910179497885,1.0,True,40
2006-12-12,202184.4779288895,10154.385366417264,5,-0.14842843554654062,1.0,True,40
2006-12-13,203310.6380133024,10158.86453414036,5,-0.1436852133430744,1.0,True,40
2006-12-14,211024.38722163124,10112.807624230878,5,0.0,2.0,False,40
2006-12-15,209844.041869136,50346.785600001676,2,-0.005593407321474939,2.0,False,40
2006-12-18,209280.0198565185,50211.565599724316,2,-0.008266188510623117,2.0,False,40
2006-12-19,213127.06798532716,12029.918683430802,4,0.0,2.0,False,40
2006-12-20,214098.55322856345,42162.85193441855,4,0.0,2.0,False,40
2006-12-21,213101.60360221955,19291.523911824443,4,-0.0046564986605939435,2.0,False,40
2006-12-22,211184.5638211568,36049.6997484146,4,-0.013610504898161502,2.0,False,40
2006-12-26,212268.0859521696,50925.9251666761,2,-0.008549648041944993,2.0,False,40
2006-12-27,213056.57663615898,12200.050156528596,4,-0.004866808190394927,2.0,False,40
2006-12-28,212924.23995262623,41818.11524724883,4,-0.005484919249704465,2.0,False,40
2006-12-29,211703.5468297971,19171.292136061606,4,-0.011186466992187201,2.0,False,40
2007-01-03,212011.48690937387,50864.81707216968,2,-0.009748157041311321,2.0,False,40
2007-01-04,209325.58532115366,12194.76465979734,4,-0.02229332162891524,2.0,False,40
2007-01-05,208071.13940156443,40746.7756063751,4,-0.0281525201179869,2.0,False,40
2007-01-08,209354.1037914352,50229.13420319477,2,-0.02216011909273983,2.0,False,40
2007-01-09,209229.53496195725,12043.384289221765,4,-0.022741948477382864,2.0,False,40
2007-01-10,208541.91915093194,40927.5491643864,4,-0.02595362740120653,2.0,False,40
2007-01-11,210397.28793369437,19036.08570348983,4,-0.017287670743471824,2.0,False,40
2007-01-12,213462.94529172484,36559.628749367424,4,-0.002968763344047738,2.0,False,40
2007-01-16,211704.6415454679,50782.59678725658,2,-0.01118135385314777,2.0,False,40
2007-01-17,211121.89693941487,12175.872237460459,4,-0.01390320599677671,2.0,False,40
2007-01-18,205977.89373380927,40322.51845480356,4,-0.0379295393280163,2.0,False,40
2007-01-19,206885.67526535154,18824.208862423384,4,-0.033689522205746614,2.0,False,40
2007-01-22,204450.55407984668,49053.34059374948,2,-0.04506335518492241,2.0,False,40
2007-01-23,202902.98602103457,11760.100787769603,4,-0.05229165278654139,2.0,False,40
2007-01-24,202215.573072677,39894.302737295264,4,-0.05550238419033418,2.0,False,40
2007-01-25,202546.6197638925,18261.244357106563,4,-0.05395614912137476,2.0,False,40
2007-01-26,201735.92459247613,34537.35043476751,4,-0.05774270049779107,2.0,False,40
2007-01-29,200084.30088507698,48006.48697601195,2,-0.06545701562273235,2.0,False,40
2007-01-30,200816.51605768286,11509.413424679908,4,-0.06203702440109996,2.0,False,40
2007-01-31,202325.10778485474,39778.250340304316,4,-0.05499077535166634,2.0,False,40
2007-02-01,203883.2315910873,18422.210681583267,4,-0.04771317453308835,2.0,False,40
2007-02-02,204082.4026857724,34885.00352945101,4,-0.04678289690308276,2.0,False,40
2007-02-05,202427.7911686891,48564.03945806906,2,-0.05451116732869795,2.0,False,40
2007-02-06,201513.75031882772,11643.589906838468,4,-0.05878042013810658,2.0,False,40
2007-02-07,203262.2094941676,39944.62185339972,4,-0.050613811121027974,2.0,False,40
2007-02-08,203231.6273072078,18493.9977495946,4,-0.05075665275399852,2.0,False,40
2007-02-09,202863.8426792665,34614.25238142989,4,-0.0524744814006436,2.0,False,40
2007-02-12,200999.19303007645,48222.5116111665,2,-0.06118378662980794,2.0,False,40
2007-02-13,201988.8102731553,11561.97286997363,4,-0.05656153567035199,2.0,False,40
2007-02-14,202693.40572286543,39746.38608674046,4,-0.05327054916397462,2.0,False,40
2007-02-15,202641.0560872255,18464.38150561118,4,-0.053515061024753244,2.0,False,40
2007-02-16,202655.51065923017,34379.303196781,4,-0.05344754738775429,2.0,False,40
2007-02-20,203137.8858059165,48709.48528002872,2,-0.051194495513221694,2.0,False,40
2007-02-21,202669.6563493343,11672.690252039105,4,-0.05338147645971286,2.0,False,40
2007-02-22,201806.52477771492,39539.97704568477,4,-0.05741294495215964,2.0,False,40
2007-02-23,201600.95907862872,18348.48157549756,4,-0.058373090156255206,2.0,False,40
2007-02-26,200879.67645736062,48186.83468253192,2,-0.061742018205470386,2.0,False,40
2007-02-27,194295.41801828705,11553.508376858485,4,-0.09249541816910521,2.0,False,40
2007-02-28,196492.48348664542,38271.03360071646,4,-0.08223348302182344,2.0,False,40
2007-03-01,195995.63539096568,18102.248947602628,4,-0.08455413436760496,2.0,False,40
2007-03-02,193661.08937418993,32801.33817143849,4,-0.09545820626146531,2.0,False,40
2007-03-05,192941.821757371,46283.48765112394,2,-0.09881772273634339,2.0,False,40
2007-03-06,194738.49816423247,11096.37624205646,4,-0.09042590326924314,2.0,False,40
2007-03-07,193261.02321471763,37966.34520914276,4,-0.09732681374824832,2.0,False,40
2007-03-08,194100.94054404693,17556.315013565974,4,-0.09340377308933909,2.0,False,40
2007-03-09,193400.9301958995,33027.33109318664,4,-0.09667334375009977,2.0,False,40
2007-03-12,193824.67637709234,46502.27743206684,2,-0.094694132892283,2.0,False,40
2007-03-13,190685.96274269212,11150.105863619716,4,-0.10935426761561039,2.0,False,40
2007-03-14,192303.38803310454,37612.62954227092,4,-0.10179968461623012,2.0,False,40
2007-03-15,192124.3885140089,17573.913645207904,4,-0.10263574593657239,2.0,False,40
2007-03-16,191358.74104136054,32562.514437731057,4,-0.10621189094597365,2.0,False,40
2007-03-19,193791.002587771,46467.439740284404,2,-0.09485141461517899,2.0,False,40
2007-03-20,194744.01982810817,11139.440518546337,4,-0.09040011297877909,2.0,False,40
2007-03-21,198831.6292220715,38875.65696869471,4,-0.07130792700964014,2.0,False,40
2007-03-22,199555.13482547432,18077.89796070768,4,-0.0679286159751072,2.0,False,40
2007-03-23,200966.95605249665,34314.14471882008,4,-0.06133435736974836,2.0,False,40
2007-03-26,201526.58923712376,48350.09964392273,2,-0.0587204528094982,2.0,False,40
2007-03-27,198459.47580867738,11591.527066254883,4,-0.07304616114425767,2.0,False,40
2007-03-28,197474.0808837475,38633.53619633048,4,-0.0776486907273414,2.0,False,40
2007-03-29,199268.5009024421,18078.051603230877,4,-0.06926741027665595,2.0,False,40
2007-03-30,198298.05974262697,33893.649145424344,4,-0.07380009461842782,2.0,False,40
2007-04-02,197774.9075562184,47451.4871968458,2,-0.07624360569554417,2.0,False,40
2007-04-03,198710.6758195714,11377.030434490563,4,-0.07187286965253124,2.0,False,40
2007-04-04,199471.02991450764,39145.073785772445,4,-0.0683214486668671,2.0,False,40
2007-04-05,199755.69636536835,18063.90328288587,4,-0.06699184392845112,2.0,False,40
2007-04-09,198808.87076554695,47685.7045984186,2,-0.07141422598355358,2.0,False,40
2007-04-10,199739.9649249746,11431.924965303642,4,-0.06706532149360286,2.0,False,40
2007-04-11,200862.9615993081,39580.59868758176,4,-0.06182008906489689,2.0,False,40
2007-04-12,201902.30504139798,18130.40257855417,4,-0.056965579651279685,2.0,False,40
2007-04-13,203924.26959071454,35292.020104985495,4,-0.04752149645302478,2.0,False,40
2007-04-16,205075.05219982378,49196.48964339703,2,-0.042146482975559986,2.0,False,40
2007-04-17,205189.51576976295,11789.013515521565,4,-0.04161185269332277,2.0,False,40
2007-04-18,204243.40269733968,40037.37787736972,4,-0.04603090671380104,2.0,False,40
2007-04-19,203829.3838165875,18430.187686017263,4,-0.04796468382022635,2.0,False,40
2007-04-20,208026.33195813058,35613.67979045764,4,-0.028361804313317328,2.0,False,40
2007-04-23,207399.10923177452,49743.76716963346,2,-0.03129140246752094,2.0,False,40
2007-04-24,207223.1165582051,11926.60153013462,4,-0.032113419575602625,2.0,False,40
2007-04-25,209045.32707766545,40799.048386875525,4,-0.02360233674957798,2.0,False,40
2007-04-26,209451.69929322542,18984.560153314396,4,-0.021704275275401926,2.0,False,40
2007-04-27,208038.60262598956,35550.65923336786,4,-0.0283044911382681,2.0,False,40
2007-04-30,205973.67944464198,49261.47978615035,2,-0.03794922320305298,2.0,False,40
2007-05-01,206947.32719464437,11810.93457395327,4,-0.03340156169240764,2.0,False,40
2007-05-02,208332.04529257363,40970.096331064626,4,-0.026933894923772413,2.0,False,40
2007-05-03,206914.39781933438,18747.568481186387,4,-0.033555366446402585,2.0,False,40
2007-05-04,207585.2941335765,35516.31306657287,4,-0.030421780048338957,2.0,False,40
2007-05-07,206636.4877684967,49571.5954079207,2,-0.034853413755208944,2.0,False,40
2007-05-08,205883.94555050042,11885.666417450531,4,-0.03836834744648385,2.0,False,40
2007-05-09,206594.30511034798,40497.75556032482,4,-0.0350504382446911,2.0,False,40
2007-05-10,204150.07027739348,18639.656407493632,4,-0.046466838757893696,2.0,False,40
2007-05-11,207169.48868675178,34940.140692402914,4,-0.032363901751426,2.0,False,40
2007-05-14,207011.62936258782,49652.9246600952,2,-0.033101222587010704,2.0,False,40
2007-05-15,207012.34935887868,11903.265700768025,4,-0.03309785966708431,2.0,False,40
2007-05-16,207318.82303486118,40810.28827512592,4,-0.031666398915197194,2.0,False,40
2007-05-17,206684.2574298685,18647.395125893265,4,-0.034630293791755466,2.0,False,40
2007-05-18,207958.5078063084,35568.452471835764,4,-0.02867859371146793,2.0,False,40
2007-05-21,209098.03524651332,50142.62944823726,2,-0.02335615027118737,2.0,False,40
2007-05-22,210306.0685975979,12021.237918573279,4,-0.01771373310924165,2.0,False,40
2007-05-23,210019.5170457944,41173.10020674865,4,-0.019052142675688364,2.0,False,40
2007-05-24,207853.62513747648,18976.80806623023,4,-0.02916847403644117,2.0,False,40
2007-05-25,209630.08103387806,35880.14437965002,4,-0.020871099441363467,2.0,False,40
2007-05-29,211212.96388525376,50666.91461277699,2,-0.013477855407220563,2.0,False,40
2007-05-30,213834.8163637078,12111.397673828164,4,-0.0012318479544983336,2.0,False,40
2007-05-31,213084.08319366357,41820.03265490646,4,-0.004738332041958635,2.0,False,40
2007-06-01,216829.8109625557,19349.76527652366,4,0.0,2.0,False,40
2007-06-04,218371.74413138832,52386.73460438763,2,0.0,2.0,False,40
2007-06-05,220462.3528615593,12560.585395812166,4,0.0,2.0,False,40
2007-06-06,217315.8467849802,42658.53921651431,4,-0.01427230561471403,2.0,False,40
2007-06-07,216330.92238321554,19494.378664955086,4,-0.018739845713876265,2.0,False,40
2007-06-08,220121.12746015599,37659.43283031576,4,-0.001547771748664947,2.0,False,40
2007-06-11,219511.73936675166,52664.083423428005,2,-0.004311908507139059,2.0,False,40
2007-06-12,217135.65275930805,12626.988839001595,4,-0.01508965163018231,2.0,False,40
2007-06-13,219009.192972151,42823.12989868689,4,-0.0065914196711890334,2.0,False,40
2007-06-14,220538.70040646463,20063.54944628142,4,0.0,2.0,False,40
2007-06-15,222219.616746851,38072.44900729785,4,0.0,2.0,False,40
2007-06-18,222052.6526082503,53272.415956616474,2,-0.0007513474329807533,2.0,False,40
2007-06-19,220994.64815100777,12740.005214499895,4,-0.005512423312468866,2.0,False,40
2007-06-20,216791.70570793087,42286.483703519945,4,-0.02442588605984109,2.0,False,40
2007-06-21,218869.6417548784,20216.04495367569,4,-0.015075064213565149,2.0,False,40
2007-06-22,217255.25143651798,36641.11841084167,4,-0.022339905823833515,2.0,False,40
2007-06-25,216255.29429104275,51879.84016202633,2,-0.026839765737705856,2.0,False,40
2007-06-26,216847.01224089405,12433.82036028169,4,-0.024177003743451428,2.0,False,40
2007-06-27,218157.34852797975,42798.50034174287,4,-0.018280421316264506,2.0,False,40
2007-06-28,217183.38990698138,19774.7246002595,4,-0.022663286498269954,2.0,False,40
2007-06-29,215844.76871401444,36779.79556018487,4,-0.028687152494276384,2.0,False,40
2007-07-02,218736.24428558658,52479.65237656166,2,-0.0156753598636282,2.0,False,40
2007-07-03,219703.3898117236,12581.617628751676,4,-0.011323153967967849,2.0,False,40
2007-07-05,219622.7581138363,52668.00032908065,2,-0.011686000862709713,2.0,False,40
2007-07-06,219322.17054595586,12626.058928100127,4,-0.013038660777621069,2.0,False,40
2007-07-09,217630.3416308608,52086.5609785939,2,-0.020651980158971402,2.0,False,40
2007-07-10,217438.92072136712,12487.258833389784,4,-0.02151338435134637,2.0,False,40
2007-07-11,218051.26734190385,42843.37367585802,4,-0.018757792250608005,2.0,False,40
2007-07-12,223392.41130759427,20161.43737807262,4,0.0,2.0,False,40
2007-07-13,222457.76298901998,38182.83164441342,4,-0.004183885715291192,2.0,False,40
2007-07-16,222263.8667889377,53324.736209073104,2,-0.005051848055405264,2.0,False,40
2007-07-17,222596.13394907862,12784.995857107184,4,-0.003564478103149353,2.0,False,40
2007-07-18,219723.35374709053,42913.78648946695,4,-0.016424271258936064,2.0,False,40
2007-07-19,219748.77730727225,19855.767568619358,4,-0.01631046452739623,2.0,False,40
2007-07-20,218891.71308933396,37559.13539078184,4,-0.020147050617861824,2.0,False,40
2007-07-23,219369.21729460655,52619.21548945864,2,-0.018009537519374764,2.0,False,40
2007-07-24,215651.98088646657,12616.475772051632,4,-0.03464947791117991,2.0,False,40
2007-07-25,220346.69356244788,43111.638148505706,4,-0.013633935581422564,2.0,False,40
2007-07-26,216290.92190015706,19890.979750353228,4,-0.031789304595754624,2.0,False,40
2007-07-27,211971.71609047815,35995.600588865855,4,-0.05112391755058635,2.0,False,40
2007-07-30,213042.39194072387,51109.240213394194,2,-0.04633111441113018,2.0,False,40
2007-07-31,209799.41679215827,12253.62762215728,4,-0.060848058516721454,2.0,False,40
2007-08-01,212447.1124423906,41719.03992420838,4,-0.048995840105476314,2.0,False,40
2007-08-02,212646.40017843037,19245.991136379755,4,-0.048103742943924215,2.0,False,40
2007-08-03,208658.77919454526,35877.23889942239,4,-0.06595404036693944,2.0,False,40
2007-08-06,210866.95421371833,50571.21394572349,2,-0.05606930432667807,2.0,False,40
2007-08-07,211174.98935934855,12125.049085433351,4,-0.05469040723779677,2.0,False,40
2007-08-08,216871.9088133179,42569.66189303418,4,-0.029188558626990026,2.0,False,40
2007-08-09,210180.67348595196,19124.899477029838,4,-0.05914139045417598,2.0,False,40
2007-08-10,210125.93619744357,35704.4298651954,4,-0.05938641797408139,2.0,False,40
2007-08-13,209458.5552515356,50251.750980110155,2,-0.06237390059267863,2.0,False,40
2007-08-14,206584.35711058075,12048.554780767867,4,-0.07524004104987307,2.0,False,40
2007-08-15,203398.75218146082,39805.51558166914,4,-0.08950017151031918,2.0,False,40
2007-08-16,200921.69718583048,18479.28211227232,4,-0.10058852935171259,2.0,False,40
2007-08-17,205386.51297015135,35033.373697597985,4,-0.08060210385862292,2.0,False,40
2007-08-20,203981.95187578743,48936.6090887724,2,-0.08688952018643159,2.0,False,40
2007-08-21,203126.41652630584,11733.112520023253,4,-0.09071926240763707,2.0,False,40
2007-08-22,208102.22855374383,40785.81458709666,4,-0.0684453991268174,2.0,False,40
2007-08-23,207656.75269892626,18969.589648924353,4,-0.07043953962698052,2.0,False,40
2007-08-24,211223.36282338083,36021.82791280606,4,-0.054473866918682376,2.0,False,40
2007-08-27,208510.66910436284,50026.67837383758,2,-0.0666170444919027,2.0,False,40
2007-08-28,205461.84520208195,11993.887804642287,4,-0.08026488456146928,2.0,False,40
2007-08-29,208817.2666619729,40547.49525171261,4,-0.06524458266199785,2.0,False,40
2007-08-30,208353.76328414294,19175.040748361862,4,-0.06731942206731571,2.0,False,40
