symbol,entry_date,exit_date,exit_reason,pnl,return
AMD,2000-05-19,2000-05-23,position_stop,-1148.1856926182058,-0.09956383070887691
TXN,2000-05-19,2000-05-23,position_stop,-1075.9889570796365,-0.08282668191825841
AMAT,2000-05-19,2000-05-23,position_stop,-1072.367446004627,-0.10405615923739112
ADBE,2000-05-19,2000-05-26,hold_expired,-449.43132676532935,-0.06202087599300781
MU,2000-05-19,2000-05-26,hold_expired,756.9685689359912,0.06663565990548384
AMD,2000-05-23,2000-05-31,trailing_stop,1219.7805101746424,0.08232194620678504
ORCL,2000-05-23,2000-05-31,trailing_stop,2035.5334867506454,0.14720582598008836
SLB,2000-05-23,2000-05-31,hold_expired,-448.19023856787675,-0.022048182918535997
ADBE,2000-05-26,2000-05-31,trailing_stop,1262.2168561199906,0.09435571454050129
MU,2000-05-26,2000-06-05,hold_expired,3687.103502976779,0.25576811471655975
ADBE,2000-05-31,2000-06-06,trailing_stop,188.7549813448307,0.02731569494677711
AMD,2000-05-31,2000-06-07,trailing_stop,424.09293388356156,0.0637701205936183
PFE,2000-05-31,2000-06-07,hold_expired,-433.9585347651005,-0.022924989013337376
DIS,2000-05-31,2000-06-07,hold_expired,-819.2576825415689,-0.04781957088515971
MU,2000-06-05,2000-06-12,hold_expired,-479.2480106355317,-0.021189397741250202
PFE,2000-06-07,2000-06-12,trailing_stop,403.8676843444918,0.019643242631200847
ADBE,2000-06-06,2000-06-13,hold_expired,1623.6337554043678,0.09893127507297542
AMD,2000-06-07,2000-06-14,hold_expired,-269.51071068357464,-0.03776428622321509
ORCL,2000-06-07,2000-06-14,hold_expired,-102.96964983898204,-0.012926096325021995
TXN,2000-06-12,2000-06-15,trailing_stop,324.33103776089047,0.016950202584034138
MU,2000-06-12,2000-06-19,hold_expired,646.0056181425358,0.02473445273451392
ADBE,2000-06-13,2000-06-20,hold_expired,588.8693800895207,0.03149675797019988
AMD,2000-06-14,2000-06-21,hold_expired,1941.8152039890376,0.1338508417719442
