date,value,cash,positions,shorts,drawdown,leverage,in_protection,risk_on,protection_stage
2024-07-08,4719769.764689884,1019053.8369399094,5,0,-0.04841214750629459,2.0,False,True,0
2024-07-09,4715611.497952431,1051464.111857548,5,0,-0.04925052656122051,2.0,False,True,0
2024-07-10,4794095.037794281,995283.0055593881,5,0,-0.03342687692200622,2.0,False,True,0
2024-07-11,4658793.747877054,1001979.7062461567,5,0,-0.06070597533803284,2.0,False,True,0
2024-07-12,4710527.13731273,973298.0148933813,5,0,-0.050275622289116695,2.0,False,True,0
2024-07-15,4720209.05085442,972851.8871593801,5,0,-0.04832357975854798,2.0,False,True,0
2024-07-16,4687580.744774004,1009145.0037866163,5,0,-0.05490201499194761,2.0,False,True,0
2024-07-17,4530309.586489558,938153.7561419816,5,0,-0.086610621816528,1.689825777510465,False,True,0
2024-07-18,4505274.374087027,943652.7329966623,5,0,-0.09165815701307026,1.5992357975214573,False,True,0
2024-07-19,4434780.673250281,941187.0332143388,5,0,-0.10587091584199175,1.5527447453393408,False,True,0
2024-07-22,4517698.354180106,940958.7862223015,5,0,-0.08915326607015917,1.4626832096242541,False,True,0
2024-07-23,4493516.006104582,951227.2743091715,5,0,-0.09402884895252783,1.4733306358167637,False,True,0
2024-07-24,4285717.761283831,894514.541798682,5,0,-0.13592459713505226,1.1425236065122564,False,True,0
2024-07-25,4240156.699810096,886693.1743449887,5,0,-0.14511050128009767,1.1339840177231373,False,True,0
2024-07-26,4261029.979862482,886721.9928219718,5,0,-0.1409020841898935,1.0818203369918944,False,True,0
2024-07-29,4282467.898763259,886745.5743765166,5,0,-0.1365798260659181,1.0874202223525595,False,True,0
2024-07-30,4171679.224677908,2983080.060794395,2,3,-0.15891675386316445,0.3,True,True,1
2024-07-31,4280644.585173654,2983435.189373061,2,3,-0.13694743786684424,0.3,True,True,1
2024-08-01,4203776.920131724,2660805.062726276,2,3,-0.15244529898089412,0.3,True,True,1
2024-08-02,4205883.516333935,2661121.8252337435,2,3,-0.1520205724675099,0.3,True,True,1
2024-08-05,4150738.2127905614,2214920.0525154853,2,3,-0.16313882687189615,0.3,True,True,1
2024-08-06,4141528.416225324,2244443.7876286325,2,3,-0.16499568239077844,0.3,True,True,1
2024-08-07,4120948.204093644,2244710.983317636,2,3,-0.16914501187984876,0.3,True,True,1
2024-08-08,4160572.469768834,2345944.349183857,2,3,-0.1611560692490907,0.3,True,True,1
2024-08-09,4180047.4811508167,2346223.6282730456,2,3,-0.15722956749535755,0.3,True,True,1
2024-08-12,4173648.1713214805,2304586.3148938394,2,3,-0.15851977990010183,0.3,True,True,1
2024-08-13,4195584.082964014,2291517.8500667787,2,3,-0.15409711775912727,0.3,True,True,1
2024-08-14,4206483.353615708,2291790.6498108343,2,3,-0.15189963481604263,0.3,True,True,1
2024-08-15,4202460.904449765,2343992.164417209,2,3,-0.15271063068118446,0.3,True,True,1
2024-08-16,4201914.573881203,2331852.256283326,2,2,-0.15282078044661968,0.3,True,True,1
2024-08-19,4194207.9396592034,2331724.9132390004,2,1,-0.15437457223623874,0.3,True,True,1
2024-08-20,4203009.35966858,2329069.188866691,2,3,-0.1526000525492243,0.3,True,True,1
2024-08-21,4194695.506750222,2329346.459008223,2,3,-0.15427627021215265,0.3,True,True,1
2024-08-22,4200935.1453139065,2333144.5487420047,2,3,-0.15301825031771332,0.3,True,True,1
2024-08-23,4251061.280064611,2333422.304045426,2,3,-0.14291194782853525,0.3,True,True,1
2024-08-26,4238615.217876162,2342719.270156257,2,3,-0.14542129090677477,0.3,True,True,1
2024-08-27,4237803.689422379,2357451.6597864428,2,3,-0.14558490918840164,0.3,True,True,1
2024-08-28,4210627.670633846,2357732.30879356,2,3,-0.15106406826768104,0.3,True,True,1
2024-08-29,4148835.300358451,2317865.7998531642,2,3,-0.16352248718691884,0.3,True,True,1
2024-08-30,4185341.6178134973,2318141.736257909,2,3,-0.15616217726472847,0.3,True,True,1
2024-09-03,4096185.698205887,2923875.969892234,2,3,-0.17413756468960256,0.3,True,True,1
2024-09-04,4088725.386486499,2935454.0354726645,2,3,-0.1756416935691714,0.3,True,True,1
2024-09-05,4099266.180169767,2935803.4942864114,2,3,-0.17351648583135307,0.3,True,True,1
2024-09-06,4090408.8700388637,2936152.994702398,2,3,-0.17530227394105985,0.3,True,True,1
2024-09-09,4096779.1834505466,2936502.5367255765,2,3,-0.17401790771953646,0.3,True,True,1
2024-09-10,4097796.9712858777,2925354.9065029444,2,3,-0.17381270395138598,0.3,True,True,1
2024-09-11,4122319.0871114405,2926684.378265144,2,3,-0.1688686179682888,0.3,True,True,1
2024-09-12,4133902.476642666,2927032.7930720802,2,3,-0.16653320473455852,0.3,True,True,1
2024-09-13,4122242.437374129,2927381.2493569697,2,3,-0.1688840718913738,0.3,True,True,1
2024-09-16,4086451.603181702,2927729.74712475,2,3,-0.1761001279165913,0.3,True,True,1
2024-09-17,4077871.9699443504,2928819.811371908,2,3,-0.1778299315245119,0.3,True,True,1
2024-09-18,4088851.1652567545,2917273.9493571105,2,3,-0.17561633437670143,0.3,True,True,1
2024-09-19,4089141.4017872876,2917621.243874891,2,3,-0.17555781763317904,0.3,True,True,1
2024-09-20,4087559.931844196,2917968.579737257,2,3,-0.17587666953951325,0.3,True,True,1
2024-09-23,4106833.7431399175,2918315.9569491306,2,3,-0.17199073323018785,0.3,True,True,1
2024-09-24,4112039.308353062,2958638.0408590855,2,3,-0.17094120054762968,0.3,True,True,1
2024-09-25,4112766.761362064,2924859.9244893277,2,3,-0.1707945333411474,0.3,True,True,1
2024-09-26,4073879.052157015,2903656.026705338,2,2,-0.1786349733489798,0.3,True,True,1
2024-09-27,4073811.9573328244,2904001.7000418506,2,2,-0.17864850083503278,0.3,True,True,1
2024-09-30,4092264.325979555,2904347.414529951,2,2,-0.17492818168189747,0.3,True,True,1
2024-10-01,4096070.607331757,2926489.916094725,2,2,-0.1741607690159183,0.3,True,True,1
2024-10-02,4091303.5787624526,2942067.769472744,2,3,-0.17512188506716672,0.3,True,True,1
2024-10-03,4068196.227016911,2942418.0156357763,2,3,-0.17978072995169075,0.3,True,True,1
2024-10-04,4100536.074601393,2942768.303494781,2,3,-0.17326045297904624,0.3,True,True,1
2024-10-07,4079978.7928778427,2943118.6330547207,2,3,-0.17740515929814926,0.3,True,True,1
2024-10-08,4099331.3304336616,2937348.118906303,2,3,-0.1735033504025504,0.3,True,True,1
2024-10-09,4106607.2003580313,2926025.599254207,2,3,-0.17203640820376934,0.3,True,True,1
2024-10-10,4088242.74326904,2926373.935635071,2,3,-0.1757390028545223,0.3,True,True,1
2024-10-11,4045707.9719439084,2376541.9528421443,2,3,-0.18431475415586826,0.3,True,True,1
2024-10-14,4051822.59539922,2376824.874503197,2,3,-0.1830819394863523,0.3,True,True,1
2024-10-15,4046995.311057682,2218351.860246893,2,3,-0.18405520415157106,0.3,True,True,1
2024-10-16,4053220.088779439,2203053.143479559,2,3,-0.18280018046189608,0.3,True,True,1
2024-10-17,4052337.1489103963,2203315.411710926,2,3,-0.18297819652957578,0.3,True,True,1
2024-10-18,4046243.3297490133,2261884.9822802413,2,3,-0.18420681669080655,0.3,True,True,1
2024-10-21,4032530.3155552982,2262154.2543019415,2,3,-0.18697159937691082,0.3,True,True,1
2024-10-22,4040477.3195025795,2254288.4381888546,2,3,-0.1853693448609113,0.3,True,True,1
2024-10-23,4017807.7679861095,2258809.532799843,2,3,-0.18993992158817896,0.3,True,True,1
2024-10-24,4212146.410285502,2259078.4386966047,2,3,-0.15075786388152046,0.3,True,True,1
2024-10-25,4254929.31368274,2401684.651821377,2,3,-0.1421320848293725,0.3,True,True,1
2024-10-28,4258721.594288916,1436410.916509659,3,3,-0.14136749495783196,1.0,True,True,2
2024-10-29,4276177.782017273,1420819.5852658628,3,3,-0.13784802324176929,1.0,True,True,2
2024-10-30,4301609.23494833,1420988.7304545848,3,3,-0.13272059904800693,1.0,True,True,2
2024-10-31,4276556.991688587,1421157.895779639,3,3,-0.1377715679622194,1.0,True,True,2
2024-11-01,4280808.5906432355,1424701.8106166315,3,3,-0.13691437150547986,1.0,True,True,2
2024-11-04,4267401.348367989,1431070.9251554196,3,3,-0.13961750524306438,1.0,True,True,2
2024-11-05,4321769.842536916,1440842.1919519538,3,3,-0.12865586914873994,1.0,True,True,2
2024-11-06,4507660.06171576,1424788.2547567165,3,2,-0.09117716080339688,1.0,True,True,2
2024-11-07,4592849.934141131,1424957.8724060922,3,2,-0.0740013976206354,1.0,True,True,2
2024-11-08,4698982.078732693,1590291.6312998077,3,2,-0.052603307334959916,1.0,True,True,2
2024-11-11,4685643.141159623,1592835.7338121154,3,3,-0.05529266965400071,1.0,True,True,2
2024-11-12,4706820.831331605,1544608.2715049873,3,3,-0.051022878177666334,1.0,True,True,2
2024-11-13,4740598.627520003,1544792.1534420713,3,3,-0.04421268570231369,1.0,True,True,2
2024-11-14,4703230.640795237,1544976.057269862,3,3,-0.05174672316860306,1.0,True,True,2
2024-11-15,4703134.53663011,1558855.0062429174,3,3,-0.05176609944343612,1.0,True,True,2
2024-11-18,4704789.098501385,1589510.119437755,3,3,-0.051432510930351456,1.0,True,True,2
2024-11-19,4742461.611453432,1553765.58323811,3,3,-0.04383707566859888,1.0,True,True,2
2024-11-20,4747152.175587805,1553950.5553313526,3,3,-0.04289137618024564,1.0,True,True,2
2024-11-21,4777879.386676142,1554135.5494450827,3,3,-0.03669623483427946,1.0,True,True,2
2024-11-22,4831942.664653952,1585135.4160934878,3,3,-0.02579613564415403,1.0,True,True,2
2024-11-25,4775932.340534562,1575932.6207016667,3,3,-0.037088793274403654,1.0,True,True,2
2024-11-26,4801028.50523816,1605123.8076493954,3,3,-0.03202896903153751,1.0,True,True,2
2024-11-27,4744593.615989979,1605314.8938169728,3,3,-0.04340722639213241,1.0,True,True,2
2024-11-29,4793628.0692349905,1605506.0027329035,3,3,-0.033521025923053165,1.0,True,True,2
2024-12-02,4794966.2226301255,1598480.9887837637,3,3,-0.033251230873915356,1.0,True,True,2
2024-12-03,4796074.136529832,1620669.25819103,3,3,-0.033027856120244704,1.0,True,True,2
2024-12-04,4962397.951544098,1607207.580298917,3,3,0.0005059240933722526,1.0,True,True,2
2024-12-05,4972378.136168846,1607398.9145346668,3,3,0.0025181032732986158,1.0,True,True,2
2024-12-06,5068927.471661689,1607590.271548302,3,3,0.021984132211548175,1.0,True,True,2
2024-12-09,5026946.709729424,1643763.5032992628,3,3,0.013520078860463072,1.0,True,True,2
2024-12-10,4997921.810951508,1729066.5334949533,3,3,0.007668153348427184,1.0,True,True,2
2024-12-11,5076728.852976793,1647612.9985861308,3,3,0.023557026666626058,1.0,True,True,2
2024-12-12,5057613.065127825,1647809.1429907244,3,3,0.019702950638593366,1.0,True,True,2
2024-12-13,5098754.562434431,1648005.3107458423,3,3,0.02799779361234612,1.0,True,True,2
2024-12-16,5189812.291487014,1655178.0477025374,3,3,0.04635661897081025,1.0,True,True,2
2024-12-17,5202196.252343163,1813334.9638366033,3,3,0.048853441338001125,1.0,True,True,2
2024-12-18,5052576.356861373,1428261.5881757464,3,3,0.01868746245974886,1.0,True,True,2
2024-12-19,5065696.446911579,1428431.6193171958,3,3,0.021332701303559177,1.0,True,True,2
2024-12-20,5030512.920698751,1428601.6707004479,3,3,0.014239089152708623,1.0,True,True,2
2024-12-23,5045375.3929303605,1511240.542078299,3,3,0.01723562261487722,1.0,True,True,2
2024-12-24,5183967.655112123,1511232.6845825533,3,3,0.045178238402716085,1.0,True,True,2
2024-12-26,5148493.1462167455,1480927.739481104,3,3,0.038025959071090826,1.0,True,True,2
2024-12-27,5047468.8647256475,1481104.0404024709,3,3,0.017657703019060705,1.0,True,True,2
2024-12-30,4981743.729623516,1796221.6376860433,3,3,0.004406370160707745,1.0,True,True,2
2024-12-31,4939359.318586857,1682350.3680169038,3,3,-0.004139065885627654,1.0,True,True,2
2025-01-02,4858613.968778538,1668682.5437538442,3,3,-0.020418735838553914,1.0,True,True,2
2025-01-03,4956102.166010201,1578400.8186952816,3,3,-0.0007634160089315066,1.0,True,True,2
2025-01-06,4979915.277414563,1578588.72355465,3,3,0.0040377223245522745,1.0,True,True,2
2025-01-07,4869956.9514735695,1641274.0929502717,3,3,-0.018131792813410843,1.0,True,True,2
2025-01-08,4891795.312513518,1650472.36973612,3,3,-0.013728798574272914,1.0,True,True,2
2025-01-10,4841137.485132793,1651247.508314833,3,3,-0.02394229956532994,1.0,True,True,2
2025-01-13,4885480.835446867,1606340.5669417724,3,3,-0.015001907215382653,1.0,True,True,2
2025-01-14,4868354.158919572,1606531.7979616465,3,3,-0.018454943729767394,1.0,True,True,2
2025-01-15,4965601.377795708,1676908.7607460788,3,3,0.0011517906630083075,1.0,True,True,2
2025-01-16,4940601.332699588,1666736.0350996233,3,3,-0.003888654191578048,1.0,True,True,2
2025-01-17,5075550.033397233,1651869.9864495816,3,3,0.02331935609197568,1.0,True,True,2
2025-01-21,5069271.2302297,1681920.8608991639,3,3,0.02205343993074189,1.0,True,True,2
2025-01-22,5062785.427620365,1682121.0895730804,3,3,0.020745789073937777,1.0,True,True,2
2025-01-23,5059948.958590475,1655341.3137461592,3,3,0.02017390747644726,1.0,True,True,2
2025-01-24,5048350.864184815,1704436.144329233,3,3,0.017835529483717794,1.0,True,True,2
2025-01-27,4820395.454223516,1567353.015024345,3,3,-0.02812425454054544,1.0,True,True,2
2025-01-28,4858435.7340521375,1567539.6046689907,3,3,-0.020454671066116023,1.0,True,True,2
2025-01-29,4874087.24116239,1567726.2165266895,3,3,-0.017299054419142947,1.0,True,True,2
2025-01-30,4939619.404149005,568560.3236428641,5,0,0.0,1.083087816280932,False,True,0
2025-01-31,4979567.994739368,1035939.2527110288,5,0,0.0,1.0757422610165772,False,True,0
2025-02-03,4905266.452985918,1331207.6935963018,5,0,-0.014921282695997897,1.0578592087718366,False,True,0
2025-02-04,4972044.707786552,1331263.9861029363,5,0,-0.0015108312529849733,1.0944599922164693,False,True,0
2025-02-05,4996994.528345871,1331314.4016669218,5,0,0.0,1.099893555070789,False,True,0
2025-02-06,4963970.36065531,924444.519194672,5,0,-0.006608806053964796,1.163673853593661,False,True,0
2025-02-07,4857526.214260733,980953.9088413701,5,0,-0.027910439624056482,1.1164839615858373,False,True,0
2025-02-10,4821245.17460858,1102090.8339660186,5,0,-0.035171011843286595,1.2383256897592803,False,True,0
2025-02-11,4730722.382418161,988355.9776831074,5,0,-0.053286459374181507,1.2375218785448363,False,True,0
2025-02-12,4721471.132169333,988268.5463590161,5,0,-0.05513782226768669,1.2231207087291232,False,True,0
2025-02-13,4775993.441468282,957426.0196832014,5,0,-0.04422680185538365,1.3438627419814528,False,True,0
2025-02-14,4808903.405197231,963361.2453661113,5,0,-0.03764085033146965,1.3505262393776143,False,True,0
2025-02-18,4819105.412483759,1006447.4180704036,5,0,-0.0355992216627456,1.4068614233268557,False,True,0
