date,portfolio_value,cash,num_positions,deployed_pct,returns
1990-01-05 00:00:00-05:00,1000000.0,1000000.0,0,0.0,
1990-01-12 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-01-19 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-01-26 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-02-02 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-02-09 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-02-16 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-02-23 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-03-02 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-03-09 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-03-16 00:00:00-05:00,1000000.0,1000000.0,0,0.0,0.0
1990-03-23 00:00:00-05:00,957031.8263128238,27113.906300349743,1,0.9716687517020076,-0.0429681736871762
1990-03-30 00:00:00-05:00,956024.3580316214,26012.507645955542,1,0.9727909572309296,-0.0010527009170466783
1990-04-06 00:00:00-04:00,874101.2001035886,25973.699951000686,1,0.9702852484953428,-0.08569149649775254
1990-04-12 00:00:00-04:00,926347.0629183775,24303.855765057146,1,0.9737637687450642,0.059770954219714234
1990-04-20 00:00:00-04:00,913347.7895401388,27472.891487923218,1,0.9699206678961192,-0.014032832723931299
1990-04-27 00:00:00-04:00,915316.8320176512,26208.77600263653,1,0.9713664437429125,0.0021558518015396544
1990-05-04 00:00:00-04:00,967833.3142935539,27278.91389911424,1,0.9718144503849552,0.0573751956031876
1990-05-11 00:00:00-04:00,963761.8300303551,28422.19332304923,1,0.9705091108223761,-0.004206803178882779
1990-05-18 00:00:00-04:00,959696.5725752447,28350.939629468718,1,0.9704584340096246,-0.0042181141942323475
1990-05-25 00:00:00-04:00,913441.2743960777,27522.589341298677,1,0.9698693390448168,-0.048197836171328334
1990-06-01 00:00:00-04:00,980404.6783925036,27092.557654235745,1,0.9723659441337454,0.0733089316997404
1990-06-08 00:00:00-04:00,1015045.2917783497,28749.11208512762,1,0.9716770154809945,0.035332974382215054
1990-06-15 00:00:00-04:00,963365.0724524764,31114.57366459642,1,0.9677021987257781,-0.05091420032630278
1990-06-22 00:00:00-04:00,925927.5935879163,30662.383825343102,1,0.9668846851117936,-0.03886115444195415
1990-06-29 00:00:00-04:00,918878.5311520529,28835.76912812714,1,0.9686185190419304,-0.0076129737191962255
1990-07-06 00:00:00-04:00,905913.8507670527,28608.960384762846,1,0.9684197781493912,-0.014109242892796248
1990-07-13 00:00:00-04:00,850868.9885117119,27812.783234745846,1,0.9673124962711425,-0.06076169627910355
1990-07-20 00:00:00-04:00,896613.6491155729,25793.517828713404,1,0.9712322940274707,0.0537622844662311
1990-07-27 00:00:00-04:00,880785.696037406,27379.338441485423,1,0.9689148693437426,-0.01765303605826185
1990-08-03 00:00:00-04:00,826621.2516108981,26737.588228129433,1,0.9676543662819896,-0.06149559952005357
1990-08-10 00:00:00-04:00,825020.5789876152,24231.61908747448,1,0.97062907313511,-0.0019364039094852403
1990-08-17 00:00:00-04:00,824074.1042293579,24407.20198455162,1,0.9703822728328828,-0.00114721351486613
1990-08-24 00:00:00-04:00,767129.7797423692,24444.417959341547,1,0.9681352248278631,-0.06910097550054772
1990-08-31 00:00:00-04:00,800472.6818124424,22383.422655261646,1,0.9720372435389292,0.04346448664953528
1990-09-07 00:00:00-04:00,805618.0725865494,21178.747793687508,1,0.973711180875461,0.006427940504423857
1990-09-14 00:00:00-04:00,727277.2553206846,20352.877695219242,1,0.9720149674057319,-0.09724312292838799
1990-09-21 00:00:00-04:00,648165.2883481217,17627.4723822308,1,0.972804047518257,-0.10877827732654644
1990-09-28 00:00:00-04:00,527340.6584341782,16208.195976521296,1,0.969264277811144,-0.18641021370007405
1990-10-05 00:00:00-04:00,511373.0183539484,15181.860891113116,1,0.9703115722843927,-0.030279554259370345
1990-10-12 00:00:00-04:00,474936.57718721114,14573.963863999466,1,0.9693138735485208,-0.07125217768434877
1990-10-19 00:00:00-04:00,471023.3839434854,13288.518500970968,1,0.9717879855778766,-0.008239401704752791
1990-10-26 00:00:00-04:00,440636.2603044514,13707.98070335429,1,0.9688904841969135,-0.06451298316577825
1990-11-02 00:00:00-05:00,487544.0867472877,12915.390780090296,1,0.9735092863780649,0.10645475796845694
1990-11-09 00:00:00-05:00,531473.2013909414,15084.498136718466,1,0.9716175752658079,0.09010285600371515
1990-11-16 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,-0.0009716175752658707
1990-11-23 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1990-11-30 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1990-12-07 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1990-12-14 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1990-12-21 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1990-12-28 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1991-01-04 00:00:00-05:00,530956.8126876871,530956.8126876871,0,0.0,0.0
1991-01-11 00:00:00-05:00,533459.3183762439,17774.7779248961,1,0.9666801622680444,0.00471320007344711
1991-01-18 00:00:00-05:00,599050.1410229064,17640.220727429434,1,0.9705530146486436,0.12295374808768811
1991-01-25 00:00:00-05:00,630910.5487321801,23235.1410897561,1,0.9631720516696903,0.053184876402617265
1991-02-01 00:00:00-05:00,707003.9671381577,25208.27778463211,1,0.9643449273889209,0.12060888593301833
