date,portfolio_value,cash,num_positions,returns
2000-01-03 00:00:00-05:00,100000.0,24050.078245689398,4,
2000-01-04 00:00:00-05:00,98262.93617682648,60897.74396870948,2,-0.017370638231735236
2000-01-05 00:00:00-05:00,98244.43170426704,42242.413127509135,3,-0.00018831589284218353
2000-01-06 00:00:00-05:00,98382.56500872709,23622.518769389175,4,0.0014060166267320096
2000-01-07 00:00:00-05:00,100525.30574143508,5073.5072886467315,5,0.021779679484041914
2000-01-10 00:00:00-05:00,104026.18436689381,24976.176772352963,4,0.03482584409604761
2000-01-11 00:00:00-05:00,102442.69420915535,44053.60473136851,3,-0.015222034407737062
2000-01-12 00:00:00-05:00,102108.7344921107,43914.947750071035,3,-0.0032599661656965706
2000-01-13 00:00:00-05:00,103563.31238696908,24873.29105135631,4,0.014245381671738944
2000-01-14 00:00:00-05:00,103920.7255663557,24941.6382719183,4,0.0034511563134551615
2000-01-18 00:00:00-05:00,102825.81878148556,44205.29001960083,3,-0.010535980949931023
2000-01-19 00:00:00-05:00,102535.53093681409,44101.791255450014,3,-0.002823102680936218
2000-01-20 00:00:00-05:00,101632.80826518513,24426.110902291075,4,-0.008803998607909369
2000-01-21 00:00:00-05:00,100027.49865482404,5022.406966592633,5,-0.015795190920754987
2000-01-24 00:00:00-05:00,96719.39639481482,23228.15882482281,4,-0.03307192826469507
2000-01-25 00:00:00-05:00,99291.38616313686,4979.45177426044,5,0.026592285148503425
2000-01-26 00:00:00-05:00,98380.18051495258,23638.15849871437,4,-0.009177086587220828
2000-01-27 00:00:00-05:00,99173.68084616463,5001.330473715134,5,0.008065652319996008
2000-01-28 00:00:00-05:00,95772.70160412944,22990.10798219889,4,-0.03429316339796529
2000-01-31 00:00:00-05:00,99136.19534639566,42627.61612359161,3,0.0351195454020814
2000-02-01 00:00:00-05:00,101330.93385974044,43578.2544385993,3,0.022138619559446182
2000-02-02 00:00:00-05:00,100815.93849774238,43340.6333388793,3,-0.0050823114164813
2000-02-03 00:00:00-05:00,104890.74472136374,25200.985676633078,4,0.04041827397869846
2000-02-04 00:00:00-05:00,104418.16555391427,5237.194725016092,5,-0.004505442007346261
2000-02-07 00:00:00-05:00,102554.05415731105,5162.7228709593,5,-0.01785236684359026
2000-02-08 00:00:00-05:00,99582.64431412365,5013.400002372586,5,-0.028974084619116658
2000-02-09 00:00:00-05:00,98046.59380711349,23523.422798010855,4,-0.01542488169087819
2000-02-10 00:00:00-05:00,97336.93408003762,60308.99528515672,2,-0.007237984508385642
2000-02-11 00:00:00-05:00,96885.85631668901,41661.03000679397,3,-0.004634189145280687
2000-02-14 00:00:00-05:00,97420.30749740981,4900.057710849178,5,0.00551629722891489
2000-02-15 00:00:00-05:00,97489.36232306852,60400.193468258694,2,0.0007088339939858024
2000-02-16 00:00:00-05:00,98775.92217461855,42482.448212147065,3,0.013196925499281864
2000-02-17 00:00:00-05:00,98681.12720298798,23684.368251188538,4,-0.0009596971563878842
2000-02-18 00:00:00-05:00,98724.00882153108,5000.106894324883,5,0.00043454731171532757
2000-02-22 00:00:00-05:00,99625.58702261315,23903.12035201584,4,0.009132309474100708
2000-02-23 00:00:00-05:00,98459.50589417016,42340.86545968735,3,-0.011704634956663407
2000-02-24 00:00:00-05:00,97869.54443479264,23510.75532864369,4,-0.0059919197645744715
2000-02-25 00:00:00-05:00,94784.14715154804,22738.343894615988,4,-0.03152561198749937
2000-02-28 00:00:00-05:00,96555.13939759902,23176.520660849874,4,0.01868447730208933
