date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage,inverse_value
2005-09-28,125086.7985100493,26599.817894670075,5,-0.008140402992888122,1.5877030681560438,False,True,0,0.0
2005-09-29,126652.53448088237,25837.101531219436,5,0.0,1.7061360000941794,False,True,0,0.0
2005-09-30,127652.20413855146,26199.55701334731,5,0.0,1.6969358983551892,False,True,0,0.0
2005-10-03,128591.76012464573,26353.852628245302,5,0.0,1.6812940040556468,False,True,0,0.0
2005-10-04,125344.40289960877,26805.44068412618,5,-0.025253229459564548,1.709731244406445,False,True,0,0.0
2005-10-05,123262.90985733287,26798.33896846318,5,-0.04144006009520004,1.5400523546596645,False,True,0,0.0
2005-10-06,121817.62555327798,21211.8427165302,5,-0.05267938291537108,1.5388750826635043,False,True,0,0.0
2005-10-07,122568.0552709115,21202.9750146257,5,-0.046843630166469266,1.6402883335794476,False,True,0,0.0
2005-10-10,121203.00575122052,22824.077812950552,5,-0.057459003331653526,1.5884173095316296,False,True,0,0.0
2005-10-11,122110.689728578,24943.533964813927,5,-0.050400355277706324,1.6027865172809437,False,True,0,0.0
2005-10-12,118387.79350546071,39496.6095396218,4,-0.07935163660015372,1.0,False,False,0,0.0
2005-10-13,121230.25773857489,76714.26499685452,2,-0.05724707694284021,1.0,False,False,0,0.0
2005-10-14,120888.11149646068,76723.39764744938,2,-0.05990779363092784,1.0,False,False,0,0.0
2005-10-17,120515.26460400413,55079.18971884101,2,-0.06280725540122438,1.0,False,False,0,0.0
2005-10-18,119310.92053172487,49856.025260913084,2,-0.0721728949345185,1.0,False,False,0,0.0
2005-10-19,121515.28923571316,49861.96050201557,2,-0.05503051581278032,1.0,False,False,0,0.0
2005-10-20,121701.24893143427,49867.89644969438,2,-0.05358439130572908,1.0,False,False,0,0.0
2005-10-21,122862.05661282231,49873.83310403363,2,-0.04455731460763536,1.0,False,False,0,0.0
2005-10-24,124051.60611759569,52731.75533184819,2,-0.03530672573926367,1.0,False,False,0,0.0
2005-10-25,123933.14711642705,53046.41003038314,2,-0.036227927852476936,1.0,False,False,0,0.0
2005-10-26,124114.83209974157,15620.326192803444,5,-0.03481504585180742,1.0207309400068747,False,True,0,0.0
2005-10-27,121580.31282045206,15621.554760562884,5,-0.05452485678240489,1.0222807788242185,False,True,0,0.0
2005-10-28,121645.75001449432,18909.452070738123,5,-0.0540159812994126,0.9559562192203516,False,True,0,0.0
2005-10-31,123582.13017456488,32526.00966882757,5,-0.03895762796329213,0.9536240795963649,False,True,0,0.0
2005-11-01,123687.02453360542,41246.0444250555,5,-0.03814191194121681,0.9803203820857493,False,True,0,0.0
2005-11-02,124902.81622945186,26939.493617950713,5,-0.028687249413322718,1.0028199922718013,False,True,0,0.0
2005-11-03,128192.70841632705,26942.504082565705,5,-0.00310324477969568,1.0064828178065106,False,True,0,0.0
2005-11-04,128922.05021847232,24417.39042262386,5,0.0,1.0061119412312125,False,True,0,0.0
2005-11-07,128565.3036041673,28394.591100404803,5,-0.0027671497133381438,1.0359272357596205,False,True,0,0.0
2005-11-08,127914.04575798135,34209.529269215185,5,-0.00781871261574565,1.0380952399601737,False,True,0,0.0
2005-11-09,127376.59814712015,25228.493022401613,5,-0.01198749219961386,1.07048622273471,False,True,0,0.0
2005-11-10,129241.01699734513,25229.67963911985,5,0.0,1.062737076354013,False,True,0,0.0
2005-11-11,129178.20961539491,25039.562303966854,5,-0.0004859709665663428,1.0871684031341136,False,True,0,0.0
2005-11-14,129673.6606508939,26435.5090049793,5,0.0,1.0856814632397687,False,True,0,0.0
2005-11-15,129990.30488940694,30075.33212937186,5,0.0,1.1401962688343767,False,True,0,0.0
2005-11-16,131151.86655623667,27370.865996144148,5,0.0,1.248504366265107,False,True,0,0.0
2005-11-17,132178.69070052923,27363.505007517684,5,0.0,1.5091921292299662,False,True,0,0.0
2005-11-18,133365.7226125836,26541.1900996981,5,0.0,1.5091457441209866,False,True,0,0.0
2005-11-21,134425.1919177467,26820.83160549067,5,0.0,1.7022862027930368,False,True,0,0.0
2005-11-22,135253.35135917846,28923.870319527523,5,0.0,1.7282950363300744,False,True,0,0.0
2005-11-23,134878.67330477474,28512.788699646248,5,-0.0027701942365089592,1.7689494856421355,False,True,0,0.0
2005-11-25,136303.0710645891,28499.954591441365,5,0.0,2.0,False,True,0,0.0
2005-11-28,134839.94573745283,27733.748457269194,5,-0.01073435334735017,2.0,False,True,0,0.0
2005-11-29,133065.58165780074,27206.3595854901,5,-0.02375213838912142,2.0,False,True,0,0.0
2005-11-30,132862.33921526032,28100.83116923022,5,-0.025243245236186575,2.0,False,True,0,0.0
2005-12-01,137044.21812047402,28499.66050651934,5,0.0,2.0,False,True,0,0.0
2005-12-02,138200.070902514,28486.598975235363,5,0.0,2.0,False,True,0,0.0
2005-12-05,137555.16620903675,28925.341377746954,5,-0.00466645703772596,2.0,False,True,0,0.0
2005-12-06,137562.00307292613,28254.719547273453,5,-0.004616986267959057,2.0,False,True,0,0.0
2005-12-07,137076.28509869362,29191.379208078866,5,-0.008131586304417316,1.9400307185918328,False,True,0,0.0
2005-12-08,136026.14786557638,28160.825276618787,5,-0.015730259924910683,1.9302568740129886,False,True,0,0.0
2005-12-09,137787.6519929707,28147.772511141615,5,-0.0029842163383130937,2.0,False,True,0,0.0
2005-12-12,138572.01814098837,28634.8798306055,5,0.0,2.0,False,True,0,0.0
2005-12-13,138700.18716913796,28834.69914626584,5,0.0,1.9683977665428263,False,True,0,0.0
2005-12-14,138299.6542163744,28652.522135318482,5,-0.0028877607228831406,2.0,False,True,0,0.0
2005-12-15,138934.24791743886,29300.83657132835,5,0.0,1.9719662994577194,False,True,0,0.0
2005-12-16,139847.23584317687,29287.67430373879,5,0.0,2.0,False,True,0,0.0
2005-12-19,138983.83456187518,30054.16756830777,5,-0.00617388878726139,2.0,False,True,0,0.0
2005-12-20,141200.6821167623,29894.650611794445,5,0.0,2.0,False,True,0,0.0
2005-12-21,143221.61974704673,29616.18335286828,5,0.0,2.0,False,True,0,0.0
2005-12-22,144890.30831046472,30078.75173302768,5,0.0,2.0,False,True,0,0.0
2005-12-23,144646.93921398523,30065.1106131045,5,-0.0016796782291194675,2.0,False,True,0,0.0
2005-12-27,144909.3602460491,31368.535066386186,5,0.0,1.9908634653858792,False,True,0,0.0
2005-12-28,145037.61910434818,30683.77130511858,5,0.0,1.9830647714543068,False,True,0,0.0
2005-12-29,143224.5977561306,29907.074268588975,5,-0.012500352387287883,2.0,False,True,0,0.0
2005-12-30,142905.6763455611,29669.666399031164,5,-0.01469923990722183,2.0,False,True,0,0.0
2006-01-03,148062.36331426282,30143.813523345143,5,0.0,1.609742384962635,False,True,0,0.0
2006-01-04,148658.1459451994,31174.11362506895,5,0.0,1.5945928653511776,False,True,0,0.0
2006-01-05,149111.0400014679,31676.181722727695,5,0.0,1.5968084710963841,False,True,0,0.0
2006-01-06,151595.81138895088,31763.973728341713,5,0.0,1.5837932061222473,False,True,0,0.0
2006-01-09,150176.64286575763,39593.086863013436,5,-0.009361528594956195,1.5862140074605242,False,True,0,0.0
2006-01-10,153259.2802127938,35979.41242236139,5,0.0,1.588054607899933,False,True,0,0.0
2006-01-11,155240.38920071765,35471.76696707549,5,0.0,1.5842717642315278,False,True,0,0.0
2006-01-12,154727.4092689131,34293.407396967465,5,-0.0033044231236839996,1.5917966131154906,False,True,0,0.0
2006-01-13,153359.4434848748,34812.39907672549,5,-0.012116342438506077,1.6006032573638818,False,True,0,0.0
2006-01-17,152742.81919181524,30005.364713747356,5,-0.016088403422341184,1.6020546698212916,False,True,0,0.0
2006-01-18,152512.456349378,32032.004190607397,5,-0.017572313915115143,1.5944083221620227,False,True,0,0.0
2006-01-19,155669.66523464708,32021.53334186911,5,0.0,1.626927200163563,False,True,0,0.0
2006-01-20,151998.81557493517,23440.869259252802,5,-0.02358102109475658,1.306333740795534,False,True,0,0.0
2006-01-23,154998.81683097535,23435.142528253906,5,-0.004309435641558879,1.2999944278481126,False,True,0,0.0
2006-01-24,155852.50277169576,25964.663738882016,5,0.0,1.316990278491095,False,True,0,0.0
2006-01-25,154205.20191960185,29748.57299131977,5,-0.010569614364852336,1.316677259812498,False,True,0,0.0
2006-01-26,154616.61171932906,29742.019095257063,5,-0.007929876199531581,1.377786684469021,False,True,0,0.0
2006-01-27,155220.2061804535,25161.479955376184,5,-0.004057019168748841,1.328488645950882,False,True,0,0.0
2006-01-30,158136.05534027476,25154.746263173107,5,0.0,1.3483786312588517,False,True,0,0.0
2006-01-31,158608.32417895633,25633.64788802239,5,0.0,1.3280412477358998,False,True,0,0.0
2006-02-01,157197.1189829256,27520.52736586616,5,-0.008897422019530822,1.533617505764449,False,True,0,0.0
2006-02-02,153413.78831744276,25700.794851921804,5,-0.03275071398934037,1.4190620928886986,False,True,0,0.0
2006-02-03,151537.3216619309,35955.866274144806,5,-0.04458153475631755,1.4015648530992109,False,True,0,0.0
2006-02-06,152310.3884281051,35948.70324198571,5,-0.03970747300592704,1.46096269385873,False,True,0,0.0
2006-02-07,150260.80479267094,31696.999092855098,5,-0.052629768516228456,1.4177905536096667,False,True,0,0.0
2006-02-08,150564.49087975695,29666.107025499015,5,-0.050715076531062754,1.341431650452612,False,True,0,0.0
2006-02-09,147135.0721964386,24054.309586667878,5,-0.07233701031714186,1.3536495727707236,False,True,0,0.0
2006-02-10,149119.00091913645,38745.486453468926,5,-0.05982865848272354,1.354459748582636,False,True,0,0.0
2006-02-13,146048.9434642518,38741.010758838,5,-0.07918487746288719,1.3537737967607535,False,True,0,0.0
2006-02-14,147420.99762208143,35555.978519745884,5,-0.07053429644873081,1.274226418956408,False,True,0,0.0
2006-02-15,147371.51355256554,32543.368884547654,5,-0.07084628555631423,1.2761773458414474,False,True,0,0.0
2006-02-16,150809.37639536744,28062.269351434898,5,-0.049171112701433095,1.2526834413902608,False,True,0,0.0
2006-02-17,149316.55277939254,32418.477642182617,5,-0.05858312574490081,1.5216417218428304,False,True,0,0.0
2006-02-21,149317.4317611265,32410.232340248724,5,-0.05857758390629614,1.516159655506514,False,True,0,0.0
2006-02-22,150064.1793860555,33898.079088703584,5,-0.0538694601127022,1.4899966065881458,False,True,0,0.0
2006-02-23,149216.74790339023,33842.070274632395,5,-0.059212379452226405,1.4839910146664155,False,True,0,0.0
2006-02-24,148812.87289633197,29472.699417792253,5,-0.061758746480242994,1.5023485449869545,False,True,0,0.0
2006-02-27,149262.9605238788,30737.890313611788,5,-0.05892101630512934,1.5835643053112947,False,True,0,0.0
2006-02-28,147241.92009812716,30730.09220592784,5,-0.07166335146448281,1.4853918607410403,False,True,0,0.0
2006-03-01,149265.27369219283,32080.15084616605,5,-0.058906432150571265,1.4717003536805495,False,True,0,0.0
2006-03-02,150825.8107630975,33332.40637487784,5,-0.04906749665344096,1.51144340760957,False,True,0,0.0
2006-03-03,149597.72122105796,31072.813923724487,5,-0.05681040389615233,1.6521430701613762,False,True,0,0.0
2006-03-06,147157.36039596415,30559.792124312393,5,-0.07219648680022725,1.6577863974974985,False,True,0,0.0
2006-03-07,146249.4608035036,30549.630606739524,5,-0.07792064785646642,1.656315113450781,False,True,0,0.0
2006-03-08,145446.41730003775,30511.79713460652,5,-0.08298370811905259,1.79515886547652,False,True,0,0.0
2006-03-09,144180.97189343444,25281.48009665393,5,-0.0909621380857895,1.8217334442736526,False,True,0,0.0
2006-03-10,144659.05746774413,28353.946670358782,5,-0.08794788535482771,1.7022234634264628,False,True,0,0.0
2006-03-13,143305.98211419286,28343.24617728097,5,-0.09647880805737524,1.7020930787645048,False,True,0,0.0
2006-03-14,145468.11904468364,28333.63717667092,5,-0.08284688210592729,1.5995142600815924,False,True,0,0.0
2006-03-15,146274.6910240519,29093.472943589495,5,-0.07776157536970452,1.7000898069799415,False,True,0,0.0
2006-03-16,145703.10274009663,25132.598069209715,5,-0.08136534766169562,1.70710100880567,False,True,0,0.0
2006-03-17,146645.08745926773,35388.06633042117,5,-0.07542628535807865,1.7736497185795206,False,True,0,0.0
2006-03-20,147162.02832457796,35376.873969164146,5,-0.07216705626032353,1.7844790908758994,False,True,0,0.0
2006-03-21,146705.1585732193,35366.43104395611,5,-0.07504754663637205,1.7226242125127857,False,True,0,0.0
2006-03-22,147673.86653777777,33051.808239283346,5,-0.0689399985642703,1.7222025264146215,False,True,0,0.0
2006-03-23,148230.28916374085,23291.928637461446,5,-0.06543184330922029,1.7178793302572637,False,True,0,0.0
2006-03-24,149349.61706259093,27987.026788549556,5,-0.058374660751846094,1.7237699692614563,False,True,0,0.0
2006-03-27,149048.19010794238,27975.523580537858,5,-0.06027510926997334,1.7181620947704865,False,True,0,0.0
2006-03-28,147558.33104553627,27963.1482543642,5,-0.06966843127951128,1.8082674241629955,False,True,0,0.0
2006-03-29,148285.87132805606,30726.138379357195,5,-0.06508140669372145,1.8763409660065586,False,True,0,0.0
2006-03-30,147652.53913925157,29155.423262063585,5,-0.0690744643852579,1.8675404209160862,False,True,0,0.0
2006-03-31,146300.53882767598,28132.470433136543,5,-0.07759860912087813,1.9202770172153245,False,True,0,0.0
2006-04-03,147181.4263804436,28118.502434349823,5,-0.07204475463481902,1.9766972619975567,False,True,0,0.0
2006-04-04,148395.886513561,28104.84470491616,5,-0.0643877786254946,1.9276530711724311,False,True,0,0.0
2006-04-05,150534.7309960309,29109.1900340981,5,-0.050902707816369484,1.9190617807138906,False,True,0,0.0
2006-04-06,148847.73519226426,23784.42932103118,5,-0.06153894530579172,2.0,False,True,0,0.0
2006-04-07,146188.89730710138,26002.008961372696,5,-0.07830249097041231,1.929024113593946,False,True,0,0.0
2006-04-10,147408.1690864321,25988.184930902997,5,-0.07061517830481069,1.9305711109585344,False,True,0,0.0
2006-04-11,145672.31123768754,25973.934756111496,5,-0.08155948313704652,2.0,False,True,0,0.0
2006-04-12,146170.93865928717,26859.10689948665,5,-0.0784157173594254,2.0,False,True,0,0.0
