date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2006-07-11,125017.66849382999,89390.21985964809,2,-0.1512987413543115,0.3,True,True,1
2006-07-12,124616.33014432905,89400.86155248852,2,-0.15402328714426147,0.3,True,True,1
2006-07-13,124087.93250444144,89411.50451219715,2,-0.1576103940503558,0.3,True,True,1
2006-07-14,123849.81527491937,89422.14873892479,2,-0.15922688870135454,0.3,True,True,1
2006-07-17,124065.75018411421,89432.79423282229,2,-0.15776098207049902,0.3,True,False,1
2006-07-18,124320.04391445809,88891.42752451907,2,-0.15603467080898953,0.3,True,False,1
2006-07-19,124252.16538563173,88902.00983731961,2,-0.15649547441814332,0.3,True,False,1
2006-07-20,123452.23571232517,88912.5934099193,2,-0.16192591740066314,0.3,True,False,1
2006-07-21,123247.51148054378,88923.1782424681,2,-0.16331571866060837,0.3,True,False,1
2006-07-24,123729.98067766988,88933.76433511601,2,-0.1600404039007678,0.3,True,False,1
2006-07-25,124012.62740195096,88670.55552826647,2,-0.15812161407258227,0.3,True,False,1
2006-07-26,123795.02777216467,88681.11154678174,2,-0.1595988219097255,0.3,True,True,1
2006-07-27,124420.63492029262,88691.66882196588,2,-0.15535179362619822,0.3,True,True,1
2006-07-28,124930.70494476342,88702.2273539685,2,-0.15188910649580137,0.3,True,True,1
2006-07-31,124827.33612701151,88712.78714293921,2,-0.15259084127287484,0.3,True,True,1
2006-08-01,124207.28920431292,88809.78497775481,2,-0.15680012312922018,0.3,True,True,1
2006-08-02,124442.80547397406,88820.35757120454,2,-0.15520128548570095,0.3,True,True,1
2006-08-03,124318.78698915796,53296.78644807901,3,-0.1560432036355659,1.0,True,True,2
2006-08-04,124168.33797992126,53303.13130360854,3,-0.15706454937844777,1.0,True,True,2
2006-08-07,123977.89611440277,53309.476914478015,3,-0.15835739264541646,1.0,True,True,2
2006-08-08,124022.41164335544,34512.9585197673,3,-0.15805519227720788,1.0,True,True,2
2006-08-09,124302.26421524915,34517.06720530537,3,-0.15615537097304447,1.0,True,True,2
2006-08-10,123726.800139937,41896.37441777105,3,-0.16006199545986172,1.0,True,True,2
2006-08-11,123641.00179779291,41901.36208139221,3,-0.16064445041878614,1.0,True,True,2
2006-08-14,123734.29537325972,41906.35033878285,3,-0.16001111294036285,1.0,True,True,2
2006-08-15,124522.39840245049,34861.144922156134,3,-0.15466095691141968,1.0,True,True,2
2006-08-16,123731.80882064167,34865.29505845639,3,-0.1600279932770549,1.0,True,True,2
2006-08-17,122853.69408035165,36664.89343148608,3,-0.16598920735421754,1.0,True,True,2
2006-08-18,123700.75253091575,36669.25829975174,3,-0.1602388235740585,1.0,True,True,2
2006-08-21,123869.47438631984,36673.62368764457,3,-0.1590934298647721,1.0,True,True,2
2006-08-22,124119.19660028117,35668.81165662414,3,-0.15739815303027227,1.0,True,True,2
2006-08-23,124130.37063578334,35673.05794372612,3,-0.15732229640849152,1.0,True,True,2
