date,symbol,action,shares,price,cost,stop_price,proceeds,pnl_pct
2003-05-01 00:00:00-04:00,NVDA,BUY,31968,0.11017325520515442,3525.5406410207743,0.10466459244489669,,
2003-05-01 00:00:00-04:00,DIS,BUY,241,14.579399108886719,3517.1488204269403,13.850429153442382,,
2003-05-01 00:00:00-04:00,WMT,BUY,290,12.107619285583496,3514.7208024120328,11.50223832130432,,
2003-05-01 00:00:00-04:00,MRK,BUY,150,23.378023147583008,3510.210175609588,22.209121990203858,,
2003-05-01 00:00:00-04:00,ACN,BUY,311,11.309328079223633,3520.718233671188,10.743861675262451,,
2003-05-01 00:00:00-04:00,ABT,BUY,345,10.204702377319336,3524.142942495346,9.694467258453368,,
2003-05-01 00:00:00-04:00,WFC,BUY,276,12.756531715393066,3524.3235562019345,12.118705129623413,,
2003-05-01 00:00:00-04:00,NEE,BUY,937,3.7554497718811035,3522.375292688846,3.5676772832870483,,
2003-05-01 00:00:00-04:00,VZ,BUY,328,10.727372169494629,3522.096649665832,10.191003561019897,,
2003-05-02 00:00:00-04:00,NVDA,SELL_PROFIT_TARGET_1,15984,0.1214805394411087,,,1939.8031974842547,0.10263184304483795
2003-05-09 00:00:00-04:00,AMZN,SELL_PROFIT_TARGET_1,1228,1.5479999780654907,,,1899.0430290913582,0.08025122963178637
2003-05-09 00:00:00-04:00,NVDA,SELL_PROFIT_TARGET_2,15984,0.16327261924743652,,,2607.1397965049746,0.4819623777422696
2003-05-09 00:00:00-04:00,JPM,BUY_ADD,27,16.205148696899414,,,,
2003-05-09 00:00:00-04:00,ADBE,BUY_ADD,24,18.23235321044922,,,,
2003-05-09 00:00:00-04:00,PEP,BUY_ADD,18,23.497392654418945,,,,
2003-05-09 00:00:00-04:00,AMZN,BUY_ADD,287,1.5479999780654907,,,,
2003-05-09 00:00:00-04:00,COST,BUY_ADD,18,23.550992965698242,,,,
2003-05-09 00:00:00-04:00,BAC,BUY_ADD,20,21.582740783691406,,,,
2003-05-09 00:00:00-04:00,DIS,BUY_ADD,30,14.532669067382812,,,,
2003-05-09 00:00:00-04:00,WMT,BUY_ADD,36,12.077322006225586,,,,
2003-05-09 00:00:00-04:00,MRK,BUY_ADD,19,23.270118713378906,,,,
2003-05-09 00:00:00-04:00,ACN,BUY_ADD,37,11.777639389038086,,,,
2003-05-09 00:00:00-04:00,ABT,BUY_ADD,41,10.73944091796875,,,,
2003-05-09 00:00:00-04:00,WFC,BUY_ADD,35,12.581405639648438,,,,
2003-05-09 00:00:00-04:00,NEE,BUY_ADD,118,3.761075496673584,,,,
2003-05-09 00:00:00-04:00,VZ,BUY_ADD,41,10.629839897155762,,,,
2003-05-16 00:00:00-04:00,WMT,SELL_STOP_LOSS,326,11.453974723815918,,,3730.2617642040254,-0.053724731680452074
2003-05-19 00:00:00-04:00,ADBE,SELL_STOP_LOSS,216,16.7408390045166,,,3612.4052037506103,-0.08536497848152952
2003-05-19 00:00:00-04:00,JPM,BUY_ADD,37,16.388322830200195,,,,
2003-05-19 00:00:00-04:00,PEP,BUY_ADD,26,23.11553382873535,,,,
2003-05-19 00:00:00-04:00,AMZN,BUY_ADD,390,1.5779999494552612,,,,
2003-05-19 00:00:00-04:00,COST,BUY_ADD,26,22.817115783691406,,,,
2003-05-19 00:00:00-04:00,BAC,BUY_ADD,29,21.136499404907227,,,,
2003-05-19 00:00:00-04:00,DIS,BUY_ADD,44,13.878467559814453,,,,
2003-05-19 00:00:00-04:00,MRK,BUY_ADD,27,22.638708114624023,,,,
2003-05-19 00:00:00-04:00,ACN,BUY_ADD,51,11.938399314880371,,,,
2003-05-19 00:00:00-04:00,ABT,BUY_ADD,60,10.209651947021484,,,,
2003-05-19 00:00:00-04:00,WFC,BUY_ADD,48,12.618549346923828,,,,
2003-05-19 00:00:00-04:00,NEE,BUY_ADD,158,3.877279043197632,,,,
2003-05-19 00:00:00-04:00,VZ,BUY_ADD,60,10.254103660583496,,,,
2003-05-20 00:00:00-04:00,MRK,SELL_STOP_LOSS,196,21.9753360748291,,,4302.858704795837,-0.055462827221193944
2003-05-23 00:00:00-04:00,NEE,SELL_PROFIT_TARGET_1,606,4.077826976776123,,,2468.6919847784043,0.08111661401736053
2003-05-23 00:00:00-04:00,JPM,BUY_ADD,37,16.646921157836914,,,,
2003-05-23 00:00:00-04:00,PEP,BUY_ADD,26,23.427494049072266,,,,
2003-05-23 00:00:00-04:00,AMZN,BUY_ADD,381,1.6360000371932983,,,,
2003-05-23 00:00:00-04:00,COST,BUY_ADD,26,23.19740104675293,,,,
2003-05-23 00:00:00-04:00,BAC,BUY_ADD,29,21.509843826293945,,,,
2003-05-23 00:00:00-04:00,DIS,BUY_ADD,43,14.205564498901367,,,,
2003-05-23 00:00:00-04:00,ACN,BUY_ADD,51,12.12712574005127,,,,
2003-05-23 00:00:00-04:00,ABT,BUY_ADD,59,10.417604446411133,,,,
2003-05-23 00:00:00-04:00,WFC,BUY_ADD,49,12.549562454223633,,,,
2003-05-23 00:00:00-04:00,NEE,BUY_ADD,153,4.077826976776123,,,,
2003-05-23 00:00:00-04:00,VZ,BUY_ADD,59,10.532320976257324,,,,
2003-05-27 00:00:00-04:00,JPM,SELL_PROFIT_TARGET_1,162,17.26646614074707,,,2794.3703472862244,0.08051272188576775
2003-05-27 00:00:00-04:00,AMZN,SELL_PROFIT_TARGET_2,2287,1.7424999475479126,,,3981.112282662034,0.15705629964469728
2003-05-27 00:00:00-04:00,JPM,BUY_ADD,39,17.26646614074707,,,,
2003-05-27 00:00:00-04:00,PEP,BUY_ADD,28,23.76091766357422,,,,
2003-05-27 00:00:00-04:00,COST,BUY_ADD,28,23.96464729309082,,,,
2003-05-27 00:00:00-04:00,BAC,BUY_ADD,31,21.87149429321289,,,,
2003-05-27 00:00:00-04:00,DIS,BUY_ADD,46,14.696220397949219,,,,
2003-05-27 00:00:00-04:00,ACN,BUY_ADD,58,11.672792434692383,,,,
2003-05-27 00:00:00-04:00,ABT,BUY_ADD,64,10.630511283874512,,,,
2003-05-27 00:00:00-04:00,WFC,BUY_ADD,53,12.798968315124512,,,,
2003-05-27 00:00:00-04:00,NEE,BUY_ADD,165,4.142804145812988,,,,
2003-05-27 00:00:00-04:00,VZ,BUY_ADD,63,10.747446060180664,,,,
2003-05-30 00:00:00-04:00,JPM,SELL_TIME_EXIT,201,17.70284080505371,,,3554.71273081398,0.0907804421395382
2003-05-30 00:00:00-04:00,PEP,SELL_TIME_EXIT,247,23.77167510986328,,,5865.732148384094,0.011456462843793319
2003-05-30 00:00:00-04:00,COST,SELL_TIME_EXIT,251,24.851978302001953,,,6231.608707248688,0.07630841089292424
2003-05-30 00:00:00-04:00,BAC,SELL_TIME_EXIT,271,21.64107322692871,,,5858.866113653183,0.0017249128365253521
2003-05-30 00:00:00-04:00,DIS,SELL_TIME_EXIT,404,15.303693771362305,,,6176.50959134674,0.05738864296549538
2003-05-30 00:00:00-04:00,ACN,SELL_TIME_EXIT,508,12.245943069458008,,,6214.718140205383,0.062076268380054464
2003-05-30 00:00:00-04:00,ABT,SELL_TIME_EXIT,569,11.029097557067871,,,6269.280953461647,0.06936115263125076
2003-05-30 00:00:00-04:00,WFC,SELL_TIME_EXIT,461,12.814885139465332,,,5901.754387244225,0.00811346519763689
