date,value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size
2006-01-09,132949.35286496129,27472.474754253428,5,-0.0007027285068281089,1.0,False,True,40
2006-01-10,133641.41338621208,27476.290375747074,5,0.0,1.0,False,True,40
2006-01-11,134876.11158377826,27270.707536235725,5,0.0,1.0,False,True,40
2006-01-12,134386.18426339515,27274.495134504647,5,-0.0036324247090915914,1.0,False,True,40
2006-01-13,134028.06295930117,26268.323269775003,5,-0.006287611753622672,1.0,False,True,40
2006-01-17,133625.72783286468,22402.496966282044,5,-0.009270609422461752,1.0,False,True,40
2006-01-18,132428.5156937746,22405.608424194026,5,-0.018146993275998623,1.0,False,True,40
2006-01-19,135601.50698478485,22408.720314252943,5,0.0,1.0,False,True,40
2006-01-20,129699.27941848368,27571.380762222096,5,-0.043526268236557475,1.0,False,True,40
2006-01-23,131431.79066154468,26697.72039174803,5,-0.030749778641531084,1.0,False,True,40
2006-01-24,134603.61410124693,23574.51619379549,5,-0.00735901027744395,1.0,False,True,40
2006-01-25,134129.60510881754,23577.79043215574,5,-0.010854612966303244,1.0,False,True,40
2006-01-26,136225.95239533004,23581.065125271318,5,0.0,1.0,False,True,40
2006-01-27,137183.83644839175,28684.91007886796,5,0.0,1.0,False,True,40
2006-01-30,137753.3092538823,28176.274548235127,5,0.0,1.0,False,True,40
2006-01-31,137973.262552025,24725.02140679915,5,0.0,1.0,False,True,40
2006-02-01,136704.49311920532,24728.455437550096,5,-0.0091957630728727,1.0,False,True,40
2006-02-02,134211.93392426678,24731.889945249757,5,-0.02726128641293783,1.0,False,True,40
2006-02-03,132539.72058907337,23607.408902222065,5,-0.039381122562806854,1.0,False,True,40
2006-02-06,134859.68386731032,23610.68770901404,5,-0.022566536639957013,1.0,False,True,40
2006-02-07,131709.9753791726,23999.484106580745,5,-0.04539493418509787,1.0,False,True,40
2006-02-08,132092.25694470404,24002.817368262215,5,-0.04262424109238868,1.0,False,True,40
2006-02-09,129785.95478220412,24006.151092896696,5,-0.05933981423925325,1.0,False,True,40
2006-02-10,130949.19219737145,23718.438209597938,5,-0.050908924125824845,1.0,False,True,40
2006-02-13,129295.78614681012,23721.732437127048,5,-0.06289244919422633,1.0,False,True,40
2006-02-14,129373.0525975209,23698.734064331416,5,-0.06233243887569342,1.0,False,True,40
2006-02-15,128977.76671231673,23702.025555173685,5,-0.06519738443030854,1.0,False,True,40
2006-02-16,131153.46019628915,23705.31750316746,5,-0.04942843439078887,1.0,False,True,40
2006-02-17,129707.26160648275,22267.394985484403,5,-0.05991016514830494,1.0,False,True,40
2006-02-21,130163.50236348393,22270.48767923239,5,-0.05660343202797191,1.0,False,True,40
2006-02-22,131591.2453593128,23447.127801265076,5,-0.046255463375056156,1.0,False,True,40
2006-02-23,131089.79393928708,23450.38434679303,5,-0.049889873482859795,1.0,False,True,40
2006-02-24,131113.46104995848,23453.641344618976,5,-0.04971833944623816,1.0,False,True,40
2006-02-27,132095.3261371113,27688.65121637193,5,-0.042601996257770176,1.0,False,True,40
2006-02-28,130311.26190357063,27692.496862374206,5,-0.055532503230945135,1.0,False,True,40
2006-03-01,132905.79871020748,25455.887581638508,5,-0.03672786848761186,1.0,False,True,40
2006-03-02,134191.09906800708,25459.423121580403,5,-0.027412292889658917,1.0,False,True,40
2006-03-03,133199.17899243193,25462.95915256951,5,-0.03460151243283767,1.0,False,True,40
2006-03-06,131650.17711541307,24291.2964555551,5,-0.045828338908980366,1.0,False,True,40
2006-03-07,130089.42895678266,24294.67024672948,5,-0.057140299862588326,1.0,False,True,40
2006-03-08,129768.10977604018,25128.551266847146,5,-0.05946915093705885,1.0,False,True,40
2006-03-09,128570.18952693866,25887.024252939067,5,-0.06815141463760607,1.0,False,True,40
2006-03-10,128656.95303728917,25890.619672974197,5,-0.06752257171002943,1.0,False,True,40
2006-03-13,127598.25872688307,24559.55552516044,5,-0.07519575628814222,1.0,False,True,40
2006-03-14,130220.66359972325,24562.966574538932,5,-0.05618913990222206,1.0,False,True,40
2006-03-15,131762.75905860538,24990.656305646946,5,-0.04501236963268769,1.0,False,True,40
2006-03-16,130889.71133332753,24741.58904826428,5,-0.05134002840605803,1.0,False,True,40
2006-03-17,131781.23274685533,24745.02538007654,5,-0.04487847638476238,1.0,False,True,40
2006-03-20,131008.20696811224,25476.628266542706,5,-0.050481197987809256,1.0,False,True,40
2006-03-21,131674.48103527495,25480.166687135283,5,-0.04565218941876508,1.0,False,True,40
2006-03-22,131509.92570475003,25312.487219112496,5,-0.04684485042772594,1.0,False,True,40
2006-03-23,132783.8869758495,25280.223468465512,5,-0.03761145804766885,1.0,False,True,40
2006-03-24,133934.27839625487,25283.73461061391,5,-0.02927367289185589,1.0,False,True,40
2006-03-27,134434.36147274682,25462.665330663764,5,-0.02564918023840872,1.0,False,True,40
2006-03-28,134416.68333172286,25466.20181195969,5,-0.025777307534212122,1.0,False,True,40
2006-03-29,136161.5817702186,30540.83906508186,5,-0.013130665668816006,1.0,False,True,40
2006-03-30,135955.70797277504,28100.92204646572,5,-0.014622793880004183,1.0,False,True,40
2006-03-31,134899.35654803447,28104.824952305506,5,-0.02227899773574946,1.0,False,True,40
2006-04-03,135835.76886231586,26376.65840481098,5,-0.015492086293916282,1.0,False,True,40
2006-04-04,138230.6812917315,26380.321829589426,5,0.0,1.0,False,True,40
2006-04-05,139841.32240987127,29088.43134485206,5,0.0,1.0,False,True,40
2006-04-06,139168.80254363644,29066.633200828455,5,-0.0048091640914528,1.0,False,True,40
2006-04-07,137434.4877722617,29070.67023321746,5,-0.017211183333601516,1.0,False,True,40
2006-04-10,137935.97742710632,27727.52741527386,5,-0.013625049805953846,1.0,False,True,40
2006-04-11,136657.3989918502,27731.378460748205,5,-0.022768115769736974,1.0,False,True,40
2006-04-12,137965.7152243064,29280.762436337696,5,-0.0134123959445086,1.0,False,True,40
2006-04-13,135359.66636867984,28225.148755864335,5,-0.03204815260582139,1.0,False,True,40
2006-04-17,134552.01620409574,28229.06891541376,5,-0.037823628342649046,1.0,False,True,40
2006-04-18,136515.2172059565,28182.971198063966,5,-0.023784852335463826,1.0,False,True,40
