symbol,entry_date,exit_date,exit_reason,pnl,return
VRSN,2000-03-06,2000-03-07,position_stop,-3503.716998897319,-0.1917198811576213
CIEN,2000-03-06,2000-03-13,position_stop,-2080.8933521957806,-0.16495373232655955
AMAT,2000-03-06,2000-03-13,hold_expired,447.0693699128037,0.021369243808095493
NTAP,2000-03-06,2000-03-14,trailing_stop,-1082.8153724956003,-0.07074708265916067
VRSN,2000-03-07,2000-03-14,hold_expired,1727.907006152,0.08811897712291895
CIEN,2000-03-13,2000-03-20,hold_expired,-1969.6296992639457,-0.10747857749726909
BIIB,2000-03-13,2000-03-20,hold_expired,-1375.7738184696548,-0.07993949451617888
TXN,2000-03-14,2000-03-21,hold_expired,1663.56160359481,0.09422748184484547
VIAV,2000-03-14,2000-03-21,hold_expired,279.8217643873212,0.01599825315909418
BKNG,2000-03-20,2000-03-27,hold_expired,1380.8137760981294,0.18422953075993842
MU,2000-03-20,2000-03-27,hold_expired,261.73824621582276,0.028556413548647103
AKAM,2000-03-21,2000-03-28,hold_expired,159.0095408483514,0.012020253164556962
EBAY,2000-03-21,2000-03-29,trailing_stop,-669.9071521243858,-0.07236080716501725
MU,2000-03-27,2000-04-03,hold_expired,-859.2670870627406,-0.13979961314274322
JNJ,2000-03-27,2000-04-03,hold_expired,542.7587428795715,0.03578532562051842
EBAY,2000-03-29,2000-04-03,position_stop,-4506.176792378242,-0.28025790702059045
AMD,2000-03-28,2000-04-04,hold_expired,2073.752535720614,0.10880725623582767
EBAY,2000-04-03,2000-04-10,hold_expired,747.7861270823767,0.08667413649086758
MU,2000-04-03,2000-04-10,hold_expired,142.4625486980587,0.013524608955138295
TWX,2000-04-03,2000-04-10,hold_expired,1088.1037903154674,0.0552219069084493
AIG,2000-08-07,2000-08-14,hold_expired,-422.4695111255272,-0.014748249656012681
JCI,2000-08-07,2000-08-14,hold_expired,-0.38120709851510926,-1.8353084032794488e-05
INTC,2000-08-07,2000-08-14,hold_expired,1238.0019188122799,0.06352676438076624
AXP,2000-08-07,2000-08-14,hold_expired,343.1841714799753,0.028911740866011986
AIG,2000-08-14,2000-08-21,hold_expired,72.83756149542573,0.0028501886450414114
JNJ,2000-08-14,2000-08-21,hold_expired,1.3986779684524626,4.751783656355104e-05
MRK,2000-08-14,2000-08-21,hold_expired,-238.81945322702006,-0.013335161941643896
AMGN,2000-08-14,2000-08-21,hold_expired,-338.73254222566015,-0.03152425526606134
GE,2000-08-21,2000-08-28,hold_expired,1722.7299600353742,0.06076642537281617
HD,2000-08-21,2000-08-28,hold_expired,-237.50437045694562,-0.01723224041148947
AIG,2000-08-21,2000-08-28,hold_expired,-341.21071051955215,-0.014926267833198035
DIS,2000-08-21,2000-08-28,hold_expired,-134.28600747046414,-0.00979057876468548
JNJ,2000-08-28,2000-09-05,hold_expired,-539.1860544911973,-0.015872670514251452
AIG,2000-08-28,2000-09-05,hold_expired,481.15407195214084,0.02352617933416607
INTC,2000-08-28,2000-09-05,position_stop,-768.5350501855966,-0.06262964493823946
GLW,2000-08-28,2000-09-06,trailing_stop,35.58745676732391,0.002338004451741284
INTC,2000-09-05,2000-09-11,position_stop,-1234.539397217756,-0.06590988767278176
GE,2000-09-05,2000-09-12,hold_expired,594.9860339954403,0.021615880984541345
IBM,2000-09-05,2000-09-12,hold_expired,-717.9624321235552,-0.04718081930035643
MRK,2000-09-06,2000-09-13,hold_expired,536.8215242670158,0.03523428570204821
ORCL,2000-09-12,2000-09-15,trailing_stop,-358.7696423747953,-0.013417218168064241
GLW,2000-09-11,2000-09-18,hold_expired,-300.3006043881511,-0.018596785996919597
JCI,2000-09-12,2000-09-19,hold_expired,-899.7557970301037,-0.056082752631957625
