date,value,cash,long_positions,short_positions,drawdown,leverage,in_protection,risk_on
2022-07-12,73368.43287420052,37709.36585057477,2,0,-0.3823779622711861,0.5,True,False
2022-07-13,73270.46130090198,37709.36585057477,2,0,-0.383202695748101,0.5,True,False
2022-07-14,73188.13698113439,37858.41034806168,2,0,-0.3838957092436554,0.5,True,False
2022-07-15,73599.41078438662,37858.41034806168,2,0,-0.38043356954026747,0.5,True,False
2022-07-18,73067.75122834413,37858.41034806168,2,0,-0.3849091272906147,0.5,True,False
2022-07-19,73304.13799279704,37926.445878334576,2,0,-0.382919202340141,0.5,True,False
2022-07-20,72513.16894263565,37926.445878334576,2,0,-0.3895776506319116,0.5,True,False
2022-07-21,71267.54495227957,44184.14689715546,2,0,-0.4000634249224259,0.5,True,False
2022-07-22,70934.55524948362,44184.14689715546,2,0,-0.4028665620582045,0.5,True,False
2022-07-25,71086.94665778834,44184.14689715546,2,0,-0.4015837175371703,0.5,True,False
2022-07-26,71071.29577412581,44184.14689715546,2,0,-0.4017154680773036,0.5,True,False
2022-07-27,71117.52890485598,44184.14689715546,2,0,-0.40132627344286037,0.5,True,False
2022-07-28,71018.58070705895,44030.04893670108,2,0,-0.4021592282322557,0.5,True,False
2022-07-29,71015.97017779354,44030.04893670108,2,0,-0.40218120390137235,0.5,True,False
2022-08-01,70837.85339957962,44030.04893670108,2,0,-0.4036806068898865,0.5,True,False
2022-08-02,70462.23539823643,44030.04893670108,2,0,-0.40684259285999685,0.5,True,False
2022-08-03,70469.62429026165,44030.04893670108,2,0,-0.4067803925052884,0.5,True,False
2022-08-04,70265.69722783174,43563.842016502036,2,0,-0.4084970687775208,0.5,True,False
2022-08-05,70514.82079741904,43563.842016502036,2,0,-0.4063999242609055,0.5,True,False
2022-08-08,70786.61991431567,43563.842016502036,2,0,-0.40411189495655303,0.5,True,False
2022-08-09,71165.89933071245,43563.842016502036,2,0,-0.40091908686665934,0.5,True,False
2022-08-10,71187.39870862721,43563.842016502036,2,0,-0.4007381031782059,0.5,True,False
2022-08-11,71407.47790653641,44271.34846673068,2,0,-0.39888545678316206,0.5,True,False
2022-08-12,71886.27778556274,44271.34846673068,2,0,-0.3948548765272693,0.5,True,False
2022-08-15,72054.55574179109,44271.34846673068,2,0,-0.39343829762324933,0.5,True,False
2022-08-16,72020.57576581079,44271.34846673068,2,0,-0.39372434410379653,0.5,True,False
2022-08-17,71771.87048407135,44271.34846673068,2,0,-0.39581796743585285,0.5,True,False
2022-08-18,72022.85710673536,44653.17310601889,2,0,-0.3937051395716103,0.5,True,False
2022-08-19,71578.59392547474,44653.17310601889,2,0,-0.3974449868131146,0.5,True,False
2022-08-22,70966.63927782023,44653.17310601889,2,0,-0.4025964758346949,0.5,True,False
2022-08-23,70803.51380106523,44653.17310601889,2,0,-0.4039696807051281,0.5,True,False
2022-08-24,70886.76459166595,44653.17310601889,2,0,-0.4032688680951394,0.5,True,False
2022-08-25,71330.73310837771,44224.70668513316,2,0,-0.39953150136619325,0.5,True,False
2022-08-26,70115.84326531322,44224.70668513316,2,0,-0.40975855285271046,0.5,True,False
2022-08-29,69922.55326421444,44224.70668513316,2,0,-0.4113856853901592,0.5,True,False
2022-08-30,69546.8828185325,37538.02909452607,2,0,-0.4145481128414093,0.5,True,False
2022-08-31,69277.59802652658,37538.02909452607,2,0,-0.4168149763336859,0.5,True,False
2022-09-01,69205.9434673028,35351.89270539327,2,0,-0.41741817082955623,0.5,True,False
2022-09-02,69098.84122356238,35351.89270539327,2,0,-0.418319767107859,0.5,True,False
2022-09-06,68674.30965596103,35351.89270539327,2,0,-0.42189351185870755,0.5,True,False
2022-09-07,68705.58329334711,35780.53037941469,2,0,-0.4216302475787862,0.5,True,False
2022-09-08,69483.45757651006,35780.53037941469,2,0,-0.41508203220818257,0.5,True,False
2022-09-09,70307.36623579825,36071.94674979776,2,0,-0.40814629533719743,0.5,True,False
2022-09-12,70629.42482835063,36071.94674979776,2,0,-0.40543517726627815,0.5,True,False
2022-09-13,69513.37306113647,36071.94674979776,2,0,-0.4148302009798082,0.5,True,False
2022-09-14,69875.50643446785,36407.82543292069,2,0,-0.4117817298157855,0.5,True,False
2022-09-15,69790.24006713303,36407.82543292069,2,0,-0.41249950973120725,0.5,True,False
2022-09-16,69153.6986420267,35828.84048715303,2,0,-0.41785797244700573,0.5,True,False
2022-09-19,69110.53689888785,35828.84048715303,2,0,-0.41822131186567724,0.5,True,False
2022-09-20,68499.85480478246,35828.84048715303,2,0,-0.4233620884175299,0.5,True,False
2022-09-21,67745.41264851468,35106.71715273203,2,0,-0.4297130500456946,0.5,True,False
2022-09-22,67616.50043430085,35106.71715273203,2,0,-0.4307982446084216,0.5,True,False
2022-09-23,66983.78583798217,34765.79433534371,2,0,-0.4361244927368114,0.5,True,False
2022-09-26,67215.01457313093,34765.79433534371,2,0,-0.434177988538897,0.5,True,False
2022-09-27,67523.66892354433,34765.79433534371,2,0,-0.4315797085785897,0.5,True,False
2022-09-28,68314.77961516818,34824.487960073006,2,0,-0.4249200679363048,0.5,True,False
