date,value,c_alloc,r_alloc,efa_alloc,recycled_pct
2019-08-21,865536.3840265042,0.7500000000000001,0.12402960155250108,0.12609845621511842,0.4155241105296942
2019-08-22,864413.1769451305,0.75,0.12609845621511842,0.12382571617199006,0.4152564307140485
2019-08-23,845759.542967634,0.75,0.12382571617199006,0.12735388774243753,0.4153024263929751
2019-08-26,847792.4913348004,0.7499999999999999,0.12735388774243753,0.12335910236795815,0.41705432541913284
2019-08-27,840764.9180572261,0.7499999999999999,0.12335910236795815,0.1275972282432726,0.4172419864867495
2019-08-28,845828.7679550848,0.75,0.1275972282432726,0.12166996473154601,0.4181303358486262
2019-08-29,852939.6653356545,0.75,0.12166996473154601,0.12836108382457775,0.4174747325145687
2019-08-30,856666.3060624709,0.7500000000000001,0.12836108382457775,0.12159068582875714,0.4170451357922684
2019-09-03,854915.8834398487,0.7499999999999999,0.12159068582875714,0.12842795716803174,0.4167825863310969
2019-09-04,862127.4379448481,0.75,0.12842795716803174,0.12225574553623998,0.4169079214561862
2019-09-05,867364.9059454836,0.75,0.12225574553623998,0.1276476528912269,0.41674119113948777
2019-09-06,867844.931543107,0.75,0.1276476528912269,0.12268390074275921,0.4163766680716459
2019-09-09,868636.8578213057,0.75,0.12268390074275921,0.1275745672034459,0.4164995021487777
2019-09-10,864800.2831968933,0.75,0.1275745672034459,0.12317756504661724,0.4165711871244781
2019-09-11,867075.4339618958,0.7499999999999999,0.14819235085247537,0.10210435769366946,0.41716395915565585
2019-09-12,872178.9856571757,0.75,0.1319460900917544,0.11804723882858746,0.41691151390653497
2019-09-13,870663.1442613717,0.6633204172033282,0.20513762744439176,0.1325145500374281,0.330223879878234
2019-09-16,864289.0596176455,0.654029256548316,0.2177609833134103,0.1279996581119065,0.3210359226299885
2019-09-17,866802.7819069691,0.6543850351387306,0.2157095891145432,0.12996471255967393,0.32230555728820787
2019-09-18,865454.9257308412,0.6530390558662407,0.2174298477235709,0.12957455268939555,0.3213595879089495
2019-09-19,867365.6895980188,0.6511817064176211,0.21876125330511254,0.13020644546128063,0.31971349812252564
2019-09-20,865683.1140850134,0.75,0.1540276036184629,0.09593942238934364,0.4190726720259183
2019-09-23,867334.5149368249,0.75,0.1265553122760459,0.12289018668556771,0.4191457332039564
2019-09-24,863138.8132093311,0.75,0.14783464776521135,0.102269483219915,0.41879273297182545
2019-09-25,866686.4769562902,0.75,0.102269483219915,0.14669665718404726,0.4189611987416508
2019-09-26,865486.6283664318,0.75,0.14669665718404726,0.10382880058593488,0.4183199836339969
2019-09-27,853885.0578845945,0.75,0.10382880058593488,0.14765721043495442,0.418650034258143
2019-09-30,857551.0361954699,0.75,0.14765721043495442,0.10228170750169872,0.41993533692545537
2019-10-01,853213.7695523405,0.75,0.10228170750169872,0.14701209039956473,0.4196383647534856
2019-10-02,844018.9759569848,0.7499999999999999,0.14701209039956473,0.10198156163548538,0.4195617119529189
2019-10-03,846860.3206505986,0.75,0.10198156163548538,0.14850139773435464,0.41983174731578143
2019-10-04,854179.3575782825,0.75,0.14850139773435464,0.10141913756136334,0.4198990557267737
2019-10-07,850558.533661287,0.7500000000000001,0.10141913756136334,0.1490273253641408,0.4193117525099692
2019-10-08,846228.6239652227,0.7499999999999999,0.1490273253641408,0.1005392310630116,0.4197043142262037
2019-10-09,851631.2464791472,0.75,0.1005392310630116,0.149588618849015,0.4198570952385333
2019-10-10,856622.6815763006,0.75,0.149588618849015,0.10052874112781007,0.41963785259368935
2019-10-11,864101.3432225455,0.7500000000000001,0.10052874112781007,0.15082363804440993,0.4193134060784066
2019-10-14,860587.9669903425,0.75,0.15082363804440993,0.09917105014784434,0.4195312989177856
2019-10-15,866388.2243111376,0.75,0.09917105014784434,0.1515634424660613,0.4198082135019697
2019-10-16,860339.8140137483,0.75,0.1515634424660613,0.09927870872681184,0.4198444437825885
2019-10-17,862689.2059442705,0.75,0.09927870872681184,0.15067443682443016,0.4206922177980125
2019-10-18,858000.33366971,0.75,0.15067443682443016,0.0998231649930595,0.42055810744545186
2019-10-21,861971.3344838591,0.75,0.0998231649930595,0.15029703814903994,0.4211462954566384
