date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size,in_crash_mode,har_forecast
2006-02-03,129734.91671866499,21427.771738862197,5,-0.07429200963435692,1.0,False,True,0.5451982327319556,40,False,0.10770277898402641
2006-02-06,131653.10091992872,22362.369542979723,5,-0.06060503555664117,1.0,False,True,0.5536807802487044,40,False,0.10799353786651301
2006-02-07,129288.75011509401,52292.79624707975,4,-0.0774755781015538,1.0,False,False,0.4787881803689064,40,False,0.11040165777377678
2006-02-08,130172.44941939224,52303.898090727445,4,-0.0711700473488467,1.0,False,False,0.4424778050787488,40,False,0.1122515434582242
2006-02-09,128391.56465382193,46182.11587438078,4,-0.0838773377152782,1.0,False,False,0.4551240857057602,40,False,0.10270991437171945
2006-02-10,129186.34139982596,25784.06812093476,5,-0.07820630324790963,1.0,False,True,0.5158211045826515,40,False,0.10135238402406642
2006-02-13,127351.54616367097,24072.34243391659,5,-0.09129826533300293,1.0,False,True,0.5147848782573039,40,False,0.10129662237920738
2006-02-14,128583.58603907275,35471.46631403911,4,-0.08250719207412262,1.0,False,False,0.48686092317690205,40,False,0.10426588343465004
2006-02-15,129383.8019511727,21287.010397483173,5,-0.07679734708724803,1.0,False,True,0.5041454414039962,40,False,0.09778078885386414
2006-02-16,131287.32407354357,21291.529663579462,5,-0.06321499252083883,1.0,False,True,0.5986780537077168,40,False,0.10166096927723356
2006-02-17,130060.7088575788,24597.242291398557,5,-0.07196735877074377,1.0,False,True,0.6229964704143165,40,False,0.10103276886887481
2006-02-21,130420.59106475934,24543.889952413316,5,-0.0693994622999741,1.0,False,True,0.6098124227854591,40,False,0.10288723967593395
2006-02-22,131726.95717448439,24549.10065920877,5,-0.06007804308067637,1.0,False,True,0.7062208131629131,40,False,0.09765587411395216
2006-02-23,130970.7492434789,23568.411754429515,5,-0.06547387437895118,1.0,False,True,0.7294910575783613,40,False,0.09632201108656681
2006-02-24,131152.08200602586,32837.54745335263,5,-0.06417999612743308,1.0,False,True,0.7367947877120482,40,False,0.0924189349493364
2006-02-27,131596.53626769414,27975.184322307363,5,-0.061008645871197836,1.0,False,True,0.7266001407468644,40,False,0.09174200993582823
2006-02-28,129605.72201449402,26404.187884053532,5,-0.07521386300266282,1.0,False,True,0.6056872333293357,40,False,0.09917227830707857
2006-03-01,131736.37036166617,26409.982136394756,5,-0.060010876408747346,1.0,False,True,0.6446636053074188,40,False,0.10162839614161676
2006-03-02,133039.4083991845,25278.40521489556,5,-0.050713204250859074,1.0,False,True,0.6453936824487253,40,False,0.10106837922228472
2006-03-03,132233.46061993536,27971.082637589272,5,-0.05646394829061715,1.0,False,True,0.671804166117113,40,False,0.10243987943120614
2006-03-06,130851.67716132973,27909.11285401979,5,-0.06632349898782952,1.0,False,True,0.6536719485633242,40,False,0.10480931592143315
2006-03-07,129840.24797047854,27296.211838458665,5,-0.07354043107782642,1.0,False,True,0.6522938875393058,40,False,0.09817735369384381
2006-03-08,129147.45928629194,27302.201840500995,5,-0.0784837419212531,1.0,False,True,0.7043066389990502,40,False,0.09197438974647429
2006-03-09,128820.73696609652,27541.748883596727,5,-0.08081502998221185,1.0,False,True,0.647557959309333,40,False,0.09605167906251141
2006-03-10,129076.05533392465,27547.792767379517,5,-0.07899323628808899,1.0,False,True,0.5833943342192695,40,False,0.10154247499432024
2006-03-13,128257.42862711694,27796.856058947324,5,-0.084834449299864,1.0,False,True,0.5811656206191531,40,False,0.09952372532122981
2006-03-14,130319.78591004392,27573.042754055183,5,-0.07011874543168849,1.0,False,True,0.5990265974244771,40,False,0.1075665874040143
2006-03-15,131306.9251424623,27579.09350510399,5,-0.06307513143658554,1.0,False,True,0.6322231323058854,40,False,0.10815666365363825
2006-03-16,131076.5363243293,26671.989002804887,5,-0.06471904330881585,1.0,False,True,0.6322870216544113,40,False,0.1059962177873634
2006-03-17,131896.99788905127,26677.842022613837,5,-0.05886473788772361,1.0,False,True,0.6572850666516012,40,False,0.09937261625311625
2006-03-20,132118.68290236723,28033.32378532383,5,-0.05728293097435489,1.0,False,True,0.6947119769845349,40,False,0.09971071418935942
2006-03-21,131556.07391067847,30765.650160703655,5,-0.06129736018300996,1.0,False,True,0.6295049247450455,40,False,0.09393608776742854
2006-03-22,132965.34241436236,30772.40151171114,5,-0.05124169323207019,1.0,False,True,0.6132774720018259,40,False,0.09498802554359767
2006-03-23,132899.3707786804,23882.144559734086,5,-0.05171242595255061,1.0,False,True,0.6734376686221604,40,False,0.09490299286025551
2006-03-24,132365.9996520948,23887.38536367914,5,-0.055518231869714225,1.0,False,True,0.7262716199688171,40,False,0.0945198724789876
2006-03-27,132718.737314308,25660.892950883866,5,-0.05300131444553484,1.0,False,True,0.7184255444280375,40,False,0.09411643218872535
2006-03-28,132149.05955278667,29418.455322867998,5,-0.05706618201636393,1.0,False,True,0.7556397760573164,40,False,0.09366343651378943
2006-03-29,132368.84031118924,29424.911039452738,5,-0.05549796268630434,1.0,False,True,0.7443123679815309,40,False,0.094091946681956
2006-03-30,132420.58643248642,25890.508178752218,5,-0.055128734423267725,1.0,False,True,0.7431161969145199,40,False,0.09398218827828721
2006-03-31,131798.7028655984,25896.18970693589,5,-0.05956611027786295,1.0,False,True,0.7465093773127696,40,False,0.09391048283777195
2006-04-03,132825.5103822415,25630.62716525337,5,-0.052239447982428064,1.0,False,True,0.7504925492769696,40,False,0.09376391498420493
2006-04-04,134051.5798277576,30090.233830193283,5,-0.04349097601232091,1.0,False,True,0.759112640550202,40,False,0.09431749800847923
2006-04-05,134788.00907090682,30097.20712247774,5,-0.03823627317699651,1.0,False,True,0.7772462558756308,40,False,0.09133968634804568
2006-04-06,134118.03303967672,27792.280565185083,5,-0.043016807062165534,1.0,False,True,0.7889780778133038,40,False,0.09048094917523013
2006-04-07,132393.57377779868,27798.721315919236,5,-0.055321479991830874,1.0,False,True,0.6634696588394293,40,False,0.09958208853935621
2006-04-10,132784.56250823755,26647.41417271613,5,-0.05253162664267382,1.0,False,True,0.6604586045384111,40,False,0.09891937972953668
2006-04-11,132194.6098914665,23915.232781744642,5,-0.056741163019579696,1.0,False,True,0.5984003368613662,40,False,0.10072740669963476
2006-04-12,132105.36787355656,24699.237323553225,5,-0.0573779387708197,1.0,False,True,0.6532755620589561,40,False,0.09985768679359296
2006-04-13,132278.31042610886,33348.74366805682,5,-0.056143927859793635,1.0,False,True,0.6492320965567543,40,False,0.1000173490473878
2006-04-17,132616.7718379384,33356.47210706561,5,-0.05372887691371346,1.0,False,True,0.6476777428140039,40,False,0.09100244894172009
2006-04-18,135036.19113640313,51159.75597560203,4,-0.03646539971512355,1.0,False,False,0.46731861300823424,40,False,0.0996033796057803
2006-04-19,136078.48622288532,40556.68999131659,4,-0.029028227716410598,1.0,False,False,0.4862201459005893,40,False,0.10277743969171048
2006-04-20,136285.66133168648,35236.76233929157,4,-0.02754995449226385,1.0,False,False,0.48707917495891156,40,False,0.10156849735291838
2006-04-21,136062.45826991892,34685.16401735331,4,-0.029142593258898848,1.0,False,False,0.4871302701226926,40,False,0.10200686803847368
2006-04-24,136541.55914761222,20815.07395236835,5,-0.025724026215504937,1.0,False,True,0.5629157400419769,40,False,0.10261582288215988
2006-04-25,135612.16590319626,28835.046073175377,5,-0.032355600615890885,1.0,False,True,0.539931816844447,40,False,0.0883202344335987
2006-04-26,135845.8646235179,32956.2672758937,5,-0.03068807133224319,1.0,False,True,0.617379386908026,40,False,0.08902635301151127
2006-04-27,135672.13213021104,34510.33890068358,5,-0.03192771877109777,1.0,False,True,0.6112697005737138,40,False,0.0903998087370373
2006-04-28,135627.3465011612,34840.35157596218,5,-0.03224728127372686,1.0,False,True,0.6222028926968628,40,False,0.09111644445703983
2006-05-01,135498.86257187644,29202.94607191888,5,-0.033164062992794834,1.0,False,True,0.5292898650443064,40,False,0.09343750137288162
2006-05-02,137505.24328840934,28778.45434545309,5,-0.01884777322295802,1.0,False,True,0.7297235615185459,40,False,0.0947261179808627
2006-05-03,137072.3230062109,30826.3094563499,5,-0.021936824147401893,1.0,False,True,0.7078159635569861,40,False,0.0946973187618052
2006-05-04,137128.88363333384,32719.221842326788,5,-0.02153324255354823,1.0,False,True,0.6969230163241751,40,False,0.0943625343308236
2006-05-05,139090.481568978,33561.229575765465,5,-0.007536494963627484,1.0,False,True,0.6162415657929076,40,False,0.09732547405598255
2006-05-08,138445.7030527541,32236.503591050234,5,-0.012137234992458001,1.0,False,True,0.6236563893721786,40,False,0.0941943091502764
2006-05-09,139212.6136509417,31358.71164433806,5,-0.0066650360918500086,1.0,False,True,0.6695560439763146,40,False,0.09248759280721218
2006-05-10,140167.11198602358,31602.809803895238,5,0.0,1.0,False,True,0.6718813729981994,40,False,0.09180599334144172
2006-05-11,138515.55792573805,31703.791657979058,5,-0.011782750153618156,1.0,False,True,0.5081445836218699,40,False,0.0981775931553309
2006-05-12,136825.0172422562,53268.06274675152,4,-0.023843644178818665,1.0,False,False,0.4170231871020828,40,False,0.10109297615216502
2006-05-15,136613.47822586205,44650.99461275058,4,-0.025352835695978848,1.0,False,False,0.4414148930809064,40,False,0.10003597202972278
2006-05-16,136396.4896269142,39012.74769537694,4,-0.02690090639439979,1.0,False,False,0.46675467017085737,40,False,0.10019664605564325
2006-05-17,134325.89192875702,58773.716812443105,3,-0.04167325683252291,1.0,False,False,0.361213586443967,40,False,0.1151795796284817
2006-05-18,133889.08104194392,48104.8469883629,3,-0.04478961473291719,1.0,False,False,0.3558183327522766,40,False,0.10957156088899624
2006-05-19,134166.98728192225,48116.20507723515,3,-0.04280693679912314,1.0,False,False,0.3688002069868378,40,False,0.10456976774472754
2006-05-22,134043.1258884224,46705.12448014065,3,-0.04369060624015584,1.0,False,False,0.3600751494847213,40,False,0.10699174626284373
2006-05-23,133798.0806201429,42714.3071646634,3,-0.04543884279013865,1.0,False,False,0.35773790895046403,40,False,0.11117781124762621
2006-05-24,132451.74293500342,42724.39248718839,3,-0.05504407518783347,1.0,False,False,0.3514515515097385,40,False,0.09765986596864837
2006-05-25,133756.46215660995,44711.61861415783,3,-0.04573576310863028,1.0,False,False,0.3649798871806059,40,False,0.10343634298218464
2006-05-26,134140.29876523186,44722.175524108396,3,-0.042997341782947424,1.0,False,False,0.3707368481815801,40,False,0.10163432403792058
2006-05-30,132229.56809129208,74568.75532015969,2,-0.056629146325872584,1.0,False,False,0.34279856114369567,40,False,0.11364458093743132
2006-05-31,133204.5182238129,62291.48694883544,2,-0.04967351944088671,1.0,False,False,0.3444307464642971,40,False,0.11921526684584016
2006-06-01,133552.3237863188,37382.61252678409,3,-0.04719215589149299,0.9890181350579984,False,False,0.37674714808719145,40,False,0.12499136666054277
2006-06-02,133452.24225705507,40040.63291408603,3,-0.04790617166770237,0.992157936660196,False,False,0.3763046064687097,40,False,0.11884951992099023
2006-06-05,131448.43189278652,65467.681236511155,2,-0.062202038478943726,0.9735147858979029,False,False,0.3397978902292899,40,False,0.13061197765807675
2006-06-06,130548.00640037753,65482.98300803826,2,-0.06862598115458918,0.9736761353843458,False,False,0.3393068050394382,40,False,0.11534143135858756
2006-06-07,131065.04568849453,63678.964779546,2,-0.06493724646646525,0.9714564728267424,False,False,0.32642934184039263,40,False,0.11161448758754743
2006-06-08,130303.34652274281,52801.41586826971,2,-0.07037146819622216,0.9718077895051,False,False,0.3310781560112601,40,False,0.10609643320239147
2006-06-09,129319.75029871191,52813.757151581776,2,-0.07738877924796858,0.9981583831030363,False,False,0.34293361178349563,40,False,0.10676852993157546
2006-06-12,127459.9215173891,52826.10131942395,2,-0.09065743232193829,1.0,False,False,0.3347822513122399,40,False,0.09986366201584054
2006-06-13,126272.57554732625,52838.44837247043,2,-0.09912836357848896,0.9915890577547908,False,False,0.3258943804967894,40,False,0.1071051585963305
2006-06-14,129389.48501482046,57352.65893332442,2,-0.07689126799072371,0.9630746938704681,False,False,0.3421321843910021,40,False,0.1074437272407014
2006-06-15,131030.29569896607,33031.3175605327,3,-0.06518516474797996,0.9170345441336721,False,False,0.3564793279720528,40,False,0.13250293279413228
2006-06-16,131111.47282855446,55207.6184312137,2,-0.06460601940897578,0.9111067010443132,False,False,0.3476241445518643,40,False,0.1379963325876254
2006-06-19,130408.61676618819,55220.52211663274,2,-0.0696204343627229,0.9132263261052533,False,False,0.3407485072318906,40,False,0.14037625738731854
2006-06-20,130573.53957385769,55233.428818032226,2,-0.06844381878341393,0.9197169347174015,False,False,0.34989511653877287,40,False,0.13837728783756653
2006-06-21,130649.22571133223,40356.5878789431,3,-0.06790384805560097,0.9192338769686693,False,False,0.36363621964351844,40,False,0.14066153929496647
2006-06-22,130182.77333659468,77183.6831875738,2,-0.07123167844411651,0.9301917413648122,False,False,0.346775292648863,40,False,0.12896279976768749
2006-06-23,129954.2011918637,77201.72334209661,2,-0.07286239011030086,0.9736264032411625,False,False,0.33979892314004145,40,False,0.12499173410405547
2006-06-26,129505.45756867743,46331.34707978838,3,-0.07606388022326696,0.9757488822051493,False,False,0.35477248574170683,40,False,0.12054152643092265
2006-06-27,127993.5324805685,46342.17611289552,3,-0.0868504696498915,1.0,False,False,0.360532824349589,40,False,0.12216698807587276
2006-06-28,128812.0453974644,40454.27096349059,3,-0.08101091923540107,1.0,False,False,0.3625910413692007,40,False,0.11647216565417898
2006-06-29,130073.9849250833,40463.7263466642,3,-0.0720078120889491,0.970906515703566,False,False,0.3841136485214019,40,False,0.13235361478783855
2006-06-30,129802.94843002103,40473.18393984602,3,-0.0739414789186495,0.9724825041215455,False,False,0.3929154367373055,40,False,0.1256313682128392
2006-07-03,129702.26250467385,42247.42207007097,3,-0.07465980666272985,1.0,False,False,0.4269021647751292,40,False,0.12757613561123687
2006-07-05,128783.31385882509,42257.22950733724,3,-0.08121589983485997,1.0,False,False,0.402463121178616,40,False,0.12456916303796026
2006-07-06,128839.59726461222,36452.16750603003,3,-0.0808143548148502,1.0,False,False,0.4196566998404796,40,False,0.1246811297796082
2006-07-07,128972.99338153128,36460.62961634393,3,-0.07986266140382837,1.0,False,False,0.40096596244063604,40,False,0.1246280680778947
2006-07-10,128351.9115630705,36469.0936910763,3,-0.0842936710013059,1.0,False,False,0.40635682190637784,40,False,0.12352569863437979
2006-07-11,129327.8385381565,38474.7240427513,3,-0.07733107498817474,1.0,False,False,0.4228429835171368,40,False,0.12316675235417768
2006-07-12,128127.00567474864,38483.65567511837,3,-0.08589822634339138,1.0,False,False,0.4057914782763972,40,False,0.12366688575136132
2006-07-13,126821.52681775673,61163.346328425956,2,-0.09521195792061098,0.999984077963258,False,False,0.34894803126077495,40,False,0.12799758828859306
2006-07-14,126570.65739033975,36704.085217314816,3,-0.09700174600900362,1.0,False,False,0.427742083135632,40,False,0.12481744591445705
2006-07-17,128100.73941492953,36712.60580852598,3,-0.08608561880262766,1.0,False,False,0.43715269033429105,40,False,0.11522664125035978
2006-07-18,128513.28396931873,37611.83111236952,3,-0.08314238519708449,1.0,False,False,0.4368777002558733,40,False,0.11491291759302032
2006-07-19,129295.87732983082,37620.562430306316,3,-0.07755909715309504,1.0,False,False,0.3823275239525268,40,False,0.11930269669001206
2006-07-20,128146.5872970559,47806.066581687366,3,-0.08575852436887103,1.0,False,False,0.3578262349365243,40,False,0.1199258453738778
2006-07-21,127708.6160989046,71473.67730808398,2,-0.08888316032623432,1.0,False,False,0.3466600522740209,40,False,0.11972449844037938
2006-07-24,128953.06559678674,71490.26941174478,2,-0.08000483301928218,0.9979577556211741,False,False,0.3292890549179181,40,False,0.12768887078429894
2006-07-25,129072.78694942675,58265.993034957166,2,-0.07915070004226862,0.9995951052947024,False,False,0.3316815860948176,40,False,0.12770999569755653
2006-07-26,128630.78761755367,34966.97218252445,3,-0.082304074079947,1.0,False,False,0.361949406352353,40,False,0.12858564890523078
2006-07-27,129885.2630342841,34975.089515352534,3,-0.07335421844722538,1.0,False,False,0.3936249197729014,40,False,0.12704259383664546
2006-07-28,130315.51470767855,34983.208732561456,3,-0.07028465621327316,1.0,False,False,0.3913422054897293,40,False,0.12854120628392765
2006-07-31,130000.2679360639,34991.32983458866,3,-0.07253373423983679,1.0,False,False,0.392503204970514,40,False,0.11884548081669191
2006-08-01,128877.84037915693,43472.926042490275,3,-0.08054151538766334,1.0,False,False,0.3630643099904831,40,False,0.11943489235491091
2006-08-02,128780.48507787264,39758.371788741686,3,-0.0812360813233159,1.0,False,False,0.4166091202175613,40,False,0.11992742465247713
2006-08-03,129229.68387963562,44361.16019466576,3,-0.07803134381108287,1.0,False,False,0.45290342454019156,40,False,0.11920957495158875
2006-08-04,129175.44786119621,44371.15905934456,3,-0.07841828207121349,1.0,False,False,0.49430097921953975,40,False,0.11911938834594155
2006-08-07,129802.20242669176,15976.36964130252,5,-0.07394680116092663,1.0,False,True,0.6614952710748239,40,False,0.1180130409469061
2006-08-08,129866.6209272489,45384.63583530415,4,-0.0734872175992451,1.0,False,True,0.638131208037545,40,False,0.11776055686378842
2006-08-09,130021.20561422638,43503.30990211817,4,-0.07238435770017775,1.0,False,True,0.6306467013042238,40,False,0.11691656712704115
2006-08-10,129669.91657901961,43348.32675733717,4,-0.07489057353233237,1.0,False,True,0.645184521570074,40,False,0.11402475414947864
2006-08-11,129830.62592580056,26014.3715310168,5,-0.07374401822057727,1.0,False,True,0.708606921114854,40,False,0.10785196551200227
2006-08-14,129920.25959060347,19468.763885877233,5,-0.0731045410740991,1.0,False,True,0.7080633025353282,40,False,0.1068508975990637
2006-08-15,130731.9086391353,36557.2533852383,4,-0.0673139598383755,1.0,False,True,0.6308271425945676,40,False,0.11044652268664573
2006-08-16,130494.44040285105,39694.12232589455,4,-0.0690081392569251,1.0,False,True,0.6081344866741902,40,False,0.11134512409502172
2006-08-17,130328.00834295736,41507.86541151822,4,-0.07019552235653755,1.0,False,True,0.6185457149283928,40,False,0.10727191265699094
2006-08-18,131230.2628862661,24908.065915631752,5,-0.0637585306077262,1.0,False,True,0.6276347892080645,40,False,0.10728354177145204
2006-08-21,131142.91052720568,35817.12996023336,4,-0.06438173214068738,1.0,False,True,0.5843802654428057,40,False,0.10686931007154123
2006-08-22,131151.00648468788,35825.203027621224,4,-0.06432397281777993,1.0,False,True,0.6186004673649003,40,False,0.09897621395473574
2006-08-23,131050.10173396357,37442.27027353937,4,-0.06504386173676094,1.0,False,True,0.6177940228902136,40,False,0.09828070492041699
2006-08-24,131342.86543855313,39271.74534537358,4,-0.06295518558126774,1.0,False,True,0.6097849632974224,40,False,0.09804847822445294
2006-08-25,131651.6650187769,33784.73828257459,4,-0.0607521040177797,1.0,False,True,0.6405604106913461,40,False,0.09727817805438203
2006-08-28,131967.17605054085,35071.01183616827,4,-0.05850114066914904,1.0,False,True,0.6456506478747921,40,False,0.09514271296250844
2006-08-29,131721.15140085077,21046.7487740195,5,-0.0602563644602664,1.0,False,True,0.7210145846819833,40,False,0.09474256142199382
2006-08-30,131531.71500001397,27541.418819696657,5,-0.06160786837693188,1.0,False,True,0.7358101003420028,40,False,0.09339604734495857
2006-08-31,131332.51700086088,32245.06740893334,5,-0.06302901486650887,1.0,False,True,0.73416454182669,40,False,0.0918784407915532
2006-09-01,131832.30789995356,32789.20415191085,5,-0.05946333607059763,1.0,False,True,0.7417378038380523,40,False,0.09273149394946843
2006-09-05,132107.04347573998,33743.11856313567,5,-0.05750327873693573,1.0,False,True,0.7503855315527594,40,False,0.09187846006056433
2006-09-06,131740.14353199129,28812.923565202607,5,-0.06012086811685588,1.0,False,True,0.696378248665436,40,False,0.094682756341786
2006-09-07,131441.67997956637,28265.830393634526,5,-0.062250208931516296,1.0,False,True,0.682996713620507,40,False,0.0947081801918335
2006-09-08,131525.7545161108,29647.12535618152,5,-0.06165039250273214,1.0,False,True,0.6807621702477904,40,False,0.0947314337106703
2006-09-11,131349.1485349324,30703.599272773157,5,-0.06291035982799184,1.0,False,True,0.6845690000459781,40,False,0.09431281354841603
2006-09-12,132110.9524012609,32243.454545514305,5,-0.0574753911285978,1.0,False,True,0.641188144943593,40,False,0.09802356077583188
2006-09-13,131509.8556423613,30562.535440279476,5,-0.06176382049253829,1.0,False,True,0.6223178641999054,40,False,0.09744588596697268
2006-09-14,131366.8133528968,29955.85487023089,5,-0.06278433298964078,1.0,False,True,0.6167997094246747,40,False,0.09367421863168704
2006-09-15,131503.83763557905,29872.932129998393,5,-0.06180675500618406,1.0,False,True,0.6221060536329585,40,False,0.09188234589082551
2006-09-18,131681.3796419889,30015.98987794666,5,-0.060540109757564346,1.0,False,True,0.6555115763500707,40,False,0.09159981185800196
2006-09-19,131626.9146827763,30612.868363830024,5,-0.060928681359282436,1.0,False,True,0.6425444500210382,40,False,0.08973136774060309
2006-09-20,134041.12067079602,30810.873052253814,5,-0.043704912146855054,1.0,False,True,0.7184540446372945,40,False,0.0899653551582286
2006-09-21,134266.83517562508,30485.227993958524,5,-0.04209458785871847,1.0,False,True,0.710989398713723,40,False,0.09085031108762803
2006-09-22,133571.36794761856,30660.03444196806,5,-0.04705628834717442,1.0,False,True,0.6902982098621134,40,False,0.090857840552403
2006-09-25,134197.30510826258,30666.738282832157,5,-0.0425906390819857,1.0,False,True,0.6740346245151114,40,False,0.09331243752659227
2006-09-26,134686.63393864007,30820.940792670364,5,-0.03909960025380266,1.0,False,True,0.7021255031849999,40,False,0.0957814056533591
2006-09-27,134883.18270928692,30792.865366498594,5,-0.037697354264269435,1.0,False,True,0.7094380216293042,40,False,0.09475088396396782
2006-09-28,135103.4789623732,30885.08100460613,5,-0.03612568563269887,1.0,False,True,0.7079324428657385,40,False,0.09443916008539632
2006-09-29,134729.0581058717,26330.129515522363,5,-0.038796931770229574,1.0,False,True,0.7000011431182314,40,False,0.094051586751968
2006-10-02,134572.46270230666,26335.88661923786,5,-0.039914136807461496,1.0,False,True,0.6686208745842004,40,False,0.09353168991188643
2006-10-03,135337.21446944267,28376.156548353516,5,-0.03445813677792342,1.0,False,True,0.6811246510476227,40,False,0.09103831377351444
2006-10-04,136109.95976467026,29309.843178924635,5,-0.02894510819169811,1.0,False,True,0.6031292375829695,40,False,0.09614260788641955
2006-10-05,135677.5995699497,30128.37785020639,5,-0.03202971333618929,1.0,False,True,0.6660215422773019,40,False,0.0939923025088991
2006-10-06,135745.0830423676,27818.416050738273,5,-0.03154826321952695,1.0,False,True,0.6913105449186694,40,False,0.09356796767340773
2006-10-09,135590.9410315248,27824.498569485873,5,-0.032647964916014564,1.0,False,True,0.715232270322429,40,False,0.09329638382472591
2006-10-10,135493.6843622581,28124.712328414105,5,-0.03334182717720177,1.0,False,True,0.7503866072261479,40,False,0.09328904488586262
2006-10-11,135569.66438446482,28170.73932338465,5,-0.032799759775439905,1.0,False,True,0.7401675297855363,40,False,0.08835670746711848
2006-10-12,136749.37173991548,28906.874682772097,5,-0.02438332500172283,1.0,False,True,0.7051058181707659,40,False,0.09064280043088004
2006-10-13,137199.1949641493,28785.18069320597,5,-0.0211741326465385,1.0,False,True,0.7159356897015723,40,False,0.09005736039426937
2006-10-16,137139.1407039154,28791.47459580992,5,-0.021602580228735246,1.0,False,True,0.755726628742879,40,False,0.08866743017124823
2006-10-17,136799.196884082,28442.86386990318,5,-0.02402785542358475,1.0,False,True,0.7211636946178177,40,False,0.0881602183909849
2006-10-18,137497.9776540916,28737.58787494857,5,-0.01904251499594368,1.0,False,True,0.800811752663052,40,False,0.08669413576466982
2006-10-19,136942.44879038312,28595.331562244686,5,-0.023005847448451383,1.0,False,True,0.8077050575303037,40,False,0.08391455399270274
2006-10-20,137374.46142648294,28715.8427942961,5,-0.019923721905742743,1.0,False,True,0.812929616423687,40,False,0.08277761556608398
2006-10-23,138431.20544904543,28722.121536113424,5,-0.012384549502248696,1.0,False,True,0.8066501485095654,40,False,0.08302049065732565
2006-10-24,138647.76892909908,28770.999387838783,5,-0.010839511747063699,1.0,False,True,0.8042979056070327,40,False,0.08142803766989049
2006-10-25,138788.41687201583,28675.60864911262,5,-0.009836081335150978,1.0,False,True,0.8205362469590456,40,False,0.07930141400728766
2006-10-26,139347.51117982913,28844.20693162226,5,-0.005847311787919048,1.0,False,True,0.8291013124405286,40,False,0.07966190504474419
2006-10-27,138140.75480133476,29084.890013760585,5,-0.01445672352078479,1.0,False,True,0.8041028634844565,40,False,0.08073060216310149
2006-10-30,138206.72361836093,29091.24944804534,5,-0.013986079472466538,1.0,False,True,0.8048230393858673,40,False,0.08087241025888423
2006-10-31,137773.8853538655,28707.32950861957,5,-0.017074095329842446,1.0,False,True,0.8136419144188922,40,False,0.07988799689597302
2006-11-01,136642.94616801036,28900.179575372516,5,-0.025142601342636104,1.0,False,True,0.7567625128049796,40,False,0.08079605929063832
2006-11-02,137002.4161695167,28747.056005139664,5,-0.022578019705666936,1.0,False,True,0.7567317785156611,40,False,0.0747966499874949
2006-11-03,136779.451915783,28485.577225831512,5,-0.024168722764141542,1.0,False,True,0.7523406669573134,40,False,0.07388638422686832
2006-11-06,138514.70845521052,28491.602151490784,5,-0.011788810566189169,1.0,False,True,0.6428268295905931,40,False,0.07720358503690547
2006-11-07,138711.7457466683,28855.998264806254,5,-0.01038307930251416,1.0,False,True,0.637634406419944,40,False,0.07946964882023397
2006-11-08,137350.82651507997,29016.092678574343,5,-0.020092341427598408,1.0,False,True,0.6567303310078589,40,False,0.07974582014995048
2006-11-09,135860.33743088495,28751.47535434377,5,-0.030725999088631235,1.0,False,True,0.6173479244332182,40,False,0.08009265307490032
2006-11-10,136499.2206280727,28300.971276857475,5,-0.02616798838172967,1.0,False,True,0.6791036412924905,40,False,0.07630192684933362
2006-11-13,136648.91008969164,28306.957156893415,5,-0.025100052690553768,1.0,False,True,0.6800803102304884,40,False,0.07822326705020846
2006-11-14,137171.21455047696,28680.530176227385,5,-0.021373754464209468,1.0,False,True,0.6237298790983172,40,False,0.078850541831661
2006-11-15,137127.307389427,28643.96562806425,5,-0.02168700313165958,1.0,False,True,0.7259573295815338,40,False,0.0795816267667166
2006-11-16,138117.29323817923,28755.471893614707,5,-0.014624106317099093,1.0,False,True,0.7452684443109336,40,False,0.08050423242924443
2006-11-17,138236.74070198688,28970.927542582856,5,-0.013771927356462732,1.0,False,True,0.7592487532355686,40,False,0.08050137807736951
2006-11-20,139006.9879352651,28977.05512368611,5,-0.008276720796488744,1.0,False,True,0.8147791695097852,40,False,0.08077467211122835
2006-11-21,139209.43779319193,29131.84369325514,5,-0.0068323744369302546,1.0,False,True,0.817490543408626,40,False,0.08182325990449361
2006-11-22,139065.57666235688,29138.005309401375,5,-0.007858728827747671,1.0,False,True,0.8178797147545831,40,False,0.08156543807206298
2006-11-24,139101.04571283582,28856.02340246328,5,-0.0076056805200784405,1.0,False,True,0.8236957837840146,40,False,0.08105506789818812
2006-11-27,137134.5431674164,28497.73103552766,5,-0.02163538062273516,1.0,False,True,0.5908655031224719,40,False,0.0803548587458963
2006-11-28,138691.49238836003,28503.758531814143,5,-0.010527573670852887,1.0,False,True,0.5957788181068859,40,False,0.0817248031365884
2006-11-29,138960.3915102231,28621.193481099122,5,-0.008609155590797977,1.0,False,True,0.5986140967952378,40,False,0.08210863689309596
2006-11-30,138621.5530771169,29669.580677963913,5,-0.01102654457959289,1.0,False,True,0.606109591443733,40,False,0.08460155176991974
2006-12-01,137630.00913615563,29282.05620034184,5,-0.018100557355572346,1.0,False,True,0.6056233965382538,40,False,0.08285916509709242
2006-12-04,138844.71929052565,29020.8108389114,5,-0.009434400671890738,1.0,False,True,0.5892683045883843,40,False,0.09137974364270987
2006-12-05,138521.79259842483,29026.93745453295,5,-0.01173826987148603,1.0,False,True,0.5836012454413276,40,False,0.09302327582238791
2006-12-06,138115.71712806323,28642.63552345394,5,-0.014635350824413758,1.0,False,True,0.5799137907516326,40,False,0.09113101468814178
