pair_id,y_symbol,x_symbol,direction,beta,entry_date,exit_date,exit_reason,y_entry,x_entry,y_exit,x_exit,gross_pnl,costs,net_pnl,return_pct,capital,hold_days
WMT_ADBE,WMT,ADBE,1,-0.0978011320723541,2001-03-26,2001-04-18,mean_reversion,10.614984512329102,16.69683837890625,11.284844398498535,22.835744857788086,249.5599273796788,6.0587560098066096,243.5011713698722,0.024127899907515696,10092.099697994148,23
HD_MRK,HD,MRK,1,-0.9245063091825576,2001-03-28,2001-04-18,mean_reversion,25.257450103759766,28.628374099731445,26.647985458374023,30.209312438964844,21.01549517611454,4.9104911474065975,16.105004028707945,0.0015930637504318567,10109.453576068196,21
ORCL_DIS,ORCL,DIS,1,1.0529324696009492,2001-02-05,2001-04-19,mean_reversion,21.987333297729492,23.161468505859375,16.24663734436035,24.26511573791504,-1591.1738772117756,4.911961686988493,-1596.0858388987642,-0.1520869816164652,10494.559244549891,73
AXP_JNJ,AXP,JNJ,1,0.9200525745360674,2001-03-27,2001-04-19,mean_reversion,24.582256317138672,21.50516128540039,26.690603256225586,23.985036849975586,-108.96027347869239,5.216792262114474,-114.17706574080685,-0.011094746355224424,10291.092926792493,23
HD_KLAC,HD,KLAC,1,0.4015039985166644,2001-04-11,2001-04-26,mean_reversion,24.246686935424805,21.590869903564453,27.635379791259766,26.488798141479492,355.32636622468533,5.3028205556662655,350.0235456690191,0.03421370444131442,10230.507084358618,15
WMT_BIIB,WMT,BIIB,1,-0.04967249166932445,2001-04-05,2001-05-01,mean_reversion,10.816163063049316,42.125,11.44963550567627,47.5099983215332,497.8210243422096,5.911984821581457,491.9090395206282,0.04915558303984202,10007.185534182794,26
TXN_BA,TXN,BA,1,-0.9891448946370576,2001-04-11,2001-05-01,mean_reversion,20.739168167114258,38.74220657348633,24.151203155517578,41.566612243652344,475.28079643273855,5.094222104360179,470.18657432837836,0.04595926384208704,10230.507084358618,20
JPM_KLAC,JPM,KLAC,1,0.2491735943834541,2001-04-03,2001-05-04,mean_reversion,20.254940032958984,18.64344024658203,24.840036392211914,26.736061096191406,938.4778888118817,5.4942274628724945,932.9836613490093,0.09407629262640334,9917.308976599266,31
QCOM_COST,QCOM,COST,-1,1.5065891497827364,2001-04-19,2001-05-14,mean_reversion,20.54417610168457,24.67184829711914,17.6296443939209,24.091400146484375,447.8303821096495,4.993543286077454,442.83683882357207,0.04198325852580773,10547.938734944875,25
AXP_COST,AXP,COST,1,-0.33770850448379974,2001-04-18,2001-05-16,mean_reversion,26.454498291015625,25.592525482177734,27.52311897277832,24.118093490600586,470.1648776375139,5.037533052232254,465.12734458528166,0.044261814922607834,10508.546597073817,28
WMT_DIS,WMT,DIS,-1,0.07796080661619335,2001-05-01,2001-05-16,mean_reversion,11.44963550567627,23.2528018951416,11.053714752197266,24.40212059020996,372.71221460397936,5.8809577143881056,366.83125688959126,0.03509059572421353,10453.833835498752,15
MSFT_LRCX,MSFT,LRCX,-1,4.1596341591476245,2001-05-04,2001-05-16,mean_reversion,21.60902976989746,2.3358263969421387,21.123394012451172,2.690279960632324,1335.5698431876056,11.931447567539745,1323.638395620066,0.12556007754156365,10541.873034300312,12
WMT_KLAC,WMT,KLAC,-1,0.05556953648469308,2001-05-14,2001-05-16,mean_reversion,11.631546020507812,26.162622451782227,11.053714752197266,28.866729736328125,564.5015767181665,6.005793563478825,558.4957831546877,0.05194526924755331,10751.619757577704,2
AXP_JNJ,AXP,JNJ,1,0.9200525745360674,2001-04-19,2001-05-22,mean_reversion,26.690603256225586,23.985036849975586,28.610376358032227,25.66547203063965,41.017042574686855,5.202134689275924,35.81490788541093,0.0033954414019070527,10547.938734944875,33
WMT_XOM,WMT,XOM,-1,-0.4626414981627037,2001-04-18,2001-05-25,mean_reversion,11.284844398498535,19.26219367980957,10.957408905029297,20.03244972229004,341.38230552543865,5.806756273383689,335.575549252055,0.03193358340776626,10508.546597073817,37
WMT_BA,WMT,BA,-1,-0.0807294035255214,2001-04-18,2001-05-25,mean_reversion,11.284844398498535,40.17079544067383,10.957408905029297,41.61053466796875,310.2682438809941,5.914997494645759,304.3532463863483,0.028962449143166737,10508.546597073817,37
AMAT_BA,AMAT,BA,-1,-0.8334054325945346,2001-05-17,2001-05-25,mean_reversion,19.522199630737305,45.197998046875,19.45338249206543,41.61053466796875,-372.27085510213095,5.104879326985875,-377.37573442911685,-0.03462566541767955,10898.728728442926,8
HD_MRK,HD,MRK,-1,-0.9245063091825576,2001-05-17,2001-05-29,mean_reversion,30.381385803222656,29.942651748657227,29.528369903564453,28.338848114013672,-121.42856930106231,4.9941155039954985,-126.42268480505781,-0.01159976433536937,10898.728728442926,12
HD_AIG,HD,AIG,-1,-0.02064842739968236,2001-04-18,2001-05-31,mean_reversion,26.647985458374023,944.9407958984375,28.79804801940918,957.0637817382812,-827.9897302737843,5.1432952263848675,-833.1330255001692,-0.07928147035406032,10508.546597073817,43
HD_BA,HD,BA,-1,-0.4118681946346778,2001-04-26,2001-05-31,mean_reversion,27.635379791259766,39.96110153198242,28.79804801940918,41.32145690917969,-209.03679377669738,4.985049597257079,-214.02184337395445,-0.020341748254068995,10521.310199143936,35
QCOM_COST,QCOM,COST,-1,1.5065891497827364,2001-05-16,2001-05-31,mean_reversion,20.05790138244629,24.118093490600586,18.812803268432617,25.959474563598633,774.7982096938364,5.415555207911453,769.382654485925,0.07016035902811069,10966.05925545024,15
WMT_BIIB,WMT,BIIB,-1,-0.04967249166932445,2001-06-05,2001-06-13,mean_reversion,10.978809356689453,74.56999969482422,10.732693672180176,68.5,188.26168873312355,6.127965420982684,182.13372331214086,0.016934728072286704,10755.042687115747,8
WMT_XOM,WMT,XOM,-1,-0.4626414981627037,2001-05-25,2001-06-15,mean_reversion,10.957408905029297,20.03244972229004,10.30467414855957,20.2143611907959,464.78044328772665,5.85024216455926,458.9302011231674,0.04305132232844155,10660.072125589008,21
AAPL_MRK,AAPL,MRK,1,-0.06211779908926197,2001-05-25,2001-06-21,mean_reversion,0.3409794569015503,27.65694808959961,0.33693385124206543,28.501567840576172,-138.12080407552568,63.15845482361831,-201.279258899144,-0.018881603851064244,10660.072125589008,27
AMAT_BIIB,AMAT,BIIB,-1,-0.4015307079992741,2001-06-05,2001-06-21,mean_reversion,19.018749237060547,74.56999969482422,17.247623443603516,68.61000061035156,468.3536432140051,4.999449665528713,463.3541935484764,0.04308250622785183,10755.042687115747,16
JPM_KLAC,JPM,KLAC,1,0.2491735943834541,2001-06-13,2001-06-21,mean_reversion,21.550949096679688,30.0346736907959,23.131668090820312,28.435354232788086,747.2928492957988,5.3584560842663445,741.9343932115324,0.06884166374712021,10777.403578404497,8
HD_BA,HD,BA,-1,-0.4118681946346778,2001-05-31,2001-06-25,mean_reversion,28.79804801940918,41.32145690917969,28.651220321655273,37.4251823425293,-256.3665890711543,4.903916983686207,-261.2705060548405,-0.024352562520435685,10728.665857467478,25
AMZN_JNJ,AMZN,JNJ,-1,-0.2988650432099304,2001-05-01,2001-06-27,mean_reversion,0.8445000052452087,25.00539207458496,0.7020000219345093,26.287654876708984,1481.4316930117095,23.18781056576428,1458.2438824459452,0.13949369249529234,10453.833835498752,57
AXP_COST,AXP,COST,1,-0.33770850448379974,2001-05-16,2001-07-03,formation_reset,27.52311897277832,24.118093490600586,24.864648818969727,28.114421844482422,-1250.5358221807674,5.145068358785524,-1255.6808905395528,-0.11450611940797849,10966.05925545024,48
AXP_JNJ,AXP,JNJ,1,0.9200525745360674,2001-05-22,2001-07-03,formation_reset,28.610376358032227,25.66547203063965,24.864648818969727,26.46396255493164,-889.8293070351858,4.959080374657139,-894.7883874098429,-0.08355778655695464,10708.617643909673,42
PFE_JNJ,PFE,JNJ,1,0.5214496937648317,2001-05-25,2001-07-03,formation_reset,15.256795883178711,25.211793899536133,14.739243507385254,26.46396255493164,-419.1376125244359,5.461091707650632,-424.59870423208656,-0.03983075341609154,10660.072125589008,39
HD_AIG,HD,AIG,-1,-0.02064842739968236,2001-05-31,2001-07-03,formation_reset,28.79804801940918,957.0637817382812,28.002159118652344,1028.666259765625,306.7469852614246,4.967088799713782,301.7798964617108,0.028128371269169762,10728.665857467478,33
QCOM_COST,QCOM,COST,1,1.5065891497827364,2001-06-15,2001-07-03,formation_reset,15.28500747680664,27.020261764526367,19.782241821289062,28.114421844482422,1017.6093346412791,5.742368655522644,1011.8669659857565,0.09251665449951528,10937.133119000297,18
TXN_BA,TXN,BA,1,-0.9891448946370576,2001-06-21,2001-07-03,formation_reset,18.554380416870117,37.94423294067383,19.726228713989258,37.0112419128418,482.9312181693847,5.318224319427209,477.6129938499575,0.043493924334460296,10981.142795421292,12
AMAT_BA,AMAT,BA,1,-0.8334054325945346,2001-06-21,2001-07-03,formation_reset,17.247623443603516,37.94423294067383,18.192943572998047,37.0112419128418,451.0130838984135,5.391198044689228,445.62188585372434,0.04058064758428706,10981.142795421292,12
ORCL_DIS,ORCL,DIS,-1,1.0529324696009492,2001-06-21,2001-07-03,formation_reset,14.311758995056152,22.910287857055664,15.806889533996582,21.578298568725586,-886.2522478267899,5.677894706622064,-891.930142533412,-0.08122379966730894,10981.142795421292,12
HD_MRK,HD,MRK,1,-0.9245063091825576,2001-06-25,2001-07-03,formation_reset,28.651220321655273,25.833953857421875,28.002159118652344,24.762340545654297,90.48671050861867,5.182777682305231,85.30393282631344,0.007688420399845378,11095.118163417415,8
HD_KLAC,HD,KLAC,1,0.4015039985166644,2001-06-27,2001-07-03,formation_reset,27.394054412841797,28.871997833251953,28.002159118652344,31.050033569335938,-63.70012526592575,5.290590164979533,-68.99071543090527,-0.006251869431021969,11035.213737601622,6
AMD_MRK,AMD,MRK,-1,-1.7817891793930218,2001-08-02,2001-08-08,mean_reversion,19.760000228881836,25.94495964050293,16.700000762939453,25.967924118041992,627.6589446078367,5.298689035201157,622.3602555726355,0.05576078475702665,11161.253527627394,6
HD_KLAC,HD,KLAC,1,0.43057389865343115,2001-08-02,2001-08-09,mean_reversion,29.107297897338867,31.2762451171875,28.34715461730957,26.430938720703125,316.6742795223305,5.070563838074067,311.60371568425643,0.027918344020494232,11161.253527627394,7
AMD_BMY,AMD,BMY,-1,-2.6528802243477196,2001-07-31,2001-08-15,mean_reversion,18.260000228881836,21.917884826660156,14.75,21.868017196655273,566.19532845233,5.391997100381412,560.8033313519486,0.050484684446153706,11108.385394586234,15
AMGN_SLB,AMGN,SLB,-1,0.4848761422303176,2001-07-31,2001-08-15,mean_reversion,42.71024703979492,16.416101455688477,40.925838470458984,16.24812126159668,275.43488994212504,5.1656630340848055,270.26922690804025,0.024330198972008863,11108.385394586234,15
QCOM_LRCX,QCOM,LRCX,-1,-4.620526373601614,2001-08-02,2001-08-15,mean_reversion,21.166711807250977,2.5891287326812744,19.676931381225586,2.341776132583618,-736.8103392395594,11.536541853813358,-748.3468810933729,-0.06704864101877031,11161.253527627394,13
CSCO_AXP,CSCO,AXP,1,2.398797790493152,2001-07-30,2001-08-16,mean_reversion,12.222797393798828,24.71523666381836,11.310456275939941,23.750280380249023,62.17457354466595,5.505386131599159,56.66918741306679,0.005098865356907774,11114.078024494851,17
AMGN_JPM,AMGN,JPM,-1,0.6421601386208974,2001-07-31,2001-08-21,mean_reversion,42.71024703979492,21.415369033813477,39.781620025634766,19.986032485961914,173.9127957029503,5.015042885653438,168.89775281729683,0.015204527644459526,11108.385394586234,21
AMGN_MS,AMGN,MS,1,0.2885691874263597,2001-08-21,2001-08-22,mean_reversion,39.781620025634766,25.913240432739258,41.46387481689453,26.447324752807617,314.83844785580607,5.177647313047955,309.6608005427581,0.027737793819940227,11163.858328204467,1
HD_MRK,HD,MRK,-1,-0.7047933256556039,2001-08-16,2001-08-23,mean_reversion,29.171611785888672,26.786954879760742,28.060649871826172,26.220518112182617,152.8550939979381,5.2259430975680115,147.6291509003701,0.013132154332082155,11241.807487725657,7
AMGN_DIS,AMGN,DIS,1,0.4965411116481249,2001-08-21,2001-08-23,mean_reversion,39.781620025634766,19.637392044067383,42.853267669677734,19.90378761291504,525.740926608919,5.343075266849201,520.3978513420699,0.046614515881783655,11163.858328204467,2
HD_KLAC,HD,KLAC,-1,0.43057389865343115,2001-08-16,2001-08-27,mean_reversion,29.171611785888672,26.125808715820312,28.645368576049805,27.49363136291504,318.9063347527157,5.301580883059489,313.6047538696562,0.027896292852556393,11241.807487725657,11
HD_BMY,HD,BMY,-1,-1.0054119932293106,2001-07-31,2001-08-29,mean_reversion,29.452272415161133,21.917884826660156,27.504222869873047,22.52997589111328,521.9053414795519,5.285518171293324,516.6198233082586,0.04650719298594354,11108.385394586234,29
MRK_LRCX,MRK,LRCX,-1,-4.515585060139972,2001-07-31,2001-08-29,mean_reversion,26.017675399780273,2.379175901412964,25.696197509765625,2.3961756229400635,89.86658362992108,12.251179427995169,77.61540420192591,0.006987100415128957,11108.385394586234,29
AMD_PG,AMD,PG,-1,-3.407854562055993,2001-08-27,2001-08-29,mean_reversion,15.300000190734863,19.914472579956055,14.199999809265137,19.183626174926758,-136.9046163406047,5.65618072583389,-142.56079706643857,-0.012560988165418691,11349.489004290184,2
PG_BMY,PG,BMY,-1,0.5949473021396141,2001-08-16,2001-09-10,mean_reversion,19.22768783569336,22.043235778808594,19.230287551879883,22.63121223449707,110.90136354898283,5.63290651664694,105.26845703233589,0.00936401527488111,11241.807487725657,25
AMGN_MS,AMGN,MS,-1,0.2885691874263597,2001-08-23,2001-09-18,mean_reversion,42.853267669677734,25.957744598388672,40.4422607421875,20.869062423706055,-2.702227688874757,4.922809374579735,-7.625037063454492,-0.0006752686086832332,11291.857736913367,26
ORCL_SLB,ORCL,SLB,1,2.389206375988086,2001-08-15,2001-09-19,mean_reversion,12.00108528137207,16.24812126159668,8.954841613769531,13.551547050476074,472.08567227243213,5.579360069283832,466.5063122031483,0.0416029394581961,11213.301710854063,35
PG_BMY,PG,BMY,-1,0.5949473021396141,2001-09-19,2001-09-21,mean_reversion,19.32099151611328,21.805707931518555,17.36427116394043,19.8587703704834,333.1037732426513,5.293119874032711,327.81065336861855,0.02971186836844798,11032.986862473164,2
WMT_JPM,WMT,JPM,1,0.17696553155548975,2001-08-13,2001-09-24,mean_reversion,11.187445640563965,20.83177947998047,10.148667335510254,16.113454818725586,-499.38569582105276,6.056225045025254,-505.441920866078,-0.0453794384858929,11138.1263790473,42
AMGN_C,AMGN,C,-1,0.1000202730346037,2001-08-23,2001-09-24,mean_reversion,42.853267669677734,247.99209594726562,37.636234283447266,206.70423889160156,1078.7585436436134,4.719979679995472,1074.038563963618,0.09511619690819861,11291.857736913367,32
WMT_INTU,WMT,INTU,1,-0.05951396347854101,2001-08-13,2001-09-26,mean_reversion,11.187445640563965,13.505785942077637,10.62089729309082,14.100458145141602,-559.9149466357865,6.326270573139561,-566.241217208926,-0.05083810310090586,11138.1263790473,44
AMGN_MS,AMGN,MS,1,0.2885691874263597,2001-09-24,2001-09-27,mean_reversion,37.636234283447266,21.042146682739258,40.48995590209961,21.912521362304688,561.2114288040152,5.389623039607531,555.8218057644077,0.04910410148542196,11319.25417532424,3
XOM_BIIB,XOM,BIIB,1,0.06371335483787481,2001-08-22,2001-09-28,mean_reversion,18.621530532836914,52.88999938964844,18.022315979003906,49.56999969482422,-298.14069289736875,5.586983291900928,-303.7276761892697,-0.02698776708340676,11254.272176374849,37
PG_BMY,PG,BMY,-1,0.5949473021396141,2001-09-24,2001-10-01,mean_reversion,18.001827239990234,19.664079666137695,18.761184692382812,22.23792839050293,253.29661447236617,5.91602029949969,247.38059417286647,0.02185484929847688,11319.25417532424,7
AMGN_C,AMGN,C,-1,0.1000202730346037,2001-09-26,2001-10-04,mean_reversion,39.01881790161133,208.34718322753906,39.12778854370117,231.19065856933594,83.34283188124527,5.047086319751593,78.29574556149369,0.006980428772885952,11216.466510713139,8
XOM_BIIB,XOM,BIIB,1,0.06371335483787481,2001-09-28,2001-10-08,mean_reversion,18.022315979003906,49.56999969482422,18.726730346679688,48.81999969482422,421.76071427587425,5.756780229741008,416.0039340461332,0.037136894683454456,11201.904133128148,10
AMD_MRK,AMD,MRK,1,-1.7817891793930218,2001-08-29,2001-10-10,mean_reversion,14.199999809265137,25.696197509765625,9.59000015258789,26.350229263305664,-1503.3257476598023,5.4297965375734725,-1508.755544197376,-0.13348789778184186,11302.564271879704,42
HD_MRK,HD,MRK,1,-0.7047933256556039,2001-08-29,2001-10-10,mean_reversion,27.504222869873047,25.696197509765625,23.530752182006836,26.350229263305664,-1076.7338479639868,5.199037471171397,-1081.9328854351581,-0.09572455058954726,11302.564271879704,42
AMD_BMY,AMD,BMY,1,-2.6528802243477196,2001-09-18,2001-10-10,mean_reversion,9.5,21.99651527404785,9.59000015258789,23.106800079345703,-373.3299538203068,5.82523304071605,-379.15518686102286,-0.03459551771303347,10959.662173755543,22
WMT_INTU,WMT,INTU,1,-0.05951396347854101,2001-09-27,2001-10-10,mean_reversion,10.601576805114746,15.7699613571167,11.511698722839355,15.954973220825195,898.2958164635961,6.723418844221378,891.5723976193747,0.07976512280775705,11177.471634666254,13
AMGN_MS,AMGN,MS,1,0.2885691874263597,2001-10-04,2001-10-11,mean_reversion,39.12778854370117,24.79317855834961,41.98832321166992,26.239316940307617,492.05928793843907,5.314497619694849,486.7447903187442,0.043201407969295405,11266.873308034057,7
QCOM_BMY,QCOM,BMY,1,1.135689304866211,2001-10-05,2001-10-11,mean_reversion,11.912086486816406,22.4964542388916,15.38721752166748,22.782058715820312,1462.93817226348,6.2480147115361575,1456.690157551944,0.12929266662154526,11266.610826550947,6
QCOM_BAC,QCOM,BAC,1,-1.3794422901356924,2001-08-29,2001-10-15,mean_reversion,19.42605972290039,16.42777442932129,15.656681060791016,15.335429191589355,-485.99523504851265,5.5363213756587495,-491.53155642417136,-0.043488499122900884,11302.564271879704,47
QCOM_LRCX,QCOM,LRCX,1,-4.620526373601614,2001-09-10,2001-10-16,mean_reversion,15.653587341308594,1.9422717094421387,15.439884185791016,1.5886672735214233,1603.6145858043608,13.492574970421984,1590.1220108339387,0.1459978802279012,10891.404781711724,36
XOM_BIIB,XOM,BIIB,-1,0.06371335483787481,2001-10-10,2001-10-18,mean_reversion,19.33967399597168,50.06999969482422,18.479734420776367,53.38999938964844,526.4543312552959,5.659192633051045,520.7951386222448,0.04528128304416987,11501.333522599889,8
TXN_SLB,TXN,SLB,-1,1.8870344425335255,2001-10-11,2001-10-19,mean_reversion,18.84184455871582,14.299640655517578,16.942394256591797,14.483599662780762,507.56397538107035,6.125451330344713,501.4385240507256,0.04280397568761542,11714.765182333475,8
AMD_PG,AMD,PG,1,-3.407854562055993,2001-09-21,2001-10-22,mean_reversion,9.300000190734863,17.36427116394043,9.579999923706055,18.87786102294922,-675.9719237315992,6.168929914069707,-682.1408536456689,-0.0611138119313282,11161.811578897592,31
AMGN_DIS,AMGN,DIS,-1,0.4965411116481249,2001-10-15,2001-10-23,mean_reversion,42.36971664428711,14.57581615447998,40.217506408691406,14.09630012512207,269.82962228835095,5.485162727461049,264.3444595608899,0.022558813411586883,11718.01258948818,8
WMT_JPM,WMT,JPM,-1,0.17696553155548975,2001-10-10,2001-10-24,mean_reversion,11.511698722839355,16.676115036010742,11.264839172363281,18.08951759338379,356.12320191228434,6.493091461612083,349.63011045067225,0.030399093267198637,11501.333522599889,14
PG_BMY,PG,BMY,1,0.5949473021396141,2001-10-15,2001-10-24,mean_reversion,18.4294490814209,22.98941421508789,18.604272842407227,22.27735710144043,205.07983228940077,5.851639744034921,199.22819254536583,0.017001875618744982,11718.01258948818,9
QCOM_BAC,QCOM,BAC,1,-1.3794422901356924,2001-10-16,2001-11-06,mean_reversion,15.439884185791016,15.931732177734375,16.951339721679688,17.146419525146484,-36.039830381424,6.411169362508938,-42.45099974393294,-0.0036039335069773994,11779.074076074277,21
AMD_MRK,AMD,MRK,1,-1.7817891793930218,2001-10-10,2001-11-07,mean_reversion,9.59000015258789,26.350229263305664,13.520000457763672,24.907493591308594,2097.680386904522,6.28013042364595,2091.400256480876,0.1818398059991319,11501.333522599889,28
QCOM_LRCX,QCOM,LRCX,1,-4.620526373601614,2001-10-16,2001-11-07,mean_reversion,15.439884185791016,1.5886672735214233,17.06903839111328,1.8946707248687744,-1644.0400816122735,17.59089163273532,-1661.6309732450088,-0.14106634889240768,11779.074076074277,22
HD_MRK,HD,MRK,1,-0.7047933256556039,2001-10-10,2001-11-13,mean_reversion,23.530752182006836,26.350229263305664,25.748634338378906,24.84592628479004,907.3353589401102,5.607735234160164,901.72762370595,0.0784020063355326,11501.333522599889,34
AMGN_MS,AMGN,MS,1,0.2885691874263597,2001-10-24,2001-11-21,mean_reversion,38.875797271728516,24.84784698486328,42.21305847167969,28.097942352294922,441.65903714574364,5.645396812491388,436.0136403332522,0.03685060473206544,11831.926328032721,28
