date,hydra_value,combined_value,in_commodity
2006-01-12,245675.00622584883,262853.26386364904,False
2006-01-13,246125.18633622915,263334.9217789487,False
2006-01-17,241957.54047921312,258875.86290693056,False
2006-01-18,244138.1518665981,261208.9485113549,False
2006-01-19,251698.49575118884,269297.9319880434,False
2006-01-20,245358.1869815445,262514.2917651049,False
2006-01-23,247754.0997275941,265077.7331786474,False
2006-01-24,250462.49366860095,267975.5053133013,False
2006-01-25,251196.811355583,268761.1684692782,False
2006-01-26,254519.0724519861,272315.73100297764,False
2006-01-27,254471.04156780904,272264.34167011,False
2006-01-30,258552.7976796892,276631.50515485124,False
2006-01-31,259466.16253360835,277608.73493755976,False
2006-02-01,260175.58240566,278367.759356377,False
2006-02-02,255035.54793882195,272868.31984588,False
2006-02-03,251647.95244572585,269243.85455863166,False
2006-02-06,253914.22942620108,271668.59572497295,False
2006-02-07,250880.8421862336,268423.1058852177,False
2006-02-08,251418.8437012486,268998.725914124,False
2006-02-09,248754.11668674665,266147.6740150001,False
2006-02-10,248978.84459335357,266388.11550166307,False
2006-02-13,245409.9956050527,261719.2703267216,True
2006-02-14,247694.20030175464,262505.9060186905,True
2006-02-15,247635.20705439037,258834.363348924,True
2006-02-16,252024.5396955986,262230.14340294275,True
2006-02-17,250154.9189163916,265146.448095139,True
2006-02-21,251440.9820703162,267732.3198425987,True
2006-02-22,252438.87063872165,266081.50276698306,True
2006-02-23,250392.64698656253,263933.87699209765,True
2006-02-24,251275.22113684047,269934.52085355076,True
2006-02-27,252760.53815736232,266267.059461528,True
2006-02-28,248527.66706996653,270112.3499337762,True
2006-03-01,253870.03701930665,269894.6505309478,True
2006-03-02,258748.38507311585,273872.98123852425,True
2006-03-03,256596.5255952752,274036.0973716702,True
2006-03-06,255739.2049890624,269299.4471740962,True
2006-03-07,252178.8089742011,266267.60605756077,True
2006-03-08,251521.64841100512,261759.83857088108,True
2006-03-09,250289.8754605995,263739.5670512415,True
2006-03-10,254204.56665745625,262168.1698283704,True
2006-03-13,250639.6029159616,265058.0516791793,True
2006-03-14,254591.67470782483,268371.0063366798,True
2006-03-15,258669.45148841263,272669.485693786,False
2006-03-16,255253.90407619247,269069.07771791593,False
2006-03-17,256536.37747810216,270420.9627623327,False
2006-03-20,256497.0677251075,270379.52543732146,False
2006-03-21,257341.75548080768,271269.9304487881,False
2006-03-22,257372.4433901748,271302.2792878799,False
2006-03-23,258070.2949624051,272037.9008628116,False
2006-03-24,260414.73149068555,274509.2259409358,False
2006-03-27,261876.70523241948,276050.3264688977,False
2006-03-28,263063.72627337865,277301.5929593303,False
2006-03-29,267237.783152402,281701.56340775755,False
2006-03-30,268217.0100794285,282733.7892892192,False
2006-03-31,266165.02598920173,280570.7451287493,False
2006-04-03,266780.2455473409,281219.26237553393,False
2006-04-04,267147.8832860516,281606.79786748736,False
2006-04-05,271930.9596355652,286648.749906089,False
2006-04-06,273227.61700105405,288015.58659644605,False
2006-04-07,268820.35770194454,283369.79205251177,False
2006-04-10,267755.88027282804,282247.7016337951,False
2006-04-11,263391.3170198203,277646.9139852044,False
2006-04-12,265397.2032448617,279761.36531370535,False
2006-04-13,262961.20792009693,277193.5259784686,False
2006-04-17,261021.76619178624,275149.1153395292,False
2006-04-18,265589.54740295536,279964.1197648469,False
2006-04-19,269706.6751221939,284304.0798617225,False
2006-04-20,267781.2649518737,282274.46021444723,False
2006-04-21,267671.4254739025,282158.67586575454,False
2006-04-24,268790.6290192501,283338.4543565682,False
2006-04-25,269454.43406037183,284038.186691106,False
2006-04-26,268935.94625054154,283491.6366302796,False
2006-04-27,267729.3680253083,282219.75445698627,False
2006-04-28,268486.2374490874,283017.58812204294,False
2006-05-01,273562.4434870759,288368.53498372145,False
2006-05-02,273061.4163394352,287840.3906130595,False
2006-05-03,274664.092786614,289529.80913570005,False
2006-05-04,273113.20759136864,287894.9849764328,False
2006-05-05,274442.2211330804,289295.9290647797,False
2006-05-08,273378.45931603416,288174.59298939205,False
2006-05-09,273191.6170599848,287977.6382211746,False
2006-05-10,271801.88557230576,286512.6899336305,False
2006-05-11,263513.3806080644,277775.5840528794,False
2006-05-12,256022.0229376468,274605.4860486294,True
2006-05-15,255729.03352236355,260566.82508361168,True
2006-05-16,254237.07391065767,263517.5595272288,True
2006-05-17,249017.8384747114,259609.80347163175,True
2006-05-18,245561.9848623697,257585.4563379551,True
2006-05-19,247321.2709203335,253239.3988021533,True
2006-05-22,243837.66548998156,253725.6371787265,True
2006-05-23,244234.4848836428,259877.2933126885,True
2006-05-24,245091.4052407464,251867.4668429659,True
2006-05-25,249374.3018225345,255911.14288830492,True
2006-05-26,251851.99264127805,256803.7838953025,True
2006-05-30,246127.03237461823,259172.42573016876,True
2006-05-31,247289.4882399933,254441.68357518158,True
2006-06-01,249797.65547222385,248198.52673023814,True
2006-06-02,249655.51424496569,252988.76262449063,True
2006-06-05,244102.64208367688,252029.35407485842,True
2006-06-06,243048.0556772602,249431.2347618638,True
2006-06-07,240607.56855155845,247587.23559012977,True
2006-06-08,240771.95144231457,242105.35930891943,True
2006-06-09,240479.03286969571,242370.20735093337,True
2006-06-12,234702.44127245844,238922.9822980302,True
2006-06-13,233872.76069427625,224391.09659357584,True
2006-06-14,235568.40171953544,224854.09891474448,True
2006-06-15,240697.328399206,230949.38607754977,True
2006-06-16,240196.7940938636,231655.60384816368,True
2006-06-19,237998.8419239496,226708.8499270165,True
2006-06-20,238438.0410644197,229843.8356146109,True
2006-06-21,239510.79361451705,233839.57670398697,True
2006-06-22,238993.32175529056,232434.10720983957,True
2006-06-23,238926.16878541504,233025.4005831094,True
2006-06-26,239780.7586801287,234464.5085693022,True
2006-06-27,239194.35899134327,233818.7962252486,True
2006-06-28,240636.88462225985,233815.6173443094,True
2006-06-29,243914.05513526825,241198.38798284647,True
2006-06-30,244301.2571100057,245416.20322824502,True
2006-07-03,245842.45459114708,249461.06394222507,True
2006-07-05,243725.60454694784,250749.20658370588,True
2006-07-06,244433.3229904921,252186.24146194113,True
2006-07-07,243787.4827595554,249025.37630850333,True
2006-07-10,243772.1380051676,246400.50988381222,True
2006-07-11,244727.65024204325,252688.9439187723,True
2006-07-12,244183.51298896628,255492.06929178932,True
2006-07-13,241295.97435512257,252470.80380301716,False
2006-07-14,242107.9628656032,253320.3968907914,False
2006-07-17,238975.16448127283,245385.80045294215,True
2006-07-18,239771.3675730476,241528.84165734993,True
2006-07-19,244348.3284527406,245156.93632038732,True
2006-07-20,240042.73251567656,241116.9619171887,True
2006-07-21,240010.4602512253,240175.3833958994,True
2006-07-24,243039.89934429547,240884.50645996115,True
2006-07-25,244595.06530277687,240180.37084881958,True
2006-07-26,245179.4288510696,240987.8004464929,True
2006-07-27,244895.29418868115,244931.27216670103,True
2006-07-28,244810.26909823445,244018.89409599302,True
2006-07-31,245298.87524867876,245651.40579149686,True
2006-08-01,244285.1410633096,249476.93268266344,True
2006-08-02,244027.0347221112,253770.97035606892,True
2006-08-03,244852.82425585468,251582.58474080358,True
2006-08-04,242658.2407976126,252576.24419036508,True
2006-08-07,243802.0945980306,255394.81523312395,True
2006-08-08,241779.56719731665,253097.26889016034,True
2006-08-09,241611.81844349863,255063.26040400102,True
2006-08-10,240993.83662855055,249443.06348771622,True
2006-08-11,240059.8759522258,247383.3644416696,True
2006-08-14,239544.7886408457,246006.79130726782,True
2006-08-15,242306.4685892788,248842.9708233677,False
2006-08-16,243489.58285680384,250058.00099102486,False
2006-08-17,242564.39955842448,244835.76880562716,True
2006-08-18,244335.81047255456,245764.36033345974,True
2006-08-21,245204.60179354963,250613.35673423533,True
2006-08-22,245373.12529483216,249187.3961919074,True
2006-08-23,243726.23569063717,248380.99618217582,True
2006-08-24,244243.62539611597,249215.4711658372,True
2006-08-25,244630.02086759743,249326.57419444973,True
2006-08-28,246081.45234805,244068.13809668706,True
2006-08-29,248512.9246368648,244492.58124629688,True
2006-08-30,248514.5307208909,247695.85509956465,True
2006-08-31,249017.18082804617,250490.23430686202,True
2006-09-01,249983.5646082479,249451.74268163167,True
2006-09-05,250613.2422180471,250217.89984599885,True
2006-09-06,249368.24928580227,248363.712791483,True
2006-09-07,248573.3297504521,244265.1912504257,True
2006-09-08,249921.6493333405,240048.1744098263,True
2006-09-11,250162.6625903239,230457.31269662728,True
2006-09-12,252502.7971593532,227854.91270909872,True
2006-09-13,252252.70314480213,229093.63227922935,True
2006-09-14,249773.70144916777,224046.5411262587,True
2006-09-15,250483.6685609845,224496.58428780027,True
2006-09-18,251535.1696024667,225438.9945995941,False
2006-09-19,248609.45384742768,222816.81488873062,False
2006-09-20,247623.3634836737,221933.02905257745,False
2006-09-21,247073.838568242,221440.5160388381,False
2006-09-22,244698.43719721903,219311.55690481223,False
2006-09-25,245560.2771289416,220083.98299544753,False
2006-09-26,244998.50459504203,219580.4930244978,False
2006-09-27,246462.86521343837,220892.92971501805,False
2006-09-28,246592.15789662712,220449.01312204465,True
2006-09-29,246499.10679248927,220203.1831245436,True
2006-10-02,245068.46857033973,217600.212118753,True
2006-10-03,244030.0509164416,209819.1817220235,True
2006-10-04,249830.36176446013,210261.89225171803,True
2006-10-05,250097.16574546124,212954.0048567569,True
2006-10-06,250912.66695064987,213070.14440081143,True
2006-10-09,253815.36838855388,215874.0609268359,True
2006-10-10,253619.30314310253,212559.83509816646,True
2006-10-11,252758.38912863276,210983.4145897695,True
2006-10-12,255520.4970167816,213474.11880520292,True
2006-10-13,258145.9667428748,217492.66099629435,True
2006-10-16,257426.1057111844,220569.25960374795,True
2006-10-17,254756.3754458336,218663.41089131284,True
2006-10-18,254306.6517292261,216737.75527356836,True
2006-10-19,257689.69734690207,221084.68365687464,True
2006-10-20,257514.37254988996,217665.03363267245,True
2006-10-23,257157.5216282004,215351.4617526533,True
2006-10-24,258933.37158028525,217290.3988975606,True
2006-10-25,259593.28282143,221204.46122390794,True
2006-10-26,261161.0576689917,221242.07680653068,True
2006-10-27,257565.72945091888,218196.30157163434,False
2006-10-30,258108.9564371593,218656.495245553,False
2006-10-31,261194.3022991009,221270.23992959992,False
2006-11-01,255111.6703959473,216117.35026559414,False
2006-11-02,255071.81569939424,216083.58743772618,False
2006-11-03,255815.8265752835,216713.87478920806,False
2006-11-06,259420.83079344165,219767.84702856274,False
2006-11-07,260286.95696030173,220501.58410882638,False
2006-11-08,262053.0065251845,221997.68952731937,False
2006-11-09,262222.937775077,222141.6464517403,False
2006-11-10,261701.78846720656,221700.1558396687,False
2006-11-13,264292.36823391705,223894.76039838677,False
2006-11-14,266137.4992796117,225457.8595379495,False
2006-11-15,265518.9813178551,224933.88326207377,False
2006-11-16,267517.1495625033,226626.62756400238,False
2006-11-17,267316.57125523407,226456.7080451481,False
2006-11-20,268296.87635545566,227287.17158444016,False
2006-11-21,270201.0259361374,228900.2681599421,False
2006-11-22,271434.6587187274,229945.33774754786,False
2006-11-24,271949.3805097277,230381.38330133332,False
2006-11-27,267146.897013676,226312.96884483253,False
2006-11-28,268750.86477511097,227671.76698203554,False
2006-11-29,269939.751513159,228678.93004593643,False
2006-11-30,270518.6428422285,229169.3366978001,False
2006-12-01,267514.75695311185,226624.60066965793,False
2006-12-04,269107.9569795301,227974.2769413008,False
2006-12-05,268237.21403644624,227236.62876813146,False
2006-12-06,267326.9799796066,226465.52577554638,False
2006-12-07,264592.9442560015,224149.39278484494,False
2006-12-08,266073.69326883566,225403.80640130327,False
2006-12-11,268959.9785116774,227848.91727304627,False
2006-12-12,267404.8874865375,226531.5249669498,False
2006-12-13,268492.88558164425,227453.2204152354,False
2006-12-14,270231.28270159446,228925.90011934255,False
2006-12-15,271018.17137469,229592.51131247016,False
2006-12-18,269888.58706793,228635.58618670198,False
2006-12-19,270572.0318011683,229214.5650494533,False
2006-12-20,268840.0033722008,227747.28056939732,False
2006-12-21,267320.4687749564,225701.22764481278,True
2006-12-22,265654.4571002809,227033.6064030698,True
2006-12-26,265752.9336190112,225246.42878973266,True
2006-12-27,267192.35536694905,225686.87882754428,True
2006-12-28,266203.91768366593,226763.63625394838,True
2006-12-29,267102.1141002947,227880.69890801868,True
2007-01-03,264619.0070740458,221450.5306198732,True
2007-01-04,264209.103655542,217292.66503563107,True
2007-01-05,260629.9752159166,215103.79508929752,True
2007-01-08,260482.6883194783,215326.2708646138,True
2007-01-09,260068.52175768072,215224.43713828918,True
2007-01-10,261651.5047235282,212581.33077415,True
2007-01-11,263752.5649498227,211948.00554190963,True
2007-01-12,266235.13107606774,219361.56076375724,True
2007-01-16,265237.818480069,214351.38374871045,True
2007-01-17,264547.7837943265,216516.08312602184,True
2007-01-18,261832.6091377138,214587.71466425774,True
2007-01-19,262345.70882801234,217364.63304379216,True
2007-01-22,261568.297355432,217300.3538764007,True
2007-01-23,261523.7391163293,223570.7182470063,True
2007-01-24,267308.79945331684,222680.17645266047,True
2007-01-25,263152.7820725533,221236.67548732256,True
2007-01-26,263500.28397964546,223392.49947452996,True
2007-01-29,262934.6388501628,219425.4998844038,True
2007-01-30,264002.51688328246,224500.51137199087,True
2007-01-31,265205.3222433987,226832.82401688735,True
2007-02-01,264279.3733883371,226682.939617838,True
2007-02-02,264246.1585863726,227733.44378292406,True
2007-02-05,263152.78128334443,227626.57661380354,True
2007-02-06,264762.6516574778,227761.33707451675,True
2007-02-07,265354.5272794604,226068.82281314416,True
2007-02-08,264602.88645983767,230065.4412058955,True
2007-02-09,261638.2125950725,231681.74663193687,True
2007-02-12,260697.81535407,227894.10340093652,True
2007-02-13,262496.9997614657,230876.73002852153,True
2007-02-14,267588.1674738785,230212.12149829892,True
2007-02-15,268697.235809768,230481.66211960156,True
2007-02-16,268791.2925398754,232771.7657283633,True
2007-02-20,270361.62901417137,230369.38882638357,True
2007-02-21,271030.8262298303,235759.1208508334,True
2007-02-22,270505.0119981937,237659.3431320602,True
2007-02-23,270684.30290305417,239102.3467183883,True
2007-02-26,269638.407487138,238178.48062905276,False
2007-02-27,259921.7387536683,231260.50847016185,True
2007-02-28,261990.33235744864,234966.61824826378,True
2007-03-01,261114.79747050256,231646.79395385028,True
2007-03-02,255706.7029994445,226828.0084614646,True
2007-03-05,251525.47296519915,223114.65853534522,True
2007-03-06,258439.65525877356,226026.08318191257,True
2007-03-07,258402.0007401264,228054.57440392664,True
2007-03-08,261858.22134816827,228273.75841845255,True
2007-03-09,263295.68576599035,226056.687702379,True
2007-03-12,264056.1193212381,225045.33187971418,True
2007-03-13,259663.26255635807,222564.14741782277,True
2007-03-14,260949.08614561643,223535.45983286164,True
2007-03-15,262279.6275286016,222660.41463074373,True
2007-03-16,262959.2838956072,224098.6957913763,True
2007-03-19,265564.9505855915,224821.58959806044,True
2007-03-20,267393.0967733582,225880.63613003536,True
2007-03-21,269430.26555138075,227108.60440234415,True
2007-03-22,268422.70083028864,229382.13310017277,True
2007-03-23,268516.41798855766,228294.859166288,True
2007-03-26,268098.1638340662,229419.03043339067,True
2007-03-27,266660.17405304464,229187.98909171834,True
2007-03-28,264331.14107837336,227186.2414145904,False
2007-03-29,265765.8512326084,228419.3401941374,False
2007-03-30,266036.285094508,228651.77157693083,False
2007-04-02,265536.3983751918,228222.1309964407,False
2007-04-03,267979.07737624994,230321.55469267562,False
2007-04-04,268071.6198491021,230401.09271643142,False
2007-04-05,269127.87753847125,231308.9207288028,False
2007-04-09,270417.57485824206,232417.38447411056,False
2007-04-10,270619.301807455,232590.76392231617,False
2007-04-11,269115.06078155333,231297.90503530783,False
2007-04-12,269318.81988795113,231473.03107360838,False
2007-04-13,270156.231433825,232192.76610311767,False
2007-04-16,272690.6031068908,234370.99743977547,False
2007-04-17,272561.09485879337,234259.68822362556,False
2007-04-18,271810.16469257034,233614.28185442876,False
2007-04-19,270904.5677126727,232835.94308866694,False
2007-04-20,273626.47363687714,235175.3555917922,False
2007-04-23,274056.5374696563,235544.98508508177,False
2007-04-24,273559.5729271136,235117.85604506027,False
2007-04-25,279271.414306293,240027.04596947916,False
2007-04-26,284447.548707056,244475.80866451643,False
2007-04-27,283317.78366439906,243504.80285462315,False
2007-04-30,280169.7638427488,240799.1557323747,False
2007-05-01,279215.77523254114,239979.22552732498,False
2007-05-02,281148.611859251,241640.4519976502,False
2007-05-03,282102.53311808425,242460.3243158178,False
2007-05-04,284460.12530833296,244486.6179500294,False
2007-05-07,283788.977979487,243909.78300559602,False
2007-05-08,285498.5613844661,245379.12871559247,False
2007-05-09,288368.81039457046,247846.038523757,False
2007-05-10,286914.97995916393,246596.50632362845,False
2007-05-11,289002.89701546275,248391.02068342268,False
2007-05-14,288887.79945086176,248292.0971022245,False
2007-05-15,288689.8846858262,248121.99413438863,False
2007-05-16,290684.5469374092,249836.35823836812,False
2007-05-17,289771.0201359205,249051.20398217635,False
2007-05-18,291746.3745295989,250748.9734478956,False
2007-05-21,294798.0679549425,253371.8303554284,False
2007-05-22,294156.7594968702,252820.64120086093,False
2007-05-23,293677.27112579125,252408.53250877484,False
2007-05-24,292073.608647518,251030.22328100022,False
2007-05-25,293429.43786990846,252195.5258018395,False
2007-05-29,295370.1116756553,253863.48813855357,False
2007-05-30,297691.1774774226,255858.38822269882,False
2007-05-31,297932.9321436782,256066.17052843468,False
2007-06-01,298512.98011905333,256564.7077754197,False
2007-06-04,300806.0950062136,258535.58472249616,False
2007-06-05,303308.8012887722,260686.60041962354,False
2007-06-06,300659.68239678314,258409.746615429,False
2007-06-07,299320.2425079559,257258.5303315587,False
2007-06-08,301879.10679857514,259457.8124823645,False
2007-06-11,301783.35151025164,259375.5131211881,False
2007-06-12,298981.9603437685,256967.78496910993,False
2007-06-13,300219.47051908646,258031.3951222528,False
2007-06-14,301966.15844784165,259532.63127565957,False
2007-06-15,303998.83462904254,261279.6674354402,False
2007-06-18,305570.609442883,262630.5699846055,False
2007-06-19,303794.3116580521,261103.8848739429,False
2007-06-20,299928.6148988423,257781.4117306327,False
2007-06-21,301838.2622224701,259422.70755416868,False
2007-06-22,299798.3712513174,257669.47045640906,False
2007-06-25,298947.7533418524,256938.38487586452,False
2007-06-26,295744.1954922562,254185.0041578954,False
2007-06-27,298196.442341264,256292.6511887145,False
2007-06-28,297636.1186957167,258126.01080517803,True
2007-06-29,297993.1293959923,258583.8104424113,True
2007-07-02,300987.0712621053,260846.7846987199,True
2007-07-03,303308.4930903965,259786.12564442077,True
2007-07-05,303898.92252096965,261125.40713334212,True
2007-07-06,304771.2778819101,264088.20414304605,True
2007-07-09,308179.4091185663,263852.2510634894,True
2007-07-10,305263.3410088,266599.3033499952,True
2007-07-11,306526.55407778453,266459.1844850093,True
2007-07-12,311389.0091098539,268334.97451948054,True
2007-07-13,315414.6294079611,269277.6121156742,True
2007-07-16,313426.41199606535,266266.52335014555,True
2007-07-17,313240.9011429189,264364.077590934,True
2007-07-18,312254.67523730884,268756.41953687195,True
2007-07-19,313262.3654150532,269708.4600572799,True
2007-07-20,311009.90461651207,270190.6482736701,True
2007-07-23,313297.8008034183,267802.84273709747,True
2007-07-24,306613.99184092705,266675.0377127661,True
2007-07-25,329554.216207717,268390.1642515986,True
2007-07-26,326494.0166813149,264530.63581395947,True
2007-07-27,323463.2598510873,265682.89439868316,True
2007-07-30,326537.00003004685,268207.5711973757,False
2007-07-31,321825.79729602457,264337.9324042396,False
2007-08-01,323106.4362247983,265389.8103128246,False
2007-08-02,328294.73709877697,269651.32302324637,False
2007-08-03,317869.6429983123,261088.46745731533,False
2007-08-06,322840.89132879325,265171.69980285235,False
2007-08-07,327737.9799811803,269194.01964187244,False
2007-08-08,332725.3394700516,273290.4852034329,False
2007-08-09,326365.42241016164,268066.6425531578,False
2007-08-10,323321.45316221315,265566.4186927174,False
2007-08-13,323938.6708096821,266073.38251645735,False
2007-08-14,322950.3428291355,265261.5999399517,False
2007-08-15,317699.4857316469,260948.7054480799,False
2007-08-16,314151.81609928963,258034.75739497208,False
2007-08-17,318146.6002749909,261315.9517500496,False
2007-08-20,319667.0350409268,262564.7906739639,False
2007-08-21,321906.5460888348,264404.25700939854,False
2007-08-22,324157.2704164261,266252.93359209073,False
2007-08-23,321877.9623058312,266713.280351995,True
2007-08-24,328570.4205529274,270533.44209250686,True
2007-08-27,327122.4549154568,269997.7601096717,True
2007-08-28,320550.9144629656,268342.37929296226,True
2007-08-29,329878.7349153338,271646.39589041006,True
2007-08-30,330261.4140943915,271669.1280311641,True
2007-08-31,336128.6387071579,273437.67191133415,True
2007-09-04,342207.78918546095,278060.83214812033,True
2007-09-05,339405.00078027754,278557.07366977056,True
2007-09-06,344627.5419242121,279859.0361789962,True
2007-09-07,340223.2014980442,281386.028190098,True
2007-09-10,340489.4943603491,282899.5828910179,True
2007-09-11,345375.47406850045,284866.93754313653,True
2007-09-12,345020.2381060576,286924.7127204126,True
2007-09-13,345862.870230544,285436.2345040651,True
2007-09-14,345800.46388769534,285537.36500866455,True
2007-09-17,342860.5334493533,289303.09603293985,True
2007-09-18,350402.96089819534,292436.5888248248,True
2007-09-19,350976.6371344448,292922.8637018775,True
2007-09-20,351133.1182871789,299245.7489434846,True
2007-09-21,354784.36588297226,299617.81457739056,True
2007-09-24,358735.8374892068,302954.85927516944,False
2007-09-25,361405.7381278848,305209.60855790233,False
2007-09-26,362125.2748210785,305817.262198407,False
2007-09-27,362973.2260936458,306533.3628262417,False
2007-09-28,362376.6816271443,306029.5769592783,False
2007-10-01,367014.2973068654,309946.0750026736,False
2007-10-02,363697.7862045618,307145.25877724384,False
2007-10-03,360465.27511426265,304415.3811343488,False
2007-10-04,361414.0456490384,305216.62431612617,False
2007-10-05,366930.2582644472,309875.1034586885,False
2007-10-08,370908.29923712654,313234.5861674802,False
2007-10-09,371140.12696588144,313430.36626414576,False
2007-10-10,370334.1352599249,312749.70077623683,False
2007-10-11,362075.1494320043,305774.93096576707,False
2007-10-12,368488.9526584149,311191.43149572687,False
2007-10-15,372815.3616175879,314845.11334297893,False
2007-10-16,369946.1535167963,312422.04755036026,False
2007-10-17,378402.0118754203,319563.0775545476,False
2007-10-18,375457.2726274646,317076.22519346076,False
2007-10-19,365475.3846948248,308646.4528152707,False
2007-10-22,367221.7564021556,310121.27562232426,False
2007-10-23,375680.2244491824,317264.5095261508,False
2007-10-24,369278.4502304148,311858.16757511423,False
2007-10-25,363621.535266148,307080.8643401604,False
2007-10-26,365330.1394044551,308523.7921778158,False
2007-10-29,365108.5621516223,308336.6686779158,False
2007-10-30,365907.1160548915,301529.02005518996,True
2007-10-31,370919.7724752065,308517.2362205841,True
2007-11-01,367161.4894518015,304157.1844409705,True
2007-11-02,367527.1161795725,312108.231420229,True
2007-11-05,364169.20035319735,311083.81877909077,True
2007-11-06,371044.46101301257,320716.85332400317,True
2007-11-07,365768.8174093887,318449.077750213,True
2007-11-08,358579.3333594182,318876.9449311107,True
2007-11-09,357027.092622566,319079.07956015284,True
2007-11-12,345535.7441295742,307848.0290801346,True
2007-11-13,349925.9237369818,306407.1062152977,True
2007-11-14,347091.31597647566,312933.0218152622,True
2007-11-15,344374.7525399917,307103.6054270452,True
2007-11-16,347351.32320122805,309112.55129589856,True
2007-11-19,346865.920295585,308385.20272371283,True
2007-11-20,349170.06366322667,317451.6728019654,True
2007-11-21,346215.82058144413,316228.07282444765,True
2007-11-23,349128.281289361,320462.90653397347,True
2007-11-26,347711.1433919751,318199.63991215086,True
2007-11-27,350909.6791257125,314497.48989782063,True
2007-11-28,353104.3841264831,311312.5087932999,True
2007-11-29,355066.17938545416,309554.3893581815,True
2007-11-30,355910.65599768964,305369.502290069,True
2007-12-03,354421.2712717032,308149.82881941326,True
2007-12-04,354581.7451974558,310119.437849738,True
2007-12-05,357158.9134079343,308003.0873690619,True
2007-12-06,359386.7062805727,313073.94836366136,True
2007-12-07,359956.6259751706,311641.15418078296,True
2007-12-10,360007.4868063029,314130.02809831477,True
2007-12-11,358384.0074145781,313649.59507224994,True
2007-12-12,360322.5606336788,321667.34768464934,True
2007-12-13,348229.36211510625,315706.0431984065,True
2007-12-14,348715.4687539318,313122.01107584627,True
2007-12-17,343340.83207396924,311947.19819484226,True
2007-12-18,343777.2360614089,312616.45219334285,True
2007-12-19,343764.2177201217,315604.3803530902,True
2007-12-20,346529.2628591523,315685.59782014816,True
2007-12-21,351700.05521404993,320445.01677601377,True
2007-12-24,354560.7934154317,323101.08956065227,True
2007-12-26,355507.60264102614,327837.0920859157,True
2007-12-27,353856.0673146799,327447.3402192328,True
2007-12-28,356151.50674214464,328201.9345058426,True
2007-12-31,354450.47563733056,327947.3260920271,True
2008-01-02,352975.7253223355,337040.89827259484,True
2008-01-03,353056.423793553,340097.8534024833,True
2008-01-04,343267.0739475284,338623.08548974455,True
2008-01-07,340108.2016771019,334111.3055033407,True
2008-01-08,336536.685135108,339926.87625481485,True
2008-01-09,339046.8152382049,337765.71958037536,True
2008-01-10,342423.1344965121,340300.46688170603,True
2008-01-11,339749.29371109826,344236.76214048057,True
2008-01-14,342583.8022329331,347691.89490645967,True
2008-01-15,338882.8345333417,342711.21025959705,True
2008-01-16,337323.8780224101,339127.8423295109,True
2008-01-17,334811.0424520112,339585.4492925142,True
2008-01-18,332892.4446586024,340742.17260809,True
2008-01-22,330504.60381071083,337849.78842935595,True
2008-01-23,332444.8475399416,332788.3145678832,True
2008-01-24,338153.267560866,341485.8777676104,True
2008-01-25,334800.9023274561,345799.6125155287,True
2008-01-28,336303.4499597266,350036.7502026559,True
2008-01-29,337277.2562539824,350044.5433960832,True
2008-01-30,339179.90071763954,350949.5246204196,True
2008-01-31,342022.40364393627,351095.36033576,True
2008-02-01,341800.06465025817,346126.19363298814,True
2008-02-04,341953.58128254814,348992.0472956347,True
2008-02-05,339252.4356854361,344414.9410427426,True
2008-02-06,333175.9622994347,345250.3013423461,True
2008-02-07,334471.0653486189,348795.3727441875,True
2008-02-08,336406.0345885565,358102.36067276355,True
2008-02-11,335843.0018252611,361532.5238377408,True
2008-02-12,335599.4036995105,354295.97631471115,True
2008-02-13,336383.8650454631,355876.4224629009,True
2008-02-14,334858.13721172954,361125.77338786796,True
2008-02-15,335248.15013389126,360258.71557249484,True
2008-02-19,337102.4336942241,370752.65859199676,True
2008-02-20,339131.0501748469,374574.2991408179,True
2008-02-21,336842.0240089753,372894.32879279787,True
2008-02-22,335560.42940225283,376959.20578741975,True
2008-02-25,336888.89053480607,379907.6474629594,True
2008-02-26,335649.3159938735,387615.7442933242,True
2008-02-27,336814.0944538658,388535.9336206477,True
2008-02-28,334609.7471044002,394650.50152751873,True
2008-02-29,329703.799921988,391135.031841909,True
2008-03-03,333527.06492210564,397872.1984990615,True
2008-03-04,333644.4746177301,389806.8971553051,True
2008-03-05,336273.58189959486,401854.39496352326,True
2008-03-06,333003.4929348123,399413.58715429116,True
2008-03-07,333204.1788632269,394736.3173008102,True
2008-03-10,331546.8663752058,397036.42733121786,True
2008-03-11,334765.7036766673,402470.1847327703,True
2008-03-12,334719.75556381,406313.723001125,True
2008-03-13,336325.92260317074,410543.67241147434,True
2008-03-14,335386.5224647919,407636.96421222633,True
2008-03-17,334827.59065685613,395351.00170044566,True
2008-03-18,335845.25410717865,395035.386094426,True
2008-03-19,332546.50849928224,379128.4795024521,True
2008-03-20,332811.79167587706,362282.5432266404,True
2008-03-24,334676.0282700622,366621.73240238224,True
2008-03-25,337055.7101251241,376709.5907313682,True
2008-03-26,341068.60871114244,385319.32463579986,True
2008-03-27,340082.52426505694,385999.9998715952,True
2008-03-28,339757.34412834974,377728.17331156816,True
2008-03-31,340211.1296072435,366682.294381431,True
2008-04-01,345358.6720323167,361727.35145394306,True
2008-04-02,344195.9985528199,360509.5717008846,False
2008-04-03,346219.7613303659,362629.25308946805,False
2008-04-04,347517.5924845344,363988.5964737508,False
2008-04-07,348327.13075045333,364836.5037555001,False
2008-04-08,350038.3748266902,366628.85425229167,False
