symbol,entry_date,exit_date,exit_reason,pnl,return
JNJ,2000-08-07,2000-08-14,hold_expired,126.09080454376206,0.004637966623417269
AIG,2000-08-07,2000-08-14,hold_expired,-431.45517799403143,-0.014748249656012681
MRK,2000-08-07,2000-08-14,hold_expired,-45.88128418302607,-0.0026039996538491294
AXP,2000-08-07,2000-08-14,hold_expired,354.7289764338001,0.028911740866011983
JNJ,2000-08-14,2000-08-21,hold_expired,1.4444548535701975,4.751783656355104e-05
AIG,2000-08-14,2000-08-21,hold_expired,75.22143881389182,0.0028501886450414114
AMGN,2000-08-14,2000-08-21,hold_expired,-484.184887777052,-0.03152425526606134
AXP,2000-08-14,2000-08-21,hold_expired,-190.60342402177844,-0.014610359844073223
JNJ,2000-08-21,2000-08-28,hold_expired,-745.6058685011014,-0.023236268881246514
TLAB,2000-08-21,2000-08-28,hold_expired,187.07291326681485,0.011840247815082059
AXP,2000-08-21,2000-08-28,hold_expired,285.0716909350627,0.012657482282645075
AIG,2000-08-21,2000-08-28,hold_expired,-201.6978752490579,-0.014926267833198033
AIG,2000-08-28,2000-09-05,hold_expired,697.5729114091823,0.02352617933416607
JNJ,2000-08-28,2000-09-05,hold_expired,-373.4676577873198,-0.015872670514251452
AXP,2000-08-28,2000-09-05,hold_expired,-29.853324502106386,-0.002114708093493763
GLW,2000-08-28,2000-09-06,trailing_stop,35.71003428477396,0.0023380044517412836
AMGN,2000-09-05,2000-09-12,hold_expired,57.59375528180575,0.0034275866473508073
JNJ,2000-09-05,2000-09-12,hold_expired,1041.0863260241078,0.036151459013403234
INTC,2000-09-06,2000-09-13,hold_expired,-1118.3375244548506,-0.06780327295650072
ORCL,2000-09-12,2000-09-15,trailing_stop,-230.1400099477464,-0.013417218168064243
JPM,2000-09-13,2000-09-18,position_stop,-1338.9644039832133,-0.0814224623444252
AIG,2000-09-05,2000-09-19,hold_expired,292.42825982939695,0.01692463619320016
GLW,2000-09-12,2000-09-21,trailing_stop,396.58788243066306,0.013872554355913027
