date,value,cash,positions,drawdown,leverage,regime_score,regime_label,dd_leverage,universe_size
2002-12-26 00:00:00-05:00,254649.0981890696,99098.80980464355,8,-0.3322064149257588,0.25,0.5,MILD,0.25,50
2002-12-27 00:00:00-05:00,252554.77899047645,99112.57352822753,8,-0.33769857231356915,0.25,0.5,MILD,0.25,50
2002-12-30 00:00:00-05:00,253036.99584964314,101876.31103069415,8,-0.3364340034324845,0.25,0.5,MILD,0.25,50
2002-12-31 00:00:00-05:00,251678.2561902087,101890.4605183373,8,-0.3399971718662584,0.25,0.5,MILD,0.25,50
2003-01-02 00:00:00-05:00,256232.62524622295,101221.75146812931,8,-0.32805376244012796,0.25,0.5,MILD,0.25,50
2003-01-03 00:00:00-05:00,258830.6076714342,101235.81004472211,8,-0.3212407950664773,0.25,0.5,MILD,0.25,50
2003-01-06 00:00:00-05:00,260299.1345030992,100751.8069582255,8,-0.3173897199805284,0.25,0.5,MILD,0.25,50
2003-01-07 00:00:00-05:00,263052.41257135733,99155.88229321546,8,-0.31016950422094514,0.25,0.5,MILD,0.25,50
2003-01-08 00:00:00-05:00,258930.70301677298,99779.5261777848,8,-0.32097830432926916,0.25,0.5,MILD,0.25,50
2003-01-09 00:00:00-05:00,265078.7551463012,99793.3844453095,8,-0.30485560920881505,0.25,0.5,MILD,0.25,50
2003-01-10 00:00:00-05:00,265247.0947644376,101605.30223749984,8,-0.3044141542109188,0.25,0.5,MILD,0.25,50
2003-01-13 00:00:00-05:00,266971.1212130255,101619.41408503283,8,-0.2998930551335896,0.25,0.5,MILD,0.25,50
2003-01-14 00:00:00-05:00,268995.60123682907,105385.2600668872,8,-0.294584044488662,0.25,0.5,MILD,0.25,50
2003-01-15 00:00:00-05:00,265179.6862279596,105399.89690856315,8,-0.3045909268308078,0.25,0.5,MILD,0.25,50
2003-01-16 00:00:00-05:00,262986.74210604565,104724.19542151285,8,-0.31034171891079027,0.25,0.5,MILD,0.25,50
2003-01-17 00:00:00-05:00,261617.4432684929,103038.13223871277,8,-0.31393257780748435,0.25,0.5,MILD,0.25,50
2003-01-21 00:00:00-05:00,259570.2640975603,101787.36892797,8,-0.31930111485540025,0.25,0.5,MILD,0.25,50
2003-01-22 00:00:00-05:00,259284.01316637202,101801.50606254334,8,-0.3200517813094677,0.25,0.5,MILD,0.25,50
2003-01-23 00:00:00-05:00,260538.31336186847,102878.40281974377,8,-0.31676249566005227,0.25,0.5,MILD,0.25,50
2003-01-24 00:00:00-05:00,257595.74497277182,102892.69148680207,8,-0.32447910768756477,0.25,0.5,MILD,0.25,50
2003-01-27 00:00:00-05:00,254527.01593774426,124279.529288539,8,-0.3325265642797768,0.25,0.5,MILD,0.25,50
2003-01-28 00:00:00-05:00,256608.9595411059,124296.79033427351,8,-0.3270668607398923,0.25,0.5,MILD,0.25,50
2003-01-29 00:00:00-05:00,258245.04573592904,124314.05377737549,8,-0.3227763768021867,0.25,0.5,MILD,0.25,50
2003-01-30 00:00:00-05:00,255996.16713591747,117842.4161971677,8,-0.3286738518507079,0.25,0.5,MILD,0.25,50
2003-01-31 00:00:00-05:00,257313.11875646721,113781.9627889357,8,-0.32522026866384235,0.25,0.5,MILD,0.25,50
2003-02-03 00:00:00-05:00,257178.17760990164,113797.76583932305,8,-0.32557413927512624,0.25,0.5,MILD,0.25,50
2003-02-04 00:00:00-05:00,254417.8236910884,110410.05459998146,8,-0.3328129107949429,0.25,0.5,MILD,0.25,50
2003-02-05 00:00:00-05:00,255070.9142929224,110425.38932978702,8,-0.33110024140997923,0.25,0.5,MILD,0.25,50
2003-02-06 00:00:00-05:00,254167.21705965864,114665.88253384606,8,-0.33347010338677213,0.25,0.5,MILD,0.25,50
2003-02-07 00:00:00-05:00,253031.25122445103,114681.80835086465,8,-0.3364490681779685,0.25,0.5,MILD,0.25,50
2003-02-10 00:00:00-05:00,254085.46223966783,114697.73637980227,8,-0.3336844978013882,0.25,0.5,MILD,0.25,50
2003-02-11 00:00:00-05:00,253094.75567822,114139.64388738076,8,-0.33628253365201827,0.25,0.5,MILD,0.25,50
2003-02-12 00:00:00-05:00,252215.9818049397,112361.87152393702,8,-0.33858703643439886,0.25,0.5,MILD,0.25,50
2003-02-13 00:00:00-05:00,250095.38611604276,112377.47733942646,8,-0.34414810147508496,0.25,0.5,MILD,0.25,50
2003-02-14 00:00:00-05:00,253147.68722419202,111576.0453885686,8,-0.336143725593794,0.25,0.5,MILD,0.25,50
2003-02-18 00:00:00-05:00,256940.56108944764,111591.54206153924,8,-0.32619726650862235,0.25,0.5,MILD,0.25,50
2003-02-19 00:00:00-05:00,256696.3057385682,112645.18630846268,8,-0.326837803457692,0.25,0.5,MILD,0.25,50
2003-02-20 00:00:00-05:00,255790.2111400639,112660.83147322775,8,-0.3292139523019432,0.25,0.5,MILD,0.25,50
2003-02-21 00:00:00-05:00,258240.24735341704,112676.47881093237,8,-0.32278896011421504,0.25,0.5,MILD,0.25,50
2003-02-24 00:00:00-05:00,256700.02266098413,114416.62784876156,8,-0.3268280561742214,0.25,0.5,MILD,0.25,50
2003-02-25 00:00:00-05:00,257076.618975333,114402.07657180732,8,-0.3258404673522965,0.25,0.5,MILD,0.25,50
2003-02-26 00:00:00-05:00,255049.5383602558,114417.96574910896,8,-0.33115629780606015,0.25,0.5,MILD,0.25,50
2003-02-27 00:00:00-05:00,256468.4051090097,113992.21347844659,8,-0.32743545167060867,0.25,0.5,MILD,0.25,50
2003-02-28 00:00:00-05:00,257199.17366510126,114008.0457303186,8,-0.325519079072385,0.25,0.5,MILD,0.25,50
2003-03-03 00:00:00-05:00,255843.705692144,113346.6354685867,8,-0.3290736678125437,0.25,0.5,MILD,0.25,50
2003-03-04 00:00:00-05:00,255671.79172385886,113362.37805684622,8,-0.3295244962113949,0.25,0.5,MILD,0.25,50
2003-03-05 00:00:00-05:00,257674.25032552044,113378.12283157634,8,-0.3242732346986858,0.25,0.5,MILD,0.25,50
2003-03-06 00:00:00-05:00,257650.85958280897,114042.86813456581,8,-0.3243345747467909,0.25,0.5,MILD,0.25,50
2003-03-07 00:00:00-05:00,259014.5395394813,115023.18926951084,8,-0.32075845084281396,0.25,0.5,MILD,0.25,50
2003-03-10 00:00:00-05:00,256579.1435458027,115039.16471246493,8,-0.3271450504155584,0.25,0.5,MILD,0.25,50
2003-03-11 00:00:00-05:00,256370.43836238948,114741.40592332088,8,-0.3276923603555748,0.25,0.5,MILD,0.25,50
2003-03-12 00:00:00-05:00,257551.69872803206,114757.34222969912,8,-0.3245946148693808,0.25,0.5,MILD,0.25,50
2003-03-13 00:00:00-05:00,263535.11342768883,116890.47088231334,8,-0.30890366610229336,0.25,0.5,MILD,0.25,50
2003-03-14 00:00:00-05:00,263668.2367725597,116906.70566993588,8,-0.3085545625069514,0.25,0.5,MILD,0.25,50
2003-03-17 00:00:00-05:00,269108.8331760838,116922.94271239004,8,-0.29428710425522875,0.25,0.5,MILD,0.25,50
2003-03-18 00:00:00-05:00,269563.1438150596,117809.65205205936,8,-0.2930957168421314,0.25,0.5,MILD,0.25,50
2003-03-19 00:00:00-05:00,269277.5851155742,118809.7488552775,8,-0.2938445679829155,0.25,0.5,MILD,0.25,50
2003-03-20 00:00:00-05:00,270968.62326166267,118826.25020928518,8,-0.2894099776619426,0.25,0.5,MILD,0.25,50
2003-03-21 00:00:00-05:00,267412.27350090456,131628.8973557621,8,-0.2987361742729013,0.25,0.5,MILD,0.25,50
2003-03-24 00:00:00-05:00,263115.6020251208,115253.81192115076,8,-0.31000379575322357,0.25,0.5,MILD,0.25,50
2003-03-25 00:00:00-05:00,266071.19364112394,115269.8193950287,8,-0.3022530315239284,0.25,0.5,MILD,0.25,50
2003-03-26 00:00:00-05:00,267201.733416762,115285.8290921669,8,-0.2992882960694881,0.25,0.5,MILD,0.25,50
2003-03-27 00:00:00-05:00,266966.50278688077,115301.84101287414,8,-0.2999051665267754,0.25,0.5,MILD,0.25,50
2003-03-28 00:00:00-05:00,266232.5790540569,115892.44528578137,8,-0.3018298132826403,0.25,0.5,MILD,0.25,50
