date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size
2016-02-19,257022.1762219837,109993.66118942644,2,-0.08800419361232907,0.686281779259874,False,False,0.298750274321297,40
2016-02-22,257928.00567016072,115128.34888791903,2,-0.08479002481886899,0.7056508415422463,False,False,0.33586590094136465,40
2016-02-23,257250.3052166052,115146.44048560142,2,-0.08719471993395457,0.7135722012673015,False,False,0.33183372358708013,40
2016-02-24,258107.8594666093,115164.53492624915,2,-0.08415184678094612,0.7296773301399314,False,False,0.33070208014725966,40
2016-02-25,259423.5270979419,69108.84384109016,3,-0.07948344275444293,0.7340502632278403,False,False,0.3524288325887446,40
2016-02-26,258009.701715909,69119.70380226518,3,-0.08450014146243622,0.7334028384309098,False,False,0.37643786680273106,40
2016-02-29,257266.03004917534,89887.87850528702,3,-0.08713892326469075,0.7963970041986882,False,False,0.35318777250967104,40
2016-03-01,259390.81869639427,89901.50436623505,3,-0.07959950248704482,0.7283929087084808,False,False,0.36693577255576426,40
2016-03-02,260432.21364041074,89915.13229269057,3,-0.07590430452515351,0.7766302388418411,False,False,0.4046805105313265,40
2016-03-03,260139.66615728178,81767.64058615355,3,-0.0769423553334715,0.778161616979355,False,False,0.41479131099681443,40
2016-03-04,260743.49917698096,81780.03552214715,3,-0.07479976518884356,0.7781019625110867,False,False,0.4219656965857016,40
2016-03-07,260807.6757018121,75710.78186139918,3,-0.07457204662239582,0.8536971694109193,False,False,0.44747093905458485,40
2016-03-08,261597.93401546715,75722.25865452262,3,-0.07176796069249564,0.8685986060160162,False,False,0.4504742428607468,40
2016-03-09,262230.46495681367,75733.73718738215,3,-0.06952354126379917,0.8706255677509503,False,False,0.45518124130447135,40
2016-03-10,262463.39299212483,77932.0667644754,3,-0.06869703907431325,0.8730720480377206,False,False,0.4762395516182399,40
2016-03-11,263276.01664209255,77943.88027618335,3,-0.06581359387189646,0.908713918701316,False,False,0.47196200231257684,40
2016-03-14,263789.85001660686,77204.33346041769,3,-0.06399035087540755,0.9612308115427883,False,False,0.4862909346558028,40
2016-03-15,264513.2104477228,46329.24663344835,4,-0.06142363974805813,1.0,False,True,0.5844740563262788,40
2016-03-16,264840.4026185313,46336.269558930086,4,-0.060262658652782866,1.0,False,True,0.5758886651455352,40
2016-03-17,265770.1506130992,59154.61024941823,4,-0.05696361930720147,1.0,False,True,0.5764518959508032,40
2016-03-18,265575.3280145797,59163.57733716239,4,-0.05765491137954732,1.0,False,True,0.5797165326433069,40
2016-03-21,266416.93878611794,70531.35886727876,4,-0.05466861072045306,1.0,False,True,0.5771177988028418,40
2016-03-22,266043.5774037447,36473.8791789346,5,-0.05599341475097154,1.0,False,True,0.7112837822414194,40
2016-03-23,266339.75009775884,83040.1243075374,4,-0.05494250055019005,1.0,False,True,0.6331493101122296,40
2016-03-24,266080.50415594113,73682.61753364906,4,-0.055862386978809214,1.0,False,True,0.6239409279367574,40
2016-03-28,266339.0660068621,44214.7259952079,5,-0.05494492792061461,1.0,False,True,0.7041738320181572,40
2016-03-29,268003.16302090004,73616.03516452674,5,-0.049040186467822225,1.0,False,True,0.7193425255722399,40
2016-03-30,268970.0689584968,52096.094846444896,5,-0.045609299012033304,1.0,False,True,0.7123696904110676,40
2016-03-31,268047.5650798129,52103.9919528859,5,-0.04888263394796292,1.0,False,True,0.7064025972450991,40
2016-04-01,269775.92859104753,60865.339510162754,5,-0.042749854678371474,1.0,False,True,0.7146624127732014,40
2016-04-04,269938.7730944192,54462.599948264884,5,-0.042172030981010855,1.0,False,True,0.7104306319491702,40
2016-04-05,269533.3109662952,62937.32318253176,5,-0.04361073858956663,1.0,False,True,0.6577880149704317,40
2016-04-06,270567.25971945084,54489.280845627974,5,-0.039941962063126724,1.0,False,True,0.6070665706414091,40
2016-04-07,269740.0448828676,90342.4742008833,4,-0.042877181401142155,1.0,False,True,0.5603308264438539,40
2016-04-08,269687.7492342756,78608.02464525917,4,-0.043062742868674966,1.0,False,True,0.566441039762931,40
2016-04-11,269151.35023417923,78619.31675038677,4,-0.044966055827226535,1.0,False,True,0.5534706774453464,40
2016-04-12,269890.24794244993,43448.436104970824,5,-0.04234421353642619,1.0,False,True,0.5701945088814075,40
2016-04-13,268772.2698073031,50380.93527297335,5,-0.046311152832770916,1.0,False,True,0.558583424057431,40
2016-04-14,268974.819228238,50388.172534310186,5,-0.04559244355564083,1.0,False,True,0.5684177227249033,40
2016-04-15,269400.8602610459,61660.585218906155,5,-0.04408071549784748,1.0,False,True,0.5775970614451384,40
2016-04-18,270642.551899199,61669.44281090982,5,-0.03967480164454547,1.0,False,True,0.5823726970645504,40
2016-04-19,272006.84283816634,50137.15073425366,5,-0.034833866775344606,1.0,False,True,0.6218559076560977,40
2016-04-20,270513.5802669434,51447.471469930955,5,-0.04013243370372832,1.0,False,True,0.6814130450754802,40
2016-04-21,268017.721329876,49661.263640077974,5,-0.04898852899246613,1.0,False,True,0.7478965474365618,40
2016-04-22,268801.2129561353,54199.39826653493,5,-0.046208453405248325,1.0,False,True,0.7498388447949896,40
2016-04-25,270601.80783972575,54207.18405311131,5,-0.039819374427801126,1.0,False,True,0.7521518039843357,40
2016-04-26,270396.398298775,65726.39515659482,5,-0.040548232313500784,1.0,False,True,0.7588320908622734,40
2016-04-27,271768.9751513231,56608.9621352173,5,-0.0356778964075925,1.0,False,True,0.7646508273342637,40
2016-04-28,270970.8865803349,54275.30447239024,5,-0.038509766562012555,1.0,False,True,0.7488451315574187,40
2016-04-29,269687.69962271396,54673.76220742251,5,-0.0430629189061548,1.0,False,True,0.729757612727078,40
