date,symbol,action,price,hold_minutes,pnl,pnl_pct
2000-01-14,MSFT,SELL,34.387577537025265,999,127.97674935559462,0.03767917810019441
2000-01-14,DIS,SELL,25.29502642910281,999,-233.95148763781435,-0.06888047878929254
2000-01-14,VZ,SELL,14.432607702070566,999,-14.373325514636235,-0.004231824098401216
2000-01-14,ABT,SELL,8.039682491196341,999,-20.822737741924357,-0.006130673328258741
2000-01-14,TXN,SELL,32.417948559957395,999,248.217651342095,0.07308075208680018
2000-01-14,PG,BUY,28.91467825571696,999,,
2000-01-14,VZ,BUY,14.381463688051218,999,,
2000-01-14,TXN,BUY,31.92232618630278,999,,
2000-01-14,BRK-B,BUY,35.599998474121094,999,,
2000-01-14,PEP,BUY,18.56422316266259,999,,
2000-01-14,WMT,BUY,13.612447710921662,999,,
2000-01-14,UNH,BUY,6.00967072956944,999,,
2000-01-14,AMD,BUY,18.5625,999,,
2000-01-14,DIS,BUY,26.315836451906794,999,,
2000-01-14,CVX,BUY,16.290555541542755,999,,
2000-01-18,XOM,SELL,18.407606632330086,999,1.5766780120434305,0.0004927603518845444
2000-01-18,JPM,SELL,23.316355037717354,999,118.03265205278285,0.036888832542288856
2000-01-18,PG,SELL,29.34078900289594,999,56.377698326282825,0.014736831702242024
2000-01-18,VZ,SELL,14.965169574460619,999,155.27237701601916,0.04058737685332897
2000-01-18,BRK-B,SELL,33.85672531343724,999,-187.33489536044317,-0.04896834930909065
2000-01-18,PEP,SELL,18.669886325978872,999,21.774592965780812,0.005691763258308525
2000-01-18,UNH,SELL,5.841765399891091,999,-106.88506403921474,-0.027939189555295185
2000-01-18,AMD,SELL,19.471600652777116,999,187.3607950147334,0.04897511934152816
2000-01-18,CVX,SELL,16.714693795777798,999,99.6035384542306,0.026035837338600425
2000-01-18,BRK-B,BUY,34.08000183105469,999,,
2000-01-18,BAC,BUY,12.827075521151224,999,,
2000-01-18,DIS,BUY,25.370918992987132,999,,
2000-01-18,JNJ,BUY,23.35839300658261,999,,
2000-01-18,PFE,BUY,13.346300714127008,999,,
2000-01-18,JPM,BUY,23.376042539257142,999,,
2000-01-18,UNH,BUY,5.840043379088579,999,,
2000-01-18,PEP,BUY,18.499890360338934,999,,
2000-01-18,ABT,BUY,7.856908622309331,999,,
2000-01-18,COST,BUY,32.52439638463463,999,,
2000-01-19,TXN,SELL,34.0327768228302,999,252.9204146192692,0.06611205662803397
2000-01-19,WMT,SELL,13.782741405744874,999,47.85921395582727,0.012510145011361907
2000-01-19,DIS,SELL,26.054912859694817,999,-37.931445034024364,-0.009915078803929535
2000-01-19,MRK,BUY,26.749935482642908,999,,
2000-01-19,TXN,BUY,34.072049892112005,999,,
2000-01-19,JNJ,BUY,23.10446664516142,999,,
2000-01-19,PG,BUY,28.617464439582207,999,,
2000-01-19,XOM,BUY,18.56380006777622,999,,
2000-01-19,UNH,BUY,5.670415253198447,999,,
2000-01-19,DIS,BUY,26.079608007195205,999,,
2000-01-19,ABT,BUY,7.639063871884005,999,,
2000-01-19,WMT,BUY,13.878321689314877,999,,
2000-01-19,COST,BUY,34.65101193347609,999,,
2000-01-20,BAC,SELL,12.154924737169548,999,-182.80041891722794,-0.052400937600572496
2000-01-20,PFE,SELL,13.117943259761464,999,-59.68874063720796,-0.017110168522115485
2000-01-20,JPM,SELL,23.71194987323245,999,50.128721225052686,0.01436972633033125
2000-01-20,PEP,SELL,18.613217123619513,999,21.36984929198161,0.006125807292541314
2000-01-20,ABT,SELL,7.436468371130116,999,-186.67695726141073,-0.053512172711974094
2000-01-20,COST,SELL,34.39406793014476,999,200.53685613325024,0.05748520351920847
2000-01-20,WMT,BUY,13.705508660695745,999,,
2000-01-20,MSFT,BUY,32.69988344300468,999,,
2000-01-20,CVX,BUY,16.741418944767542,999,,
2000-01-20,HD,BUY,35.81001289579386,999,,
2000-01-20,COST,BUY,34.94289838790893,999,,
2000-01-20,XOM,BUY,18.770368296856127,999,,
2000-01-20,WFC,BUY,9.034155200027518,999,,
2000-01-20,PG,BUY,28.61747288425918,999,,
2000-01-20,PFE,BUY,13.211482074313915,999,,
2000-01-20,JNJ,BUY,23.421856369962505,999,,
2000-01-21,BRK-B,SELL,34.093093307634014,999,1.3400689747577417,0.00038413955035052484
2000-01-21,DIS,SELL,25.418167181882946,999,6.496614485135069,0.0018622971012155422
2000-01-21,JNJ,SELL,23.150895447123926,999,-30.989042717239045,-0.008883212102827841
2000-01-21,UNH,SELL,5.870111793754386,999,17.96108576728102,0.005148662897517733
2000-01-21,MRK,SELL,27.126847999853734,999,25.917542095034833,0.014090221542978724
2000-01-21,TXN,SELL,33.87708774599762,999,-10.52514347701731,-0.005722055078333295
2000-01-21,PG,SELL,27.532750601154593,999,-69.72042404905346,-0.03790391146349408
2000-01-21,XOM,SELL,18.68778033353319,999,12.284618429092689,0.0066786038044106925
2000-01-21,ABT,SELL,7.1937075512972894,999,-107.23670716062225,-0.058299855591713814
2000-01-21,WMT,SELL,13.306059137104674,999,-75.84629457701544,-0.04123427637873508
2000-01-21,COST,SELL,32.78287113099048,999,-99.16757079864738,-0.053913022975263104
2000-01-21,CVX,BUY,16.682100143917193,999,,
2000-01-21,KO,BUY,15.909274616419712,999,,
2000-01-21,COST,BUY,34.31740837490436,999,,
2000-01-21,BAC,BUY,11.929182237867781,999,,
2000-01-21,PFE,BUY,13.144085483274644,999,,
2000-01-21,JNJ,BUY,23.294905395932258,999,,
2000-01-21,BRK-B,BUY,34.0,999,,
2000-01-21,MRK,BUY,27.775186097310606,999,,
2000-01-21,TXN,BUY,34.928139370934545,999,,
2000-01-21,PEP,BUY,18.62858065106877,999,,
2000-01-24,JNJ,SELL,22.849884589310633,999,-20.267857057584934,-0.011018737621632194
2000-01-24,UNH,SELL,5.496622429008098,999,-56.375832420278584,-0.030649047103264635
2000-01-24,DIS,SELL,24.54900410637734,999,-107.95375355378474,-0.05868968200732087
2000-01-24,WMT,SELL,13.21734841766632,999,-71.55488249719383,-0.03561781288930606
2000-01-24,MSFT,SELL,31.241811648593597,999,-89.57869453096237,-0.044589510447414174
2000-01-24,COST,SELL,31.023269937393515,999,-225.35022747305538,-0.11217239071020228
2000-01-24,XOM,SELL,18.418936196652645,999,-37.61323250943019,-0.01872270669629555
2000-01-24,WFC,SELL,8.83512214986783,999,-44.2598233469746,-0.02203117455399501
2000-01-24,PFE,SELL,12.4519796561683,999,-115.49139998020246,-0.05748805575888102
2000-01-24,JNJ,SELL,22.126754216183926,999,-111.08482545676293,-0.05529459891315406
2000-01-24,BRK-B,BUY,34.70000076293945,999,,
2000-01-24,HD,BUY,35.4464597743133,999,,
2000-01-24,TXN,BUY,34.852047942805584,999,,
2000-01-24,PEP,BUY,18.628578307565334,999,,
2000-01-24,VZ,BUY,15.506271454741427,999,,
2000-01-24,JNJ,BUY,22.882318936861477,999,,
2000-01-24,MSFT,BUY,31.702456645906707,999,,
2000-01-24,ABT,BUY,7.116236831390145,999,,
2000-01-24,MRK,BUY,27.215951586590528,999,,
2000-01-24,KO,BUY,16.120583363351106,999,,
2000-01-25,CVX,SELL,16.717735870195057,999,-2.84195922593085,-0.001414639622281673
2000-01-25,HD,SELL,32.62516144326429,999,-178.67209438004625,-0.08893745617454538
2000-01-25,PG,SELL,26.028726629110484,999,-181.73150720088347,-0.09046033748747309
2000-01-25,PFE,SELL,12.50116716374182,999,-120.60620355239098,-0.04891312677104182
2000-01-25,BRK-B,SELL,34.06807574234965,999,4.936938188894146,0.0020022277161661395
2000-01-25,MRK,SELL,26.45726645840983,999,-116.99738989823618,-0.04744953406553003
2000-01-25,TXN,SELL,34.833698934292784,999,-6.666943213944705,-0.002703849627912047
2000-01-25,PEP,SELL,17.909489557645145,999,-95.18058379440936,-0.038601496640720656
2000-01-25,XOM,BUY,18.508716274105485,999,,
2000-01-25,WMT,BUY,12.721786493172674,999,,
2000-01-25,AMD,BUY,17.28125,999,,
2000-01-25,WFC,BUY,8.788744503477483,999,,
2000-01-25,JNJ,BUY,21.295478451636527,999,,
2000-01-25,ABT,BUY,6.971007704302357,999,,
2000-01-25,BAC,BUY,11.528333558270146,999,,
2000-01-25,PG,BUY,26.013037221859662,999,,
2000-01-25,PEP,BUY,18.17813388636855,999,,
2000-01-25,UNH,BUY,5.379624069429939,999,,
2000-01-26,CVX,SELL,17.005645899312984,999,47.82216170818947,0.019394785584821356
2000-01-26,KO,SELL,15.600110773691126,999,-47.91621878289561,-0.019432931430418725
2000-01-26,COST,SELL,33.08050800525656,999,-88.87189843687838,-0.036042942291420806
2000-01-26,BAC,SELL,11.670710678365213,999,-53.42521898021096,-0.021667164969789914
2000-01-26,JNJ,SELL,21.861561320417504,999,-151.71681801640352,-0.061530366882925534
2000-01-26,BRK-B,SELL,34.131859148838075,999,-33.423275609182156,-0.01637295681872633
2000-01-26,HD,SELL,33.30713721699166,999,-123.20413892789202,-0.06035363110851256
2000-01-26,PEP,SELL,17.549805659497224,999,-118.21486987200956,-0.05790955328190585
2000-01-26,VZ,SELL,14.865672942765949,999,-84.33356058445474,-0.04131222091946539
2000-01-26,MSFT,SELL,30.562736357407157,999,-73.38837234974085,-0.03595053535533203
2000-01-26,MRK,SELL,27.03337419624659,999,-13.694474297438092,-0.006708469838471273
2000-01-26,DIS,BUY,28.300153646214465,999,,
2000-01-26,CVX,BUY,16.943119750063644,999,,
2000-01-26,AMD,BUY,18.8125,999,,
2000-01-26,JNJ,BUY,21.89848414438213,999,,
2000-01-26,MRK,BUY,26.47031658465015,999,,
2000-01-26,COST,BUY,32.77458871607443,999,,
2000-01-26,BAC,BUY,11.736774899915297,999,,
2000-01-26,ABT,BUY,6.927435501858356,999,,
2000-01-26,JPM,BUY,23.83053146105686,999,,
2000-01-26,PG,BUY,24.85200908021157,999,,
2000-01-27,TXN,SELL,34.276576231402785,999,-33.70680361457926,-0.016511847807256085
2000-01-27,JNJ,SELL,21.158506387253393,999,-153.78426357398075,-0.0753338223439919
2000-01-27,ABT,SELL,7.015357564954517,999,-28.938326751699833,-0.014175928770476512
2000-01-27,KO,SELL,15.139459592955454,999,-124.24099984111672,-0.06086155496246868
2000-01-27,WMT,SELL,12.514636065182096,999,-30.042499577930812,-0.016283124080234225
2000-01-27,WFC,SELL,9.645507872342487,999,179.85908594488205,0.09748415925915287
2000-01-27,JNJ,SELL,20.58233046261471,999,-61.78607274585329,-0.03348823510311938
2000-01-27,BAC,SELL,12.38977986306626,999,137.8668999096958,0.07472426959559407
2000-01-27,PG,SELL,26.165067522554203,999,10.78294583245588,0.005844388696249002
2000-01-27,PEP,SELL,17.44712217012542,999,-74.19478339978014,-0.040213793165606505
2000-01-27,BAC,BUY,12.201756146666293,999,,
2000-01-27,ABT,BUY,6.912916789326099,999,,
2000-01-27,HD,BUY,33.66504665915035,999,,
2000-01-27,PFE,BUY,12.4250831973504,999,,
2000-01-27,KO,BUY,15.139459592955454,999,,
2000-01-27,PG,BUY,25.605107707805463,999,,
2000-01-27,DIS,BUY,27.685956222684926,999,,
2000-01-27,JNJ,BUY,21.263741588000183,999,,
2000-01-27,MSFT,BUY,30.509397223025935,999,,
2000-01-27,JPM,BUY,25.114932953340237,999,,
2000-01-28,XOM,SELL,17.68136162894628,999,-82.47337039260697,-0.044700811925930804
2000-01-28,AMD,SELL,18.082255818910642,999,85.51825873898497,0.04635115046137533
2000-01-28,ABT,SELL,7.338800171811625,999,97.3431956051686,0.05276030139548901
2000-01-28,UNH,SELL,5.121172909046147,999,-88.63900856903638,-0.04804260614648837
2000-01-28,COST,SELL,30.60628613181736,999,-147.45227855690337,-0.06615804100673948
2000-01-28,ABT,SELL,7.321212807905083,999,126.69137325491874,0.05684315731861996
2000-01-28,PG,SELL,25.72623333426726,999,78.40255190532844,0.03517720644773914
2000-01-28,BAC,BUY,12.281914192470696,999,,
2000-01-28,UNH,BUY,5.064603794215694,999,,
2000-01-28,AMD,BUY,18.59375,999,,
2000-01-28,MSFT,BUY,29.970114661840384,999,,
2000-01-28,WMT,BUY,12.522390281262041,999,,
2000-01-28,CVX,BUY,15.86340852473199,999,,
2000-01-28,JNJ,BUY,20.533786240414052,999,,
2000-01-28,VZ,BUY,14.895662830052771,999,,
2000-01-28,PG,BUY,26.028725529608323,999,,
2000-01-28,PFE,BUY,12.402616931034744,999,,
2000-01-31,DIS,SELL,27.528087817881417,999,-60.80431338589278,-0.0272813299173138
2000-01-31,CVX,SELL,15.600851722719606,999,-176.569105233561,-0.07922201147985139
2000-01-31,AMD,SELL,17.587814332390558,999,-145.09317141571364,-0.06509957037126604
2000-01-31,JNJ,SELL,21.93483990274619,999,3.700223918956908,0.0016601952045793393
2000-01-31,MRK,SELL,28.054211418422963,999,133.36321541380175,0.05983664111865201
2000-01-31,BAC,SELL,11.978074411407048,999,45.82226139827617,0.020559268926039743
2000-01-31,JPM,SELL,25.01051777163681,999,110.36010171603539,0.04951573625238896
2000-01-31,BAC,SELL,12.377005781120655,999,28.705388743584763,0.014362656682189376
2000-01-31,KO,SELL,13.747808363114274,999,-183.7167219862597,-0.09192212055499853
2000-01-31,PG,SELL,25.298023629088256,999,-23.96952051554672,-0.011993078967740297
2000-01-31,DIS,SELL,27.49996249849825,999,-13.426642203064148,-0.006717980866930643
2000-01-31,MSFT,SELL,29.989201175450972,999,-34.07705647758621,-0.017050354806169774
2000-01-31,JPM,SELL,25.51809395967241,999,32.083013255292826,0.01605264115501265
2000-01-31,TXN,BUY,32.56257524069943,999,,
2000-01-31,KO,BUY,13.75080185434634,999,,
2000-01-31,DIS,BUY,27.544222321127332,999,,
2000-01-31,MRK,BUY,28.21793525434887,999,,
2000-01-31,AMD,BUY,17.625,999,,
2000-01-31,XOM,BUY,17.3243771088429,999,,
2000-01-31,HD,BUY,32.86524323385546,999,,
2000-01-31,COST,BUY,30.73138851102437,999,,
2000-01-31,VZ,BUY,14.799246475422576,999,,
2000-01-31,BRK-B,BUY,33.2400016784668,999,,
2000-02-01,ABT,SELL,7.584034005312776,999,194.0285792972054,0.0970816279783545
2000-02-01,HD,SELL,33.8398930383371,999,10.380208468561705,0.005193706723683669
2000-02-01,PFE,SELL,12.899259176193544,999,76.27266080810409,0.038162801110600234
2000-02-01,JNJ,SELL,21.596436078753218,999,31.270482089694497,0.01564609358029374
2000-02-01,BAC,SELL,12.570528030395508,999,37.170304384409974,0.02349909251944976
2000-02-01,UNH,SELL,5.272535589815967,999,64.94122167134265,0.04105588591900375
2000-02-01,AMD,SELL,18.375,999,-18.609131321908535,-0.011764705882352941
2000-02-01,CVX,SELL,15.828989146864549,999,-3.4320336231128294,-0.002169734065272187
2000-02-01,JNJ,SELL,21.648872139343812,999,85.89824951239825,0.05430493362861045
2000-02-01,VZ,SELL,15.30745825177626,999,43.728714142075205,0.027645323771203455
2000-02-01,PG,SELL,24.984147499974007,999,-63.47942872282897,-0.04013173939100792
2000-02-01,PFE,SELL,13.181622128207202,999,99.35095618089576,0.06280974422608936
2000-02-01,CVX,BUY,15.827828283331431,999,,
2000-02-01,JNJ,BUY,21.692198724542898,390,,
2000-02-01,MRK,BUY,28.847044435135047,390,,
2000-02-01,PG,BUY,25.27562239182055,390,,
2000-02-01,JPM,BUY,26.063397974556096,390,,
2000-02-01,HD,BUY,33.119716228977325,390,,
2000-02-01,KO,BUY,13.871546476630755,390,,
2000-02-01,MSFT,BUY,30.084663534714515,390,,
2000-02-01,PFE,BUY,12.784583345514886,390,,
2000-02-01,WMT,BUY,11.698197761023144,390,,
2000-02-02,MSFT,SELL,31.098449816891613,999,59.55177921583913,0.03764867661610543
2000-02-02,WMT,SELL,12.593970293823398,999,9.04168892903499,0.005716162086759624
2000-02-02,HD,SELL,35.419958707225206,999,186.60344416086764,0.0777330462820996
2000-02-02,COST,SELL,35.68183163969912,999,386.7015031875858,0.161087518935204
2000-02-02,BRK-B,SELL,33.04613685582863,999,-14.000770696478867,-0.005832274754780061
2000-02-02,JNJ,SELL,21.66242664598859,390,-2.013978420472995,-0.0013724786008264154
2000-02-02,MRK,SELL,28.861216372560165,390,0.7209034992392844,0.0004912786631221406
2000-02-02,PG,SELL,24.919345251256374,390,-20.68403816957698,-0.014095682196908927
2000-02-02,JPM,SELL,26.06089276356446,390,-0.14104656176186836,-9.611989173789179e-05
2000-02-02,HD,SELL,35.13699496044637,390,89.37756809971916,0.06090869612294797
2000-02-02,KO,SELL,13.763179483113511,390,-11.463609253717095,-0.007812178238367905
2000-02-02,MSFT,SELL,31.00205960165411,390,44.74669318873407,0.030493811768279123
2000-02-02,PFE,SELL,13.179842891565032,390,45.36751795431428,0.030916889144362494
2000-02-02,WMT,SELL,12.438570330345325,390,92.87110050957358,0.06328945573043783
2000-02-02,COST,BUY,34.69268862480084,390,,
2000-02-02,PEP,BUY,17.373795292594217,999,,
2000-02-02,VZ,BUY,15.441990463421746,390,,
2000-02-02,BRK-B,BUY,33.29999923706055,999,,
2000-02-02,KO,BUY,13.977207558118055,390,,
