date,value,c_alloc,r_alloc,recycled_pct
2004-02-09,160039.503907956,0.7186882803867953,0.2813117196132046,0.4077076648974997
2004-02-10,160870.08904912544,0.75,0.2500000000000001,0.43910591956398065
2004-02-11,161038.35647694388,0.75,0.24999999999999992,0.43844472112356314
2004-02-12,160644.614705801,0.75,0.2500000000000001,0.43905624553987804
2004-02-13,160537.61751368683,0.75,0.25,0.43930935842612623
2004-02-17,161476.36079595884,0.75,0.2500000000000001,0.43939072001228846
2004-02-18,160698.6423509433,0.75,0.2500000000000001,0.43880106481092773
2004-02-19,159835.53148129885,0.75,0.2500000000000001,0.4393155006986411
2004-02-20,160323.96615846542,0.75,0.24999999999999992,0.4398871274743735
2004-02-23,159042.12781971734,0.75,0.24999999999999992,0.4395844714537981
2004-02-24,158269.48927606852,0.75,0.25,0.44043084505225544
2004-02-25,158592.31877875084,0.7219128996463254,0.27808710035367473,0.4133543307480058
2004-02-26,159325.97245122163,0.7143165627520052,0.2856834372479949,0.4051817738038785
2004-02-27,158749.98272753146,0.75,0.25000000000000006,0.4426884625070169
2004-03-01,159990.48093239515,0.75,0.25,0.4431506557235318
2004-03-02,160029.01447125257,0.75,0.25,0.44268322120548204
2004-03-03,161027.70544590824,0.75,0.24999999999999992,0.4426577605034165
2004-03-04,162198.40826031356,0.75,0.24999999999999992,0.44203450394352867
2004-03-05,162602.6560225236,0.75,0.25,0.4413057002743755
2004-03-08,162085.40018692694,0.75,0.24999999999999992,0.4410621038056529
2004-03-09,161611.2759541215,0.75,0.25,0.4414030355657557
2004-03-10,160202.92566585986,0.75,0.24999999999999992,0.441717097705303
2004-03-11,158392.72314713354,0.75,0.24999999999999994,0.44226304799963134
2004-03-12,159703.03899938916,0.7229880494575872,0.2770119505424129,0.41603894311559225
2004-03-15,158032.7527756482,0.7272497390267224,0.27275026097327754,0.4204197709483273
2004-03-16,158662.99211850582,0.75,0.24999999999999992,0.44320800232681223
2004-03-17,160950.26206725807,0.75,0.2500000000000001,0.44340407955740707
2004-03-18,160843.1612213166,0.75,0.25,0.44255580813875317
2004-03-19,159638.6794536271,0.75,0.24999999999999992,0.44262282543745995
2004-03-22,157967.11388462235,0.75,0.25,0.4434081736596061
2004-03-23,157627.64586118393,0.75,0.25,0.44450189286137687
2004-03-24,156774.72902431502,0.75,0.25,0.44473334954502153
2004-03-25,157893.82169733854,0.75,0.2500000000000001,0.4456129108260531
2004-03-26,157748.19216775376,0.75,0.2500000000000001,0.4458131198129852
2004-03-29,160232.42658779523,0.75,0.25,0.44590563894092433
