date,portfolio_value,cash,num_positions,returns
2000-04-12 00:00:00-04:00,98387.88328985753,4963.839758619939,5,0.0018424226074671424
2000-04-13 00:00:00-04:00,96816.39756600586,4868.09044940256,5,-0.015972350164521476
2000-04-14 00:00:00-04:00,90383.04839379572,38925.43080521429,3,-0.06644896250993149
2000-04-17 00:00:00-04:00,93484.52991265857,4722.466553153226,5,0.03431485852689775
2000-04-18 00:00:00-04:00,95687.30367559356,22994.355970139222,4,0.023562976301993555
2000-04-19 00:00:00-04:00,93314.58670591803,4763.978067593314,5,-0.024796570480444258
2000-04-20 00:00:00-04:00,94446.69666500542,40599.762692097414,3,0.012132186392843858
2000-04-24 00:00:00-04:00,95987.74617445825,4834.855770101312,5,0.016316605703202036
2000-04-25 00:00:00-04:00,97369.71894120192,4891.587046944915,5,0.014397387393927596
2000-04-26 00:00:00-04:00,96828.50802689177,4896.982330223655,5,-0.005558308272790358
2000-04-27 00:00:00-04:00,99152.23066796933,5007.570474077562,5,0.02399833157020459
2000-04-28 00:00:00-04:00,98406.8697556747,4948.803586007456,5,-0.0075173388160132415
2000-05-01 00:00:00-04:00,99133.39513158928,23798.235924340617,4,0.007382872534391183
2000-05-02 00:00:00-04:00,95611.47201833857,4807.356552678346,5,-0.03552711080434323
2000-05-03 00:00:00-04:00,95479.15996717215,22942.879532930714,4,-0.0013838512092047006
2000-05-04 00:00:00-04:00,94239.57971298443,22648.894202603697,4,-0.012982731044281492
2000-05-05 00:00:00-04:00,95156.36523760736,40909.49158519686,3,0.009728242925266528
2000-05-08 00:00:00-04:00,95177.32739299716,4781.946677659522,5,0.00022029167820214468
2000-05-09 00:00:00-04:00,92515.49314150668,22230.135440059315,4,-0.027967104397662812
2000-05-10 00:00:00-04:00,90413.30277556957,4577.813209003587,5,-0.02272257645237563
2000-05-11 00:00:00-04:00,92768.49974817672,22290.7850199553,4,0.026049230592243733
2000-05-12 00:00:00-04:00,91740.8994522902,22015.06449274506,4,-0.011077039066881178
2000-05-15 00:00:00-04:00,92874.63533167329,4661.09455819229,5,0.012358020099559663
2000-05-16 00:00:00-04:00,93779.15535063842,4761.556155509505,5,0.009739150153698306
2000-05-17 00:00:00-04:00,93979.74817592576,40415.82004283289,3,0.0021389915971981033
2000-05-18 00:00:00-04:00,96434.15776370387,23144.045448504963,4,0.02611636693453967
2000-05-19 00:00:00-04:00,96105.39114590792,23101.15267747359,4,-0.003409234086966695
2000-05-22 00:00:00-04:00,95246.63917058424,22884.630664418743,4,-0.008935523440302351
2000-05-23 00:00:00-04:00,93751.54189832072,22539.161738036673,4,-0.01569711315047917
2000-05-24 00:00:00-04:00,93532.15227758745,4737.373858678377,5,-0.0023401174667742053
2000-05-25 00:00:00-04:00,91417.16157649759,4589.46996020024,5,-0.022612445555758476
2000-05-26 00:00:00-04:00,90674.67497323696,38957.9376050574,3,-0.008121960805349548
2000-05-30 00:00:00-04:00,88813.67778125827,38177.65416186397,3,-0.02052389151136158
2000-05-31 00:00:00-04:00,89085.35700839106,21421.788100588514,4,0.0030589795842248524
2000-06-01 00:00:00-04:00,90196.52065597792,4558.171922527523,5,0.012473022333874706
2000-06-02 00:00:00-04:00,92087.50898154851,4696.2118656923485,5,0.02096520255790235
2000-06-05 00:00:00-04:00,89676.17173126241,21588.193616072876,4,-0.02618528046805202
2000-06-06 00:00:00-04:00,87979.24226109241,37819.44067876172,3,-0.018922858072658144
2000-06-07 00:00:00-04:00,88221.77572457623,21242.916770397445,4,0.002756712347715684
2000-06-08 00:00:00-04:00,88293.73006766918,21212.72780198696,4,0.0008156075130201224
2000-06-09 00:00:00-04:00,87699.14991635921,21097.25452507143,4,-0.006734115218082648
2000-06-12 00:00:00-04:00,87588.03504646425,4440.189027920074,5,-0.0012670005353635494
2000-06-13 00:00:00-04:00,87033.92954458267,20895.97463804801,4,-0.006326269353886471
2000-06-14 00:00:00-04:00,87262.73113948424,4389.26993911371,5,0.0026288781409595785
2000-06-15 00:00:00-04:00,87176.94384639368,4711.399484183425,5,-0.0009830920023971013
2000-06-16 00:00:00-04:00,85813.08404591285,4408.19763791645,5,-0.015644730593951106
2000-06-19 00:00:00-04:00,86858.10097348774,4361.9105633829895,5,0.01217782741633866
2000-06-20 00:00:00-04:00,86627.85373106945,20782.31735157875,4,-0.0026508436154800696
2000-06-21 00:00:00-04:00,85864.00730442909,36908.97132209019,3,-0.008817561485612635
2000-06-22 00:00:00-04:00,84119.14442637638,4242.052604344422,5,-0.020321237417516902
2000-06-23 00:00:00-04:00,83522.54520383173,4221.306009802871,5,-0.0070923120606251056
2000-06-26 00:00:00-04:00,84184.54420712954,36307.938177023934,3,0.00792599173890407
2000-06-27 00:00:00-04:00,84127.17900076965,36175.58439546305,3,-0.0006814220698130313
2000-06-28 00:00:00-04:00,84615.56387239177,36373.86155290609,3,0.0058053161584989965
2000-06-29 00:00:00-04:00,83732.81505842214,36029.82458861071,3,-0.010432463882187104
2000-06-30 00:00:00-04:00,84666.85262472826,20325.978806716274,4,0.011154976285634444
2000-07-03 00:00:00-04:00,85123.97671936161,4299.0062685127905,5,0.00539909162159935
2000-07-05 00:00:00-04:00,83521.00449658591,4239.148308910926,5,-0.018831030745431576
2000-07-06 00:00:00-04:00,83705.45556346377,20086.881636649934,4,0.00220843927811476
2000-07-07 00:00:00-04:00,85442.83862951455,52946.39391922031,2,0.02075591195765658
2000-07-10 00:00:00-04:00,85898.26869939838,20652.374918300513,4,0.005330231031515753
2000-07-11 00:00:00-04:00,86050.41761191547,4364.635919653307,5,0.0017712686742212824
2000-07-12 00:00:00-04:00,86536.19765862121,4499.470774166493,5,0.00564529563234184
2000-07-13 00:00:00-04:00,84913.60473489037,20395.411125462324,4,-0.018750453193377536
2000-07-14 00:00:00-04:00,83657.68489019183,4248.444643893397,5,-0.01479056093095632
2000-07-17 00:00:00-04:00,84363.25240079418,4245.517202953983,5,0.008433983220172525
2000-07-18 00:00:00-04:00,83331.10176334827,20023.223424967466,4,-0.012234599876998042
2000-07-19 00:00:00-04:00,81864.95861249798,4167.471570614276,5,-0.017594188962171464
2000-07-20 00:00:00-04:00,83308.6267315182,20061.886859493687,4,0.01763475049017882
2000-07-21 00:00:00-04:00,83017.19483717007,19955.89060201832,4,-0.003498219881685749
2000-07-24 00:00:00-04:00,82619.07990446278,19839.099045371033,4,-0.004795571971422996
2000-07-25 00:00:00-04:00,82738.76268348595,20111.547219082822,4,0.001448609439388182
2000-07-26 00:00:00-04:00,81522.9526255579,35236.192745521534,3,-0.014694564173978408
2000-07-27 00:00:00-04:00,82130.21104128646,4152.049245720378,5,0.007448925684987673
2000-07-28 00:00:00-04:00,81800.18083179521,4139.8435959053095,5,-0.004018377711526244
2000-07-31 00:00:00-04:00,81877.33431474687,4154.432050776981,5,0.0009431945280207188
2000-08-01 00:00:00-04:00,83204.22508533052,35771.10068645671,3,0.016205837448040272
2000-08-02 00:00:00-04:00,81831.10205593304,35205.93870207407,3,-0.016503044502719222
2000-08-03 00:00:00-04:00,82408.2200474415,4166.0204462560705,5,0.007052550644057076
2000-08-04 00:00:00-04:00,82494.72852106419,19831.2271652805,4,0.0010497553954311734
2000-08-07 00:00:00-04:00,83205.93889814487,19978.973254648372,4,0.008621282715041367
2000-08-08 00:00:00-04:00,83723.61584040277,20113.462983373814,4,0.006221634526492048
2000-08-09 00:00:00-04:00,83835.13039136332,36242.572107845495,3,0.0013319366327073645
2000-08-10 00:00:00-04:00,82571.1325841486,4219.2788857137675,5,-0.015077185439016594
2000-08-11 00:00:00-04:00,82988.9975079214,35699.67475121326,3,0.005060666006330594
2000-08-14 00:00:00-04:00,83739.70034401721,20120.252042682827,4,0.00904581159718365
2000-08-15 00:00:00-04:00,84248.67560568637,52508.049362848455,2,0.006078064043437026
2000-08-16 00:00:00-04:00,83640.12577886408,35961.183840849095,3,-0.007223256893325147
2000-08-17 00:00:00-04:00,83709.24693403451,35984.39827707689,3,0.0008264114206759654
2000-08-18 00:00:00-04:00,82381.54114988726,4182.098730311582,5,-0.015860921376983916
2000-08-21 00:00:00-04:00,82485.19016669769,19806.747372669288,4,0.0012581582641413291
2000-08-22 00:00:00-04:00,82629.27894906432,4174.549365854109,5,0.0017468442768384662
2000-08-23 00:00:00-04:00,82694.50066170677,19864.50055819496,4,0.0007893293209377816
2000-08-24 00:00:00-04:00,82956.96386271462,19918.169424223277,4,0.0031738894232102854
2000-08-25 00:00:00-04:00,83198.99144570765,35792.92485945974,3,0.0029175077259766535
2000-08-28 00:00:00-04:00,83465.2133516625,20073.3346749848,4,0.0031998213118793473
2000-08-29 00:00:00-04:00,82120.04605689703,4252.010311798678,5,-0.016116502201916183
2000-08-30 00:00:00-04:00,81307.14305491888,34958.109741215565,3,-0.009898959401641427
2000-08-31 00:00:00-04:00,81159.60494328008,34923.610323505265,3,-0.001814577490924063
2000-09-01 00:00:00-04:00,81835.21055658328,19667.26760810458,4,0.008324407367130027
2000-09-05 00:00:00-04:00,82091.7461881026,4205.965196788196,5,0.0031347830570063184
2000-09-06 00:00:00-04:00,81969.45333546388,35236.886211592566,3,-0.0014897094813709488
2000-09-07 00:00:00-04:00,81646.86121960342,19614.764239824435,4,-0.003935516253112503
2000-09-08 00:00:00-04:00,80344.11988834204,19298.288268565077,4,-0.015955804201185808
2000-09-11 00:00:00-04:00,80354.87587523356,19326.80212095872,4,0.00013387397741682072
2000-09-12 00:00:00-04:00,80622.10725978509,19383.624531289264,4,0.0033256399395906744
2000-09-13 00:00:00-04:00,79572.34998561972,4228.041115029522,5,-0.013020712430435344
2000-09-14 00:00:00-04:00,80070.46472571678,4034.311691744524,5,0.00625989731592802
2000-09-15 00:00:00-04:00,79755.98729084272,4042.9575013918184,5,-0.003927508550766068
2000-09-18 00:00:00-04:00,78886.45841721719,18967.974595450993,4,-0.010902364865156278
2000-09-19 00:00:00-04:00,78843.0451196667,19010.914805435546,4,-0.000550326360462039
2000-09-20 00:00:00-04:00,78929.69930263699,18953.254357357448,4,0.0010990719959986794
2000-09-21 00:00:00-04:00,79076.67896081967,19013.728533063375,4,0.0018621591046372732
2000-09-22 00:00:00-04:00,80219.8704493384,4062.3807184052275,5,0.014456746332065284
2000-09-25 00:00:00-04:00,79489.50122850655,34188.404811987864,3,-0.009104592375191012
2000-09-26 00:00:00-04:00,78820.8126179075,3978.5780077729214,5,-0.008412288418778502
2000-09-27 00:00:00-04:00,77856.98706300592,18702.316116926202,4,-0.012228059098728594
2000-09-28 00:00:00-04:00,80546.35729062272,49914.67706373192,2,0.03454243901630072
2000-09-29 00:00:00-04:00,80339.69468477226,4088.6946927078006,5,-0.0025657598034483087
2000-10-02 00:00:00-04:00,81401.5380822189,19540.41827359703,4,0.013216920995442916
2000-10-03 00:00:00-04:00,81377.03493514564,19550.004745660575,4,-0.0003010157750154008
2000-10-04 00:00:00-04:00,80296.97982019023,4036.5062013798215,5,-0.013272234799611149
2000-10-05 00:00:00-04:00,78365.34551214508,18948.018863623543,4,-0.024056126548852474
2000-10-06 00:00:00-04:00,77561.69702381412,3913.1618445038202,5,-0.010255151471340263
2000-10-09 00:00:00-04:00,77091.8035099625,3983.344802956526,5,-0.006058319143111945
2000-10-10 00:00:00-04:00,76944.11093197341,18492.80337134595,4,-0.001915801307852405
2000-10-11 00:00:00-04:00,74655.80696574444,17929.85618694825,4,-0.02973981944182924
2000-10-12 00:00:00-04:00,72615.11644943757,17444.25351586959,4,-0.027334652175727392
2000-10-13 00:00:00-04:00,74524.64064341804,3747.767755656323,5,0.026296510800338346
2000-10-16 00:00:00-04:00,75197.99389472493,3847.289403494924,5,0.00903531027447313
2000-10-17 00:00:00-04:00,74989.74851375494,32249.504334878056,3,-0.002769294367899411
2000-10-18 00:00:00-04:00,75164.09007592115,3831.681043398119,5,0.0023248719407857887
2000-10-19 00:00:00-04:00,75924.17211021158,3969.586239747987,5,0.010112302743540136
2000-10-20 00:00:00-04:00,76135.26435988426,18294.968333284844,4,0.0027803036082665322
2000-10-23 00:00:00-04:00,76319.87063984154,3855.0827678103306,5,0.0024247145066005338
2000-10-24 00:00:00-04:00,76337.77819737385,32829.0291539911,3,0.00023463820604230357
2000-10-25 00:00:00-04:00,77660.58317201173,3957.8137020763224,5,0.01732831379003108
2000-10-26 00:00:00-04:00,76463.52521654929,32872.27317207564,3,-0.015413970724518777
2000-10-27 00:00:00-04:00,76880.98050087203,18482.304544445426,4,0.005459534897723994
2000-10-30 00:00:00-05:00,78195.7142448391,3973.816674506572,5,0.01710089719722241
2000-10-31 00:00:00-05:00,78330.50543812504,18805.22175128095,4,0.0017237670195568988
2000-11-01 00:00:00-05:00,76467.94393546216,18507.24559697931,4,-0.023778239298278936
2000-11-02 00:00:00-05:00,75994.63063154047,18260.993320629772,4,-0.00618969570204686
2000-11-03 00:00:00-05:00,75951.12052504795,3824.4802104136343,5,-0.00057254185106137
2000-11-06 00:00:00-05:00,76863.47712551564,33059.76884649605,3,0.012012417909842421
2000-11-07 00:00:00-05:00,76245.85869024605,32786.475149807404,3,-0.008035265360959887
2000-11-08 00:00:00-05:00,75850.19729345746,32660.827166818577,3,-0.005189283766820596
2000-11-09 00:00:00-05:00,75570.29668738742,3867.9807747459017,5,-0.003690176374718246
2000-11-10 00:00:00-05:00,72658.8490093803,31253.718021608314,3,-0.038526349711857644
2000-11-13 00:00:00-05:00,73300.30004141422,3685.305982871674,5,0.008828257545768547
2000-11-14 00:00:00-05:00,76377.9456637341,18350.83396619382,4,0.04198680797460641
2000-11-15 00:00:00-05:00,75686.22861379209,3910.5758407341564,5,-0.009056502422668089
2000-11-16 00:00:00-05:00,75063.79484822621,18030.986736024544,4,-0.008223870801410849
2000-11-17 00:00:00-05:00,74222.43715211264,31948.341285722905,3,-0.01120856862905395
2000-11-20 00:00:00-05:00,73437.20674802607,3759.354287297663,5,-0.010579420916579596
2000-11-21 00:00:00-05:00,75659.23011234516,3805.521405793492,5,0.03025746025367204
2000-11-22 00:00:00-05:00,75935.34289417393,18259.02523141988,4,0.0036494262685302647
2000-11-24 00:00:00-05:00,75539.1804819692,3839.8882914780024,5,-0.005217101775082833
2000-11-27 00:00:00-05:00,77730.84780943379,3907.0091646989167,5,0.02901364978387244
2000-11-28 00:00:00-05:00,75602.26569164594,3802.973291037173,5,-0.027384007479325567
2000-11-29 00:00:00-05:00,75529.89224779376,18141.424309480295,4,-0.0009572919963451998
2000-11-30 00:00:00-05:00,72864.35653172742,17510.15706930995,4,-0.03529113622089408
2000-12-01 00:00:00-05:00,74784.22707854152,3820.766773687612,5,0.02634855556541038
2000-12-04 00:00:00-05:00,75661.64561461093,18196.35289357259,4,0.011732668376018829
2000-12-05 00:00:00-05:00,76925.37276146963,3866.9596562402567,5,0.016702348152663804
2000-12-06 00:00:00-05:00,73788.44503164462,17744.944654951843,4,-0.04077884340647919
2000-12-07 00:00:00-05:00,73830.8224377735,3753.821359494965,5,0.0005743095156798272
2000-12-08 00:00:00-05:00,77728.39989648227,18672.53138541298,4,0.052790654770150214
2000-12-11 00:00:00-05:00,78016.00848578529,48338.07668026572,2,0.0037001738063058287
2000-12-12 00:00:00-05:00,78259.90243633871,18806.792989559486,4,0.0031262039072128545
2000-12-13 00:00:00-05:00,78493.42526418717,3944.193405857892,5,0.0029839396750899194
2000-12-14 00:00:00-05:00,75650.99034141621,18167.38285692341,4,-0.03621239502804352
2000-12-15 00:00:00-05:00,74629.98294689067,18033.720164013765,4,-0.013496285903432215
2000-12-18 00:00:00-05:00,75755.13435812082,3846.3773077041205,5,0.015076399146852992
2000-12-19 00:00:00-05:00,73735.18097787205,31714.740954930698,3,-0.026664243913815167
2000-12-20 00:00:00-05:00,73054.92160421124,17554.6966342706,4,-0.009225709690262485
2000-12-21 00:00:00-05:00,71932.63716314023,3687.5842409829584,5,-0.015362201702866729
2000-12-22 00:00:00-05:00,74384.35375697416,17863.097993374773,4,0.03408350771672031
2000-12-26 00:00:00-05:00,74501.82364869208,17892.01830116911,4,0.0015792285041786869
2000-12-27 00:00:00-05:00,74904.0364002387,3828.4677376122145,5,0.005398696727790586
2000-12-28 00:00:00-05:00,76737.45627051302,18425.67611031305,4,0.0244769168443435
2000-12-29 00:00:00-05:00,77050.06299118767,3910.6628557506756,5,0.004073717528147558
2001-01-02 00:00:00-05:00,75142.80217803156,3821.929726692799,5,-0.024753526981207696
2001-01-03 00:00:00-05:00,77012.90370568907,33108.00654714741,3,0.024887300891797803
2001-01-04 00:00:00-05:00,74677.06109254993,3790.7876132017645,5,-0.030330535543312886
2001-01-05 00:00:00-05:00,73566.2943442351,3693.9778437411005,5,-0.014874269716348754
2001-01-08 00:00:00-05:00,73494.48241947047,3731.7339366156248,5,-0.0009761525356788425
2001-01-09 00:00:00-05:00,73612.38941604678,17661.163807874123,4,0.001604297257355336
2001-01-10 00:00:00-05:00,74365.96341705839,17876.141127340714,4,0.010237053938740193
2001-01-11 00:00:00-05:00,74810.23770117036,3762.677630972308,5,0.00597416161504416
2001-01-12 00:00:00-05:00,74374.7811246628,17842.175848850427,4,-0.0058208153040095745
2001-01-16 00:00:00-05:00,74173.54371179026,17852.796305190514,4,-0.002705721076815437
2001-01-17 00:00:00-05:00,74675.57927228112,17964.86162437911,4,0.006768391199449386
2001-01-18 00:00:00-05:00,76898.18358673569,18477.316609838446,4,0.02976346934451679
2001-01-19 00:00:00-05:00,76959.90759895131,3877.14762828918,5,0.0008026719141682737
2001-01-22 00:00:00-05:00,79534.31447933288,4001.101616486985,5,0.0334512730160379
2001-01-23 00:00:00-05:00,80432.7433515639,4043.6031962996476,5,0.011296116375837606
2001-01-24 00:00:00-05:00,82808.32211319265,19917.021036201582,4,0.02953497123982607
2001-01-25 00:00:00-05:00,80206.58075123416,34497.37049442635,3,-0.03141883926113265
2001-01-26 00:00:00-05:00,81336.55616808042,4133.0432867570435,5,0.014088313031956234
2001-01-29 00:00:00-05:00,81994.95998199421,4122.465408591208,5,0.008094808102683926
2001-01-30 00:00:00-05:00,81014.92601039784,4140.082339824146,5,-0.011952368435957261
2001-01-31 00:00:00-05:00,80920.6198373446,65507.29475651974,1,-0.0011640592381846337
2001-02-01 00:00:00-05:00,80950.2574926495,19484.03475867316,4,0.000366255910600799
2001-02-02 00:00:00-05:00,81791.03793917701,4146.292212954022,5,0.010386383843236757
2001-02-05 00:00:00-05:00,82031.36288546608,19692.748634959218,4,0.002938279698416091
2001-02-06 00:00:00-05:00,81617.98787560558,4213.163741422664,5,-0.005039231280817069
2001-02-07 00:00:00-05:00,80072.9052556286,19210.04549244549,4,-0.018930662960373934
2001-02-08 00:00:00-05:00,78387.14657143262,18860.509960864656,4,-0.02105279780737679
2001-02-09 00:00:00-05:00,77242.65956104266,33224.35261072704,3,-0.014600442297603156
2001-02-12 00:00:00-05:00,77675.1874658067,18697.43069537679,4,0.005599598812651152
2001-02-13 00:00:00-05:00,77307.68623547952,3903.5903876542543,5,-0.004731256432293218
2001-02-14 00:00:00-05:00,77599.87379009719,33412.58104704566,3,0.0037795408043601597
2001-02-15 00:00:00-05:00,78074.45119212814,33599.49405364581,3,0.00611569811717283
2001-02-16 00:00:00-05:00,77707.55814055988,18656.57213471195,4,-0.00469927160506578
2001-02-20 00:00:00-05:00,76168.16365406773,18327.648428594322,4,-0.019810099858081354
2001-02-21 00:00:00-05:00,75085.21835676357,3799.257621475921,5,-0.01421782074493172
2001-02-22 00:00:00-05:00,74008.29371137307,3726.919819368348,5,-0.014342698455953595
2001-02-23 00:00:00-05:00,73532.65670825384,3721.5393214750147,5,-0.0064268067707949905
2001-02-26 00:00:00-05:00,74446.16541820049,32009.48347903442,3,0.012423170205464684
2001-02-27 00:00:00-05:00,74245.53848315429,17876.766214860916,4,-0.002694926379608331
2001-02-28 00:00:00-05:00,73727.34267474557,31708.84283696174,3,-0.006979487508549709
2001-03-01 00:00:00-05:00,72712.0896631336,31292.3703736267,3,-0.01377037303637585
2001-03-02 00:00:00-05:00,72659.72089852905,17458.267367301705,4,-0.0007202208717583813
2001-03-05 00:00:00-05:00,74402.81809872223,17931.3008521557,4,0.023989869196269664
2001-03-06 00:00:00-05:00,74423.80676112176,3784.9714797301494,5,0.0002820949923116878
2001-03-07 00:00:00-05:00,75758.76847656205,18203.926205222873,4,0.01793729417423018
2001-03-08 00:00:00-05:00,75352.7835800102,3818.2804797011922,5,-0.005358916264292857
2001-03-09 00:00:00-05:00,72470.51449737135,31153.801808296528,3,-0.03825033324188265
2001-03-12 00:00:00-05:00,71555.5400533069,17194.957787679046,4,-0.012625471895851281
2001-03-13 00:00:00-05:00,70058.28507439932,3563.695180534698,5,-0.02092437535643188
2001-03-14 00:00:00-05:00,67791.96820795475,16301.660319738727,4,-0.032349020020085106
2001-03-15 00:00:00-05:00,68308.17179053341,3443.9086375449733,5,0.007614524201380091
2001-03-16 00:00:00-05:00,66453.72181274639,15960.77309092341,4,-0.027148288838320545
2001-03-19 00:00:00-05:00,66392.45916971026,3329.2391727927843,5,-0.0009218843033164115
2001-03-20 00:00:00-05:00,65259.0486496452,28074.236208387727,3,-0.01707137428315275
2001-03-21 00:00:00-05:00,64735.824221083036,3254.9128208583516,5,-0.008017653327604957
2001-03-22 00:00:00-05:00,62725.1229172176,26982.77216024721,3,-0.031060102007793522
2001-03-23 00:00:00-05:00,63372.71331663454,3209.0275549672915,5,0.010324258754687454
2001-03-26 00:00:00-05:00,63066.930972554575,15131.918386396772,4,-0.004825142053681009
2001-03-27 00:00:00-05:00,63596.65587562025,3194.0276892365437,5,0.008399408293646049
