symbol,entry_date,exit_date,exit_reason,pnl,return
AMD,2000-06-09,2000-06-16,hold_expired,-810.5760529054861,-0.07044507042253521
MU,2000-06-09,2000-06-16,hold_expired,-498.55240918976773,-0.032825676971957374
ADBE,2000-06-09,2000-06-16,hold_expired,-39.12394264698682,-0.0036583542612214164
TXN,2000-06-09,2000-06-16,hold_expired,-279.4077650718298,-0.02091479118118686
INTC,2000-06-09,2000-06-16,hold_expired,-134.71581762928435,-0.007897976940288575
TXN,2000-06-16,2000-06-21,trailing_stop,-0.26758835524143737,-2.00189862073932e-05
MU,2000-06-16,2000-06-22,trailing_stop,1915.0150200726246,0.12276532790579694
ADBE,2000-06-16,2000-06-22,trailing_stop,86.61571463698371,0.006723165525129323
AMD,2000-06-16,2000-06-23,trailing_stop,777.4762472996754,0.06361212121212122
ORCL,2000-06-16,2000-06-23,hold_expired,-412.59673721489946,-0.029038661590371308
TXN,2000-06-21,2000-06-26,position_stop,-1658.2972340164586,-0.08843456070129989
AMD,2000-06-23,2000-06-28,position_stop,-1254.733430171335,-0.0805071225071225
MU,2000-06-22,2000-06-29,hold_expired,1043.497483376501,0.04531210972029968
ADBE,2000-06-22,2000-06-29,hold_expired,374.3535918217866,0.02629616566148531
ORCL,2000-06-23,2000-06-30,hold_expired,747.2745154708706,0.05735923869954008
TXN,2000-06-26,2000-06-30,position_stop,-1189.0040061084414,-0.08112549743440584
ORCL,2000-06-30,2000-07-05,position_stop,-1644.8966030688396,-0.1398069683486692
AMD,2000-06-28,2000-07-06,hold_expired,-574.4081575151469,-0.03952904725019364
MU,2000-06-29,2000-07-07,hold_expired,-349.95029623638,-0.0144640493431204
ADBE,2000-06-29,2000-07-07,hold_expired,1536.1983200858867,0.10582367326246023
TXN,2000-06-30,2000-07-10,hold_expired,-196.74429686263434,-0.01003313596261711
ORCL,2000-07-05,2000-07-12,hold_expired,364.5619014785479,0.03280891626701982
AMD,2000-07-06,2000-07-13,hold_expired,1264.3678939762692,0.10320000000000001
MU,2000-07-07,2000-07-14,hold_expired,1839.298623241279,0.07889918560847314
ADBE,2000-07-07,2000-07-14,hold_expired,-121.31612218210078,-0.008673429638499494
SLB,2000-07-10,2000-07-17,hold_expired,813.0679245449012,0.050314461494192046
PFE,2000-07-12,2000-07-19,hold_expired,-457.04850093292976,-0.03197953442197383
MU,2000-07-14,2000-07-19,position_stop,-2066.234800245175,-0.08609476052601638
AMD,2000-07-13,2000-07-20,trailing_stop,101.89375997397687,0.007286549707602339
ADBE,2000-07-14,2000-07-21,hold_expired,-159.02463074671323,-0.0110436661403113
MS,2000-07-17,2000-07-24,hold_expired,334.6721137198139,0.021687813689167886
AMD,2000-07-20,2000-07-24,position_stop,-1354.9494957980846,-0.09436284470246735
MU,2000-07-19,2000-07-26,hold_expired,-1471.8469584630946,-0.06516771699562325
