date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size
2006-04-12,164984.97860275116,34254.632536539066,5,-0.0295084677808009,1.0,False,True,0.6532755620589561,40
2006-04-13,164557.16196800477,43165.75715958988,5,-0.03202501458936567,1.0,False,True,0.6492320965567543,40
2006-04-17,164841.75683277057,39627.396952121,5,-0.030350941539156087,1.0,False,True,0.6476777428140039,40
2006-04-18,166769.29142017374,62414.52917822651,4,-0.019012600249076857,1.0,False,False,0.46731861300823424,40
2006-04-19,168153.94622977218,51541.13900336606,4,-0.01086764196776907,1.0,False,False,0.4862201459005893,40
2006-04-20,168409.46048675824,46044.78423745476,4,-0.009364629845899945,1.0,False,False,0.48707917495891156,40
2006-04-21,166673.89952934047,46055.45493348439,4,-0.019573724195511844,1.0,False,False,0.4871302701226926,40
2006-04-24,168908.36196879955,26196.020808823054,5,-0.00642994047094475,1.0,False,True,0.5629157400419769,40
2006-04-25,169062.0866785436,33388.9907360102,5,-0.005525685245027118,1.0,False,True,0.539931816844447,40
2006-04-26,168608.5717042522,40259.14423465109,5,-0.00819339745744716,1.0,False,True,0.617379386908026,40
2006-04-27,169438.78992868177,43411.60710685096,5,-0.0033098028203682787,1.0,False,True,0.6112697005737138,40
2006-04-28,169405.62809434018,43421.667574529696,5,-0.0035048707574248986,1.0,False,True,0.6222028926968628,40
2006-05-01,171178.37792619085,32566.587880708088,5,0.0,1.0,False,True,0.5292898650443064,40
2006-05-02,172757.01584951227,32574.245491437396,5,0.0,1.0,False,True,0.7297235615185459,40
2006-05-03,172111.48775360582,32581.936632733985,5,-0.003736624488054198,1.0,False,True,0.7078159635569861,40
2006-05-04,171487.51934551314,32589.629589994493,5,-0.007348451220672788,1.0,False,True,0.6969230163241751,40
2006-05-05,173943.43171327887,32597.324363647687,5,0.0,1.0,False,True,0.6162415657929076,40
2006-05-08,173095.3410613581,32852.610617107115,5,-0.004875669311381192,1.0,False,True,0.6236563893721786,40
2006-05-09,172623.2751647194,32860.36748350282,5,-0.00758957401010435,1.0,False,True,0.6695560439763146,40
2006-05-10,172746.8870519884,36213.704087978826,5,-0.006878929830836111,1.0,False,True,0.6718813729981994,40
2006-05-11,169468.26805128553,40061.01105769798,5,-0.025727695595715368,1.0,False,True,0.5081445836218699,40
2006-05-12,166054.0003988581,61582.3030174762,4,-0.045356304844125304,1.0,False,False,0.4170231871020828,40
2006-05-15,164804.25918673375,41974.14771390203,4,-0.05254106140443266,1.0,False,False,0.4414148930809064,40
