date,value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size
2019-03-19,949958.6237745251,237959.85752621753,5,-0.03889594295697889,1.0,False,True,40
2019-03-20,946193.4717885928,237995.45707633157,5,-0.04270526976185045,1.0,False,True,40
2019-03-21,958374.2837550283,227737.7590216728,5,-0.030381545858483842,1.0,False,True,40
2019-03-22,941264.7635197751,275271.8750708125,5,-0.04769180432724058,1.0,False,True,40
2019-03-25,938154.2886764776,275313.05661720206,5,-0.05083877295977446,1.0,False,True,40
2019-03-26,944170.274509465,259959.00644737433,5,-0.044752204296158796,1.0,False,True,40
2019-03-27,934995.2856209228,259997.89714000555,5,-0.05403483916404913,1.0,False,True,40
2019-03-28,935899.2663583001,245781.21559066407,5,-0.05312025243107128,1.0,False,True,40
2019-03-29,946782.122466062,204457.32989302286,5,-0.04210971271321939,1.0,False,True,40
2019-04-01,962788.2919739285,204487.2682877572,5,-0.025915750085032208,1.0,False,True,40
2019-04-02,965084.9552369989,227669.87495176482,5,-0.023592141114540312,1.0,False,True,40
2019-04-03,979307.6789405709,227703.21232631133,5,-0.009202548650616808,1.0,False,True,40
2019-04-04,974130.9116560379,235902.88465631055,5,-0.014440052595539344,1.0,False,True,40
2019-04-05,976037.639907922,203413.95769812737,5,-0.012510953566696454,1.0,False,True,40
2019-04-08,961837.6429320503,203443.74331336175,5,-0.02687755266054105,1.0,False,True,40
2019-04-09,947831.1503973096,213400.22835585027,5,-0.0410483770134944,1.0,False,True,40
2019-04-10,950301.1242143841,278171.8956206763,5,-0.03854942411494811,1.0,False,True,40
2019-04-11,952136.5354084347,263507.2512185875,5,-0.036692478874601656,1.0,False,True,40
2019-04-12,957673.699894509,232423.85274436,5,-0.03109034935138598,1.0,False,True,40
2019-04-15,953415.1144141133,232457.88623708326,5,-0.03539889888190141,1.0,False,True,40
2019-04-16,961808.521598967,228349.7221227269,5,-0.02690701566100481,1.0,False,True,40
2019-04-17,959811.1713796624,245380.05289606913,5,-0.02892779988367125,1.0,False,True,40
2019-04-18,961984.3769967293,251376.43582579793,5,-0.02672909703169581,1.0,False,True,40
2019-04-22,965448.1053210696,240609.86436346732,5,-0.02322473035539682,1.0,False,True,40
2019-04-23,968099.9564851397,240645.0965221777,5,-0.020541766225511782,1.0,False,True,40
2019-04-24,969027.3251998306,237610.7200199673,5,-0.01960351711470024,1.0,False,True,40
2019-04-25,968232.5023305372,240348.7666768249,5,-0.020407665279883663,1.0,False,True,40
2019-04-26,974171.2730994343,244860.84569309824,5,-0.014399217609650924,1.0,False,True,40
2019-04-29,978171.2053862795,272491.31534925813,5,-0.010352355933182025,1.0,False,True,40
2019-04-30,981375.6182493605,272531.2158632914,5,-0.007110347148724738,1.0,False,True,40
2019-05-01,974202.0739871983,258310.2667414362,5,-0.014368055349053877,1.0,False,True,40
2019-05-02,985221.5254294365,262469.7533336292,5,-0.0032193176856780852,1.0,False,True,40
2019-05-03,995368.7638366784,257370.31049261993,5,0.0,1.0,False,True,40
2019-05-06,985016.4812839107,300110.1326445779,5,-0.010400449490563157,1.0,False,True,40
2019-05-07,965994.9779512866,300153.83915992733,5,-0.029510455775374776,1.0,False,True,40
2019-05-08,965803.6152255178,281781.4344757454,5,-0.029702708870630857,1.0,False,True,40
2019-05-09,961699.3832244372,273196.683071846,5,-0.03382603697795527,1.0,False,True,40
2019-05-10,969668.1038738393,266846.75261717883,5,-0.025820239590174744,1.0,False,True,40
2019-05-13,941205.1454767844,237041.85789373965,5,-0.05441562999336913,1.0,False,True,40
2019-05-14,959813.5120199292,237076.37946590115,5,-0.03572068273440723,1.0,False,True,40
2019-05-15,962862.8386657214,253712.36527101262,5,-0.032657168229452915,1.0,False,True,40
2019-05-16,959273.2669289975,259713.51836644273,5,-0.03626344146921963,1.0,False,True,40
2019-05-17,949317.8761524877,260691.49875203706,5,-0.04626515253169703,1.0,False,True,40
2019-05-20,926267.6264246427,220713.66804947157,5,-0.0694226500997311,1.0,False,True,40
2019-05-21,937656.5176194294,220745.811667001,5,-0.05798076885072764,1.0,False,True,40
2019-05-22,912830.272470009,218412.79946548928,5,-0.08292252516396259,1.0,False,True,40
2019-05-23,895433.8502647263,229910.63435105362,5,-0.10039988916946715,1.0,False,True,40
2019-05-24,888676.5874628092,237182.30667023963,5,-0.10718859205770234,1.0,False,True,40
2019-05-28,896996.7760080885,226306.32727887618,5,-0.09882969146973442,1.0,False,True,40
2019-05-29,891208.7431632839,235309.00084661783,5,-0.10464465478292342,1.0,False,True,40
2019-05-30,894914.3468350151,229773.91670037503,5,-0.10092180973658317,1.0,False,True,40
2019-05-31,884169.2203095889,226631.3499553432,5,-0.11171693101807563,0.9817461664192297,False,True,40
2019-06-03,870991.2975637823,219462.5490829586,5,-0.12495616779602307,1.0,False,True,40
2019-06-04,891626.1528277235,220548.28321321905,5,-0.10422530300134782,0.8800480486186878,False,True,40
2019-06-05,892806.5568210923,229862.5528771529,5,-0.10303940684280369,0.9074202794767754,False,True,40
2019-06-06,904450.7633481035,262875.99323926005,5,-0.09134102233440472,0.8965718239065115,False,True,40
2019-06-07,917650.2302148488,251139.9710614349,5,-0.07808014119537085,0.8773373935665826,False,True,40
2019-06-10,927432.1779009749,245066.73088507462,5,-0.06825268021656607,0.8781319942580327,False,True,40
2019-06-11,921896.7091725025,240991.62247333335,5,-0.07381390428706606,1.0,False,True,40
2019-06-12,918471.7328761771,244424.9145818831,5,-0.07725481625935238,1.0,False,True,40
2019-06-13,922832.9240810104,254086.67540454798,5,-0.07287333337252458,1.0,False,True,40
2019-06-14,920228.7656660171,253775.3116079316,5,-0.0754896083749222,1.0,False,True,40
2019-06-17,914619.7151869098,253188.79150308823,5,-0.08112475655607172,1.0,False,True,40
2019-06-18,927816.9339995685,248428.86101682356,5,-0.06786613393083521,1.0,False,True,40
2019-06-19,929023.1440512848,245758.27386826577,5,-0.06665431164392022,1.0,False,True,40
2019-06-20,936561.1734091149,252265.57669136356,5,-0.0590812094613938,1.0,False,True,40
2019-06-21,930389.0427383623,249123.9492904306,5,-0.06528205772486748,1.0,False,True,40
2019-06-24,933585.2114771977,253855.73644066634,5,-0.062071017902283886,1.0,False,True,40
2019-06-25,925879.2368515041,252023.3375391837,5,-0.0698128467657804,1.0,False,True,40
2019-06-26,937037.5342770318,250324.54888831612,5,-0.0586026321891066,1.0,False,True,40
2019-06-27,941348.084768103,254288.4339991788,5,-0.05427202563635921,1.0,False,True,40
2019-06-28,940218.1006516598,256306.49796029413,5,-0.05540726732516572,1.0,False,True,40
2019-07-01,948940.6883602282,257017.91818448826,5,-0.046644095297396874,1.0,False,True,40
2019-07-02,953591.2478567457,257372.72735528945,5,-0.041971897750638615,1.0,False,True,40
2019-07-03,957563.0399507972,256826.8351564951,5,-0.03798162576466419,1.0,False,True,40
2019-07-05,957726.9316048513,257408.78230250228,5,-0.037816971558094235,1.0,False,True,40
2019-07-08,954785.4688984768,258404.83637417003,5,-0.04077212025598637,1.0,False,True,40
2019-07-09,959945.6480432446,261150.67004802197,5,-0.035587931910676295,1.0,False,True,40
2019-07-10,964477.8043204915,261049.36878480815,5,-0.031034688487829105,1.0,False,True,40
2019-07-11,962528.2366471131,260206.91964135345,5,-0.03299332707908219,1.0,False,True,40
2019-07-12,971095.6683558677,257178.41911072886,5,-0.024386032958528106,1.0,False,True,40
2019-07-15,976670.5217974873,264257.6759756664,5,-0.018785240926305687,1.0,False,True,40
2019-07-16,971454.7903639233,267431.79376794456,5,-0.02402524003322943,1.0,False,True,40
2019-07-17,967405.6474423598,264601.8776319312,5,-0.028093222743432157,1.0,False,True,40
2019-07-18,962379.1763034738,261781.75449977288,5,-0.0331430809683491,1.0,False,True,40
2019-07-19,959362.4604391987,260310.17760162565,5,-0.03617383296085396,1.0,False,True,40
2019-07-22,967001.2074407765,257566.60852568838,5,-0.028499544517107657,1.0,False,True,40
2019-07-23,967804.4694272096,261835.53883837556,5,-0.027692545125910302,1.0,False,True,40
2019-07-24,976311.0948020357,261993.17402468168,5,-0.019146340258040934,1.0,False,True,40
2019-07-25,975438.9384684069,264472.4297733605,5,-0.020022554546971456,1.0,False,True,40
2019-07-26,978362.579768152,263302.5161273518,5,-0.0170853101748698,1.0,False,True,40
2019-07-29,975423.3626267249,263041.9434299853,5,-0.020038202859685224,1.0,False,True,40
2019-07-30,974189.4826999605,264478.3283988704,5,-0.021277823763608688,1.0,False,True,40
2019-07-31,949016.2198384856,347964.67252226325,4,-0.04656821238746282,1.0,False,True,40
2019-08-01,940250.0011568805,204801.3132489727,5,-0.05537521839377491,1.0,False,True,40
2019-08-02,936260.46686128,220303.47358345924,5,-0.05938331513193527,1.0,False,True,40
2019-08-05,908400.8892853839,225808.70807955676,5,-0.08737251731315562,1.0,False,True,40
2019-08-06,921038.2532436602,225835.41085535346,5,-0.0746763544261817,1.0,False,True,40
2019-08-07,914542.1400641435,261655.9567897538,5,-0.08120269261915179,1.0,False,True,40
2019-08-08,953090.6097878513,237543.05233822454,5,-0.04247486518048307,0.9211129270117693,False,True,40
2019-08-09,949044.71007982,231904.1607705695,5,-0.04653958958718064,0.9212352043724846,False,True,40
2019-08-12,936972.031749477,231522.3944766805,5,-0.058668439485793575,0.8982941765705427,False,True,40
2019-08-13,951113.4145724013,231549.77291856703,5,-0.044461259858801956,0.8416269778958957,False,True,40
2019-08-14,931298.2251779345,240738.44915254624,5,-0.06436864505550893,0.7345377177720317,False,True,40
2019-08-15,941559.3025455051,277753.7174210176,5,-0.054059825108197165,0.7358447656593272,False,True,40
2019-08-16,955171.5380713271,263745.52450453077,5,-0.04038425478654746,0.7069203762964055,False,True,40
2019-08-19,962658.661062862,259100.9567315854,5,-0.03286229582665852,0.6908189184854593,False,True,40
2019-08-20,959893.5765704488,259131.59644789732,5,-0.03564024566080352,0.6936231905490398,False,True,40
2019-08-21,970207.5474461968,254558.6231651538,5,-0.025278286103229637,0.688328078869329,False,True,40
2019-08-22,966033.9507217075,236551.41379055294,5,-0.02947130167305924,0.6893884034515979,False,True,40
2019-08-23,946372.0529229133,246384.71617730704,5,-0.04922468204136298,0.6468573380953194,False,True,40
2019-08-26,955234.7913370135,248912.6327478789,5,-0.04032070721705922,0.6327139435723378,False,True,40
2019-08-27,950115.9630657134,248942.06765444987,5,-0.04546335229220644,0.6324995001246022,False,True,40
2019-08-28,958310.4099069231,246107.311056059,5,-0.03723077845733551,0.6329050732817212,False,True,40
2019-08-29,969234.9991970917,258554.63700738794,5,-0.026255359409565263,0.6239657836108402,False,True,40
2019-08-30,968025.7541485494,259888.7495944943,5,-0.027470230814491816,0.6279498290308922,False,True,40
2019-09-03,968453.3167406992,256845.86600174964,5,-0.02704067886582329,0.7064918911611932,False,True,40
2019-09-04,976167.1853564739,256876.74865944748,5,-0.019290919283212585,0.7129471811275813,False,True,40
2019-09-05,981492.8248986659,257408.0275698944,5,-0.013940500688937882,0.6995551287670994,False,True,40
2019-09-06,983770.5650855029,300221.7721821595,5,-0.011652162668305792,0.7360690443640748,False,True,40
2019-09-09,976395.5509996505,286494.8624771554,5,-0.019061491103955323,0.7433377235431755,False,True,40
2019-09-10,969422.7496835948,270993.10371286,5,-0.026066735360545046,0.7666334655067534,False,True,40
2019-09-11,968174.6200017877,271025.68740747304,5,-0.027320672320547863,0.7894763221072058,False,True,40
2019-09-12,976977.9207090529,267433.6777051436,5,-0.018476411753908534,0.9946885809000836,False,True,40
2019-09-13,977258.1844202261,224258.06760240247,5,-0.01819484403613837,0.9909726823932474,False,True,40
2019-09-16,968719.2581024586,245245.93699798203,5,-0.026773500136269588,1.0,False,True,40
2019-09-17,974701.5656225478,255633.98840205083,5,-0.020763358229635685,1.0,False,True,40
2019-09-18,974130.1638983259,255664.7253458944,5,-0.021337418562832597,1.0,False,True,40
2019-09-19,974251.6764144464,258740.53354538756,5,-0.021215340675184012,1.0,False,True,40
2019-09-20,972060.8481101522,237557.9059830968,5,-0.023416362431030208,1.0,False,True,40
2019-09-23,976187.4745333408,241679.79581934298,5,-0.019270535705181994,1.0,False,True,40
2019-09-24,966286.8131629073,247102.64381758033,5,-0.029217262717461466,1.0,False,True,40
2019-09-25,976749.0820473882,247132.35496880126,5,-0.018706315152506942,1.0,False,True,40
2019-09-26,974629.0391400517,251868.86811759128,5,-0.02083622216221129,1.0,False,True,40
2019-09-27,945818.0853407494,359407.1859398536,4,-0.04978122711519944,1.0,False,True,40
2019-09-30,952329.1327815544,204868.6454181415,5,-0.043239885175044526,1.0,False,True,40
2019-10-01,951603.7190583051,219727.0511023606,5,-0.04396867409188083,1.0,False,True,40
2019-10-02,942213.4857462941,219753.29627790893,5,-0.053402598134078084,1.0,False,True,40
2019-10-03,944845.0519007102,227536.77238367795,5,-0.05075878786995786,1.0,False,True,40
2019-10-04,957558.9905830774,278415.4205059187,5,-0.03798569397321857,1.0,False,True,40
2019-10-07,958527.3769183035,249650.0300023434,5,-0.0370128019452495,1.0,False,True,40
2019-10-08,951344.3710216411,239335.52860748104,5,-0.04422922881901975,1.0,False,True,40
2019-10-09,961754.1546760283,239364.11590673137,5,-0.033771010686613825,1.0,False,True,40
2019-10-10,967546.8720947488,239214.49155654752,5,-0.027951341003196916,1.0,False,True,40
2019-10-11,984655.5005869649,255829.06771783682,5,-0.01076310975283057,1.0,False,True,40
2019-10-14,983189.1516029653,252008.2908983109,5,-0.012236281342370401,1.0,False,True,40
2019-10-15,995952.7121019458,253699.89896287373,5,0.0,1.0,False,True,40
2019-10-16,988323.8842081416,253730.20200636095,5,-0.007659829428752325,1.0,False,True,40
2019-10-17,990284.2549260246,253811.61757583544,5,-0.005691492283763127,1.0,False,True,40
2019-10-18,986262.3383041342,252412.25629317865,5,-0.009729752909011267,1.0,False,True,40
2019-10-21,997082.6921674418,246829.11876573137,5,0.0,1.0,False,True,40
2019-10-22,993988.4581049883,249855.79286620332,5,-0.0031032873068203644,1.0,False,True,40
2019-10-23,987879.5391373483,249885.63675257345,5,-0.009230080014815888,1.0,False,True,40
2019-10-24,1035244.0429746415,250190.8763108656,5,0.0,1.0,False,True,40
2019-10-25,1061709.3434435027,257892.50263074023,5,0.0,1.0,False,True,40
2019-10-28,1073262.6993921327,285408.17746290413,5,0.0,1.0,False,True,40
2019-10-29,1061397.0792853865,276217.5967406316,5,-0.011055653115930125,1.0,False,True,40
2019-10-30,1062174.810878599,276250.58939802006,5,-0.010331010776591336,1.0,False,True,40
2019-10-31,1062799.112693269,271117.84874387644,5,-0.009749324843572734,1.0,False,True,40
2019-11-01,1076786.6905570799,267643.2056863614,5,0.0,1.0,False,True,40
2019-11-04,1091552.7257610497,281943.7687550945,5,0.0,1.0,False,True,40
2019-11-05,1087154.7981513634,283111.36564758746,5,-0.004029056504457869,1.0,False,True,40
2019-11-06,1085714.7579696947,283145.7434562732,5,-0.005348314976983497,1.0,False,True,40
2019-11-07,1095473.0341990143,281892.6464755559,5,0.0,1.0,False,True,40
2019-11-08,1091431.3862960248,284043.7240818941,5,-0.0036894088460558876,1.0,False,True,40
2019-11-11,1094195.6873855656,283250.62442323635,5,-0.0011660230544904946,1.0,False,True,40
2019-11-12,1099575.9901096956,283186.2133769117,5,0.0,1.0,False,True,40
2019-11-13,1097867.6072381774,283220.6002742503,5,-0.0015536742225043612,1.0,False,True,40
