date,portfolio_value,cash,num_positions,returns
2000-01-03 00:00:00-05:00,100000.0,100000.0,0,
2000-01-04 00:00:00-05:00,100000.0,100000.0,0,0.0
2000-01-05 00:00:00-05:00,100000.0,100000.0,0,0.0
2000-01-06 00:00:00-05:00,100000.0,100000.0,0,0.0
2000-01-07 00:00:00-05:00,100000.0,100000.0,0,0.0
2000-01-10 00:00:00-05:00,100000.0,100000.0,0,0.0
2000-01-11 00:00:00-05:00,100000.0,5058.0648940415485,5,0.0
2000-01-12 00:00:00-05:00,98580.08000739527,5058.0648940415485,5,-0.014199199926047346
2000-01-13 00:00:00-05:00,100493.01181443644,5058.0648940415485,5,0.01940485143547921
2000-01-14 00:00:00-05:00,102072.35142644358,5161.367393559005,5,0.01571591480334411
2000-01-18 00:00:00-05:00,101687.41143662312,5167.479113589296,5,-0.003771246419240759
2000-01-19 00:00:00-05:00,102230.47654534437,5167.479113589296,5,0.005340534300646516
2000-01-20 00:00:00-05:00,103494.65487338163,5167.479113589296,5,0.01236596336784701
2000-01-21 00:00:00-05:00,101903.7629556761,5138.226176821456,5,-0.01537173025652272
2000-01-24 00:00:00-05:00,99424.15427800344,5005.86534778963,5,-0.024332847048554873
2000-01-25 00:00:00-05:00,100355.81671528707,5005.86534778963,5,0.009370584482706112
2000-01-26 00:00:00-05:00,97511.10555128942,5005.86534778963,5,-0.028346250940971318
2000-01-27 00:00:00-05:00,97263.08943943869,4868.842987866647,5,-0.002543465284785329
2000-01-28 00:00:00-05:00,94133.98003086592,4868.842987866647,5,-0.032171602060009796
2000-01-31 00:00:00-05:00,97401.88410839583,4885.517395496598,5,0.03471545637885898
2000-02-01 00:00:00-05:00,98147.69222497963,4885.517395496598,5,0.007657019403791265
2000-02-02 00:00:00-05:00,96922.51122331643,4885.517395496598,5,-0.012483034230237222
2000-02-03 00:00:00-05:00,97264.21154642128,4886.0902046802,5,0.003525500100978185
2000-02-04 00:00:00-05:00,97144.40630337023,4886.0902046802,5,-0.0012317505189859412
2000-02-07 00:00:00-05:00,96583.24425836824,4855.334034851003,5,-0.005776575989867472
2000-02-08 00:00:00-05:00,100726.43104212562,4855.334034851003,5,0.042897573130531885
2000-02-09 00:00:00-05:00,101145.53864966909,4855.334034851003,5,0.004160850366754287
2000-02-10 00:00:00-05:00,101925.24308346788,5143.4195396313335,5,0.007708737767460061
2000-02-11 00:00:00-05:00,101427.23370178136,5143.4195396313335,5,-0.0048860259403914474
2000-02-14 00:00:00-05:00,104175.48935322555,5253.765593706194,5,0.02709583561674056
2000-02-15 00:00:00-05:00,102939.42361841959,5253.765593706194,5,-0.011865226095697623
2000-02-16 00:00:00-05:00,104107.04671864075,5253.765593706194,5,0.011342817544319539
2000-02-17 00:00:00-05:00,103923.97407090527,5241.157108994801,5,-0.0017585039006077219
2000-02-18 00:00:00-05:00,103960.72482094415,5241.157108994801,5,0.00035363110742658854
2000-02-22 00:00:00-05:00,102706.89360624798,5156.458930262499,5,-0.012060624017923072
2000-02-23 00:00:00-05:00,101969.64761946457,5156.458930262499,5,-0.007178154853069829
2000-02-24 00:00:00-05:00,103116.98640553014,5156.458930262499,5,0.011251767686275338
2000-02-25 00:00:00-05:00,99075.68592809992,4991.0589491354585,5,-0.039191413736015535
2000-02-28 00:00:00-05:00,99472.24811968974,5058.828790502637,5,0.004002618683635495
2000-02-29 00:00:00-05:00,101449.0167635251,5058.828790502637,5,0.019872564269954207
2000-03-01 00:00:00-05:00,100013.19956763276,5058.828790502637,5,-0.014153091293523157
2000-03-02 00:00:00-05:00,101537.8720167447,5133.045302743045,5,0.01524471225501478
2000-03-03 00:00:00-05:00,104806.27890908155,5133.045302743045,5,0.03218904264408695
2000-03-06 00:00:00-05:00,104355.29181324872,5254.677558577143,5,-0.004303054173157461
2000-03-07 00:00:00-05:00,107959.3277998329,5254.677558577143,5,0.03453620725850537
2000-03-08 00:00:00-05:00,108714.39605036982,5254.677558577143,5,0.006994006594195357
2000-03-09 00:00:00-05:00,111923.78201023348,5629.366310701786,5,0.029521260076509792
2000-03-10 00:00:00-05:00,112902.44775909287,5629.366310701786,5,0.008744037516261738
2000-03-13 00:00:00-05:00,117718.11066587371,5927.461347119544,5,0.042653308252947
2000-03-14 00:00:00-05:00,107463.48622705195,5927.461347119544,5,-0.08711169743394942
2000-03-15 00:00:00-05:00,109845.91493274424,5927.461347119544,5,0.022169657707350243
2000-03-16 00:00:00-05:00,109473.19635106776,5518.259770079359,5,-0.003393103711728296
2000-03-17 00:00:00-05:00,105994.88799874375,5518.259770079359,5,-0.03177315058171393
2000-03-20 00:00:00-05:00,104185.26639000962,5241.059412368773,5,-0.017072725325730564
2000-03-21 00:00:00-05:00,105360.04939402008,5241.059412368773,5,0.011275903443129343
2000-03-22 00:00:00-05:00,105638.09078873062,5241.059412368773,5,0.0026389641644029016
2000-03-23 00:00:00-05:00,106656.53246129418,5407.187506769438,5,0.009640856484242732
2000-03-24 00:00:00-05:00,105790.15463361575,5407.187506769438,5,-0.008123063891964044
2000-03-27 00:00:00-05:00,105790.8096343024,5294.890670258781,5,6.191508925557088e-06
2000-03-28 00:00:00-05:00,103961.85529883602,5294.890670258781,5,-0.017288404746959585
2000-03-29 00:00:00-05:00,101084.98111255863,5294.890670258781,5,-0.027672401363056487
2000-03-30 00:00:00-05:00,97794.92444123724,4921.746499316072,5,-0.03254743321025999
2000-03-31 00:00:00-05:00,97362.24979211506,4921.746499316072,5,-0.00442430577654529
2000-04-03 00:00:00-04:00,99800.14356614766,5022.058138173692,5,0.025039414960499773
2000-04-04 00:00:00-04:00,99269.87909058915,5022.058138173692,5,-0.005313263654846856
2000-04-05 00:00:00-04:00,101917.83034924851,5022.058138173692,5,0.02667426698729991
2000-04-06 00:00:00-04:00,104312.01603297578,5231.873992167595,5,0.023491332924994168
2000-04-07 00:00:00-04:00,107624.0638830291,5231.873992167595,5,0.031751354982979985
2000-04-10 00:00:00-04:00,107273.9321471082,5410.395718863652,5,-0.0032532848443768136
2000-04-11 00:00:00-04:00,106089.92060219352,5410.395718863652,5,-0.011037271788368774
2000-04-12 00:00:00-04:00,104820.09835127597,5410.395718863652,5,-0.011969301548250044
2000-04-13 00:00:00-04:00,102822.3144632638,5161.507772177676,5,-0.019059168226661538
2000-04-14 00:00:00-04:00,96986.75756952188,5161.507772177676,5,-0.05675379828010807
2000-04-17 00:00:00-04:00,98147.38341185472,4948.890160658128,5,0.011966848582404488
2000-04-18 00:00:00-04:00,98767.34778032519,4948.890160658128,5,0.006316667311128565
2000-04-19 00:00:00-04:00,99205.78821764208,4948.890160658128,5,0.004439123325373329
2000-04-20 00:00:00-04:00,100702.40773973681,5065.759895990559,5,0.015086010090574309
2000-04-24 00:00:00-04:00,98924.1680842144,4978.059479380452,5,-0.017658362847869813
2000-04-25 00:00:00-04:00,98795.81317391475,4978.059479380452,5,-0.0012975081093467011
2000-04-26 00:00:00-04:00,96180.3330561169,4978.059479380452,5,-0.02647359269358618
2000-04-27 00:00:00-04:00,96526.58998932918,4890.507840903076,5,0.0036000804136355757
2000-04-28 00:00:00-04:00,96505.18616053608,4890.507840903076,5,-0.00022174023546739363
