date,next_open_date,signal,instruments,overnight_pnl,overnight_return,capital_after,SPY_weight,QQQ_weight,TLT_weight,GLD_weight,SPY_ret,QQQ_ret,TLT_ret,GLD_ret
2003-05-15,2003-05-16,RISK_ON,"SPY,QQQ",-214.35931791903346,-0.004457238741845491,47878.04280238547,0.6,0.4,0.0,0.0,-0.0023129248107771616,-0.006569743111937365,0.0,0.0
2003-05-16,2003-05-19,RISK_ON,"SPY,QQQ",-359.28753773810126,-0.007504223579502715,47518.75526464737,0.6,0.4,0.0,0.0,-0.00758924368408187,-0.006272261417745284,0.0,0.0
2003-05-19,2003-05-20,NEUTRAL,TLT,-147.23777663208423,-0.0030985192228220053,47371.517488015284,0.0,0.0,1.0,0.0,0.0,0.0,-0.0026774749005448184,0.0
2003-05-20,2003-05-21,RISK_ON,"SPY,QQQ",-210.40600081377767,-0.004441614116900712,47161.11148720151,0.6,0.4,0.0,0.0,-0.00378472803782981,-0.004321394579581805,0.0,0.0
2003-05-21,2003-05-22,RISK_ON,"SPY,QQQ",118.43414349979545,0.0025112670114218125,47279.54563070131,0.6,0.4,0.0,0.0,0.003237497836717562,0.0025279403273505974,0.0,0.0
2003-05-22,2003-05-23,RISK_ON,"SPY,QQQ",-66.70535898624607,-0.0014108714053066211,47212.84027171506,0.6,0.4,0.0,0.0,-0.0004279404777656204,-0.0017795138192204796,0.0,0.0
2003-05-23,2003-05-27,RISK_ON,"SPY,QQQ",-274.10138526371827,-0.0058056533706982005,46938.73888645134,0.6,0.4,0.0,0.0,-0.004905410440489311,-0.006050114372544324,0.0,0.0
2003-05-27,2003-05-28,NEUTRAL,TLT,-129.4582698039268,-0.0027580261608028496,46809.28061664741,0.0,0.0,1.0,0.0,0.0,0.0,-0.0023367217963541353,0.0
2003-05-28,2003-05-29,RISK_ON,"SPY,QQQ",66.58358481151222,0.0014224440951530499,46875.86420145892,0.6,0.4,0.0,0.0,0.002195122409362371,0.0013702430485764694,0.0,0.0
2003-05-29,2003-05-30,RISK_ON,"SPY,QQQ",261.47481395825855,0.005578026526284728,47137.33901541718,0.6,0.4,0.0,0.0,0.00503044782848705,0.007506059273145738,0.0,0.0
2003-05-30,2003-06-02,NEUTRAL,TLT,-181.01696078559593,-0.0038402032139826735,46956.322054631586,0.0,0.0,1.0,0.0,0.0,0.0,-0.0034189886095759014,0.0
2003-06-02,2003-06-03,NEUTRAL,TLT,105.85271585716269,0.0022542803870798864,47062.174770488746,0.0,0.0,1.0,0.0,0.0,0.0,0.002675576773939925,0.0
2003-06-03,2003-06-04,RISK_ON,"SPY,QQQ",-78.32836810053554,-0.0016643592966649912,46983.84640238821,0.6,0.4,0.0,0.0,-0.0009201550262158964,-0.001674423268273828,0.0,0.0
2003-06-04,2003-06-05,NEUTRAL,TLT,308.26490379151903,0.00656108274217093,47292.11130617973,0.0,0.0,1.0,0.0,0.0,0.0,0.006982366653058847,0.0
2003-06-05,2003-06-06,NEUTRAL,TLT,-70.37587682822578,-0.0014881102764179122,47221.7354293515,0.0,0.0,1.0,0.0,0.0,0.0,-0.0010669651007769732,0.0
2003-06-06,2003-06-09,RISK_ON,"SPY,QQQ",-242.27587935471075,-0.005130600922475202,46979.45954999679,0.6,0.4,0.0,0.0,-0.004937065204114188,-0.004315021055570245,0.0,0.0
2003-06-09,2003-06-10,NEUTRAL,TLT,133.95309818921896,0.0028513120302429726,47113.41264818601,0.0,0.0,1.0,0.0,0.0,0.0,0.0032725979285819218,0.0
2003-06-10,2003-06-11,RISK_ON,"SPY,QQQ",-115.1610294248601,-0.0024443363991653896,46998.25161876115,0.6,0.4,0.0,0.0,-0.0009065918345869672,-0.0036448263552187887,0.0,0.0
2003-06-11,2003-06-12,NEUTRAL,TLT,142.11585591000923,0.0030238541012721047,47140.367474671155,0.0,0.0,1.0,0.0,0.0,0.0,0.003445131488527098,0.0
2003-06-12,2003-06-13,RISK_ON,"SPY,QQQ",-14.717160957482474,-0.00031219868969816807,47125.650313713675,0.6,0.4,0.0,0.0,-4.0171409176892325e-07,0.0003261720544305291,0.0,0.0
2003-06-13,2003-06-16,RISK_ON,"SPY,QQQ",224.87697531582444,0.004771859355124585,47350.5272890295,0.6,0.4,0.0,0.0,0.004017804001900771,0.007009041716570907,0.0,0.0
2003-06-16,2003-06-17,NEUTRAL,TLT,-162.61090611342198,-0.0034341941985321207,47187.91638291608,0.0,0.0,1.0,0.0,0.0,0.0,-0.003013075109532415,0.0
2003-06-17,2003-06-18,RISK_ON,"SPY,QQQ",-185.2740550810892,-0.003926302945390609,47002.64232783499,0.6,0.4,0.0,0.0,-0.00363934394310117,-0.003250782118910167,0.0,0.0
2003-06-18,2003-06-19,RISK_ON,"SPY,QQQ",35.11905666071127,0.0007471719656899746,47037.7613844957,0.6,0.4,0.0,0.0,0.0006890577026132938,0.0019407203585410926,0.0,0.0
2003-06-19,2003-06-20,RISK_ON,"SPY,QQQ",352.9108964869477,0.0075027145446439555,47390.672280982646,0.6,0.4,0.0,0.0,0.00732511243365308,0.008875415286797805,0.0,0.0
2003-06-20,2003-06-23,RISK_ON,"SPY,QQQ",-49.30535190553083,-0.0010404020355144132,47341.366929077114,0.6,0.4,0.0,0.0,9.998659333465554e-05,-0.0016454789844785322,0.0,0.0
2003-06-23,2003-06-24,NEUTRAL,TLT,-100.26592958526135,-0.002117934822952438,47241.10099949185,0.0,0.0,1.0,0.0,0.0,0.0,-0.0016968116474957995,0.0
2003-06-24,2003-06-25,RISK_ON,"SPY,QQQ",-24.39789702612628,-0.0005164548774252471,47216.703102465726,0.6,0.4,0.0,0.0,0.00010128551811061648,-0.0003372254311403422,0.0,0.0
2003-06-25,2003-06-26,RISK_ON,"SPY,QQQ",173.29834976793316,0.0036702763721527874,47390.00145223366,0.6,0.4,0.0,0.0,0.0025635993872565876,0.006436186578935299,0.0,0.0
2003-06-26,2003-06-27,NEUTRAL,TLT,56.96017896799893,0.001201945077495122,47446.96163120166,0.0,0.0,1.0,0.0,0.0,0.0,0.001623046575054854,0.0
2003-06-27,2003-06-30,RISK_ON,"SPY,QQQ",352.2234284723873,0.007423519154085542,47799.18505967405,0.6,0.4,0.0,0.0,0.00573445926079863,0.011062489819849697,0.0,0.0
2003-06-30,2003-07-01,NEUTRAL,TLT,-18.544110606096663,-0.000387958719023046,47780.64094906795,0.0,0.0,1.0,0.0,0.0,0.0,3.2962139747905184e-05,0.0
2003-07-01,2003-07-02,NEUTRAL,TLT,-275.4631849690129,-0.00576516303459898,47505.17776409894,0.0,0.0,1.0,0.0,0.0,0.0,-0.005344234056248398,0.0
2003-07-02,2003-07-03,NEUTRAL,TLT,-133.69954126674216,-0.0028144203970915955,47371.47822283219,0.0,0.0,1.0,0.0,0.0,0.0,-0.0023933700601164176,0.0
2003-07-03,2003-07-07,RISK_ON,"SPY,QQQ",482.66521103371775,0.01018894130268204,47854.14343386591,0.6,0.4,0.0,0.0,0.009216364114535303,0.012753355828314383,0.0,0.0
2003-07-07,2003-07-08,NEUTRAL,TLT,197.83775246414962,0.004134182293693335,48051.98118633006,0.0,0.0,1.0,0.0,0.0,0.0,0.004555079125780237,0.0
2003-07-08,2003-07-09,RISK_ON,"SPY,QQQ",-146.30615296629458,-0.0030447475703232006,47905.67503336376,0.6,0.4,0.0,0.0,-0.0022734172818672516,-0.003097689020703842,0.0,0.0
2003-07-09,2003-07-10,RISK_ON,"SPY,QQQ",-440.9421918468686,-0.009204383228913395,47464.732841516896,0.6,0.4,0.0,0.0,-0.0073578257924500345,-0.010869847615618156,0.0,0.0
2003-07-10,2003-07-11,RISK_ON,"SPY,QQQ",34.874477538795574,0.0007347450507146063,47499.60731905569,0.6,0.4,0.0,0.0,0.0009064564527947461,0.001582519317927078,0.0,0.0
2003-07-11,2003-07-14,RISK_ON,"SPY,QQQ",550.3068106690041,0.011585502317368303,48049.9141297247,0.6,0.4,0.0,0.0,0.00957717261482638,0.015703260899290195,0.0,0.0
2003-07-14,2003-07-15,NEUTRAL,TLT,-132.62967845052663,-0.0027602479807238424,47917.28445127417,0.0,0.0,1.0,0.0,0.0,0.0,-0.0023394362890046816,0.0
2003-07-15,2003-07-16,RISK_ON,"SPY,QQQ",183.48895241994444,0.00382928528862126,48100.77340369412,0.6,0.4,0.0,0.0,0.0029851314378193106,0.006199862545582802,0.0,0.0
2003-07-16,2003-07-17,RISK_ON,"SPY,QQQ",-530.8156434189634,-0.01103549082182111,47569.95776027515,0.6,0.4,0.0,0.0,-0.0077064659472261265,-0.014925079701158528,0.0,0.0
2003-07-17,2003-07-18,RISK_ON,"SPY,QQQ",263.9077724422175,0.005547782358188308,47833.86553271737,0.6,0.4,0.0,0.0,0.005279228587075746,0.007055721369697343,0.0,0.0
2003-07-18,2003-07-21,RISK_ON,"SPY,QQQ",-62.925695047134354,-0.001315505120615738,47770.93983767024,0.6,0.4,0.0,0.0,-0.0006032992528894887,-0.0012792854684764432,0.0,0.0
2003-07-21,2003-07-22,NEUTRAL,TLT,52.22999405209251,0.0010933424008314368,47823.16983172233,0.0,0.0,1.0,0.0,0.0,0.0,0.0015142756293464732,0.0
2003-07-22,2003-07-23,RISK_ON,"SPY,QQQ",20.950918232577266,0.0004380913750865587,47844.120749954905,0.6,0.4,0.0,0.0,0.0004031255305907422,0.0015950919734548652,0.0,0.0
2003-07-23,2003-07-24,RISK_ON,"SPY,QQQ",347.2425679192021,0.007257789723714996,48191.36331787411,0.6,0.4,0.0,0.0,0.007558042477162186,0.007911916641970329,0.0,0.0
2003-07-24,2003-07-25,RISK_ON,"SPY,QQQ",-2.2930038698914927,-4.758122020260466e-05,48189.07031400422,0.6,0.4,0.0,0.0,0.0017259087859813338,-0.0016040631987327414,0.0,0.0
2003-07-25,2003-07-28,NEUTRAL,TLT,-200.4905042772509,-0.004160497452447975,47988.579809726965,0.0,0.0,1.0,0.0,0.0,0.0,-0.0037397458589126797,0.0
2003-07-28,2003-07-29,NEUTRAL,TLT,-150.96911453127606,-0.003145938369709279,47837.61069519569,0.0,0.0,1.0,0.0,0.0,0.0,-0.0027251000785165624,0.0
2003-07-29,2003-07-30,RISK_ON,"SPY,QQQ",72.87423407921605,0.0015233669286608994,47910.484929274906,0.6,0.4,0.0,0.0,0.0020116755397365793,0.001895424282339686,0.0,0.0
2003-07-30,2003-07-31,RISK_ON,"SPY,QQQ",442.2231582160491,0.009230195830179044,48352.70808749095,0.6,0.4,0.0,0.0,0.008269146808065564,0.011776130653104122,0.0,0.0
2003-07-31,2003-08-01,RISK_ON,"SPY,QQQ",-146.6241098506918,-0.0030323867193826127,48206.08397764026,0.6,0.4,0.0,0.0,-0.002012373519189814,-0.0034589996951573942,0.0,0.0
2003-08-01,2003-08-04,RISK_ON,"SPY,QQQ",-104.52008814837116,-0.00216819288197837,48101.56388949189,0.6,0.4,0.0,0.0,-0.002030297160689698,-0.0012713151161595215,0.0,0.0
2003-08-04,2003-08-05,NEUTRAL,TLT,-26.0081974111112,-0.0005406933851644035,48075.55569208078,0.0,0.0,1.0,0.0,0.0,0.0,-0.00011990404030448598,0.0
2003-08-05,2003-08-06,RISK_ON,"SPY,QQQ",155.03490259664042,0.0032248176930002384,48230.59059467742,0.6,0.4,0.0,0.0,0.0028004073751011216,0.004965436127859935,0.0,0.0
2003-08-06,2003-08-07,RISK_ON,"SPY,QQQ",54.56575977062609,0.0011313516815331678,48285.156354448045,0.6,0.4,0.0,0.0,0.0019590073838866573,0.0009935367735316447,0.0,0.0
2003-08-07,2003-08-08,RISK_ON,"SPY,QQQ",149.74576532420903,0.003101279495192406,48434.902119772254,0.6,0.4,0.0,0.0,0.003265073709447286,0.003959139666183775,0.0,0.0
2003-08-08,2003-08-11,RISK_ON,"SPY,QQQ",-20.836583966924543,-0.0004301977098126222,48414.06553580533,0.6,0.4,0.0,0.0,-0.00020303188850923082,0.0003322849013582818,0.0,0.0
2003-08-11,2003-08-12,NEUTRAL,TLT,84.28220228614218,0.0017408619035269833,48498.34773809147,0.0,0.0,1.0,0.0,0.0,0.0,0.0021615170579523113,0.0
2003-08-12,2003-08-13,RISK_ON,"SPY,QQQ",132.9595968337939,0.0027415283826126113,48631.307334925266,0.6,0.4,0.0,0.0,0.002712202181463619,0.003888613980049138,0.0,0.0
2003-08-13,2003-08-14,RISK_ON,"SPY,QQQ",2.5174587838762106,5.176621649379887e-05,48633.824793709144,0.6,0.4,0.0,0.0,0.0006058199431455691,0.0003235000535593002,0.0,0.0
2003-08-14,2003-08-15,RISK_ON,"SPY,QQQ",56.20008423351114,0.0011555760722479862,48690.024877942655,0.6,0.4,0.0,0.0,0.0005036789452268486,0.003236230867784462,0.0,0.0
2003-08-15,2003-08-18,RISK_ON,"SPY,QQQ",156.90768034719176,0.0032225836963635113,48846.932558289845,0.6,0.4,0.0,0.0,0.0031117765512183038,0.004491484852472638,0.0,0.0
2003-08-18,2003-08-19,NEUTRAL,TLT,80.22015856645613,0.0016422762774454282,48927.152716856304,0.0,0.0,1.0,0.0,0.0,0.0,0.00206274839202103,0.0
2003-08-19,2003-08-20,RISK_ON,"SPY,QQQ",-350.7043896321194,-0.007167888792991121,48576.448327224185,0.6,0.4,0.0,0.0,-0.005651122371031825,-0.008340845681771514,0.0,0.0
2003-08-20,2003-08-21,RISK_ON,"SPY,QQQ",333.17845972855844,0.006858847676227327,48909.626786952744,0.6,0.4,0.0,0.0,0.005972832004846662,0.009290801722112496,0.0,0.0
2003-08-21,2003-08-22,RISK_ON,"SPY,QQQ",635.4517985381067,0.01299236653974267,49545.07858549085,0.6,0.4,0.0,0.0,0.009725401992284555,0.018995042724113897,0.0,0.0
2003-08-22,2003-08-25,RISK_ON,"SPY,QQQ",-88.56114841884163,-0.001787486284152883,49456.51743707201,0.6,0.4,0.0,0.0,-0.0006012829437015421,-0.002465873097851512,0.0,0.0
2003-08-25,2003-08-26,NEUTRAL,TLT,-182.22420040070648,-0.0036845336033328015,49274.29323667131,0.0,0.0,1.0,0.0,0.0,0.0,-0.00326431382135417,0.0
2003-08-26,2003-08-27,RISK_ON,"SPY,QQQ",-69.73420120065998,-0.0014152247880191175,49204.559035470644,0.6,0.4,0.0,0.0,-0.0005998816861114697,-0.0015367666510835987,0.0,0.0
2003-08-27,2003-08-28,RISK_ON,"SPY,QQQ",138.98899933998672,0.002824717913634632,49343.54803481063,0.6,0.4,0.0,0.0,0.0025968092298669365,0.004268197539414542,0.0,0.0
2003-08-28,2003-08-29,RISK_ON,"SPY,QQQ",-95.65233045063371,-0.0019384972151405369,49247.895704359995,0.6,0.4,0.0,0.0,-0.0014892867639084706,-0.001510982521572779,0.0,0.0
2003-08-29,2003-09-02,RISK_ON,"SPY,QQQ",95.57817181816489,0.0019407564617974775,49343.47387617816,0.6,0.4,0.0,0.0,0.0019722295100537135,0.0029950740699857814,0.0,0.0
2003-09-02,2003-09-03,NEUTRAL,TLT,231.8033486809709,0.004697750897365983,49575.277224859135,0.0,0.0,1.0,0.0,0.0,0.0,0.005118017001907171,0.0
2003-09-03,2003-09-04,RISK_ON,"SPY,QQQ",-108.36011101417462,-0.002185769138973938,49466.91711384496,0.6,0.4,0.0,0.0,-0.002515530988269399,-0.000590269642085528,0.0,0.0
2003-09-04,2003-09-05,RISK_ON,"SPY,QQQ",-266.7506088149237,-0.00539250522123734,49200.166505030036,0.6,0.4,0.0,0.0,-0.004545109093413102,-0.0055625217576087405,0.0,0.0
2003-09-05,2003-09-08,RISK_ON,"SPY,QQQ",73.40330241050518,0.0014919319917952047,49273.569807440545,0.6,0.4,0.0,0.0,0.0020421949115010385,0.001768163284570079,0.0,0.0
2003-09-08,2003-09-09,NEUTRAL,TLT,168.77336238469184,0.003425231073053007,49442.34316982524,0.0,0.0,1.0,0.0,0.0,0.0,0.0038455259289749133,0.0
2003-09-09,2003-09-10,RISK_ON,"SPY,QQQ",-354.385420522499,-0.007167650192169313,49087.95774930274,0.6,0.4,0.0,0.0,-0.004562866880830407,-0.009973697265970305,0.0,0.0
2003-09-10,2003-09-11,RISK_ON,"SPY,QQQ",24.711774384275525,0.0005034182621831836,49112.669523687015,0.6,0.4,0.0,0.0,0.0013730459383836102,0.00030083472342790074,0.0,0.0
2003-09-11,2003-09-12,RISK_ON,"SPY,QQQ",-297.69493547954266,-0.006061469237300663,48814.97458820747,0.6,0.4,0.0,0.0,-0.0034223612945000204,-0.008918324427320434,0.0,0.0
2003-09-12,2003-09-15,RISK_ON,"SPY,QQQ",10.024748707190707,0.00020536216174969486,48824.99933691466,0.6,0.4,0.0,0.0,0.0006829308697402503,0.0005914366856056841,0.0,0.0
2003-09-15,2003-09-16,NEUTRAL,TLT,-124.4901761696534,-0.0025497220247892817,48700.50916074501,0.0,0.0,1.0,0.0,0.0,0.0,-0.0021292407137072367,0.0
2003-09-16,2003-09-17,NEUTRAL,TLT,152.62649685792138,0.0031339815432760566,48853.13565760293,0.0,0.0,1.0,0.0,0.0,0.0,0.0035545152094991206,0.0
2003-09-17,2003-09-18,RISK_ON,"SPY,QQQ",-67.21491444822205,-0.00137585670895951,48785.920743154704,0.6,0.4,0.0,0.0,0.00019290894814938397,-0.00262665761892078,0.0,0.0
2003-09-18,2003-09-19,NEUTRAL,TLT,47.94489818898798,0.0009827609576419703,48833.86564134369,0.0,0.0,1.0,0.0,0.0,0.0,0.0014032586747039222,0.0
2003-09-19,2003-09-22,RISK_ON,"SPY,QQQ",-507.4831606519631,-0.010392033356096186,48326.382480691726,0.6,0.4,0.0,0.0,-0.007909634607775162,-0.013013243516159956,0.0,0.0
2003-09-22,2003-09-23,NEUTRAL,TLT,-60.113505799930394,-0.0012439065933384954,48266.2689748918,0.0,0.0,1.0,0.0,0.0,0.0,-0.0008232139623434165,0.0
2003-09-23,2003-09-24,RISK_ON,"SPY,QQQ",23.74560496340152,0.0004919710072422218,48290.0145798552,0.6,0.4,0.0,0.0,0.001748840589339773,-0.0002897413521397718,0.0,0.0
2003-09-24,2003-09-25,RISK_ON,"SPY,QQQ",157.69288100412578,0.0032655380698499398,48447.707460859325,0.6,0.4,0.0,0.0,0.002967088357052061,0.004816753713604349,0.0,0.0
2003-09-25,2003-09-26,RISK_ON,"SPY,QQQ",84.09111806828815,0.0017357089215464937,48531.79857892761,0.6,0.4,0.0,0.0,0.0015954311411288113,0.0030493296499509714,0.0,0.0
2003-09-26,2003-09-29,RISK_ON,"SPY,QQQ",187.80529218902558,0.0038697369083405485,48719.60387111664,0.6,0.4,0.0,0.0,0.003501595031795368,0.005524974959115081,0.0,0.0
2003-09-29,2003-09-30,NEUTRAL,TLT,102.99965514586336,0.0021141316218075117,48822.6035262625,0.0,0.0,1.0,0.0,0.0,0.0,0.002534657240255589,0.0
2003-09-30,2003-10-01,RISK_ON,"SPY,QQQ",177.91367486147146,0.0036440841334028553,49000.51720112397,0.6,0.4,0.0,0.0,0.0029012207987875183,0.005860790716005093,0.0,0.0
2003-10-01,2003-10-02,NEUTRAL,TLT,-401.36869243848804,-0.008191111346663123,48599.14850868548,0.0,0.0,1.0,0.0,0.0,0.0,-0.007770703398806256,0.0
2003-10-02,2003-10-03,RISK_ON,"SPY,QQQ",670.6396833664239,0.013799412210824423,49269.78819205191,0.6,0.4,0.0,0.0,0.011907976138801235,0.01773944877983702,0.0,0.0
2003-10-03,2003-10-06,RISK_ON,"SPY,QQQ",55.90702174763547,0.001134712037521084,49325.69521379954,0.6,0.4,0.0,0.0,0.0008707231243689773,0.002632177475337505,0.0,0.0
2003-10-06,2003-10-07,NEUTRAL,TLT,-141.65382395846638,-0.0028718059288262558,49184.04138984107,0.0,0.0,1.0,0.0,0.0,0.0,-0.0024515325196899918,0.0
2003-10-07,2003-10-08,RISK_ON,"SPY,QQQ",88.98883255772608,0.0018093029780205632,49273.0302223988,0.6,0.4,0.0,0.0,0.0006717895918160188,0.0046172320479005435,0.0,0.0
