timestamp,total_value,cash,positions,sector_exposure,metrics,date,returns,cumulative_returns
2026-02-08 20:57:57.028517,999918.78896,918707.74896,"{'AAPL': {'sector': 'Unknown', 'shares': 292, 'entry_price': 278.12, 'current_price': 278.12, 'market_value': 81211.04000000001, 'unrealized_pnl': 0.0, 'unrealized_pnl_pct': 0.0, 'weight': 0.08121763576866713, 'stop_loss': np.float64(271.4414329310826), 'take_profit': np.float64(298.1557012067522)}}",{'Unknown': 0.08121763576866713},"{'total_value': 999918.78896, 'total_return': -8.121103999996559e-05, 'cash': 918707.74896, 'invested': 81211.04000000001, 'num_positions': 1, 'win_rate': 0, 'total_trades': 0}",2025-12-07,,
2026-02-08 20:57:58.222129,918207.96732,418426.32732,"{'AAPL': {'sector': 'Unknown', 'shares': 1797, 'entry_price': 278.12, 'current_price': 278.12, 'market_value': 499781.64, 'unrealized_pnl': 0.0, 'unrealized_pnl_pct': 0.0, 'weight': 0.5443011363305058, 'stop_loss': None, 'take_profit': None}}",{'Unknown': 0.5443011363305058},"{'total_value': 918207.96732, 'total_return': -0.08179203267999995, 'cash': 418426.32732, 'invested': 499781.64, 'num_positions': 1, 'win_rate': 0, 'total_trades': 0}",2025-12-14,-0.08171745799975028,-0.08171745799975028
2026-02-08 20:57:59.442278,917633.64952,843097.48952,"{'AAPL': {'sector': 'Unknown', 'shares': 268, 'entry_price': 278.12, 'current_price': 278.12, 'market_value': 74536.16, 'unrealized_pnl': 0.0, 'unrealized_pnl_pct': 0.0, 'weight': 0.081226489502634, 'stop_loss': np.float64(271.4414329310826), 'take_profit': np.float64(298.1557012067522)}}",{'Unknown': 0.081226489502634},"{'total_value': 917633.64952, 'total_return': -0.08236635048000002, 'cash': 843097.48952, 'invested': 74536.16, 'num_positions': 1, 'win_rate': 0.0, 'total_trades': 1}",2025-12-21,-0.0006254768205468109,-0.08229182244448419
2026-02-08 20:58:00.591020,843022.9533599999,768486.7933599999,"{'AAPL': {'sector': 'Unknown', 'shares': 268, 'entry_price': 278.12, 'current_price': 278.12, 'market_value': 74536.16, 'unrealized_pnl': 0.0, 'unrealized_pnl_pct': 0.0, 'weight': 0.08841533875551605, 'stop_loss': np.float64(271.4414329310826), 'take_profit': np.float64(298.1557012067522)}}",{'Unknown': 0.08841533875551605},"{'total_value': 843022.9533599999, 'total_return': -0.15697704664000006, 'cash': 768486.7933599999, 'invested': 74536.16, 'num_positions': 1, 'win_rate': 0.0, 'total_trades': 1}",2025-12-28,-0.08130771599213671,-0.15690857830882943
