date,ief_blend,tlt_blend,edv_blend,zroz_blend
2013-11-25,165079.9860662936,167974.71123698328,170450.70701675414,169075.8329846028
2013-11-26,165230.67847081472,168128.04607628277,170606.30205589088,169230.17297714815
2013-11-27,165841.87383224402,168749.95892466552,171237.38207935993,169856.1626401742
2013-11-29,166041.3360316027,168952.91875122202,171443.33359240493,170060.45292580558
2013-12-02,164987.3802781912,167880.48157967563,170355.08838707022,168980.98562523653
2013-12-03,164576.0837982284,167461.97289730396,169930.4107657927,168559.73350006723
2013-12-04,164719.90349666926,167608.31451563977,170078.90950186807,168707.03442910727
2013-12-05,164868.9508354483,167759.97544249494,170232.80595460735,168859.6895362387
2013-12-06,165938.23574884335,168848.01057526664,171336.87903962287,169954.85704708117
2013-12-09,166012.32474955716,168923.39874797792,171413.37845578324,170030.73941058983
2013-12-10,166471.8306966991,169390.96226444107,171887.8339935811,170501.36793816436
2013-12-11,165368.909659669,168268.7011889045,170749.0304655148,169371.75012382062
2013-12-12,165063.1959459556,167957.6266970423,170433.37064575788,169058.6364506698
2013-12-13,165363.58214422845,168263.28025394405,170743.52962440668,169366.29365309808
2013-12-16,165881.6013824831,168790.38310895688,171278.4021278083,169896.85181642853
2013-12-17,165793.8397779575,168701.08257938235,171187.78528262454,169806.96589662196
2013-12-18,167942.83440225833,170887.76044426777,173406.69541107694,172007.9780534632
2013-12-19,167462.06873819113,170398.564415611,172910.28849160505,171515.57520645836
2013-12-20,168567.32088704885,171523.19747969348,174051.4989720138,172647.58055840392
2013-12-23,169185.049889878,172151.75853876254,174689.3252027157,173280.26201301796
2013-12-24,169193.92680140966,172160.79110949836,174698.4909161541,173289.35379481
2013-12-26,170126.97251614212,173110.19804996267,175661.89238925112,174244.98436633038
2013-12-27,169451.6482121671,172423.03173952957,174964.5970488462,173553.3134863518
2013-12-30,169170.1128769051,172136.5596009588,174673.90222817703,173264.96344187757
2013-12-31,170033.64370403136,173015.23269021214,175565.52721265776,174149.3964817836
2014-01-02,169447.52185334268,172418.83302381297,174960.33644284675,173549.087246866
2014-01-03,169112.9567137193,172078.40118796562,174614.88654337154,173206.4237840358
2014-01-06,167162.63359275358,170093.8785885303,172601.11150739455,171208.89207759392
2014-01-07,168026.60375342495,170972.99871516917,173493.19011872102,172093.775085342
2014-01-08,169416.19522263276,172386.9570715978,174927.99062988535,173517.00233876723
2014-01-09,168979.0073247312,171942.1029578058,174476.57923791587,173069.23208042223
2014-01-10,169303.37206062916,172272.1555229062,174811.49687319424,173401.44823344974
2014-01-13,167628.78783164648,170568.20697645785,173082.43163281688,171686.3298222789
2014-01-14,169467.82801902038,172439.49526396283,174981.3032503867,173569.88493384485
2014-01-15,169207.4964965039,172174.59875311007,174712.50208842236,173303.25195143145
2014-01-16,169190.7766671016,172157.58573667658,174695.23829521076,173286.1274098627
2014-01-17,168671.19606273214,171628.89413654373,174158.75362812701,172753.97008673855
2014-01-21,169945.5275417418,172925.57138560095,175474.544274509,174059.14742195792
2014-01-22,170053.4752247483,173035.41196236497,175586.0039331129,174169.70803477356
2014-01-23,170436.96872708018,173425.63013387358,175981.9740332227,174562.48419677847
2014-01-24,166441.0603193049,169537.99934493905,172055.0693372615,170686.42994945182
2014-01-27,166220.11425621476,169312.94217799007,171826.67082711117,170435.61368778592
2014-01-28,167575.7868700894,170693.8395496008,173228.0698877237,171782.84410719806
2014-01-29,167326.71751787723,170460.02816994733,173014.5873430476,171564.10763177965
2014-01-30,167685.594164168,170814.86856816785,173368.0702923988,171904.35252468608
2014-01-31,166361.30351929352,169481.6250745323,172037.9846390192,170588.25788539287
2014-02-03,163752.47610936963,166861.98934011205,169410.83424426548,168007.2597386332
2014-02-04,164465.16945659515,167545.99552631492,170075.1875222389,168652.2820737736
2014-02-05,164186.267967401,167230.42364775963,169723.57239994223,168305.68623809065
2014-02-06,166317.3967158652,169387.52496088986,171898.2660692403,170454.81332703054
2014-02-07,168552.97720584294,171654.16076040862,174187.6608751265,172736.6426983364
2014-02-10,167495.03992390283,170590.02510626864,173110.99816425188,171652.18576531237
2014-02-11,169061.1586717877,172177.21576913766,174721.2738903248,173260.0813871767
2014-02-12,168792.9494524933,171904.06304154175,174444.0851094575,172985.2107336876
2014-02-13,170723.16784144755,173875.19469620503,176455.2254092027,174980.2682935386
2014-02-14,172108.93742731592,175291.98052193323,177888.22792466223,176398.70175566344
2014-02-18,172882.27568255566,176078.9149387243,178692.30396972582,177196.08895994994
2014-02-19,171741.40566258822,174907.0304208049,177495.5753437265,176008.25406341217
2014-02-20,172548.87973386986,175724.61486278256,178353.2767496141,176819.4372956593
2014-02-21,172824.13073392806,176018.98596351003,178668.44242960896,177127.3208716633
2014-02-24,173638.3373756065,176842.7872189854,179504.29784222768,177958.5381665362
2014-02-25,173665.5225032318,176889.89502539308,179563.94843742333,178026.44566996125
2014-02-26,172910.27781759817,176129.02228365143,178800.1729508359,177268.53577053463
2014-02-27,172633.05923608015,175861.77522973972,178537.0308884064,177008.1745431344
2014-02-28,172158.30296781485,175383.5158819328,178056.47728350962,176537.937234439
2014-03-03,172377.77925152399,175613.17012514712,178309.58464017493,176776.54462454334
2014-03-04,174770.04812852622,178024.49804546038,180723.62316575577,179184.82622378116
2014-03-05,174609.64259867277,177864.8914704115,180566.21483563754,179018.8619315558
2014-03-06,175730.12025025356,178986.54637110195,181691.24129476937,180135.94970515335
2014-03-07,174654.59026472797,177884.0677354528,180561.0848169953,179008.6123404369
2014-03-10,174890.3833297194,178125.39501023202,180800.92912368383,179252.42894597084
2014-03-11,174399.09026865716,177630.90898900403,180309.34031510403,178761.83639413601
2014-03-12,175102.2110929214,178357.77631456067,181053.91493755847,179514.76376784762
2014-03-13,173166.6762437195,176413.22174886457,179105.9687146875,177570.25540070827
2014-03-14,173058.50993339287,176303.33589435255,179003.61672201956,177466.30699242352
2014-03-17,173670.88199219454,176911.92570684256,179599.3473051424,178064.0335265708
2014-03-18,174674.5644825084,177938.4849921659,180649.60100238075,179099.95954258394
2014-03-19,173126.9348206804,176367.32662926125,179050.36271169837,177519.46977303858
2014-03-20,173218.97010807713,176452.40412664908,179135.8688205377,177628.5437669795
2014-03-21,170779.27361774936,174006.69108909692,176681.93513019488,175166.96641427322
2014-03-24,169476.97418087348,172709.0145779308,175390.42794420925,173891.9940246031
2014-03-25,169548.42597027007,172770.8792225965,175449.0256435354,173948.82290908723
2014-03-26,168479.2559672233,171696.9083833294,174361.6003756385,172869.8500189898
2014-03-27,167399.7709196713,170614.1685886368,173281.08352832997,171805.31489088474
2014-03-28,167212.55918798916,170414.36035544437,173069.63601761332,171592.6447826535
2014-03-31,167702.54874244813,170902.79465203243,173560.22683943989,172075.34686161682
2014-04-01,170683.11190644637,173912.55705542243,176595.47758075083,175089.4404824606
2014-04-02,170761.07208501294,173983.8555153778,176641.32872006638,175133.25716180334
2014-04-03,169734.47164760542,172953.91874917413,175606.97289698003,174109.54183441552
2014-04-04,168194.61335834596,171386.7287123705,174024.07717787285,172540.86738827266
2014-04-07,166170.2830730978,169339.5305020297,171959.24042127933,170502.4814964215
2014-04-08,167290.0728443404,170484.09172553878,173127.9095626346,171659.15719654714
2014-04-09,169257.01785841165,172472.759874138,175136.986495544,173643.41405274274
2014-04-10,166936.81666447545,170125.9332166934,172770.7911925852,171298.8308555089
2014-04-11,165483.1593683307,168665.09954842902,171302.10711420374,169854.9838418546
2014-04-14,166330.69758353912,169525.3595696745,172174.97320682448,170718.51817132876
2014-04-15,166305.7427876083,169517.13837592647,172180.252326028,170727.14094463404
2014-04-16,168204.28016903703,171461.89758267644,174164.06102613267,172684.6595051041
2014-04-17,168330.87002273425,171568.22735465286,174239.38731395607,172800.24625609716
2014-04-21,168625.64686300416,171866.00663360604,174555.34173520136,173062.22865175534
2014-04-22,169593.6647998519,172868.77339128568,175587.29187879994,174080.20865323793
2014-04-23,169970.44866050227,173266.46477422153,175986.96858080188,174507.37402697452
2014-04-24,170588.5433068701,173906.01881395633,176645.9538207048,175152.73867667853
2014-04-25,169109.05750467893,172398.04604094953,175122.99306551786,173643.49505285016
2014-04-28,167338.11849598621,170578.0959390363,173254.5299568846,171793.00598678194
2014-04-29,169117.85154781456,172382.74845748857,175081.85171490855,173605.61916564967
2014-04-30,169737.88484356992,173021.26611838298,175729.8787118138,174247.347073989
2014-05-01,170067.65183279637,173391.3591002245,176121.2479518408,174651.07052761555
2014-05-02,170449.40525184933,173800.92618462082,176566.46571003835,175088.79326282177
2014-05-05,171589.28724540427,174944.28566312743,177717.89905634525,176224.35926065248
2014-05-06,170978.4354768687,174331.4452186699,177107.14637928092,175626.254454113
2014-05-07,170126.72129153903,173444.13423671518,176185.38103837782,174711.6478235091
2014-05-08,169975.92820627676,173267.18749354704,175983.64402721726,174525.0169681319
2014-05-09,169754.17096436556,173030.53283158064,175742.02150438138,174251.15104961907
2014-05-12,171101.71726885476,174397.9561526251,177115.9674792418,175623.29656239113
2014-05-13,171637.80638531147,174965.13314615446,177707.3220301894,176212.15487715602
2014-05-14,171108.39119492538,174447.3550554945,177205.2758500399,175720.60704569516
2014-05-15,169254.01462362063,172575.92307380278,175325.37328901901,173858.08427932792
2014-05-16,168830.0724529635,172140.68417557448,174873.14384427064,173414.0977803399
2014-05-19,169700.8037790433,173002.061257602,175729.43492410134,174272.76974617614
2014-05-20,168568.32672850374,171844.59114229502,174560.44831915843,173096.695714961
2014-05-21,170069.52357995883,173355.35717436322,176079.10625572692,174592.95316077137
2014-05-22,170312.0392462534,173600.98630157596,176325.4993086514,174831.8500545273
