date,value
2014-08-20,501676.0691211466
2014-08-21,503635.0718051976
2014-08-22,505692.1173268458
2014-08-25,510697.87185071124
2014-08-26,508450.1408630495
2014-08-27,511077.0310468775
2014-08-28,511009.8150729831
2014-08-29,511037.2594103059
2014-09-02,512516.4225802852
2014-09-03,511122.3495936444
2014-09-04,509271.08665896155
2014-09-05,510482.6875801821
2014-09-08,511616.84954416397
2014-09-09,508277.0156084125
2014-09-10,511518.64862617233
2014-09-11,510333.8996322993
2014-09-12,508510.5434175443
2014-09-15,507498.27242162405
2014-09-16,512480.5835123904
2014-09-17,512418.7059017764
2014-09-18,516471.54542534275
2014-09-19,516140.3702713832
2014-09-22,511177.71056458546
2014-09-23,510226.31125743553
2014-09-24,511489.65289208095
2014-09-25,504302.5765595258
2014-09-26,506788.13821342355
2014-09-29,506397.1152796607
2014-09-30,505470.8264820402
2014-10-01,500460.2064493385
2014-10-02,499158.0899751887
2014-10-03,504384.1735846523
2014-10-06,503844.17657968466
2014-10-07,499779.0080672528
2014-10-08,505828.6632897699
2014-10-09,501192.03265032254
2014-10-10,497316.3503773483
2014-10-13,493723.7039238813
2014-10-14,498632.74038786325
2014-10-15,496659.0664391025
2014-10-16,496859.2716157221
2014-10-17,502475.0048734606
2014-10-20,505433.99432213977
2014-10-21,504340.0980628628
2014-10-22,503016.1233345299
2014-10-23,504850.71199437394
2014-10-24,509125.11319701193
2014-10-27,510234.9567069263
2014-10-28,511571.041163323
2014-10-29,506188.18245625956
2014-10-30,510280.3011166153
2014-10-31,509063.75659784797
2014-11-03,506607.0158098651
2014-11-04,507266.75801671745
2014-11-05,504149.46316907136
2014-11-06,506257.58652403293
2014-11-07,506428.7553347349
2014-11-10,507415.17861377355
2014-11-11,508706.4390441543
2014-11-12,509190.0224315215
2014-11-13,508924.0900905218
2014-11-14,506799.35459986597
2014-11-17,506519.3812279972
2014-11-18,505343.3278209389
2014-11-19,505589.37734024005
2014-11-20,506764.0510009159
2014-11-21,508190.07901244244
2014-11-24,508779.5192020458
2014-11-25,508306.15283505025
2014-11-26,509909.2398140751
2014-11-28,512717.8864657224
2014-12-01,510902.1805108402
2014-12-02,513024.31466659915
2014-12-03,513608.31830591406
2014-12-04,514024.262919301
2014-12-05,516029.3121915108
2014-12-08,515054.14692072157
2014-12-09,514745.08016089164
2014-12-10,511473.85884374246
2014-12-11,513438.10982757615
2014-12-12,510009.7929862956
2014-12-15,508844.38195908646
2014-12-16,505386.7715909036
2014-12-17,510314.91047836526
2014-12-18,518427.65990064497
2014-12-19,518281.9932105541
2014-12-22,521483.3585793954
2014-12-23,520369.4838521264
2014-12-24,520450.23269685195
2014-12-26,520839.3158120556
2014-12-29,520401.529910111
2014-12-30,519728.44498056656
2014-12-31,518272.5068437527
