date,value,cash,compass_pos,rattle_pos,efa_value,drawdown,leverage,in_protection,risk_on
2006-04-20,154669.4623927208,6917.815935397613,4,1,47164.976234436035,0.0,1.0,False,False
2006-04-21,154776.68730664812,22929.01455948313,4,2,9788.894886016846,0.0,1.0,False,False
2006-04-24,154601.9854453933,14827.036622816311,5,1,6344.980266571045,-0.001236186263482888,1.0,False,True
2006-04-25,154069.5491587591,14831.753522066028,5,1,12682.44223022461,-0.004604946729456259,1.0,False,True
2006-04-26,154363.84802308684,9423.068081468558,5,5,16763.46775817871,-0.0026821826689128686,1.0,False,True
2006-04-27,154829.44244509755,6626.402490127726,5,5,19591.9454498291,0.0,1.0,False,True
2006-04-28,155406.15908060843,14414.888222356043,5,5,25722.940826416016,0.0,1.0,False,True
2006-05-01,155678.1950467352,23084.78831125122,5,5,9868.713031768799,0.0,1.0,False,True
2006-05-02,156847.98177712882,15235.805128736385,5,5,16507.465171813965,0.0,1.0,False,True
2006-05-03,156434.8151683668,15854.266075660824,5,4,23202.170532226562,-0.0025618643146808305,1.0,False,True
2006-05-04,156354.69785950717,11127.89829520557,5,4,28111.47357559204,-0.0031783347952026287,1.0,False,True
2006-05-05,158065.786971771,18052.27528641936,5,5,7691.97961807251,0.0,1.0,False,True
2006-05-08,157596.92843674935,19764.455806903254,5,3,16112.047805786133,-0.0029800244000989474,1.0,False,True
2006-05-09,158271.24685657772,16466.083396850696,5,2,23233.495544433594,0.0,1.0,False,True
2006-05-10,159299.406187392,16665.930655533073,5,2,30281.527633666992,0.0,1.0,False,True
2006-05-11,157402.77253376666,6004.667355665704,5,5,32532.0556640625,-0.011906691427572195,1.0,False,True
2006-05-12,155550.2160265409,19853.42710683499,4,5,40598.347343444824,-0.023442523673300443,1.0,False,False
2006-05-15,154465.4214789709,10169.754349460749,4,5,44570.55880737305,-0.03023863469267762,1.0,False,False
2006-05-16,154363.07895241998,12788.941212633457,4,5,49954.7721862793,-0.03092318209864899,1.0,False,False
2006-05-17,150537.26361584527,17613.174507006363,3,5,55872.793674468994,-0.05490488508792919,1.0,False,False
2006-05-18,148748.97957459,12357.487409049249,3,5,60963.07347488403,-0.0662575370916098,1.0,False,False
2006-05-19,149327.00973281485,8652.675592094587,3,5,64977.04273223877,-0.06262117512831648,1.0,False,False
2006-05-22,147317.23345466453,29767.8512502461,3,5,12709.987403869629,-0.07515473039518616,1.0,False,False
2006-05-23,148450.4338082252,13439.024249277805,3,4,18460.332038879395,-0.06788576171919904,1.0,False,False
2006-05-24,148371.17468005125,40472.68355060257,2,3,35785.12858581543,-0.06856747906445863,1.0,False,False
2006-05-25,150302.41082149412,17012.125561095025,3,3,43542.74713897705,-0.05652782623223068,1.0,False,False
2006-05-26,151126.67298892012,15920.667859141478,3,2,50679.67192840576,-0.051277302455075655,1.0,False,False
2006-05-30,149103.0249776927,27352.829242941967,2,1,61612.56381225586,-0.06399787680617407,1.0,False,False
2006-05-31,150198.10042083272,20818.996391252185,2,1,70981.4977722168,-0.05699686210944846,1.0,False,False
2006-06-01,151376.02262316603,38755.79437377586,3,1,16586.887802124023,-0.0496834450143464,0.9890147159384413,False,False
2006-06-02,151696.62525714008,27155.79206465427,3,1,28357.164211273193,-0.04778451171152191,0.9921552769754948,False,False
2006-06-05,149125.70936395158,38173.716977852964,2,1,44092.23684310913,-0.06376000415100375,0.9735151441278437,False,False
2006-06-06,148448.65746447936,26748.545088500265,2,1,54990.84697723389,-0.06817270669456788,0.9736764994728139,False,False
2006-06-07,146892.03493833187,17089.156489361852,2,2,61532.91931915283,-0.0777481690272796,0.9714566725892447,False,False
2006-06-08,145866.5740379652,9571.82938024253,2,3,64274.91310119629,-0.08434001514426245,0.9718082102887344,False,False
2006-06-09,145711.06038386124,6716.805916661175,2,3,67059.56411743164,-0.08531594866453839,0.9981587487568149,False,False
2006-06-12,143648.98000848724,12712.810919603176,2,2,71912.20160293579,-0.09819210991783046,1.0,False,False
2006-06-13,140427.23719060217,82378.50997475302,2,2,0.0,-0.11848964541295007,0.9075517729352497,True,False
2006-06-14,140672.42377570382,46773.44927469465,2,2,0.0,-0.11675300959620152,0.9162349520189924,True,False
2006-06-15,142918.83148911042,24380.674516722196,3,0,10443.893028259277,-0.10284228521546802,0.91702961383999,True,False
2006-06-16,142583.01717947918,33396.95912866382,2,0,24644.20246887207,-0.10495286358079238,0.911103051283339,True,False
2006-06-19,141701.2188359789,23404.672826877337,2,0,34520.866149902344,-0.11052260114580524,0.9132228586327026,True,False
2006-06-20,141789.27276175047,16416.257176482395,2,0,41722.14768600464,-0.10995518344831952,0.9197147070027021,True,False
2006-06-21,142669.6278943198,20123.334647236617,3,0,50880.52029418945,-0.1040806430944317,0.9192325263058654,True,False
2006-06-22,141865.07075448398,28286.617922012592,2,0,62693.45082092285,-0.1093805985442078,0.9301927231980583,True,False
2006-06-23,141710.6326873994,19812.82591532663,2,0,70993.09167480469,-0.1104560078156844,0.9477199609215781,True,False
2006-06-26,141693.21584170804,38362.85639979417,3,0,16431.47563934326,-0.11038155326721738,0.9480922336639132,True,False
2006-06-27,140259.4283579111,21524.109951231043,3,1,25304.350730895996,-0.1195566311361301,0.9022168443193495,True,False
2006-06-28,141511.6601387306,18021.55251789496,3,1,33279.988246917725,-0.111574083346011,0.942129583269945,True,False
2006-06-29,144554.6308526157,18261.98092432836,3,0,42301.36867523193,-0.09256259608679766,0.9709003230858705,False,False
2006-06-30,144935.46745199128,10257.130262896266,3,1,47195.132247924805,-0.09018602945822347,0.9724759199339453,False,False
2006-07-03,145723.18469036702,20240.997017951795,3,1,56066.07204437256,-0.08498234027857639,1.0,False,False
2006-07-05,143976.7803449583,14186.390435241363,3,1,61059.15427017212,-0.09621830737927511,1.0,False,False
2006-07-06,144796.88289286225,17145.727487930464,3,1,69021.94250106812,-0.0908861680805993,1.0,False,False
2006-07-07,144431.3087857125,12028.45302350209,3,1,73825.41138839722,-0.09336050406992204,1.0,False,False
2006-07-10,144595.99411126005,5434.679890242869,3,3,76731.08722686768,-0.09230573094441105,1.0,False,False
2006-07-11,145071.75954218087,42585.01579746751,3,3,18232.763290405273,-0.08905059930819584,1.0,False,False
2006-07-12,143289.75381589908,24840.502153632086,3,3,28517.9207572937,-0.10053044644672125,0.9973477677663938,True,False
2006-07-13,141293.56213227072,26394.89711719979,2,2,39301.33107757568,-0.11293103119727246,0.9353448440136377,True,False
2006-07-14,140432.803328341,9657.027852778754,3,2,43078.2946472168,-0.11842525681144209,0.9078737159427896,True,False
2006-07-17,140903.53683391583,6772.721353489835,3,2,45360.044860839844,-0.1154951047094926,0.922524476452537,True,False
2006-07-18,141119.42069211652,73335.6169720161,3,2,0.0,-0.11386367342044217,0.9306816328977892,True,False
2006-07-19,142929.72207553705,51381.86141588785,3,2,21970.77989578247,-0.10286856678543119,0.9856571660728441,True,False
2006-07-20,142329.4906354937,32510.938178352415,3,2,35768.38344955444,-0.1065478319067155,0.9672608404664225,True,False
2006-07-21,141725.67144742448,31247.795020633806,2,2,49159.67461395264,-0.11033599408013389,0.9483200295993306,True,False
2006-07-24,144156.8499110757,28142.827366711288,2,1,62083.077575683594,-0.09507595303328013,0.9979508534099756,False,False
2006-07-25,144461.39518934462,19840.761200411194,2,1,70533.40732574463,-0.09301522894322498,0.999589271681215,False,False
2006-07-26,145276.77840063896,31744.95068352543,3,1,13582.294525146484,-0.0879113965955481,1.0,False,False
2006-07-27,146130.74422360776,26835.30755205037,3,1,25133.55241394043,-0.08265643781784926,1.0,False,False
2006-07-28,146853.6828194548,18822.95856373656,3,1,33655.960693359375,-0.07816822273027572,1.0,False,False
2006-07-31,146387.33601194638,13182.523575540767,3,1,39183.74104690552,-0.08108402876662243,1.0,False,False
2006-08-01,145400.53021783306,7421.340394644152,3,2,42040.61388015747,-0.0872616404759099,1.0,False,False
2006-08-02,146523.1137829755,18774.969682595834,3,2,50525.246685028076,-0.08009967953506873,1.0,False,False
2006-08-03,146663.91663837165,23326.742002721556,3,1,60433.98319244385,-0.07926092204483884,1.0,False,False
2006-08-04,146772.1929789379,13085.923889277114,3,2,66068.14345550537,-0.07865906078213533,1.0,False,False
2006-08-07,147040.56575322588,21148.574832778693,5,1,9061.378143310547,-0.07686598617183057,1.0,False,True
2006-08-08,146732.2404375567,30330.776966607,4,0,22028.006057739258,-0.07882823962593978,1.0,False,True
2006-08-09,146480.2647267516,20186.338681857902,4,0,30770.390350341797,-0.08041700618691053,1.0,False,True
2006-08-10,146251.0568805388,18077.914035999325,4,0,38578.15837097168,-0.08190201108861664,1.0,False,True
2006-08-11,145876.4818321075,23686.388310656854,5,0,10106.500045776367,-0.08426928224101309,1.0,False,True
2006-08-14,146351.94004104607,16794.595182429504,5,1,17289.93221282959,-0.08115612514921845,1.0,False,True
2006-08-15,147314.0134430356,25599.86940489395,4,1,28620.4716796875,-0.07524548861465667,1.0,False,True
2006-08-16,147262.7417245376,21433.191666118648,4,0,38056.69577026367,-0.0754061751800079,1.0,False,True
2006-08-17,147477.85255528305,16341.798533293819,4,0,44884.75651550293,-0.07421123536010554,1.0,False,True
2006-08-18,148302.4720208322,9899.389579548411,5,0,49284.95708465576,-0.06901579671865486,1.0,False,True
2006-08-21,148162.49103466264,26242.416967644327,4,0,60346.09912490845,-0.06989964142785178,1.0,False,True
2006-08-22,148196.75895096856,18394.396492685493,4,0,68030.04072189331,-0.06973511544188905,1.0,False,True
2006-08-23,147694.91724074565,16484.26328830281,4,0,74830.60824584961,-0.07271912063792335,1.0,False,True
2006-08-24,147947.15341362503,13520.992855429231,4,0,80378.34210205078,-0.0712624425680119,1.0,False,True
2006-08-25,147982.04446104806,9822.368363196709,4,0,84514.21179199219,-0.07102038245963521,1.0,False,True
2006-08-28,148255.23534645082,6878.792765950586,4,0,87814.35871124268,-0.0693447979902226,1.0,False,True
2006-08-29,148816.49294259096,40095.22540717213,5,0,17140.469512939453,-0.06578336878857384,1.0,False,True
2006-08-30,148909.8108390291,23428.282738033828,5,0,27176.665477752686,-0.06511717844480755,1.0,False,True
2006-08-31,148947.56616616208,15196.244583565152,5,0,33679.51904296875,-0.06499314713729892,1.0,False,True
2006-09-01,149467.8890577029,10068.71381065525,5,0,38207.57264328003,-0.06169440496521533,1.0,False,True
2006-09-05,149290.74547397124,7063.627058619235,5,0,41416.8310546875,-0.06284432726574596,1.0,False,True
2006-09-06,147974.89695480434,15260.741520656211,5,1,47233.48304748535,-0.07099923349508304,1.0,False,True
2006-09-07,147305.20072659265,15791.13065874852,5,1,53431.904525756836,-0.07515722901059617,1.0,False,True
2006-09-08,147218.94311540938,12749.028435911721,5,1,58885.22836303711,-0.07583387493023429,1.0,False,True
2006-09-11,146868.7968121749,6108.4532938853445,5,3,61104.76039123535,-0.07799262144117197,1.0,False,True
2006-09-12,147831.0312631752,3443.636280610637,5,4,63257.44939041138,-0.07199840236107538,1.0,False,True
2006-09-13,147415.43627931434,28602.96284163864,5,5,12211.197002410889,-0.07443297996980117,1.0,False,True
2006-09-14,146641.98912266985,20360.225844233635,5,4,20924.535522460938,-0.07933417858301192,1.0,False,True
2006-09-15,146494.69826393726,13639.709323676354,5,4,26703.575134277344,-0.08038816012601745,1.0,False,True
2006-09-18,147138.0762249412,9560.541135884325,5,4,30912.522735595703,-0.07630589162364616,1.0,False,True
2006-09-19,146650.80158038542,10752.198764180459,5,4,35201.88452911377,-0.07937365422538165,1.0,False,True
2006-09-20,148819.41053482087,20147.05023379654,5,3,44153.898124694824,-0.06565116299924524,1.0,False,True
2006-09-21,148977.266994552,17724.890350918045,5,2,51841.30546569824,-0.06468185426103475,1.0,False,True
2006-09-22,148531.3521665886,11561.735522071009,5,0,56529.69543457031,-0.0675323296795382,1.0,False,True
2006-09-25,149393.63634305738,22500.057518243804,5,2,9591.715404510498,-0.06210204964317438,1.0,False,True
2006-09-26,150574.12553430456,17419.96497213069,5,2,17059.325225830078,-0.054758579992355505,1.0,False,True
2006-09-27,151219.34743332592,19728.698308971514,5,1,25601.941375732422,-0.050612812416977605,1.0,False,True
2006-09-28,151563.02475343578,15630.140800511937,5,1,32318.75765991211,-0.04850724427983287,1.0,False,True
2006-09-29,151212.49479345232,13352.346591759248,5,1,37935.86238861084,-0.05072925148831848,1.0,False,True
2006-10-02,150767.9115307998,19860.761565690922,5,1,46504.468967437744,-0.05347006407259852,1.0,False,True
2006-10-03,151471.83331125724,13928.751853491987,5,1,52481.891525268555,-0.0491660348886366,1.0,False,True
2006-10-04,152929.33819985797,13744.616305791333,5,1,58823.96452331543,-0.03992252161912097,1.0,False,True
2006-10-05,152665.68825353647,36838.44743144272,5,1,15783.652118682861,-0.04160098894472135,1.0,False,True
2006-10-06,152538.97464655005,20150.437142853014,5,0,24241.84814453125,-0.042407461151265015,1.0,False,True
2006-10-09,152168.83620643208,13358.871855076155,5,1,29983.400188446045,-0.04468521229540237,1.0,False,True
2006-10-10,152635.9239393213,9377.023476826686,5,1,34003.36474609375,-0.04184955628985449,1.0,False,True
2006-10-11,152223.68192337902,23500.297204400573,5,1,10049.4282913208,-0.04433385813512432,1.0,False,True
2006-10-12,153552.74317461986,24558.681491601434,5,1,20658.943675994873,-0.03605810109155349,1.0,False,True
2006-10-13,154012.96343289485,17068.488869400517,5,1,27989.966457366943,-0.03310272254445477,1.0,False,True
2006-10-16,153897.07717256754,13761.211100068362,5,1,33991.91743469238,-0.033912488541214425,1.0,False,True
2006-10-17,153401.9938942528,9666.069468028189,5,1,37879.16706466675,-0.03704112061384781,1.0,False,True
2006-10-18,154202.55857963374,13740.531740423274,5,1,43847.10794830322,-0.031932949119673454,1.0,False,True
2006-10-19,154046.52831666658,13943.471584962412,5,1,50134.669189453125,-0.03292957871895119,1.0,False,True
2006-10-20,154663.67889727364,11367.03935002482,5,2,55144.024921417236,-0.02900757382485161,1.0,False,True
