symbol,entry_date,exit_date,entry_price,exit_price,return,pnl,exit_reason,days_held
ORCL,2000-02-15,2000-02-28,24.548137533187866,27.420466029167176,0.11680431935428194,549.736455424237,hold_expired,8
MSI,2000-02-16,2000-02-29,124.69331983566283,144.89133950042725,0.161941471214155,2254.100860259789,hold_expired,8
AMAT,2000-02-18,2000-03-02,32.16585898017883,32.633680337905886,0.014388590026843453,139.99292162855676,hold_expired,8
ORCL,2000-02-28,2000-03-02,27.4479002122879,27.37052610683441,-0.0030011077283286286,-10.82609778342753,trailing_stop,3
VRSN,2000-02-22,2000-03-03,187.64510623168945,208.3094741897583,0.11009809087459113,1903.6931500882529,hold_expired,8
DIS,2000-02-23,2000-03-06,25.809033016204832,27.199896132469178,0.05369682449529191,772.5789345093292,hold_expired,8
CMVT,2000-02-25,2000-03-07,51.74565894126892,60.434569387435914,0.16781911031460994,2088.4347246789293,trailing_stop,7
VIAV,2000-02-28,2000-03-08,575.9420018920898,620.8498201904297,0.07796413206681355,281.24525800526544,trailing_stop,7
CSCO,2000-02-28,2000-03-09,42.261438457489014,45.048631408691406,0.06583289761897276,237.4834399517859,hold_expired,8
QCOM,2000-02-29,2000-03-10,44.138723218917846,42.140452589035036,-0.04538578562744219,-726.7810398907487,hold_expired,8
ORCL,2000-03-02,2000-03-13,27.397910325050354,31.46612590312958,0.1483038498145664,1403.3054066240613,trailing_stop,7
AMAT,2000-03-02,2000-03-14,32.66633034324646,32.3144735660553,-0.010924299529253273,-103.36972784017426,hold_expired,8
CIEN,2000-03-06,2000-03-14,616.964578125,468.76550000000003,-0.24021488976790673,-3634.899243017208,hard_stop,6
VRSN,2000-03-03,2000-03-15,208.51788787078857,163.25259190368652,-0.2171050955357581,-3280.1313539201574,hard_stop,8
CMVT,2000-03-07,2000-03-15,60.49503418922424,47.61288132667542,-0.21302827637453192,-3173.0634335714535,hard_stop,6
VIAV,2000-03-08,2000-03-20,621.4709805908203,552.0560482482911,-0.11170261285013354,-1172.2850228510633,hold_expired,8
MSI,2000-03-09,2000-03-21,138.29050046539305,133.97954653930665,-0.03120933044252348,-244.57639479120138,hold_expired,8
CSCO,2000-03-10,2000-03-22,44.14287186813354,46.68566801071167,0.05749050832395326,621.9297844519452,hold_expired,8
ORCL,2000-03-13,2000-03-23,31.497607769966123,34.71262691688538,0.10191310941334723,1104.3614845651075,hold_expired,8
AMAT,2000-03-14,2000-03-24,32.346804204940796,38.619207653045656,0.19375649626455368,847.9379392871556,hold_expired,8
INTC,2000-03-14,2000-03-24,33.506887893676755,39.49007937240601,0.1784167929202827,780.8066859161327,hold_expired,8
VRSN,2000-03-15,2000-03-27,163.41592616271973,158.64213583374024,-0.029243112597367376,-198.51460363356637,hold_expired,8
HPQ,2000-03-15,2000-03-27,13.290341839313506,14.72103793668747,0.10727309459841605,728.2150894110958,hold_expired,8
CIEN,2000-03-24,2000-03-29,568.59665625,454.11657812500005,-0.201346731231327,-766.3162369997821,hard_stop,3
A,2000-03-20,2000-03-30,68.0255424041748,62.730002365112306,-0.0779198496877725,-479.42143657135927,hold_expired,8
VIAV,2000-03-21,2000-03-31,578.2184080810547,548.3605092468262,-0.05164639938277848,-331.82120754001795,hold_expired,8
TXN,2000-03-22,2000-04-03,54.22824956130981,45.88057454299927,-0.15402811423715798,-1091.379297358692,hold_expired,8
CMVT,2000-03-27,2000-04-03,56.920245826721185,45.147314037323,-0.20691990377647035,-817.5856975149544,hard_stop,5
ORCL,2000-03-23,2000-04-04,34.74735690879822,30.342330858230593,-0.12691687779714209,-971.7576184365686,hold_expired,8
AMAT,2000-03-24,2000-04-05,38.657846179962156,37.67011273574829,-0.02567999881815552,-97.73687380044235,hold_expired,8
MSI,2000-03-27,2000-04-06,137.96349378204346,122.01985402297974,-0.11560043401234522,-456.76254313898534,hold_expired,8
INTC,2000-03-29,2000-04-10,37.4864958744049,37.2360418548584,-0.0068145611796412795,-49.87502992312547,hold_expired,8
A,2000-03-30,2000-04-10,62.792763748168944,63.99955464935303,0.01913900311831919,140.035065301015,trailing_stop,7
ORCL,2000-04-04,2000-04-10,30.372688367843626,32.96451993179321,0.08516966073666149,675.7288002259876,trailing_stop,4
AMAT,2000-04-05,2000-04-10,37.70780169296265,37.37633345985413,-0.008923040272891621,-67.92068175137047,trailing_stop,3
VIAV,2000-03-31,2000-04-12,548.9091440734863,438.6315266723633,-0.2009123342029054,-1463.4023134989322,hard_stop,8
CSCO,2000-04-03,2000-04-13,47.21789493942261,39.531238439559935,-0.1628970649735773,-635.8754539751483,hold_expired,8
AAPL,2000-04-03,2000-04-13,0.999110040307045,0.8521148780882359,-0.1521305522784038,-593.847924818112,hold_expired,8
AMAT,2000-04-10,2000-04-14,37.41372849082946,29.03785341835022,-0.22400534270551226,-586.669947033599,hard_stop,4
ORCL,2000-04-10,2000-04-14,32.997500942230225,24.973118156433106,-0.24333305724740836,-637.2892274919292,hard_stop,4
A,2000-04-10,2000-04-14,64.0635862197876,49.39990545845032,-0.2289706466168217,-599.674076968496,hard_stop,4
SLB,2000-04-06,2000-04-18,22.61445098876953,22.25297469711304,-0.016205402989375464,-122.52357444727363,hold_expired,8
ORCL,2000-04-14,2000-04-19,24.99810376739502,29.792923082351685,0.19160730587909705,554.2440159930849,trailing_stop,3
AMAT,2000-04-14,2000-04-19,29.066905797958373,33.08282317733765,0.13798914157767012,399.1479116130593,trailing_stop,3
INTC,2000-04-10,2000-04-20,37.27329652404785,32.76345245552063,-0.12112811287336368,-317.23450300521506,hold_expired,8
CSCO,2000-04-13,2000-04-20,39.57078945350647,42.11815539360047,0.06424855240962879,312.44118622295076,trailing_stop,5
MDT,2000-04-12,2000-04-25,33.56745740890503,32.874873615264896,-0.020781549973906334,-210.4494684959973,hold_expired,8
HPQ,2000-04-13,2000-04-26,13.299365246772766,14.154607960224153,0.06393107472987915,310.8972899149396,hold_expired,8
DIS,2000-04-14,2000-04-27,29.401499891281127,31.449877698898316,0.06949910090209864,201.03336151593984,hold_expired,8
AAPL,2000-04-18,2000-05-01,0.9508648184537887,0.9307284699678422,-0.026435249257429627,-182.8275934780678,hold_expired,8
ORCL,2000-04-19,2000-05-02,29.822730909347534,31.09153835773468,0.04237732125299844,148.0487676222018,hold_expired,8
AMAT,2000-04-19,2000-05-02,33.11592255020141,34.75503276634217,0.04934515152532928,172.39147391693396,trailing_stop,8
CSCO,2000-04-20,2000-05-03,42.160294618606564,42.724465246200566,0.013262967743760122,47.076883143101895,trailing_stop,8
INTC,2000-04-20,2000-05-03,32.79623229789734,33.81898140335083,0.031032500813172468,110.14981282053228,trailing_stop,8
MDT,2000-04-25,2000-05-05,32.90776493453979,34.69693728637696,0.05421736649043915,409.70804685530806,hold_expired,8
HPQ,2000-04-26,2000-05-08,14.168769649028777,13.66369505405426,-0.03599992148997074,-264.8770711616107,hold_expired,8
TXN,2000-04-27,2000-05-09,48.606192501068115,43.02069995880127,-0.11501605566294852,-661.8523555293897,hold_expired,8
AAPL,2000-05-01,2000-05-10,0.9316596640348433,0.7435536086559296,-0.2072710269999322,-1219.4592333041244,hard_stop,7
ORCL,2000-05-02,2000-05-12,31.122645449638366,29.64309568977356,-0.0476999862452906,-214.12299329152745,hold_expired,8
AMAT,2000-05-02,2000-05-12,34.78980518531799,30.52930626296997,-0.12260772659193114,-550.3803142317565,hold_expired,8
INTC,2000-05-03,2000-05-15,33.852817302703855,33.5526961555481,-0.009013168517923808,-35.43988789017702,hold_expired,8
CSCO,2000-05-03,2000-05-15,42.76721108436584,38.80367424201965,-0.09279391247929518,-364.8667889230427,hold_expired,8
MU,2000-05-05,2000-05-17,59.05918173408508,63.87618801879883,0.08147769988381968,1117.760837182258,hold_expired,8
HPQ,2000-05-08,2000-05-18,13.677365584373474,13.260895722866058,-0.030815134603768238,-374.8176572394317,hold_expired,8
MDT,2000-05-09,2000-05-19,33.761497404098506,32.797321468353275,-0.02870654474074297,-407.8377898256079,hold_expired,8
GE,2000-05-10,2000-05-22,131.69989601898192,129.94398293304445,-0.013370649022256358,-143.17804474410076,hold_expired,8
ORCL,2000-05-12,2000-05-24,29.67275361442566,25.672360950469972,-0.13498553979865324,-935.1544841885701,hold_expired,8
PFE,2000-05-12,2000-05-24,15.569490258693694,15.971255563259126,0.02548351281724755,176.5449937783907,hold_expired,8
INTC,2000-05-15,2000-05-25,33.58626563644409,32.71831283569336,-0.02599136236817877,-70.70677451712223,hold_expired,8
AMAT,2000-05-15,2000-05-25,32.21109719467163,27.727206884384156,-0.13935850378390796,-379.1101891663847,hold_expired,8
MU,2000-05-17,2000-05-30,63.94009616088867,67.0456153907776,0.04849100042150819,738.9233352401681,hold_expired,8
UPS,2000-05-18,2000-05-31,29.656113218307492,28.635135108947754,-0.034595838699670714,-479.5288466325348,hold_expired,8
MDT,2000-05-19,2000-06-01,32.83013519668579,31.32416048336029,-0.04602401739356924,-636.8780743638303,hold_expired,8
SLB,2000-05-22,2000-06-02,22.181018285751342,21.01043221664429,-0.05299964383791281,-645.5308523398692,hold_expired,8
PFE,2000-05-24,2000-06-06,15.987234808444976,15.67799768638611,-0.01965550176900357,-45.169008541781885,hold_expired,8
GE,2000-05-24,2000-06-06,132.02500966644286,133.03005509185792,0.007574666557053441,17.406840203705528,hold_expired,8
MU,2000-05-30,2000-06-06,67.11269454574584,75.15204903793335,0.11971437813022212,750.5554121182205,trailing_stop,5
ORCL,2000-05-25,2000-06-07,26.57297413730621,31.965599475860596,0.20274830023601365,471.74222336771317,hold_expired,8
JCI,2000-05-25,2000-06-07,45.75149056434631,48.283387123107914,0.05523091220837267,128.5078754962438,hold_expired,8
UPS,2000-05-31,2000-06-12,28.66378456878662,28.381054601669312,-0.01003810108978532,-73.12376131644976,hold_expired,8
MDT,2000-06-01,2000-06-13,31.35550031375885,30.490654105186465,-0.027741423350553084,-225.52430876102466,hold_expired,8
SLB,2000-06-02,2000-06-14,21.031453159332273,22.426382288932803,0.06608811664465412,569.4578222295955,hold_expired,8
PFE,2000-06-06,2000-06-16,15.693683526992796,17.302187092781068,0.10217509248420108,308.0350146027654,hold_expired,8
MU,2000-06-06,2000-06-16,75.22723868179321,75.45679008483887,0.0029849746844424372,8.999029980357356,hold_expired,8
GE,2000-06-06,2000-06-16,133.16315169525146,132.86769124603273,-0.002256333267827253,-6.802339339319344,hold_expired,8
ORCL,2000-06-07,2000-06-19,31.99758106613159,34.36299789428711,0.07376860217267943,313.7506322321453,hold_expired,8
MRK,2000-06-07,2000-06-19,26.524068165779113,27.08483375835419,0.020953256080532775,89.11782450751046,hold_expired,8
UPS,2000-06-12,2000-06-22,28.409449853897094,30.09975925731659,0.05932214147358132,1386.811514943902,hold_expired,8
INTC,2000-06-13,2000-06-23,37.38914574050903,38.16841387557984,0.02070836655227274,355.99341978794695,hold_expired,8
JNJ,2000-06-14,2000-06-26,22.84223740196228,24.281378932952883,0.06278463469902483,878.4287067218413,hold_expired,8
AXP,2000-06-16,2000-06-28,31.805703177452084,32.85361731147766,0.03279016119237786,116.97288244803386,trailing_stop,8
MU,2000-06-16,2000-06-28,75.53228462219238,85.39173101806641,0.1304666798464436,465.4159372845895,hold_expired,8
C,2000-06-16,2000-06-28,245.9016827316284,251.5338991394043,0.022884009353922635,81.63450372785385,hold_expired,8
PFE,2000-06-19,2000-06-29,16.890469594001768,16.68748910236359,-0.012313481900588385,-92.18809915799936,hold_expired,8
ORCL,2000-06-19,2000-06-29,34.39737808227539,32.315205621719365,-0.06067824284640816,-454.28351732019416,hold_expired,8
LLY,2000-06-28,2000-06-29,43.65206414794922,50.820501415252686,0.16410305920527715,1069.825500410761,rsi_overbought,1
UPS,2000-06-22,2000-07-05,30.129874073982236,29.1731636133194,-0.03191883438680859,-489.8059022346525,hold_expired,8
MRK,2000-06-23,2000-07-06,27.323559050559997,28.329841207504273,0.036645378264650176,594.67077272988,hold_expired,8
CIEN,2000-06-26,2000-07-07,550.4313281249999,601.26171875,0.09233738711445198,1448.4257394772305,hold_expired,8
KO,2000-06-28,2000-07-11,14.610596019744872,13.657863391876221,-0.06555055157054258,-427.3390878620621,hold_expired,8
AXP,2000-06-28,2000-07-11,32.886487363815306,33.40593805885315,0.01564322420167902,101.98176829028186,hold_expired,8
LLY,2000-06-29,2000-07-12,50.87134733963013,49.88285249328614,-0.019529556386843148,-144.84625156915186,hold_expired,8
PFE,2000-06-29,2000-07-12,16.704184939384458,17.31347867012024,0.036176187759451986,268.3105078899066,hold_expired,8
ORCL,2000-06-29,2000-07-12,32.34753699302673,29.842870630264283,-0.07758446534286254,-575.4262289583397,hold_expired,8
MU,2000-07-05,2000-07-17,81.7554645423889,92.7667419242859,0.13462436356398425,1614.6070225175768,hold_expired,8
XOM,2000-07-06,2000-07-18,17.311920066833494,17.29461679840088,-0.0012883185889554865,-17.94228378638217,hold_expired,8
CIEN,2000-07-07,2000-07-19,601.86328125,532.827203125,-0.11471222830143374,-1744.8797270609273,hold_expired,8
JNJ,2000-07-11,2000-07-21,25.498680087089536,23.455048225402834,-0.08034266301979934,-478.8451435644637,hold_expired,8
MRK,2000-07-11,2000-07-21,28.099528201103208,23.96055553817749,-0.14747481286048858,-878.9551563522401,hold_expired,8
LLY,2000-07-12,2000-07-24,49.93276029968261,50.57825962066651,0.012827236410320497,125.08050037358268,hold_expired,8
PFE,2000-07-12,2000-07-24,17.33080080986023,17.166836863517762,-0.009749344429966313,-95.06746742684528,hold_expired,8
KO,2000-07-12,2000-07-24,13.65632464313507,14.402290606021882,0.054258080578019216,529.0795032473595,hold_expired,8
AMGN,2000-07-17,2000-07-27,48.97811680412292,46.30945240402222,-0.0545889587954847,-650.4459925683987,hold_expired,8
CIEN,2000-07-19,2000-07-27,533.360296875,526.9239062500001,-0.012076996849485348,-157.20793721028556,trailing_stop,6
MU,2000-07-18,2000-07-28,90.7851770324707,76.98055632400514,-0.15211316604610842,-1934.0383519069967,hold_expired,8
JNJ,2000-07-21,2000-08-02,23.47851500701904,24.535634828567506,0.04481202585572075,380.7244544914465,hold_expired,8
VIAV,2000-07-21,2000-08-02,613.787941772461,512.2579640808106,-0.1654235457908209,-1405.4439188718559,hold_expired,8
LLY,2000-07-24,2000-08-03,50.62886318206787,53.94598638343811,0.06541966367009713,556.5075077955161,hold_expired,8
KO,2000-07-24,2000-08-03,14.416700101375579,15.313827636241914,0.06188153520521749,526.4095992495485,hold_expired,8
PFE,2000-07-24,2000-08-03,17.184012288093566,16.151717769622802,-0.06036393020909806,-513.4997411605884,hold_expired,8
AMGN,2000-07-27,2000-08-08,46.355785022735596,46.98551343536377,0.013476816589812292,125.3359653184102,hold_expired,8
CIEN,2000-07-27,2000-08-08,527.4510937499999,520.146046875,-0.013859193698941692,-128.89211700816648,hold_expired,8
MU,2000-07-28,2000-08-09,77.05757538986205,79.7233401298523,0.034529567359581244,465.77094596095185,hold_expired,8
INTC,2000-08-02,2000-08-14,36.003057992935176,38.03840536499024,0.05639374778813166,471.4336253428419,hold_expired,8
JNJ,2000-08-02,2000-08-14,24.560182737350463,24.74221559906006,0.007208124776709036,60.2576088429906,hold_expired,8
KO,2000-08-03,2000-08-15,15.329149124622344,15.070747981071474,-0.017183024407257125,-119.87756830778372,hold_expired,8
PFE,2000-08-03,2000-08-15,16.16787756729126,15.15915609407425,-0.06269972474728773,-437.42535412437473,hold_expired,8
MS,2000-08-03,2000-08-15,45.83526885223388,49.50866910362244,0.0800344438518499,558.361222240569,hold_expired,8
AMGN,2000-08-08,2000-08-18,47.032522453308104,44.534827465057376,-0.053212008578432037,-498.7800572273983,hold_expired,8
SCHW,2000-08-08,2000-08-18,27.714518669128417,26.964160863876344,-0.027254949446171538,-255.47288305146438,hold_expired,8
MU,2000-08-09,2000-08-21,79.80310335159301,86.30600753784181,0.08142420423953461,1253.5523799421553,hold_expired,8
AIG,2000-08-14,2000-08-24,1034.825381652832,998.4227800903321,-0.035182362365667255,-372.2191246379126,hold_expired,8
CIEN,2000-08-14,2000-08-24,573.192703125,703.366890625,0.22709498357241498,2402.598640660732,hold_expired,8
KO,2000-08-15,2000-08-25,15.085826268196104,13.61229483318329,-0.09800798502696868,-699.1610676473616,hold_expired,8
MS,2000-08-15,2000-08-25,49.55820253944397,49.386728456497195,-0.0035609459969076778,-25.402775134571854,hold_expired,8
C,2000-08-15,2000-08-25,290.7933647918701,298.3609377746582,0.026006690311523806,185.52432599421294,hold_expired,8
SCHW,2000-08-18,2000-08-30,26.991138513565062,27.0093195476532,0.0004883467246671543,4.932136013801736,hold_expired,8
ORCL,2000-08-18,2000-08-30,32.52254358100891,35.26203469276428,0.08407986616865167,849.1780839703232,hold_expired,8
MU,2000-08-21,2000-08-31,86.39235671997069,79.47953509140015,-0.0800744636587903,-1063.2882087448488,hold_expired,8
AIG,2000-08-24,2000-09-06,999.4217023315429,1034.972245239258,0.035566110706612836,493.8788769611568,hold_expired,8
AXP,2000-08-24,2000-09-06,34.94700731277466,37.07478753089905,0.06074283268737647,710.4179975546646,hold_expired,8
MS,2000-08-25,2000-09-07,49.43613989067077,51.21586866569519,0.035899420524120054,270.4146399380065,hold_expired,8
C,2000-08-25,2000-09-07,298.6594479675293,286.8194091796875,-0.03966068667323584,-298.7466134510828,hold_expired,8
KO,2000-08-25,2000-09-07,13.625913937568663,13.126136476039887,-0.037045402153688185,-279.04681854175374,hold_expired,8
MU,2000-08-31,2000-09-11,79.55905438613891,63.26668686103821,-0.20484616931218944,-2231.579393822907,hard_stop,6
SCHW,2000-08-30,2000-09-12,27.036342378616332,27.09966169834137,0.002157071356337214,25.549857961248165,hold_expired,8
JNJ,2000-08-30,2000-09-12,23.30087687015533,24.648733615875244,0.057631167839863384,576.9654024458032,hold_expired,8
CIEN,2000-09-06,2000-09-18,729.8960156249999,724.1377500000001,-0.007896009159694897,-52.29223385840879,hold_expired,8
INTC,2000-09-06,2000-09-18,37.37430296516418,31.71642031002045,-0.15151808076319148,-1003.4460133975117,rsi_oversold,8
C,2000-09-07,2000-09-19,287.1063720703125,284.2000225067139,-0.010140316784350643,-85.63019445089418,hold_expired,8
MS,2000-09-07,2000-09-19,51.26711015510559,47.5576111240387,-0.07245384067541343,-611.8385251360822,hold_expired,8
AIG,2000-09-07,2000-09-19,1024.9394597167968,1062.9845992431642,0.037114523365973574,313.4146516690002,hold_expired,8
ORCL,2000-09-11,2000-09-21,33.37245944595337,31.541037693023682,-0.055028061563870266,-782.2391738001119,hold_expired,8
SCHW,2000-09-12,2000-09-21,27.126774916648863,21.67972363948822,-0.20098413076795524,-2290.018286452682,hard_stop,7
JCI,2000-09-12,2000-09-22,55.062490631103515,51.60882623291016,-0.06281343903175413,-715.6979183783,hold_expired,8
CIEN,2000-09-18,2000-09-28,724.8622499999999,909.5450000000001,0.2547763385388054,1671.5306771518715,hold_expired,8
MCK,2000-09-18,2000-09-28,22.877787165641784,25.233491673469544,0.10275051913054266,674.1232164847313,hold_expired,8
MS,2000-09-19,2000-09-29,47.60519252586364,44.60047608184815,-0.06322244033317018,-274.6929835797875,hold_expired,8
C,2000-09-19,2000-09-29,284.48436470031737,283.217786819458,-0.00446976367997893,-19.420520857462073,hold_expired,8
AIG,2000-09-19,2000-09-29,1064.0481156005858,1128.5917938842774,0.060653909665789665,263.53306395756505,hold_expired,8
ORCL,2000-09-21,2000-10-03,31.572594509124755,27.770100770950318,-0.12059489558496808,-1354.2762581135294,hold_expired,8
SLB,2000-09-21,2000-10-03,24.411136693954468,25.616480701446534,0.04917198336730204,552.1995712643673,hold_expired,8
AMGN,2000-09-22,2000-10-04,48.76664637565612,43.563004507064825,-0.10680746484940587,-1828.0037617587823,hold_expired,8
MCK,2000-09-28,2000-10-04,25.258737788200378,27.353509625434878,0.0827346106823571,763.8726046218684,rsi_overbought,4
CIEN,2000-09-28,2000-10-10,910.4549999999999,802.3017734375001,-0.11879579612666183,-1096.8185316517443,hold_expired,8
C,2000-09-29,2000-10-11,283.50114628601074,259.31610838317874,-0.08532606735363188,-267.43922271029777,hold_expired,8
MS,2000-09-29,2000-10-11,44.645098869323725,38.006873592376714,-0.1488007742214155,-466.3892832601291,hold_expired,8
AIG,2000-09-29,2000-10-11,1129.7209502563476,1110.1631466064455,-0.017316491869486052,-54.275431521424956,hold_expired,8
BAC,2000-10-03,2000-10-13,14.331125146865844,12.302208779335023,-0.14192300651115516,-1342.251010459339,hold_expired,8
JCI,2000-10-03,2000-10-13,51.547069553375245,51.36963467025757,-0.0035391901944837327,-33.472244786332,hold_expired,8
MCK,2000-10-04,2000-10-16,27.38087681865692,25.233491673469544,-0.07860906571555706,-826.3801283581247,hold_expired,8
AXP,2000-10-04,2000-10-16,37.70213785171509,34.493532569885254,-0.08523668590012448,-896.0531815737644,hold_expired,8
CIEN,2000-10-10,2000-10-18,803.1044765624999,868.0032812500001,0.08080368940945623,1095.4733985505954,trailing_stop,6
AIG,2000-10-11,2000-10-23,1111.2738651123045,1125.6433176879884,0.012926113919031333,47.81809570751151,hold_expired,8
C,2000-10-11,2000-10-23,259.5755542144775,264.22740882873535,0.017901742050864783,66.22463797561713,hold_expired,8
GE,2000-10-11,2000-10-23,148.0416351928711,129.93750119018554,-0.12232460131295278,-452.5203421233893,hold_expired,8
CIEN,2000-10-18,2000-10-24,868.8717187499999,947.1511875000001,0.09008748594396601,807.1871773487569,trailing_stop,4
XOM,2000-10-13,2000-10-25,20.147434023857116,19.390600829124452,-0.03781291423168613,-115.91813467284408,hold_expired,8
SLB,2000-10-13,2000-10-25,24.676262858390807,22.79751925945282,-0.07633828549112928,-234.02035622103793,hold_expired,8
MCK,2000-10-16,2000-10-26,25.258737788200378,22.6480960226059,-0.10355393794920255,-414.70529578299045,hold_expired,8
AXP,2000-10-16,2000-10-26,34.52804335784912,33.68144263267517,-0.02466403080962185,-98.77272071606221,hold_expired,8
CIEN,2000-10-24,2000-10-26,948.0988124999999,720.6395,-0.2399162508180021,-2231.976443191596,hard_stop,2
AIG,2000-10-23,2000-11-02,1126.7695241088866,1135.2265363769532,0.007501101234301596,23.061802920841874,hold_expired,8
GE,2000-10-23,2000-11-02,130.06750369262696,140.2214344100952,0.07802818097787141,239.8941803044465,hold_expired,8
MDT,2000-10-23,2000-11-02,31.728436017036437,34.41578597068787,0.08454088163094957,259.91718949367134,hold_expired,8
XOM,2000-10-25,2000-11-06,19.410001130104064,19.724208508491518,0.015930312230012556,70.12247760477315,hold_expired,8
SLB,2000-10-25,2000-11-06,22.820328183174134,23.47860745429993,0.02862707608243212,126.01143483544273,hold_expired,8
CIEN,2000-10-26,2000-11-06,721.3605,727.6360000000001,0.008692602381195088,27.894313380492065,trailing_stop,7
MCK,2000-10-26,2000-11-07,22.670755448341367,27.14668102359772,0.19721114214495453,632.8449364043984,hold_expired,8
