date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2015-11-03,323230.8400153114,62184.135730564165,5,-0.006338576445240671,1.2970664953168545,False,True,0
2015-11-04,325972.71653366217,62174.02927875771,5,0.0,1.2912761073021708,False,True,0
2015-11-05,329883.5929318926,62162.76737212492,5,0.0,1.3116336096800012,False,True,0
2015-11-06,330147.05391219544,62151.63449041107,5,0.0,1.308462263897081,False,True,0
2015-11-09,327908.76299126167,45087.612136239986,5,-0.006779678614151903,1.2330067407429421,False,True,0
2015-11-10,328379.6469104469,53285.29284600185,5,-0.005353393225246102,1.2712831812599854,False,True,0
2015-11-11,330736.901336242,53274.50147120334,5,0.0,1.2780667714495426,False,True,0
2015-11-12,327770.46477965586,53265.01390256035,5,-0.008969173214724867,1.2544156891726645,False,True,0
2015-11-13,321761.4260600327,53258.93960989914,5,-0.02713781026533966,1.1933748621263394,False,True,0
2015-11-16,324960.92930380366,60793.60492936721,5,-0.017463947957129255,1.0946342323392264,False,True,0
2015-11-17,325239.44936280185,57259.931498984,5,-0.016621828260557987,1.0953150919402823,False,True,0
2015-11-18,330953.95548059256,57263.895763762775,5,0.0,1.03755346136978,False,True,0
2015-11-19,331381.4732782886,57261.84072936188,5,0.0,1.1266772066812911,False,True,0
2015-11-20,334816.20253150817,57257.0652099793,5,0.0,1.1701382006571104,False,True,0
2015-11-23,334945.67716591415,46559.277445573476,5,0.0,1.1729942374521483,False,True,0
2015-11-24,334405.63714409247,51826.04031213294,5,-0.0016123212169541598,1.1758269565680803,False,True,0
2015-11-25,333289.4015226982,51816.955389847266,5,-0.0049449082526763,1.2379478573706177,False,True,0
2015-11-27,334178.5889459706,51807.84138525672,5,-0.002290186953401397,1.2377033715206993,False,True,0
2015-11-30,333261.8154353035,51798.72747693323,5,-0.005027268137503282,1.2384904037587912,False,True,0
2015-12-01,336214.3613379825,48844.29629135024,5,0.0,1.266477224485256,False,True,0
2015-12-02,334289.3288927315,50180.921693248645,5,-0.005725610404000126,1.2159905119227152,False,True,0
2015-12-03,331727.6095848377,50177.47359324908,5,-0.013344914046174522,1.1354319283094054,False,True,0
2015-12-04,337135.7196838596,50183.447102010185,5,0.0,0.9932213017559328,False,True,0
2015-12-07,336595.79391507956,50189.42132190328,5,-0.0016015086425323248,0.9835530757574061,False,True,0
2015-12-08,336061.09131408634,63594.530402244636,5,-0.003187524510250583,0.9950803255214377,False,True,0
2015-12-09,333853.84612459125,57899.11420339573,5,-0.009734576811812936,0.9821273352321505,False,True,0
2015-12-10,334055.56471253943,57906.00695508661,5,-0.009136246299290145,0.9825060755641568,False,True,0
2015-12-11,329012.06174501986,57912.90052734317,5,-0.024096105706204917,0.9369952707636651,False,True,0
2015-12-14,332784.1228206223,57919.79492026309,5,-0.01290755209005419,0.960047281422388,False,True,0
2015-12-15,334033.83264269837,177472.7202135952,2,-0.009200707193144527,1.0,False,False,0
2015-12-16,337020.59247013344,130035.68279760415,2,-0.0003414862531746177,1.0,False,False,0
2015-12-17,335459.48994587176,130051.16323603244,2,-0.00497197312571833,1.0,False,False,0
2015-12-18,331274.6796388148,130066.64551737007,2,-0.017384808855439086,1.0,False,False,0
2015-12-21,332837.9755677224,130082.12964183642,2,-0.012747815983922769,1.0,False,False,0
2015-12-22,333793.61571290897,149236.45410157417,2,-0.009913230120156406,1.0,False,False,0
2015-12-23,334647.1149629595,140634.41554039094,2,-0.007381610952508241,1.0,False,False,0
2015-12-24,334473.60377507046,140651.15773271717,2,-0.007896273676623433,1.0,False,False,0
2015-12-28,336100.2105214882,37836.02964381734,5,-0.003071490506382469,0.8212906344296091,False,True,0
2015-12-29,341406.45792033966,37840.53393306065,5,0.0,0.8044988532769087,False,True,0
2015-12-30,338824.51176848396,82845.79643052287,5,-0.007562675198306114,0.8127228311491167,False,True,0
2015-12-31,335427.34858532035,106997.69936768993,5,-0.01751316999520383,0.8133192530265579,False,True,0
2016-01-04,329578.96685667784,107010.43718904322,5,-0.034643430987534286,0.8134167128801575,False,True,0
2016-01-05,329707.4048418451,209428.12878630977,2,-0.0342672284225634,1.0,False,False,0
2016-01-06,328414.7179418391,209453.06070640337,2,-0.03805358591527271,1.0,False,False,0
2016-01-07,323874.40659969114,117906.02170729963,2,-0.05135243025994333,1.0,False,False,0
2016-01-08,323943.9341588236,117920.05813845526,2,-0.05114877986751662,1.0,False,False,0
2016-01-11,326152.58909375983,117934.0962406146,2,-0.04467949704143854,1.0,False,False,0
2016-01-12,326921.2626847683,117948.13601397657,2,-0.04242800597214007,1.0,False,False,0
2016-01-13,317658.0408208277,117962.17745874015,2,-0.06956053861480607,1.0,False,False,0
2016-01-14,322231.52387088677,120605.351691659,2,-0.056164532347325935,1.0,False,False,0
2016-01-15,315992.7800947138,120619.7094716223,2,-0.07443818719901203,1.0,False,False,0
2016-01-19,316886.1771318477,120634.0689608451,2,-0.07182137367247242,1.0,False,False,0
2016-01-20,314990.78163672576,120648.43015953092,2,-0.07737310080343432,1.0,False,False,0
2016-01-21,317301.9942339248,120662.79306788325,2,-0.07060342043101941,1.0,False,False,0
2016-01-22,320714.51548122795,115458.36495210881,2,-0.060607940942756726,1.0,False,False,0
2016-01-25,318948.92739510513,115472.10999555548,2,-0.0657794543841773,1.0,False,False,0
2016-01-26,320630.84073873033,115485.85667531686,2,-0.060853029284105985,1.0,False,False,0
2016-01-27,317468.8512024132,115499.60499158772,2,-0.07011468635872087,1.0,False,False,0
2016-01-28,320115.9098151679,115513.35494456292,2,-0.06236129285562456,1.0,False,False,0
2016-01-29,329989.3775679255,118797.42798479162,2,-0.03344131338920986,1.0,False,False,0
2016-02-01,330335.5239879955,118811.57053574218,2,-0.03242742975567064,1.0,False,False,0
2016-02-02,327187.4764231131,118825.71477032977,2,-0.04164824995942018,1.0,False,False,0
2016-02-03,323349.30926448386,118839.86068875481,2,-0.05289047186116517,1.0,False,False,0
2016-02-04,322269.6497893243,118854.00829121776,2,-0.05605285924462661,1.0,False,False,0
2016-02-05,314029.2100928108,117669.26760121752,2,-0.08018960155087866,1.0,False,False,0
2016-02-08,312715.51005146676,117683.27584736052,2,-0.0840375077953779,1.0,False,False,0
2016-02-09,313076.5214670179,117697.28576115187,2,-0.08298008369815897,1.0,False,False,0
2016-02-10,314461.7012696944,117711.2973427901,2,-0.07892280894385514,1.0,False,False,0
2016-02-11,313878.0635468606,117725.31059247376,2,-0.08063231885292066,1.0,False,False,0
2016-02-12,316612.0215048641,113977.2781975421,2,-0.07262439195353722,1.0,False,False,0
2016-02-16,317687.36297551927,113990.84692113704,2,-0.06947465226435395,1.0,False,False,0
2016-02-17,318585.6464518565,114004.41726005622,2,-0.06684352606419636,1.0,False,False,0
2016-02-18,319373.72200159705,114017.98921449194,2,-0.06453520549363334,1.0,False,False,0
2016-02-19,317750.52702655445,114031.56278463652,2,-0.06928964096896152,1.0,False,False,0
2016-02-22,319090.13407301117,121975.44597781831,2,-0.06536585155203933,1.0,False,False,0
2016-02-23,318063.56753622217,121989.96686424424,2,-0.06837272653338058,1.0,False,False,0
2016-02-24,319029.8053621966,122004.48947934713,2,-0.06554255796580222,1.0,False,False,0
2016-02-25,320929.0466695142,122019.01382333277,2,-0.05997956622016635,1.0,False,False,0
2016-02-26,319997.63547052856,122033.53989640698,2,-0.06270772550765988,1.0,False,False,0
2016-02-29,319743.94867397373,122293.67372780174,2,-0.06345078935624714,1.0,False,False,0
2016-03-01,324575.13079823856,122308.23249848362,2,-0.04929996703819922,1.0,False,False,0
2016-03-02,326773.08574184816,122322.79300235248,2,-0.042862025128727645,1.0,False,False,0
2016-03-03,325715.03808995755,122337.35523961467,2,-0.04596111018510195,1.0,False,False,0
2016-03-04,325660.58853373746,122351.91921047652,2,-0.046120596202301994,1.0,False,False,0
2016-03-07,323000.7601245115,124969.69683052655,2,-0.0539113932054641,1.0,False,False,0
2016-03-08,323165.52013771917,124984.57417538733,2,-0.05342880124100243,1.0,False,False,0
2016-03-09,322923.02225003985,124999.4532913606,2,-0.05413909210414685,1.0,False,False,0
2016-03-10,323454.7094883433,125014.33417865718,2,-0.052581748281355194,1.0,False,False,0
2016-03-11,323170.3041371118,125029.21683748797,2,-0.05341478861973631,1.0,False,False,0
2016-03-14,323421.2156881213,128191.93032174445,2,-0.052679853631869146,1.0,False,False,0
2016-03-15,325047.90669100167,31954.47996184804,5,-0.04791517808123866,1.001985452405693,False,True,0
2016-03-16,325371.0845001885,31954.10871764509,5,-0.04696857088711753,1.056959998105828,False,True,0
2016-03-17,325672.5853951216,31952.810416699467,5,-0.0460854566754834,1.0704279515001838,False,True,0
2016-03-18,324210.85616227996,31951.194827264037,5,-0.05036694930378834,1.075498570959528,False,True,0
2016-03-21,326637.53035093425,82608.67879206756,5,-0.043259075002182415,1.125212524072033,False,True,0
2016-03-22,325599.965100677,38905.939036991185,5,-0.04629816587520673,1.2382908725494832,False,True,0
2016-03-23,325492.7088115993,38898.201063430075,5,-0.04661232598140693,1.189899292621502,False,True,0
2016-03-24,326273.43576377106,38888.11165930241,5,-0.044325529894046645,1.233752278648829,False,True,0
2016-03-28,326929.22055741085,38877.479056432494,5,-0.042404696885689194,1.2438531676391484,False,True,0
2016-03-29,329069.1701367847,67322.99049241879,5,-0.036136656168447724,1.285762988503101,False,True,0
2016-03-30,330925.07672743953,56663.09091767548,5,-0.030700594408046445,1.6864409204117345,False,True,0
2016-03-31,331697.7128892852,56638.24112655337,5,-0.028437496731007417,1.6667151325330172,False,True,0
2016-04-01,334934.2663750238,56613.846147883334,5,-0.018957437374620488,1.6404531012974206,False,True,0
2016-04-04,337664.9379577094,56590.12477947695,5,-0.010959136465729196,1.6098946755542343,False,True,0
2016-04-05,338302.6377092827,63584.40276254614,5,-0.009091275630706386,1.470379391071495,False,True,0
2016-04-06,341159.858869259,49160.21638627735,5,-0.0007223034168210815,1.5458466321852913,False,True,0
2016-04-07,339814.04425773723,49143.78644640797,5,-0.004664275164279359,1.3800153142982983,False,True,0
2016-04-08,338079.98651542567,49127.50404138497,5,-0.009743434336822511,1.3791692978114272,False,True,0
2016-04-11,336564.6740230731,49103.786833512626,5,-0.014181875547287632,1.5845538556570926,False,True,0
2016-04-12,339545.4080473374,58407.280628319044,5,-0.005451126742999453,1.511288399304642,False,True,0
2016-04-13,338759.13664176903,62372.41590411483,5,-0.007754162867031433,1.4479824769706524,False,True,0
2016-04-14,338450.0655205897,62354.36715072281,5,-0.008659450725562333,1.4621652545649797,False,True,0
2016-04-15,339503.66806534474,62335.50954066493,5,-0.005573385654699287,1.4816580849211192,False,True,0
2016-04-18,341370.1981148205,62317.4555835143,5,-0.00010620714599251752,1.456428586996856,False,True,0
2016-04-19,340939.9358034164,60147.63706280851,5,-0.001366471272292373,1.4531302367744139,False,True,0
2016-04-20,340673.87931755505,51566.01241423525,5,-0.0021457666830530103,1.4561375916035493,False,True,0
2016-04-21,338138.0789996346,51546.302569115556,5,-0.009573277964963593,1.472812486152353,False,True,0
2016-04-22,340457.73308089393,51526.36159727008,5,-0.0027788719792379945,1.4741905697405562,False,True,0
2016-04-25,341490.3398497118,51506.65672263805,5,0.0,1.465752085843336,False,True,0
2016-04-26,341386.6540121136,57021.403298524245,5,-0.00030362743978016514,1.5309292399977812,False,True,0
2016-04-27,342861.09567039844,51780.26946230967,5,0.0,1.5426153505268143,False,True,0
2016-04-28,341174.63175194536,51760.91433990101,5,-0.004918796386494446,1.4579754759001222,False,True,0
2016-04-29,338351.76254283806,51741.32299647641,5,-0.013152069991327706,1.4698130824694726,False,True,0
2016-05-02,339983.3960788994,51723.30407159524,5,-0.008393193709750798,1.4258336900636703,False,True,0
2016-05-03,338002.53945688356,55254.63441071641,5,-0.014170625582394859,1.4478792508949339,False,True,0
2016-05-04,335005.7968863598,51845.162814976255,5,-0.02291102397803145,1.530753635898386,False,True,0
2016-05-05,332124.9909694313,64627.508409901064,5,-0.03131327769916494,1.7079531675004727,False,True,0
2016-05-06,334551.6227857667,64602.40350977039,5,-0.024235683166047614,1.6998392266092544,False,True,0
2016-05-09,332589.6080542892,64577.19693138629,5,-0.029958160158198615,1.7105243613169185,False,True,0
2016-05-10,334283.442471949,59983.652577468856,5,-0.025017866730191497,1.6227209868973087,False,True,0
2016-05-11,330778.5047227647,53659.12394428132,5,-0.03524048397502948,1.6342514712705605,False,True,0
2016-05-12,331400.2751004249,57511.593614811405,5,-0.033427007947822544,1.633933978814407,False,True,0
2016-05-13,328488.6866308488,57490.543324810045,5,-0.0419190430790848,1.5543460623862644,False,True,0
2016-05-16,330575.8135134771,57471.1411165335,5,-0.03583165985309547,1.5002007243061808,False,True,0
2016-05-17,329517.6578506452,58664.881174870214,5,-0.03891791162150591,1.4482252335135786,False,True,0
2016-05-18,328243.2733141687,55613.442736672005,5,-0.042634823667139735,1.4504026598269744,False,True,0
2016-05-19,327273.90945878194,55697.849097925355,5,-0.04546210231621286,1.4616879254753128,False,True,0
2016-05-20,327497.47295680817,55681.57465563036,5,-0.04481004963117698,1.4158542057533015,False,True,0
2016-05-23,326124.9624344933,55665.377156683324,5,-0.04881315916925739,1.4162960798699988,False,True,0
2016-05-24,328670.90445438644,57033.30332632657,5,-0.04138758055435198,1.2875475346364007,False,True,0
2016-05-25,330910.71198400634,75033.4760775216,5,-0.03485488390867282,1.261440529860265,False,True,0
2016-05-26,331289.00707054645,67799.72587871281,5,-0.03375153596013866,1.3161950243905782,False,True,0
2016-05-27,332069.7950396074,67788.04047577793,5,-0.03147426397180105,1.333072284229134,False,True,0
2016-05-31,331171.84859608015,67774.9821021976,5,-0.03409324423776409,1.3659769306777758,False,True,0
2016-06-01,331507.7129047388,63484.907917024735,5,-0.03311365129794127,1.4368122619812507,False,True,0
2016-06-02,332050.96099734283,52892.73935045666,5,-0.03152919596175963,1.4759058292836478,False,True,0
2016-06-03,332146.608855257,58411.99396769123,5,-0.03125022625909584,1.4604868748451438,False,True,0
2016-06-06,335343.39665147825,58394.06800388215,5,-0.02192636934855728,1.4525783981873213,False,True,0
2016-06-07,337962.41240114503,58375.9356785423,5,-0.014287661478987525,1.4528384713131628,False,True,0
2016-06-08,338736.7296512501,60615.77107338038,5,-0.012029262203353585,1.577899670084392,False,True,0
2016-06-09,337363.74123064626,62183.39401884116,5,-0.01603376559537373,1.7141322134416324,False,True,0
2016-06-10,335384.7294627691,60295.99148245197,5,-0.021805816705481675,1.5694974193834585,False,True,0
2016-06-13,331767.41122354445,60273.83267417195,5,-0.03235620660070062,1.590698778705597,False,True,0
2016-06-14,330346.29775188485,60248.79541916214,5,-0.036501073106714924,1.6934842167024797,False,True,0
2016-06-15,331090.68282091455,58604.273241244075,5,-0.03432997501938543,1.8454009965614584,False,True,0
2016-06-16,332319.56807475013,54706.840277130636,5,-0.0307457676848299,1.8369280023416068,False,True,0
