date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size
2003-04-02,122632.95312523245,43908.549328545545,3,-0.0507977238725546,0.5326541911485391,False,False,0.39348754351905335,40
2003-04-03,122733.28979202487,43918.55072033704,3,-0.050021099074152,0.5358273182406698,False,False,0.39217480885778133,40
2003-04-04,122393.06918037533,43928.55439022334,3,-0.05265447102462137,0.5361038088797158,False,False,0.42357786677234266,40
2003-04-07,122184.94911867197,26362.404879906862,4,-0.05426535970700414,0.5731618846808673,False,True,0.6050570064242429,40
2003-04-08,120713.66544970217,33475.302662419366,4,-0.06565337387305889,0.5845589496458767,False,True,0.6190384827593098,40
2003-04-09,119993.34297408111,36625.91453888919,4,-0.07122880621796081,0.5675310417392205,False,True,0.5786321811956832,40
2003-04-10,120722.88414345463,36634.25710831194,4,-0.06558201943797627,0.628984266734573,False,True,0.5640893514190921,40
2003-04-11,120655.33437917173,36642.601577986614,4,-0.06610486740318611,0.6260944978099489,False,True,0.5593281353632671,40
2003-04-14,120881.83160501248,32597.763228409047,4,-0.06435173599090539,0.668047065640907,False,True,0.6297799050120242,40
2003-04-15,121693.5600976923,30818.58126313842,4,-0.05806880376744051,0.6644432213828656,False,True,0.647792880415607,40
2003-04-16,119629.59673287444,32726.171404141784,4,-0.07404427099547116,0.6410743187200002,False,True,0.6312737825140374,40
2003-04-17,122278.89222407395,32733.625698739394,4,-0.053538222284300316,0.6263959740077473,False,True,0.6389103958468709,40
2003-04-21,122460.96874656108,32741.081691259664,4,-0.052128915526453094,0.6601119716227268,False,True,0.6283275811945784,40
2003-04-22,124053.17846487483,19648.54307390068,5,-0.039804910842717825,0.7520545691142297,False,True,0.6374564216769112,40
2003-04-23,125974.41410472027,21068.302279098843,5,-0.02493418322959278,0.7526893116552452,False,True,0.6467010893999205,40
2003-04-24,125713.98916367014,26126.837167958536,5,-0.02694992158136116,0.7435824259534756,False,True,0.6720335211627342,40
2003-04-25,123976.26847512138,39826.19306938657,4,-0.040400208725305385,0.7194861886145673,False,True,0.6037573486511952,40
2003-04-28,125138.28055915132,23899.059399544298,5,-0.031406015183195655,0.701810663561878,False,True,0.6098928192225053,40
2003-04-29,125279.51208041514,27196.65950240373,5,-0.03031285646828107,0.785136975687925,False,True,0.6785701290059448,40
2003-04-30,123895.87317509147,27202.854297068166,5,-0.041022483569330456,0.799383402670384,False,True,0.6739114638011996,40
2003-05-01,125119.13813573781,26931.8013737647,5,-0.03155418116478251,0.8772088415381348,False,True,0.7257011897718227,40
2003-05-02,126759.31017265664,26937.380104049265,5,-0.018858939054009215,0.8616504823372363,False,True,0.7506088362124387,40
2003-05-05,126761.12013870198,25699.57183616736,5,-0.018844929574124963,0.8589566979439862,False,True,0.741251292540624,40
2003-05-06,126553.4719793718,25819.916534500637,5,-0.02045216564279086,0.8557137113983972,False,True,0.7799527989500059,40
2003-05-07,125248.45520713695,25825.264945782783,5,-0.03055324254766504,0.8426434926927174,False,True,0.7735344985787413,40
2003-05-08,124770.27449453095,22361.99714243872,5,-0.03425445180046962,0.8590270021192213,False,True,0.7671761698442916,40
2003-05-09,126284.11351403137,22366.629270418223,5,-0.022537051164011505,0.8398026918851171,False,True,0.7867697368856279,40
2003-05-12,127810.97564855106,23751.508353677345,5,-0.010718849151548547,0.8388379648877905,False,True,0.807326074198607,40
2003-05-13,127661.62559801296,26486.257361579508,5,-0.011874846820182848,0.8870006845490813,False,True,0.792385868344285,40
2003-05-14,127396.57553027716,26491.743800604407,5,-0.013926384528205276,0.8903130439102519,False,True,0.7870160482223061,40
2003-05-15,128042.832652799,30994.00238818704,5,-0.008924232039592582,0.987406013289875,False,True,0.8123682614417562,40
2003-05-16,127705.17967709723,31000.422574396023,5,-0.011537730001678115,1.0,False,True,0.8070363972730714,40
2003-05-19,124707.0959387962,27943.725723182946,5,-0.034743465783885846,0.858405114048731,False,True,0.726295699432997,40
2003-05-20,126906.03624464695,25609.58500196821,5,-0.017723251476150597,0.9208622993559634,False,True,0.7288534564523643,40
