date,symbol,action,shares,price,reason,total_score,value_score,quality_score,momentum_score,pnl_pct
2018-06-29 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,4441,23.543235778808594,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-06 00:00:00-04:00,BAC,SELL_REDUCE,7230,23.40960693359375,REBALANCE_REDUCE,,,,,
2018-07-06 00:00:00-04:00,UNH,SELL_REDUCE,745,222.1492462158203,REBALANCE_REDUCE,,,,,
2018-07-06 00:00:00-04:00,ADBE,SELL_REDUCE,631,248.19000244140625,REBALANCE_REDUCE,,,,,
2018-07-06 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,723,222.1492462158203,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-06 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,647,248.19000244140625,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-06 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,6862,23.40960693359375,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-13 00:00:00-04:00,BAC,SELL_REDUCE,6642,23.843891143798828,REBALANCE_REDUCE,,,,,
2018-07-13 00:00:00-04:00,UNH,SELL_REDUCE,700,229.18333435058594,REBALANCE_REDUCE,,,,,
2018-07-13 00:00:00-04:00,ADBE,SELL_REDUCE,689,258.5899963378906,REBALANCE_REDUCE,,,,,
2018-07-13 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,720,229.18333435058594,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-13 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,638,258.5899963378906,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-13 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,6925,23.843891143798828,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-20 00:00:00-04:00,BAC,SELL_REDUCE,8425,25.163448333740234,REBALANCE_REDUCE,,,,,
2018-07-20 00:00:00-04:00,UNH,SELL_REDUCE,622,223.86793518066406,REBALANCE_REDUCE,,,,,
2018-07-20 00:00:00-04:00,ADBE,SELL_REDUCE,620,257.5400085449219,REBALANCE_REDUCE,,,,,
2018-07-20 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,758,223.86793518066406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-20 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,659,257.5400085449219,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-20 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,6748,25.163448333740234,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-27 00:00:00-04:00,BAC,SELL_REBALANCE,17272,25.940141677856445,REBALANCE_EXIT,,,,,0.06532827639259528
2018-07-27 00:00:00-04:00,UNH,SELL_REDUCE,448,226.74708557128906,REBALANCE_REDUCE,,,,,
2018-07-27 00:00:00-04:00,ADBE,SELL_REDUCE,416,254.80999755859375,REBALANCE_REDUCE,,,,,
2018-07-27 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,1427,226.74708557128906,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-07-27 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,1270,254.80999755859375,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-03 00:00:00-04:00,UNH,SELL_REDUCE,1373,227.8721923828125,REBALANCE_REDUCE,,,,,
2018-08-03 00:00:00-04:00,ADBE,SELL_REDUCE,1380,253.27999877929688,REBALANCE_REDUCE,,,,,
2018-08-03 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,1449,227.8721923828125,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-03 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,1304,253.27999877929688,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-10 00:00:00-04:00,UNH,SELL_REDUCE,1834,230.65391540527344,REBALANCE_REDUCE,,,,,
2018-08-10 00:00:00-04:00,ADBE,SELL_REDUCE,1582,253.6999969482422,REBALANCE_REDUCE,,,,,
2018-08-10 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,1766,230.65391540527344,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-10 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,1606,253.6999969482422,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-17 00:00:00-04:00,UNH,SELL_REDUCE,2279,232.39918518066406,REBALANCE_REDUCE,,,,,
2018-08-17 00:00:00-04:00,ADBE,SELL_REDUCE,1927,245.6999969482422,REBALANCE_REDUCE,,,,,
2018-08-17 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,2134,232.39918518066406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-17 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,2018,245.6999969482422,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-24 00:00:00-04:00,UNH,SELL_REDUCE,2255,234.12667846679688,REBALANCE_REDUCE,,,,,
2018-08-24 00:00:00-04:00,ADBE,SELL_REDUCE,2141,261.510009765625,REBALANCE_REDUCE,,,,,
2018-08-24 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,2309,234.12667846679688,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-24 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,2067,261.510009765625,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-31 00:00:00-04:00,UNH,SELL_REDUCE,2314,237.82974243164062,REBALANCE_REDUCE,,,,,
2018-08-31 00:00:00-04:00,ADBE,SELL_REDUCE,2089,263.510009765625,REBALANCE_REDUCE,,,,,
2018-08-31 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,2308,237.82974243164062,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-08-31 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,2083,263.510009765625,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-07 00:00:00-04:00,UNH,SELL_REDUCE,2393,238.47218322753906,REBALANCE_REDUCE,,,,,
2018-09-07 00:00:00-04:00,ADBE,SELL_REDUCE,2145,260.8699951171875,REBALANCE_REDUCE,,,,,
2018-09-07 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,2362,238.47218322753906,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-07 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,2159,260.8699951171875,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-14 00:00:00-04:00,UNH,SELL_REDUCE,2422,235.8321990966797,REBALANCE_REDUCE,,,,,
2018-09-14 00:00:00-04:00,ADBE,SELL_REDUCE,2169,274.69000244140625,REBALANCE_REDUCE,,,,,
2018-09-14 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,2465,235.8321990966797,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-14 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,2117,274.69000244140625,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,ADBE,SELL_STOP,2501,260.8800048828125,STOP_LOSS,,,,,-0.04303193745772099
2018-09-21 00:00:00-04:00,BAC,BUY,5411,26.040367126464844,CONSOLIDATED_STRATEGY,58.75792804886661,80.0,0.0,75.03171219546644,
2018-09-21 00:00:00-04:00,BRK-B,BUY,775,220.52000427246094,CONSOLIDATED_STRATEGY,56.212520999455386,80.0,0.0,64.85008399782154,
2018-09-21 00:00:00-04:00,VZ,BUY,5112,36.040992736816406,CONSOLIDATED_STRATEGY,56.02012690351303,80.0,0.0,64.08050761405211,
2018-09-21 00:00:00-04:00,UNH,SELL_REDUCE,2401,237.04107666015625,REBALANCE_REDUCE,,,,,
2018-09-21 00:00:00-04:00,DIS,BUY,1841,105.7375259399414,CONSOLIDATED_STRATEGY,52.301024409397414,72.0,0.0,65.20409763758967,
2018-09-21 00:00:00-04:00,WFC,BUY,3477,44.712894439697266,CONSOLIDATED_STRATEGY,51.10090357952316,72.0,0.0,60.40361431809266,
2018-09-21 00:00:00-04:00,PFE,BUY,6828,29.614465713500977,CONSOLIDATED_STRATEGY,50.66840947815797,65.0,0.0,72.67363791263188,
2018-09-21 00:00:00-04:00,ADBE,BUY,428,260.8800048828125,CONSOLIDATED_STRATEGY,50.0,50.0,0.0,100.0,
2018-09-21 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,59,237.04107666015625,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,544,26.040367126464844,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,64,220.52000427246094,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,393,36.040992736816406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,134,105.7375259399414,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,WFC,BUY_FULL_DEPLOY,317,44.712894439697266,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,478,29.614465713500977,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-21 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,54,260.8800048828125,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-09-28 00:00:00-04:00,BAC,SELL_STOP,5955,24.722824096679688,STOP_LOSS,,,,,-0.05059617721157765
2018-09-28 00:00:00-04:00,BAC,BUY,5618,24.722824096679688,CONSOLIDATED_STRATEGY,58.194799349311765,80.0,0.0,72.77919739724706,
2018-09-28 00:00:00-04:00,VZ,SELL_REDUCE,78,35.35884475708008,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,BRK-B,SELL_REDUCE,66,214.11000061035156,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,UNH,SELL_REDUCE,58,236.4810791015625,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,DIS,SELL_REDUCE,324,112.0013198852539,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,WFC,SELL_REDUCE,69,42.73703384399414,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,PFE,SELL_REDUCE,623,29.621187210083008,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,ADBE,SELL_REDUCE,67,269.95001220703125,REBALANCE_REDUCE,,,,,
2018-09-28 00:00:00-04:00,CRM,BUY,765,157.12094116210938,CONSOLIDATED_STRATEGY,50.0,50.0,0.0,100.0,
2018-10-05 00:00:00-04:00,WFC,SELL_REBALANCE,3725,43.24930191040039,REBALANCE_EXIT,,,,,-0.03273311977757941
2018-10-05 00:00:00-04:00,BAC,BUY_ADD,1012,25.369007110595703,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,VZ,BUY_ADD,399,36.38538360595703,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,BRK-B,BUY_ADD,88,219.4600067138672,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,UNH,BUY_ADD,99,239.28993225097656,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,DIS,BUY_ADD,232,109.93254089355469,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,PFE,BUY_ADD,684,30.185781478881836,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,ADBE,BUY_ADD,48,263.2200012207031,REBALANCE_ADD,,,,,
2018-10-05 00:00:00-04:00,CRM,BUY_ADD,124,153.20849609375,REBALANCE_ADD,,,,,
2018-10-12 00:00:00-04:00,BRK-B,SELL_STOP,861,206.8000030517578,STOP_LOSS,,,,,-0.06175563487594924
2018-10-12 00:00:00-04:00,ADBE,SELL_STOP,463,248.8699951171875,STOP_LOSS,,,,,-0.04692279164053701
2018-10-12 00:00:00-04:00,BAC,SELL_STOP,6630,23.883623123168945,STOP_LOSS,,,,,-0.037783198255639514
2018-10-12 00:00:00-04:00,CRM,SELL_STOP,889,144.9784698486328,STOP_LOSS,,,,,-0.07406506085391214
2018-10-12 00:00:00-04:00,BAC,BUY,8027,23.883623123168945,CONSOLIDATED_STRATEGY,57.08717720914287,80.0,0.0,68.34870883657149,
2018-10-12 00:00:00-04:00,VZ,BUY_ADD,367,35.978328704833984,REBALANCE_ADD,,,,,
2018-10-12 00:00:00-04:00,BRK-B,BUY,779,206.8000030517578,CONSOLIDATED_STRATEGY,56.19820913187366,80.0,0.0,64.79283652749464,
2018-10-12 00:00:00-04:00,UNH,BUY_ADD,29,230.76548767089844,REBALANCE_ADD,,,,,
2018-10-12 00:00:00-04:00,DIS,BUY_ADD,22,107.85419464111328,REBALANCE_ADD,,,,,
2018-10-12 00:00:00-04:00,PFE,SELL_REDUCE,712,29.426265716552734,REBALANCE_REDUCE,,,,,
2018-10-12 00:00:00-04:00,ADBE,BUY,457,248.8699951171875,CONSOLIDATED_STRATEGY,50.0,50.0,0.0,100.0,
2018-10-12 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,65,230.76548767089844,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,421,35.978328704833984,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,140,107.85419464111328,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,514,29.426265716552734,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,BAC,BUY_FULL_DEPLOY,634,23.883623123168945,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,73,206.8000030517578,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-12 00:00:00-04:00,ADBE,BUY_FULL_DEPLOY,60,248.8699951171875,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-19 00:00:00-04:00,BAC,SELL_REBALANCE,8661,23.766138076782227,REBALANCE_EXIT,,,,,-0.004919062982230249
2018-10-19 00:00:00-04:00,ADBE,SELL_REBALANCE,517,245.02999877929688,REBALANCE_EXIT,,,,,-0.015429728023591006
2018-10-19 00:00:00-04:00,BRK-B,BUY_ADD,322,209.8300018310547,REBALANCE_ADD,,,,,
2018-10-19 00:00:00-04:00,VZ,BUY_ADD,1490,36.76179122924805,REBALANCE_ADD,,,,,
2018-10-19 00:00:00-04:00,DIS,BUY_ADD,192,113.87854766845703,REBALANCE_ADD,,,,,
2018-10-19 00:00:00-04:00,PFE,BUY_ADD,1102,29.91020393371582,REBALANCE_ADD,,,,,
2018-10-19 00:00:00-04:00,UNH,BUY_ADD,94,235.8232879638672,REBALANCE_ADD,,,,,
2018-10-19 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,111,235.8232879638672,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-19 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,716,36.76179122924805,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-19 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,231,113.87854766845703,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-19 00:00:00-04:00,PFE,BUY_FULL_DEPLOY,880,29.91020393371582,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-19 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,125,209.8300018310547,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-26 00:00:00-04:00,PFE,SELL_STOP,9151,28.633146286010742,STOP_LOSS,,,,,-0.03613274504102839
2018-10-26 00:00:00-04:00,BRK-B,SELL_STOP,1299,198.49000549316406,STOP_LOSS,,,,,-0.04499871727123809
2018-10-26 00:00:00-04:00,VZ,SELL_REDUCE,189,37.17024612426758,REBALANCE_REDUCE,,,,,
2018-10-26 00:00:00-04:00,BRK-B,BUY,1410,198.49000549316406,CONSOLIDATED_STRATEGY,55.63620028817845,80.0,0.0,62.5448011527138,
2018-10-26 00:00:00-04:00,DIS,SELL_REDUCE,49,108.40969848632812,REBALANCE_REDUCE,,,,,
2018-10-26 00:00:00-04:00,UNH,SELL_REDUCE,29,229.49436950683594,REBALANCE_REDUCE,,,,,
2018-10-26 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,274,229.49436950683594,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-26 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,1695,37.17024612426758,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-26 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,581,108.40969848632812,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-10-26 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,317,198.49000549316406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-02 00:00:00-04:00,VZ,SELL_REDUCE,2513,37.92021179199219,REBALANCE_REDUCE,,,,,
2018-11-02 00:00:00-04:00,BRK-B,SELL_REDUCE,289,206.57000732421875,REBALANCE_REDUCE,,,,,
2018-11-02 00:00:00-04:00,DIS,SELL_REDUCE,548,110.31564331054688,REBALANCE_REDUCE,,,,,
2018-11-02 00:00:00-04:00,UNH,SELL_REDUCE,260,232.00999450683594,REBALANCE_REDUCE,,,,,
2018-11-02 00:00:00-04:00,UNH,BUY_FULL_DEPLOY,295,232.00999450683594,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-02 00:00:00-04:00,VZ,BUY_FULL_DEPLOY,1808,37.92021179199219,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-02 00:00:00-04:00,DIS,BUY_FULL_DEPLOY,621,110.31564331054688,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-02 00:00:00-04:00,BRK-B,BUY_FULL_DEPLOY,332,206.57000732421875,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-09 00:00:00-05:00,VZ,SELL_REDUCE,1325,39.14561080932617,REBALANCE_REDUCE,,,,,
2018-11-09 00:00:00-05:00,BRK-B,SELL_REDUCE,453,219.6300048828125,REBALANCE_REDUCE,,,,,
2018-11-09 00:00:00-05:00,DIS,SELL_REDUCE,419,113.01656341552734,REBALANCE_REDUCE,,,,,
2018-11-09 00:00:00-05:00,UNH,SELL_REDUCE,349,245.8233184814453,REBALANCE_REDUCE,,,,,
2018-11-09 00:00:00-05:00,UNH,BUY_FULL_DEPLOY,288,245.8233184814453,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-09 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,1811,39.14561080932617,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-09 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,627,113.01656341552734,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-09 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,322,219.6300048828125,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-16 00:00:00-05:00,VZ,SELL_REDUCE,1885,40.31743240356445,REBALANCE_REDUCE,,,,,
2018-11-16 00:00:00-05:00,BRK-B,SELL_REDUCE,328,218.41000366210938,REBALANCE_REDUCE,,,,,
2018-11-16 00:00:00-05:00,DIS,SELL_REDUCE,583,111.28298950195312,REBALANCE_REDUCE,,,,,
2018-11-16 00:00:00-05:00,UNH,SELL_REDUCE,298,240.98776245117188,REBALANCE_REDUCE,,,,,
2018-11-16 00:00:00-05:00,UNH,BUY_FULL_DEPLOY,294,240.98776245117188,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-16 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,1762,40.31743240356445,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-16 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,638,111.28298950195312,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-16 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,325,218.41000366210938,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-23 00:00:00-05:00,UNH,SELL_STOP,1414,232.5522003173828,STOP_LOSS,,,,,-0.020938195994719917
2018-11-23 00:00:00-05:00,DIS,SELL_STOP,3336,107.34657287597656,STOP_LOSS,,,,,-0.020651709040351036
2018-11-23 00:00:00-05:00,BRK-B,SELL_STOP,1636,207.07000732421875,STOP_LOSS,,,,,0.0015417472962795387
2018-11-23 00:00:00-05:00,VZ,BUY_ADD,164,39.266136169433594,REBALANCE_ADD,,,,,
2018-11-23 00:00:00-05:00,BRK-B,BUY,1592,207.07000732421875,CONSOLIDATED_STRATEGY,55.25751674793579,80.0,0.0,61.030066991743155,
2018-11-23 00:00:00-05:00,DIS,BUY,3238,107.34657287597656,CONSOLIDATED_STRATEGY,51.69560905228742,72.0,0.0,62.782436209149694,
2018-11-23 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,2865,39.266136169433594,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-23 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,543,207.07000732421875,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-23 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,1048,107.34657287597656,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-30 00:00:00-05:00,VZ,SELL_REDUCE,2993,40.37769317626953,REBALANCE_REDUCE,,,,,
2018-11-30 00:00:00-05:00,BRK-B,SELL_REDUCE,562,218.24000549316406,REBALANCE_REDUCE,,,,,
2018-11-30 00:00:00-05:00,DIS,SELL_REDUCE,1012,110.61256408691406,REBALANCE_REDUCE,,,,,
2018-11-30 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,2922,40.37769317626953,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-30 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,540,218.24000549316406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-11-30 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,1066,110.61256408691406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-07 00:00:00-05:00,BRK-B,SELL_STOP,2113,204.8800048828125,STOP_LOSS,,,,,-0.02403060793122061
2018-12-07 00:00:00-05:00,VZ,SELL_REDUCE,2795,38.62330627441406,REBALANCE_REDUCE,,,,,
2018-12-07 00:00:00-05:00,BRK-B,BUY,1535,204.8800048828125,CONSOLIDATED_STRATEGY,55.43607166694368,80.0,0.0,61.74428666777473,
2018-12-07 00:00:00-05:00,DIS,SELL_REDUCE,1073,108.08271026611328,REBALANCE_REDUCE,,,,,
2018-12-07 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,2950,38.62330627441406,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-07 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,1054,108.08271026611328,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-07 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,556,204.8800048828125,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-14 00:00:00-05:00,VZ,SELL_STOP,13097,38.22153854370117,STOP_LOSS,,,,,-0.009459539086515057
2018-12-14 00:00:00-05:00,VZ,BUY,9898,38.22153854370117,CONSOLIDATED_STRATEGY,56.84717223043769,80.0,0.0,67.38868892175077,
2018-12-14 00:00:00-05:00,BRK-B,SELL_REDUCE,519,200.0,REBALANCE_REDUCE,,,,,
2018-12-14 00:00:00-05:00,DIS,SELL_REDUCE,1028,108.29505920410156,REBALANCE_REDUCE,,,,,
2018-12-14 00:00:00-05:00,DIS,BUY_FULL_DEPLOY,1035,108.29505920410156,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-14 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,560,200.0,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-14 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,2933,38.22153854370117,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-21 00:00:00-05:00,DIS,SELL_STOP,4328,100.59278869628906,STOP_LOSS,,,,,-0.07006195346472634
2018-12-21 00:00:00-05:00,BRK-B,SELL_STOP,2132,192.10000610351562,STOP_LOSS,,,,,-0.056474940501941066
2018-12-21 00:00:00-05:00,VZ,BUY_ADD,211,36.77516555786133,REBALANCE_ADD,,,,,
2018-12-21 00:00:00-05:00,BRK-B,BUY,2107,192.10000610351562,CONSOLIDATED_STRATEGY,53.87073793555271,80.0,0.0,55.48295174221086,
2018-12-21 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,5795,36.77516555786133,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-21 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,1109,192.10000610351562,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-28 00:00:00-05:00,VZ,SELL_REDUCE,8516,37.00954818725586,REBALANCE_REDUCE,,,,,
2018-12-28 00:00:00-05:00,BRK-B,SELL_REDUCE,1676,202.0800018310547,REBALANCE_REDUCE,,,,,
2018-12-28 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,8667,37.00954818725586,FULL_CAPITAL_DEPLOYMENT,,,,,
2018-12-28 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,1587,202.0800018310547,FULL_CAPITAL_DEPLOYMENT,,,,,
2019-01-04 00:00:00-05:00,VZ,SELL_REDUCE,5255,37.739418029785156,REBALANCE_REDUCE,,,,,
2019-01-04 00:00:00-05:00,BRK-B,SELL_REDUCE,1119,195.1999969482422,REBALANCE_REDUCE,,,,,
2019-01-04 00:00:00-05:00,VZ,BUY_FULL_DEPLOY,5658,37.739418029785156,FULL_CAPITAL_DEPLOYMENT,,,,,
2019-01-04 00:00:00-05:00,BRK-B,BUY_FULL_DEPLOY,1093,195.1999969482422,FULL_CAPITAL_DEPLOYMENT,,,,,
2019-01-11 00:00:00-05:00,VZ,SELL_REDUCE,6300,39.25645446777344,REBALANCE_REDUCE,,,,,
2019-01-11 00:00:00-05:00,BRK-B,SELL_REDUCE,944,196.2899932861328,REBALANCE_REDUCE,,,,,
