date,portfolio_value,cash,num_positions,deployed_pct,regime,returns
2016-08-19 00:00:00-04:00,1052156.0047064726,612572.6723347609,29,0.41779292272760005,range,-0.0015272770648766532
2016-08-26 00:00:00-04:00,1051127.1129990045,641546.2561607782,27,0.3896587308737932,range,-0.0009778889279400405
2016-09-02 00:00:00-04:00,1054508.8788593998,669882.1460665456,25,0.3647448973676564,range,0.0032172758352191355
2016-09-09 00:00:00-04:00,1046276.3609341909,684244.435416155,24,0.34601940656939595,range,-0.0078069688081844335
2016-09-16 00:00:00-04:00,1048728.9036764586,617491.8861641372,28,0.4111997066168032,range,0.002344067814050499
2016-09-23 00:00:00-04:00,1054073.1234943373,632202.0160152419,27,0.4002294509517127,range,0.005095902095521465
2016-09-30 00:00:00-04:00,1055178.6560179961,666403.9920298827,25,0.36844439732628825,range,0.001048819573346016
2016-10-07 00:00:00-04:00,1054330.5491743376,678463.7296991637,24,0.35649808285411155,range,-0.000803756632890118
2016-10-14 00:00:00-04:00,1051346.7932357811,698971.2682943366,23,0.3351658341553706,range,-0.002830000459431936
2016-10-21 00:00:00-04:00,1053473.9393730187,698971.2682943366,23,0.33650824935419515,range,0.0020232583110761926
2016-10-28 00:00:00-04:00,1052769.3730861992,623722.2458011954,28,0.4075414219424429,range,-0.0006688027681432951
2016-11-04 00:00:00-04:00,1044566.9758069937,653148.7219522421,26,0.3747181970331355,range,-0.007791257505107785
2016-11-11 00:00:00-05:00,1051307.2718903257,747696.7166859342,20,0.28879335596954253,range,0.006452717958199683
2016-11-18 00:00:00-05:00,1052880.5172443432,646084.3668174784,27,0.38636497091954364,range,0.001496465777496958
2016-11-25 00:00:00-05:00,1055863.9941998636,660633.9124032175,26,0.37431912061377987,bull,0.002833632977965017
2016-12-02 00:00:00-05:00,1051178.9544381755,685409.5281247752,24,0.3479611390325955,range,-0.004437162160490615
2016-12-09 00:00:00-05:00,1065699.954327813,629148.1166222006,28,0.4096386003703698,bull,0.013814013140510895
2016-12-16 00:00:00-05:00,1066924.6426497656,634851.0015116888,28,0.40497109530153724,range,0.0011491868015751638
2016-12-23 00:00:00-05:00,1067092.7554541784,634851.0015116888,28,0.4050648378345685,range,0.00015756764601038142
2016-12-30 00:00:00-05:00,1063005.0626870734,654194.7908250433,27,0.3845797976057009,range,-0.00383068177176904
2017-01-06 00:00:00-05:00,1073032.1016980293,669279.98468982,26,0.37627216964831545,range,0.009432729309500676
2017-01-13 00:00:00-05:00,1073262.9043732765,669279.98468982,26,0.3764063008581846,range,0.00021509391460150518
2017-01-20 00:00:00-05:00,1073011.9217158896,684322.0878612143,25,0.36224185956210836,range,-0.0002338501185163988
2017-01-27 00:00:00-05:00,1079168.9151304672,698920.1663969465,24,0.35235331874579623,bull,0.005738047537003688
2017-02-03 00:00:00-05:00,1082003.5526052518,714490.9783521696,23,0.3396593046004185,bull,0.002626685623577263
2017-02-10 00:00:00-05:00,1084763.0727687194,719851.7688422514,23,0.33639724017805883,bull,0.002550379947296122
2017-02-17 00:00:00-05:00,1092928.377085709,598984.5452776189,26,0.451945289521341,bull,0.007527269799246339
2017-02-24 00:00:00-05:00,1096418.648221085,616621.9290266728,25,0.4376035741209544,bull,0.0031935039921673347
2017-03-03 00:00:00-05:00,1101173.1411859556,663018.2589933439,24,0.3978982648638905,bull,0.00433638462149899
2017-03-10 00:00:00-05:00,1104377.3296402842,679156.7115048319,24,0.3850320055682005,bull,0.0029097953214494154
2017-03-17 00:00:00-04:00,1106236.296179667,679156.7115048319,24,0.3860654239512242,bull,0.001683271187745694
2017-03-24 00:00:00-04:00,1100226.2185276896,679156.7115048319,24,0.3827117550300957,bull,-0.005432905856310288
2017-03-31 00:00:00-04:00,1101054.947791108,712282.7471437537,21,0.35309064404759577,bull,0.0007532353342092346
2017-04-07 00:00:00-04:00,1101456.8879968724,728101.5118486487,20,0.33896503822969776,bull,0.0003650500881640095
2017-04-13 00:00:00-04:00,1095718.8178290278,640624.5559767634,22,0.4153385471228402,bull,-0.005209527699517991
2017-04-21 00:00:00-04:00,1097855.1773410137,696091.391902476,20,0.3659533549876794,bull,0.0019497333414595364
2017-04-28 00:00:00-04:00,1107388.5886154354,602763.4973621548,29,0.4556892643116468,bull,0.008683669277318895
2017-05-05 00:00:00-04:00,1111508.266198649,619205.4230189464,29,0.4429142437809978,bull,0.003720173411182248
2017-05-12 00:00:00-04:00,1111586.9538394802,646894.3490688198,29,0.4180443132816444,bull,7.079357232342431e-05
2017-05-19 00:00:00-04:00,1108460.4389603604,659402.0313961972,28,0.40511902074316786,bull,-0.002812658846274352
2017-05-26 00:00:00-04:00,1115479.4130871762,659402.0313961972,28,0.4088622132691354,bull,0.006332182800677044
2017-06-02 00:00:00-04:00,1116370.734529994,670472.891798518,28,0.399417352085286,bull,0.0007990478644075427
2017-06-09 00:00:00-04:00,1116897.6249720678,731654.0071398839,26,0.34492294478808505,bull,0.0004719672647954809
2017-06-16 00:00:00-04:00,1118050.1982657537,731654.0071398839,26,0.3455982492782723,range,0.001031941753582677
2017-06-23 00:00:00-04:00,1118028.5391063755,758542.7015609808,24,0.3215354751433508,range,-1.937226021853089e-05
2017-06-30 00:00:00-04:00,1116293.7761936253,758542.7015609808,24,0.3204811155111119,range,-0.0015516266822104274
2017-07-07 00:00:00-04:00,1121574.674289403,634759.7154232835,25,0.434045962364968,range,0.004730742218938655
2017-07-14 00:00:00-04:00,1132049.1210800982,634759.7154232835,25,0.4392825332370263,range,0.009339054305351091
2017-07-21 00:00:00-04:00,1135519.1526581622,634759.7154232835,25,0.44099602905212093,bull,0.0030652659089149825
2017-07-28 00:00:00-04:00,1133883.184072774,677289.6044638567,22,0.4026813220466744,range,-0.0014407230222041045
2017-08-04 00:00:00-04:00,1141669.1888144808,636069.9019606905,23,0.4428597108579316,range,0.006866672732318335
2017-08-11 00:00:00-04:00,1131065.2877591525,644440.2225564395,22,0.43023605309893864,range,-0.00928806799659676
2017-08-18 00:00:00-04:00,1131222.0219317332,576215.9137125865,29,0.49062526847858706,range,0.0001385721711000265
2017-08-25 00:00:00-04:00,1134695.1835524875,651447.5662448246,27,0.42588320133228924,range,0.003070274051793387
2017-09-01 00:00:00-04:00,1141333.6216070491,626186.0234243709,27,0.4513558423498707,bull,0.005850415292834921
2017-09-08 00:00:00-04:00,1134472.0664571163,631938.7649243709,27,0.44296665946313224,bull,-0.006011875073189787
2017-09-15 00:00:00-04:00,1143719.0551117603,717623.7141789142,24,0.3725524542311744,bull,0.008150917883347875
2017-09-22 00:00:00-04:00,1136028.2788914386,717623.7141789142,24,0.3683047090348955,range,-0.006724357862141317
2017-09-29 00:00:00-04:00,1132943.778661515,629601.5773446815,25,0.44427818113930884,range,-0.002715161486062212
2017-10-06 00:00:00-04:00,1143463.541106965,629601.5773446815,25,0.4493907722364489,bull,0.009285334933281542
2017-10-13 00:00:00-04:00,1153145.470108361,644349.4398721168,24,0.441224497190656,bull,0.00846719519541761
2017-10-20 00:00:00-04:00,1155266.9698499152,644349.4398721168,24,0.4422506167939464,range,0.0018397503147238314
2017-10-27 00:00:00-04:00,1149161.6324729393,658765.2982797095,23,0.4267426968806129,bull,-0.005284784847409796
2017-11-03 00:00:00-04:00,1151807.301580483,635897.9909473007,29,0.44791286695722776,bull,0.002302260215432339
2017-11-10 00:00:00-05:00,1150460.2909366158,645483.0540958907,28,0.4389349557033487,bull,-0.0011694756944317097
2017-11-17 00:00:00-05:00,1148953.000961941,680573.6488615687,27,0.4076575383921099,bull,-0.0013101625380287363
2017-11-24 00:00:00-05:00,1155255.4504428082,612294.970847624,28,0.4699917056327828,bull,0.005485384933579196
2017-12-01 00:00:00-05:00,1155697.0770844251,627361.6367653639,27,0.45715737349785274,bull,0.00038227618094999194
2017-12-08 00:00:00-05:00,1161078.5300547716,682900.4219691392,25,0.41183959198959197,bull,0.004656456330168091
2017-12-15 00:00:00-05:00,1170850.0695214006,702764.2988896105,24,0.39978284394954683,bull,0.008415916076036645
2017-12-22 00:00:00-05:00,1169822.4685185677,581408.7827852493,26,0.5029940025673041,bull,-0.0008776537915335947
2017-12-29 00:00:00-05:00,1166681.2119524018,633606.4638311402,25,0.45691551613244796,bull,-0.002685242120664677
2018-01-05 00:00:00-05:00,1188467.7826592461,633606.4638311402,25,0.46687114865375706,bull,0.018673970647376192
2018-01-12 00:00:00-05:00,1195778.3402622468,664714.9886983163,25,0.44411521239585483,bull,0.0061512459232533345
2018-01-19 00:00:00-05:00,1206234.218563459,641841.857341192,25,0.46789616190329864,bull,0.008743993722882815
2018-01-26 00:00:00-05:00,1228117.905090573,664662.9504625823,25,0.45879548884716914,bull,0.01814215364672367
2018-02-02 00:00:00-05:00,1210856.1316618468,688156.5601820494,25,0.4316776847489018,range,-0.014055469232372442
2018-02-09 00:00:00-05:00,1184810.6811311422,704400.0459401783,25,0.40547459846691664,range,-0.021509946433486138
2018-02-16 00:00:00-05:00,1219403.0115283611,502402.6002982738,22,0.587992980541701,volatile,0.029196504511753263
2018-02-23 00:00:00-05:00,1217699.851120341,502402.6002982738,22,0.5874167186305888,volatile,-0.0013967165833758122
2018-03-02 00:00:00-05:00,1209732.6870634793,564072.8839762447,21,0.5337210525860201,volatile,-0.006542797923093757
2018-03-09 00:00:00-05:00,1234466.1005976438,564072.8839762447,21,0.5430632856559129,volatile,0.020445354414786232
2018-03-16 00:00:00-04:00,1226314.2613432645,564072.8839762447,21,0.5400258304438393,volatile,-0.006603534313686432
2018-03-23 00:00:00-04:00,1180234.8635780818,578971.5189201839,20,0.5094438092051156,volatile,-0.03757552139588494
2018-03-29 00:00:00-04:00,1184129.295230115,984671.082995618,13,0.16844293358668727,volatile,0.0032997090428481535
2018-04-06 00:00:00-04:00,1182068.8178028958,834858.942333688,23,0.29373067814661136,volatile,-0.0017400780772161006
2018-04-13 00:00:00-04:00,1191214.211645532,725519.538988519,25,0.39094116583255567,volatile,0.007736769386772702
2018-04-20 00:00:00-04:00,1196390.6643947843,725519.538988519,25,0.3935763955868578,volatile,0.004345526353401796
2018-04-27 00:00:00-04:00,1198396.3502732366,767016.4015389531,22,0.35996433787196375,volatile,0.0016764472827670573
2018-05-04 00:00:00-04:00,1199763.4652234167,767016.4015389531,22,0.3606936502303632,volatile,0.0011407869774204826
2018-05-11 00:00:00-04:00,1215110.499292247,742867.6599959062,21,0.38864188859482596,volatile,0.01279171646218824
2018-05-18 00:00:00-04:00,1208100.7778447832,748183.6987432207,21,0.38069429929681964,volatile,-0.005768793415534379
2018-05-25 00:00:00-04:00,1210553.612895366,748183.6987432207,21,0.38194914229883864,volatile,0.0020303232110807645
2018-06-01 00:00:00-04:00,1217189.9405318256,628431.21983633,29,0.48370324227149775,volatile,0.005482060080418183
2018-06-08 00:00:00-04:00,1230056.8135631825,593255.3222130085,30,0.517700877169658,range,0.010570965633954321
2018-06-15 00:00:00-04:00,1232566.4273861195,593255.3222130085,30,0.5186828806694711,range,0.0020402422028518163
2018-06-22 00:00:00-04:00,1226733.5234647633,633678.6285844685,29,0.4834423153329026,range,-0.004732324191018211
2018-06-29 00:00:00-04:00,1226276.7299767854,720871.042923105,26,0.4121465201930793,range,-0.00037236570065168895
2018-07-06 00:00:00-04:00,1232034.6885342805,682756.3675694673,27,0.44583024007081756,bull,0.004695480568732702
2018-07-13 00:00:00-04:00,1244823.190436548,688199.3190261781,27,0.4471509493771297,bull,0.010379985256325552
2018-07-20 00:00:00-04:00,1246470.611682123,707925.6438171327,27,0.4320558886969819,bull,0.0013234178622565373
2018-07-27 00:00:00-04:00,1248035.9459602297,707925.6438171327,27,0.4327682258603057,bull,0.0012558132245046316
2018-08-03 00:00:00-04:00,1252868.0757063883,683465.2342375772,27,0.4544794879123823,bull,0.0038717873165430294
2018-08-10 00:00:00-04:00,1256067.3382230508,688904.4872327554,27,0.4515385710073924,bull,0.0025535509912795185
2018-08-17 00:00:00-04:00,1260529.915260862,688904.4872327554,27,0.45348025549223947,range,0.003552816717712348
2018-08-24 00:00:00-04:00,1267191.762920324,719852.1583251397,25,0.4319311572336971,bull,0.00528495799965456
2018-08-31 00:00:00-04:00,1273052.4345954643,755748.7376846062,24,0.4063490888929809,bull,0.004624928796596706
2018-09-07 00:00:00-04:00,1271017.7080306222,766676.3314627816,24,0.3968012195119548,bull,-0.0015983053875456843
2018-09-14 00:00:00-04:00,1277994.294968168,778585.754280607,23,0.39077525044820344,range,0.005488976977634508
2018-09-21 00:00:00-04:00,1281249.1574005582,811712.102613876,22,0.36646818620298255,range,0.0025468520831475328
2018-09-28 00:00:00-04:00,1281054.7267290265,765600.6356874615,22,0.40236695613910006,range,-0.00015175086782193148
2018-10-05 00:00:00-04:00,1265053.5158767314,771126.3036155315,22,0.39043977670690794,range,-0.0124906536141135
2018-10-12 00:00:00-04:00,1246632.5801383092,799081.0486479832,27,0.3590083707267395,range,-0.014561388516165508
2018-10-19 00:00:00-04:00,1249401.73813051,909570.2708739641,23,0.2719953533641138,range,0.0022213104617350155
2018-10-26 00:00:00-04:00,1229757.9972223681,690760.9602255266,26,0.43829520784923887,volatile,-0.015722517672766334
2018-11-02 00:00:00-04:00,1242413.6925726258,709361.3257685029,27,0.4290457920665287,volatile,0.010291208009090225
2018-11-09 00:00:00-05:00,1256625.1684806459,720948.68603779,26,0.4262818347737925,volatile,0.011438602128243547
2018-11-16 00:00:00-05:00,1248224.4185154242,732281.4862682625,26,0.4133414829849255,volatile,-0.006685167682403459
2018-11-23 00:00:00-05:00,1220595.3159423692,649321.5928302628,27,0.46802876895447565,volatile,-0.022134723662845635
2018-11-30 00:00:00-05:00,1239047.1620918196,896263.6967960278,22,0.2766508618744488,volatile,0.015117087464164625
2018-12-07 00:00:00-05:00,1224030.1700187605,896263.6967960278,22,0.2677764660144848,volatile,-0.01211979053945511
2018-12-14 00:00:00-05:00,1218607.6100407178,879615.8692780073,23,0.27817956983822184,volatile,-0.004430086864574245
2018-12-21 00:00:00-05:00,1173057.131691408,729604.7366337299,21,0.37803137040586665,bear,-0.037379118572702486
2018-12-28 00:00:00-05:00,1178507.2849036653,941941.5636207063,13,0.200733355078324,bear,0.004646110632649858
2019-01-04 00:00:00-05:00,1181696.7892365586,808512.7645707262,22,0.315803536122773,bear,0.002706393395908391
2019-01-11 00:00:00-05:00,1187780.0413580071,822701.3125028742,21,0.3073622355514013,bear,0.005147895955085691
2019-01-18 00:00:00-05:00,1203902.381595434,626721.2386625421,25,0.4794252023723058,bear,0.013573506605645491
2019-01-25 00:00:00-05:00,1202362.6413751505,632353.1221452615,25,0.47407454258389564,bear,-0.001278957699413219
2019-02-01 00:00:00-05:00,1216116.9181713692,681136.3767437569,24,0.4399088059987218,bear,0.011439374713512196
2019-02-08 00:00:00-05:00,1213947.1269165112,716245.7642761304,23,0.4099860295436163,bear,-0.0017841962581366388
2019-02-15 00:00:00-05:00,1226388.6835799902,753337.4400344578,22,0.38572701287868494,bear,0.010248845594355682
2019-02-22 00:00:00-05:00,1230330.3706476172,758903.7726709325,22,0.38317073952139924,volatile,0.0032140602081558445
2019-03-01 00:00:00-05:00,1233795.8309137304,758903.7726709325,22,0.38490327681776987,volatile,0.002816690824505308
2019-03-08 00:00:00-05:00,1222276.7470098147,779612.3673368107,21,0.36216379044757324,volatile,-0.009336296666997868
2019-03-15 00:00:00-04:00,1239424.6905384385,674136.5598888719,21,0.4560891314856659,volatile,0.014029509741205981
2019-03-22 00:00:00-04:00,1240956.4811893823,690560.1760574699,21,0.4435258717569133,volatile,0.0012358884429504169
2019-03-29 00:00:00-04:00,1243493.1104777656,632505.0210536323,27,0.4913481902520425,range,0.00204409205869327
2019-04-05 00:00:00-04:00,1258657.0825389533,649244.8867152839,27,0.4841765118378136,range,0.012194657078044902
2019-04-12 00:00:00-04:00,1258865.3557221848,686373.4034631209,26,0.4547682162010386,range,0.00016547253904253267
2019-04-18 00:00:00-04:00,1255630.0104464088,743513.9290255103,23,0.4078558788498755,range,-0.002570048703834482
2019-04-26 00:00:00-04:00,1268914.822253944,653130.0282666697,29,0.4852845779620337,range,0.010580196154129862
2019-05-03 00:00:00-04:00,1271327.8102853312,653130.0282666697,29,0.4862615110102216,range,0.0019016154505162586
2019-05-10 00:00:00-04:00,1262465.6305747065,642085.5610098873,28,0.49140353174003354,range,-0.006970806143724473
2019-05-17 00:00:00-04:00,1261054.5692879483,657569.2167317196,27,0.47855609682060424,volatile,-0.0011177027339079881
2019-05-24 00:00:00-04:00,1260252.6044531781,864623.9315539318,20,0.31392807402362727,volatile,-0.0006359477649116041
2019-05-31 00:00:00-04:00,1246791.335207273,759658.8350012794,27,0.39070892333801005,volatile,-0.010681405615301953
2019-06-07 00:00:00-04:00,1276405.0310615785,786256.5657257325,22,0.38400699888200257,volatile,0.023751926259081957
2019-06-14 00:00:00-04:00,1273011.7249764344,823605.40761651,21,0.35302606295181105,volatile,-0.002658486924265735
2019-06-21 00:00:00-04:00,1284449.871877872,763139.0313093296,29,0.4058631262942036,volatile,0.008985107267295067
2019-06-28 00:00:00-04:00,1280671.0756963992,768817.2375559115,29,0.39967626961681274,volatile,-0.002941956914167543
2019-07-05 00:00:00-04:00,1290121.0180906558,768817.2375559115,29,0.40407355063965994,volatile,0.007378898901982289
2019-07-12 00:00:00-04:00,1295558.678079059,768817.2375559115,29,0.40657474604249777,volatile,0.0042148448960632745
2019-07-19 00:00:00-04:00,1291862.9846550059,822565.8050857616,27,0.36327163572580484,volatile,-0.002852586676763247
2019-07-26 00:00:00-04:00,1298367.179366691,822565.8050857616,27,0.36646133839659495,range,0.00503474036251772
2019-08-02 00:00:00-04:00,1278704.2015516735,723917.7872335888,29,0.43386610730211583,range,-0.015144389143145642
2019-08-09 00:00:00-04:00,1276900.4629812923,722461.2830305782,29,0.43420704747511485,range,-0.0014105987672461406
2019-08-16 00:00:00-04:00,1278370.0025034137,767837.6161623187,26,0.39936198858024413,volatile,0.0011508645855529132
2019-08-23 00:00:00-04:00,1271210.242003738,827556.6590073695,22,0.349000950698023,volatile,-0.005600695014475354
2019-08-30 00:00:00-04:00,1288336.1819986682,761567.4326013904,21,0.4088752274115844,volatile,0.013472153880648152
2019-09-06 00:00:00-04:00,1296643.3744122502,774386.7916256901,20,0.4027758079767242,volatile,0.006448000552693234
2019-09-13 00:00:00-04:00,1291749.532303066,780122.79819128,20,0.3960727070669841,volatile,-0.003774239089759379
2019-09-20 00:00:00-04:00,1290049.4784932798,678128.2196717925,28,0.47433937149153693,volatile,-0.001316086259195437
2019-09-27 00:00:00-04:00,1282906.226383905,655869.9648921294,28,0.48876234957498543,volatile,-0.005537192354604814
2019-10-04 00:00:00-04:00,1285592.136693155,761135.4794437041,24,0.4079494905736407,volatile,0.0020936139010103716
2019-10-11 00:00:00-04:00,1284455.8319715247,812578.6173299537,20,0.36737519725943535,volatile,-0.0008838765337760845
2019-10-18 00:00:00-04:00,1286457.3744922387,761167.9952312218,28,0.4083224129119298,volatile,0.001558280534755152
2019-10-25 00:00:00-04:00,1291961.9550956322,683019.4008353783,28,0.47133164553222423,range,0.0042788674638878366
2019-11-01 00:00:00-04:00,1299400.2354505975,688826.6128195245,28,0.4698888040599302,range,0.005757352471276622
2019-11-08 00:00:00-05:00,1301730.1349829156,688826.6128195245,28,0.4708376227085156,range,0.001793057649793539
2019-11-15 00:00:00-05:00,1307427.4422028863,737030.4897797906,26,0.43627426961608906,bull,0.004376719157727305
2019-11-22 00:00:00-05:00,1304720.6456177766,659418.4259255464,28,0.49459033384628004,bull,-0.002070322602797048
2019-11-29 00:00:00-05:00,1311144.0834097536,703408.9542746218,27,0.463515136761064,bull,0.004923228442465177
2019-12-06 00:00:00-05:00,1312839.837055605,712878.3163074664,26,0.45699521283092154,bull,0.0012933388994451622
2019-12-13 00:00:00-05:00,1316166.9217495136,712878.3163074664,26,0.4583678524910248,bull,0.0025342654907323237
2019-12-20 00:00:00-05:00,1328940.6377119538,664808.242474985,27,0.49974571955329034,bull,0.009705240081144817
2019-12-27 00:00:00-05:00,1333924.6489219605,675661.2220306337,27,0.49347871892412837,bull,0.0037503640633547164
2020-01-03 00:00:00-05:00,1332368.0519237458,675661.2220306337,27,0.4928869533796783,bull,-0.0011669302306338558
2020-01-10 00:00:00-05:00,1338408.0210704743,675661.2220306337,27,0.49517545367799576,bull,0.004533258762852821
2020-01-17 00:00:00-05:00,1351256.7199123325,686089.0383232058,27,0.49225855589623396,bull,0.009599986431328755
2020-01-24 00:00:00-05:00,1347333.743858919,729919.1002622698,26,0.45824922474538676,bull,-0.0029032055830723325
2020-01-31 00:00:00-05:00,1337500.476369791,802815.512861185,21,0.3997643163162334,range,-0.0072983160511993495
2020-02-07 00:00:00-05:00,1350997.8383685132,775540.29868231,26,0.42595000772254005,range,0.010091482012295261
2020-02-14 00:00:00-05:00,1366335.5774263325,698402.1975511493,28,0.48885017041956924,range,0.01135289681613516
2020-02-21 00:00:00-05:00,1368020.5677045765,724471.2523950519,28,0.470423713284769,range,0.0012332184758139242
2020-02-28 00:00:00-05:00,1291402.9835005663,769848.3326998614,26,0.4038666918570552,volatile,-0.056006163951590304
2020-03-06 00:00:00-05:00,1288977.6595850084,1141288.7401342485,10,0.11457833916090442,volatile,-0.0018780535174107715
2020-03-13 00:00:00-04:00,1204512.2617107723,295965.1620417927,26,0.7542863020577039,volatile,-0.06552898511943961
2020-03-20 00:00:00-04:00,1134456.8578917203,675519.9662176785,20,0.4045432741505324,volatile,-0.05816080586805494
2020-03-27 00:00:00-04:00,1149612.168161463,984209.5565453283,10,0.14387687969644372,volatile,0.013359089122090939
2020-04-03 00:00:00-04:00,1149831.229723551,834569.3093038581,20,0.27418103828636664,volatile,0.00019055257777789159
2020-04-09 00:00:00-04:00,1205144.821332808,526826.8714064315,21,0.5628518149181465,volatile,0.04810583516900624
2020-04-17 00:00:00-04:00,1273393.0750495894,549523.5378086074,21,0.5684572591324893,volatile,0.056630748859961555
2020-04-24 00:00:00-04:00,1262009.464889521,621035.9755496925,21,0.5078991142082605,volatile,-0.00893958855526611
2020-05-01 00:00:00-04:00,1247882.4390629143,526985.4068802207,29,0.5776962713923953,volatile,-0.01119407280185758
2020-05-08 00:00:00-04:00,1277534.0673211617,595179.1211045784,23,0.5341187868652311,volatile,0.023761555840559723
2020-05-15 00:00:00-04:00,1272449.8503535218,684302.4730656571,22,0.46221654796411904,volatile,-0.003979711459515922
2020-05-22 00:00:00-04:00,1285232.006865569,714371.5181427676,25,0.4441692127750686,volatile,0.010045312597974698
2020-05-29 00:00:00-04:00,1299820.7861706454,726839.3057810504,24,0.4408157543607491,volatile,0.011351086206338401
2020-06-05 00:00:00-04:00,1323266.2257310092,650159.6529265582,26,0.5086705605537601,volatile,0.01803744009159569
2020-06-12 00:00:00-04:00,1308503.2930751713,748248.1808877856,24,0.428164846930347,volatile,-0.011156434259993575
2020-06-19 00:00:00-04:00,1319259.6782438266,776730.4313413607,23,0.4112376477879401,volatile,0.00822037302128309
2020-06-26 00:00:00-04:00,1309361.3907979266,844839.2285416857,22,0.3547700165293253,volatile,-0.007502910616563718
2020-07-02 00:00:00-04:00,1338049.14118298,754599.5848742338,24,0.43604493912152864,volatile,0.0219097268230668
2020-07-10 00:00:00-04:00,1352089.5846415525,827870.6542025572,22,0.38771020529528677,volatile,0.010493219588451952
2020-07-17 00:00:00-04:00,1354630.5077290311,882344.0828499569,21,0.34864593864111204,range,0.0018792564607708062
2020-07-24 00:00:00-04:00,1353611.8765981258,814304.5705068173,28,0.39842093248079824,volatile,-0.0007519623433057676
2020-07-31 00:00:00-04:00,1357016.721178738,757757.0124690213,29,0.44160082875705836,volatile,0.0025153772949815245
2020-08-07 00:00:00-04:00,1370719.7502106288,862199.4338234523,25,0.3709878086377874,volatile,0.010097907282961227
2020-08-14 00:00:00-04:00,1378944.7528885463,862199.4338234523,25,0.3747396826324195,volatile,0.006000499136788351
2020-08-21 00:00:00-04:00,1402740.5521210292,862199.4338234523,25,0.38534646872527195,volatile,0.017256528358106094
2020-08-28 00:00:00-04:00,1426401.3315879866,928658.087226109,23,0.34895035032514243,volatile,0.016867537928650256
2020-09-04 00:00:00-04:00,1414583.9364551052,1001590.9930041775,23,0.29195364997984685,volatile,-0.008284761708491462
2020-09-11 00:00:00-04:00,1403977.9378719316,956784.7279701218,27,0.3185186873945038,volatile,-0.007497609940172123
2020-09-18 00:00:00-04:00,1400905.2056868826,951352.8640063559,29,0.320901328552138,volatile,-0.00218859007835015
2020-09-25 00:00:00-04:00,1394431.9976542383,829225.6390822321,27,0.405330887072884,volatile,-0.004620732371017566
2020-10-02 00:00:00-04:00,1400399.7187362602,855727.3882537773,28,0.388940616879017,volatile,0.004279678816938359
