date,value,cash,positions,leverage,regime_score,regime_label,drawdown
2002-10-22,76715.57354614158,54153.67576897882,5,0.12048941004759683,0.31929606129565946,BEAR,-0.3127226807894351
2002-10-23,76652.01852794836,54167.257167028816,5,0.2,0.3795358654885963,BEAR,-0.31329205569608226
2002-10-24,76440.00011961814,54180.841971207214,5,0.2,0.352074841094089,BEAR,-0.315191480240081
2002-10-25,76602.17638727812,55339.14199184513,5,0.1263754372700485,0.4286027151935337,BEAR,-0.31373858006186767
2002-10-28,76064.44557410173,54664.10578396023,5,0.12159074593861714,0.4319817101225413,BEAR,-0.318555987723097
2002-10-29,76053.68916439562,54328.94242823137,5,0.12333051019515279,0.43717397272013103,BEAR,-0.3186523519433645
2002-10-30,76128.03530515221,48058.52914409812,8,0.12167067599586745,0.5341225312991301,MILD,-0.31798630183188215
2002-10-31,76192.27242716568,48070.581918073935,8,0.2,0.5296091226286787,MILD,-0.317410816112745
2002-11-01,76393.69089748627,48082.637714808945,8,0.2,0.5865275989148205,MILD,-0.31560635399478704
2002-11-04,76323.77906854331,48094.67745464944,8,0.2,0.6092418489939719,MILD,-0.3162326781185078
2002-11-05,76622.33552803233,48106.72020920257,8,0.2,0.6131826555497406,MILD,-0.313557978919561
2002-11-06,76775.74314134935,49326.452275992786,8,0.12522777820510858,0.6166895611295744,MILD,-0.3121836351148628
2002-11-07,76137.94442519658,49504.55192124986,8,0.12587760967390835,0.5859130690090797,MILD,-0.3178975282863682
2002-11-08,76130.5215500232,49655.44351948291,8,0.12597061203371895,0.5846022704317203,MILD,-0.3179640281313693
2002-11-11,75801.9703757965,49249.246784297386,8,0.1250636078494214,0.5180980153218958,MILD,-0.32090744313575814
2002-11-12,76098.09776664266,49261.57863934536,8,0.2,0.5473732385917822,MILD,-0.3182545054085422
2002-11-13,76140.59168677813,49273.91358225069,8,0.2,0.5365116485027919,MILD,-0.31787381207388454
2002-11-14,76789.08574255338,49286.25161378656,8,0.2,0.5549496665942901,MILD,-0.31206410179505667
2002-11-15,76946.83802873714,49298.592734726364,8,0.2,0.5876068895060444,MILD,-0.3106508350574691
2002-11-18,76463.55989425365,48848.92338216595,8,0.13200976451035515,0.5427989663095985,MILD,-0.3149804135947543
2002-11-19,76195.46763877387,48521.710162117764,8,0.1331037676669944,0.5486198654573446,MILD,-0.3173821909409985
2002-11-20,76661.28026198945,48458.02381830143,8,0.1288058519448164,0.5496348574888864,MILD,-0.31320908193405755
2002-11-21,77125.02220171549,48856.815537543574,8,0.13060847794090805,0.6317114723589292,MILD,-0.30905452370803166
2002-11-22,77019.84144966793,48869.04912905317,8,0.2,0.63747224419292,MILD,-0.30999681406653773
2002-11-25,77127.06047203044,42948.120339366935,12,0.12773971188383212,0.6780309521199783,STRONG_BULL,-0.309036263309352
2002-11-26,76230.18446074887,44351.77652552336,11,0.2,0.6139931098882352,MILD,-0.3170711708542603
2002-11-27,77102.019850798,54967.0718469937,8,0.2,0.5679085181832834,MILD,-0.309260596521456
2002-11-29,76914.09793451447,54980.83542728554,8,0.2,0.5801654782279453,MILD,-0.310944146091304
2002-12-02,76884.97431774839,54439.94159387854,8,0.13058551693528644,0.5767615683712628,MILD,-0.3112050579287769
2002-12-03,76494.53684715454,53445.75906814195,8,0.13420212759715677,0.5531106577134356,MILD,-0.3147028981417253
2002-12-04,76455.55861562114,50570.01687618731,8,0.13558630663139679,0.5434033171925858,MILD,-0.31505209522437155
2002-12-05,76225.42503771327,50582.47877320323,8,0.2,0.5652124952376887,MILD,-0.3171138094392789
2002-12-06,76238.62826075737,46093.379246212244,8,0.14579422936141465,0.612714229071824,MILD,-0.31699552477660575
2002-12-09,75675.32278282246,46104.7379718122,8,0.2,0.49119411734933954,MILD,-0.3220420500240364
2002-12-10,76006.47404189459,46116.09949652669,8,0.2,0.4991496832809705,MILD,-0.31907534145277866
2002-12-11,75848.28343140395,46127.46382104547,8,0.2,0.5290228734602536,MILD,-0.32049253503781905
2002-12-12,75763.20349146865,46171.61662704418,8,0.14583107768225587,0.6298807305900507,MILD,-0.32125474680701294
2002-12-13,75153.56331995662,44999.85943682125,8,0.16072033607512062,0.5751538326300192,MILD,-0.3267163740020159
2002-12-16,75802.08675303732,44576.13455997943,8,0.1589991418337816,0.5247552122033878,MILD,-0.3209064005386114
2002-12-17,75821.37066219974,44587.119393138855,8,0.2,0.5365792037348114,MILD,-0.3207336403964341
2002-12-18,75079.57141392645,55938.13369529819,5,0.2,0.4471174023349207,BEAR,-0.32737925060541
2002-12-19,74623.12537347493,54680.23137666687,5,0.1415965224711932,0.369434601326732,BEAR,-0.3314684465345405
2002-12-20,75002.44759949372,50673.99947878403,5,0.13993417486363016,0.3646489000051457,BEAR,-0.32807018526157516
2002-12-23,75013.95861084241,42731.14114782852,8,0.16518012873426144,0.5079190110961546,MILD,-0.32796706073736925
2002-12-24,74960.83282986008,42741.6713218971,8,0.2,0.47212688043446815,MILD,-0.32844300248748265
2002-12-26,74639.39515911302,42752.204090901425,8,0.2,0.4723110859354965,MILD,-0.33132268923728525
2002-12-27,74162.25027497114,48588.76522232322,5,0.18408692390583553,0.31452274742041136,BEAR,-0.33559732138418336
2002-12-30,74429.32876249237,45956.28712956653,5,0.19256762051434106,0.33554154300327543,BEAR,-0.3332046261537684
2002-12-31,74347.09232460202,45794.95410888867,5,0.15397353261811156,0.4214323646995274,BEAR,-0.33394136363694327
2003-01-02,75041.0047353148,45806.23929400836,5,0.2,0.3730026939967504,BEAR,-0.3277247606793343
2003-01-03,75334.01593353871,45817.454551803756,5,0.2,0.40607286587940544,BEAR,-0.32509974021079946
2003-01-06,76104.8019760127,39132.570642001745,8,0.15353672938321739,0.4986365800369829,MILD,-0.31819444392649515
2003-01-07,75759.10077974235,39142.15191028989,8,0.2,0.47050140762137266,MILD,-0.3212915020652533
2003-01-08,75541.1947199523,57481.05127449182,5,0.17403202166461468,0.37736838538471845,BEAR,-0.32324367273529553
2003-01-09,75822.28177379507,57495.12500807768,5,0.2,0.44467478644951486,BEAR,-0.32072547795553985
2003-01-10,75818.84065726961,47836.39388040521,8,0.17700504716981627,0.47485680812832415,MILD,-0.320756306133332
2003-01-13,75968.9126445239,47848.10620382751,8,0.2,0.6254634591718918,MILD,-0.31941184544144013
2003-01-14,76133.1813734834,40502.5108656582,12,0.1617781111652401,0.6563928383641684,STRONG_BULL,-0.3179401993798812
2003-01-15,75651.37317397626,45410.75881180489,10,0.2,0.5040946168040826,MILD,-0.3222566091051082
2003-01-16,75404.1793208644,44061.72470568283,8,0.16255361659045617,0.6496215191288717,MILD,-0.32447116243292595
2003-01-17,75335.12177680999,44072.512834311165,8,0.2,0.5024586854154143,MILD,-0.32508983321325235
2003-01-21,75047.44047510104,46764.52276521809,8,0.16630684715614133,0.4849034125662718,MILD,-0.32766710435503177
2003-01-22,74987.35407541352,46775.97265035545,8,0.2,0.45831902653741385,MILD,-0.32820540469992093
2003-01-23,75411.61616789195,44878.709182524086,8,0.16756266433594327,0.4667014911552046,MILD,-0.3244045374172712
2003-01-24,75072.41984333929,48354.0339122469,5,0.17723627230852565,0.4445973637816237,BEAR,-0.3274433198945268
2003-01-27,74471.12405686176,41291.82937901154,8,0.15391284889792223,0.4551444570402098,MILD,-0.33283019164794364
2003-01-28,74619.70856237372,53842.6070513536,5,0.2,0.43665643219190486,BEAR,-0.33149905696558263
2003-01-29,74921.84514279218,53855.789943635624,5,0.2,0.42427909779546036,BEAR,-0.328792284280105
2003-01-30,74595.03058848572,50505.6282378032,5,0.13573919683426686,0.38066758160573366,BEAR,-0.3317201413028729
2003-01-31,74765.18742868403,62377.1956519559,3,0.2,0.25403892605510353,SEVERE_BEAR,-0.3301957449962156
2003-02-03,74640.40860993086,56820.21370133458,3,0.16192284452758116,0.25779472500880724,SEVERE_BEAR,-0.3313136099626472
2003-02-04,74406.55190350093,56833.62958512517,3,0.2,0.2668353736324215,SEVERE_BEAR,-0.3334086788364777
2003-02-05,74473.68598740225,56847.048636554995,3,0.2,0.2724753390589993,SEVERE_BEAR,-0.332807239896787
2003-02-06,74408.08286517681,54388.41046877268,3,0.16104203044832846,0.29141025111606517,SEVERE_BEAR,-0.33339496330014295
2003-02-07,74063.6778277467,46121.24502997216,5,0.16018141763372307,0.35560378258816217,BEAR,-0.3364804094475959
2003-02-10,74383.9837188112,47542.15057630293,5,0.1604876974711266,0.36104053166497274,BEAR,-0.33361086205373125
2003-02-11,74172.5771393786,47553.37580630011,5,0.2,0.36677132330287593,BEAR,-0.3355048053622372
2003-02-12,74071.78536773418,47564.603686698814,5,0.2,0.3566677846937405,BEAR,-0.3364077758467451
2003-02-13,73786.367898478,48206.39242772691,5,0.16851692002504892,0.40315951252940674,BEAR,-0.3389647658301188
2003-02-14,74232.83505443028,47996.92865099691,5,0.15970313960283186,0.4006868609584287,BEAR,-0.33496496845033524
2003-02-18,74904.38818105924,48539.285312709384,5,0.1491011708888381,0.37641200902197436,BEAR,-0.3289486772171161
2003-02-19,74878.38307107665,48550.745977297105,5,0.2,0.3797224922069612,BEAR,-0.3291816510638653
2003-02-20,74807.87981294197,48562.209347875076,5,0.2,0.3653400610365883,BEAR,-0.32981327366676827
2003-02-21,75230.64034005442,49776.80562201436,5,0.1550152398549209,0.36688532672579655,BEAR,-0.3260258585656203
2003-02-24,74832.81784996089,50057.12642967539,5,0.150275553556673,0.33647485232348384,BEAR,-0.3295898594832267
2003-02-25,74941.68514772678,50336.13164930277,5,0.1385788341535512,0.3520537651765341,BEAR,-0.3286145422027891
2003-02-26,74623.49226285756,50348.016569275525,5,0.2,0.30159460035593677,BEAR,-0.3314651596562747
2003-02-27,74860.87013296927,50359.904295409935,5,0.2,0.3488943508224842,BEAR,-0.32933854548044295
2003-02-28,75089.38687838159,50886.10023891404,5,0.144083501033305,0.40885046813343456,BEAR,-0.32729131609895057
2003-03-03,74855.3799631634,51177.199723571,5,0.14376351183140887,0.40209456789202724,BEAR,-0.32938773065904187
2003-03-04,74950.36342466724,50780.96046277579,5,0.14344248224252573,0.4019856553678209,BEAR,-0.3285367954998015
2003-03-05,75227.19641504333,50792.829504725225,5,0.2,0.4055511893269929,BEAR,-0.3260567119039944
2003-03-06,75226.2496988869,50804.70132082772,5,0.2,0.39819019329525235,BEAR,-0.32606519331802775
2003-03-07,75514.31053370947,51037.66690245933,5,0.14236216297690504,0.43749593524527564,BEAR,-0.3234845220256813
2003-03-10,75160.14284832306,51320.293757223706,5,0.13952615308882535,0.3523106289373208,BEAR,-0.32665742950863175
2003-03-11,75012.32119771802,51619.78580135629,5,0.13682654832578778,0.3684500708887933,BEAR,-0.3279817299479422
2003-03-12,75134.35267085258,51631.85090208526,5,0.2,0.37125089900379293,BEAR,-0.326888477824046
2003-03-13,76070.8550933615,51643.91882279213,5,0.2,0.31732993695944683,BEAR,-0.31849856630250845
2003-03-14,76264.2091453538,53357.2342649134,5,0.11686811368542745,0.32250371090930274,BEAR,-0.3167663514682957
2003-03-17,77117.28278320719,57270.21472582421,5,0.13986693258680494,0.43515542194025086,BEAR,-0.30912385939254466
2003-03-18,77246.78298161198,49826.41633028738,8,0.1369831999265144,0.4725050647963475,MILD,-0.3079636966630912
2003-03-19,77065.60624043237,49838.06226648521,8,0.2,0.49042937058098085,MILD,-0.30958681774822955
2003-03-20,77317.77702925722,49849.71092468956,8,0.2,0.5082284362732881,MILD,-0.30732767718894644
2003-03-21,77701.11000931973,55499.13985488873,8,0.14420011628940702,0.5092671726167817,MILD,-0.303893484485637
2003-03-24,77069.33176434593,55512.1116776564,8,0.2,0.46490536963506335,MILD,-0.3095534416295407
2003-03-25,77407.24533417218,55525.086532330264,8,0.2,0.48218256245418717,MILD,-0.30652615105919284
2003-03-26,77488.65691679335,55538.064419618975,8,0.2,0.466127999119252,MILD,-0.3057968032661673
2003-03-27,77520.78097644485,53213.24894291391,8,0.1417505695255709,0.5077188661659441,MILD,-0.30550901114549495
2003-03-28,77543.58479534404,51733.89566456093,8,0.15242602179986176,0.49368730537450256,MILD,-0.3053047169351235
2003-03-31,76795.18414242822,51745.987436206335,8,0.2,0.45317024028269204,MILD,-0.3120094676220496
2003-04-01,76713.7531306777,51758.082034063445,8,0.2,0.49843115935286725,MILD,-0.3127389894762119
2003-04-02,77046.11914202459,51768.10830263633,8,0.14949621608984948,0.509596353018319,MILD,-0.30976139821649445
2003-04-03,77014.47240833408,51779.89992730526,8,0.2,0.5044913594843501,MILD,-0.3100449140827937
2003-04-04,76877.97411651236,51791.69423784426,8,0.2,0.5356548290154978,MILD,-0.3112677711344149
2003-04-07,76967.21208180541,45017.07139215532,12,0.13787086835378534,0.7173749605006658,STRONG_BULL,-0.31046830856477736
2003-04-08,76879.24790328679,45027.32528063909,12,0.2,0.7301723619591984,STRONG_BULL,-0.31125635956934267
2003-04-09,76226.73332928991,45037.58150473079,12,0.2,0.6841601399602442,STRONG_BULL,-0.3171020887535566
2003-04-10,76770.22408850348,46648.24723570308,12,0.1324582659503338,0.6820785636328742,STRONG_BULL,-0.31223307905002684
2003-04-11,76892.38925680875,48462.94294852883,12,0.1247604381192447,0.6701237145665155,STRONG_BULL,-0.3111386291816015
2003-04-14,77041.16230263669,48473.981729978215,12,0.2,0.7519271508129005,STRONG_BULL,-0.3098058054095688
2003-04-15,77368.97332758343,48485.023025816714,12,0.2,0.7678840395530709,STRONG_BULL,-0.3068690212336993
2003-04-16,76889.99320365873,50364.036440837874,12,0.118175182186847,0.7650088644031996,STRONG_BULL,-0.3111600948750652
2003-04-17,77433.43265167146,50375.508249138285,12,0.2,0.7622249135180381,STRONG_BULL,-0.30629154485687593
2003-04-21,77414.63470772689,50386.9826704617,12,0.2,0.7561173507547836,STRONG_BULL,-0.30645995134754933
2003-04-22,77752.23914200442,50200.37856009236,12,0.13042629226030825,0.7433540174333948,STRONG_BULL,-0.30343543025204706
2003-04-23,78023.8190809357,50211.81309076438,12,0.2,0.7472353452216796,STRONG_BULL,-0.30100240754554536
2003-04-24,77804.46471368076,50223.25022596839,12,0.2,0.7740929588079555,STRONG_BULL,-0.30296755327170527
2003-04-25,77839.46928404557,49380.77147382118,12,0.14386061971280167,0.7079917174499359,STRONG_BULL,-0.3026539553127984
2003-04-28,78300.54998066378,49137.33069925327,12,0.13701098951125018,0.7019921589137952,STRONG_BULL,-0.2985232385565597
2003-04-29,78126.366303589,49148.52309124587,12,0.2,0.764577209495062,STRONG_BULL,-0.3000837103759901
2003-04-30,78067.13573859553,49159.718032616656,12,0.2,0.7632242713494145,STRONG_BULL,-0.300614343493131
2003-05-01,78130.04324393821,48771.289800005514,12,0.1356977679154739,0.8204494577117825,STRONG_BULL,-0.30005076950636883
2003-05-02,78617.10622020806,48781.39242432123,12,0.2,0.8349147944257438,STRONG_BULL,-0.29568728343510686
2003-05-05,78457.0069026414,48791.49714132341,12,0.2,0.827622369151045,STRONG_BULL,-0.2971215766913318
2003-05-06,78592.73905007506,48960.0864505871,12,0.12981124369312425,0.8610553767112503,STRONG_BULL,-0.29590558335247225
2003-05-07,78344.88279192167,48970.22818278043,12,0.2,0.8570688357245829,STRONG_BULL,-0.29812607101591604
2003-05-08,78138.39079488398,48980.37201576115,12,0.2,0.8522764462421363,STRONG_BULL,-0.2999759857021061
2003-05-09,78543.99408182224,50586.426559950945,12,0.1152960194211419,0.8667719702773752,STRONG_BULL,-0.2963422784009118
2003-05-12,78880.89191943532,51705.49321341264,12,0.1148680238555952,0.8815863621275306,STRONG_BULL,-0.2933240875437022
2003-05-13,78833.2550415494,51716.20363700685,12,0.2,0.8717885154352517,STRONG_BULL,-0.29375085546337765
2003-05-14,78778.75463279837,51726.9162791888,12,0.2,0.8682624823276693,STRONG_BULL,-0.2942391121900221
2003-05-15,78973.04705669354,52347.512203055536,12,0.1250503965564533,0.8836293015694112,STRONG_BULL,-0.2924984906960398
2003-05-16,78912.66180821642,52358.355616297595,12,0.2,0.8827697420356432,STRONG_BULL,-0.2930394683590466
2003-05-19,77987.63607211183,52369.20127567526,12,0.2,0.8084943032953311,STRONG_BULL,-0.3013265628657228
2003-05-20,78041.54255966702,52260.413548539844,12,0.11796989529507003,0.8077556919644865,STRONG_BULL,-0.3008436269435569
2003-05-21,78210.06292984617,52271.238919917756,12,0.2,0.7781835631318712,STRONG_BULL,-0.29933389139840794
2003-05-22,78661.41267368595,52282.06653369402,12,0.2,0.8239144537141314,STRONG_BULL,-0.29529035202780024
2003-05-23,78660.0533655934,51505.044715228076,12,0.12716876259134496,0.8516666528410801,STRONG_BULL,-0.29530252975884813
2003-05-27,79582.87925756419,50947.35848491794,12,0.12509691701004552,0.8506215204754538,STRONG_BULL,-0.28703514315382833
2003-05-28,79870.42135935383,50957.91186631838,12,0.2,0.8526699727100107,STRONG_BULL,-0.28445911907236465
2003-05-29,79841.41742714512,50968.46743377641,12,0.2,0.8495922268701938,STRONG_BULL,-0.28471895868319647
2003-05-30,80297.30971789324,51488.97640766291,12,0.12567683773950253,0.8330887192248378,STRONG_BULL,-0.28063472367130965
2003-06-02,80210.18703908258,51499.641981347355,12,0.2,0.8317270776942107,STRONG_BULL,-0.2814152358719962
2003-06-03,80314.81920175326,51509.79885518256,12,0.2,0.9062569480195015,STRONG_BULL,-0.28047786020054594
2003-06-04,80762.7231096827,52136.6507885037,12,0.15879285213105318,0.913504674443148,STRONG_BULL,-0.2764651912876226
2003-06-05,80905.09021523662,52146.93329463143,12,0.2,0.9203529151925647,STRONG_BULL,-0.2751897568728618
2003-06-06,80404.89139772175,52157.217828697874,12,0.2,0.9180908447545385,STRONG_BULL,-0.2796709239486336
2003-06-09,80073.23190495819,49936.05668754771,12,0.16947328069057385,0.8949647674651717,STRONG_BULL,-0.2826421856695692
2003-06-10,80318.53177232422,48127.75924329519,12,0.1658169491624123,0.905904501250061,STRONG_BULL,-0.28044460012789774
2003-06-11,80966.25552139615,48137.25110692373,12,0.2,0.9127027984456524,STRONG_BULL,-0.27464179085106405
2003-06-12,81104.0119830721,48146.744842558706,12,0.2,0.9189325041410604,STRONG_BULL,-0.2734076621427955
2003-06-13,80658.33675937203,43931.586040325885,12,0.17366681055571442,0.9043695636799625,STRONG_BULL,-0.27740036478222657
2003-06-16,81799.01729515151,41221.72340472896,12,0.1673442096866071,0.8782627741275588,STRONG_BULL,-0.26718126813120996
2003-06-17,81950.07123217553,41229.85324462267,12,0.2,0.8830820017133136,STRONG_BULL,-0.26582801037538256
2003-06-18,81751.62943440523,42563.15891379257,12,0.1694323639168491,0.9034376676538629,STRONG_BULL,-0.26760580516314963
2003-06-19,81147.79870817947,42571.55331457835,12,0.2,0.8440770666356928,STRONG_BULL,-0.2730153868633738
2003-06-20,80895.43667774797,42579.9493709265,12,0.2,0.8370014434774181,STRONG_BULL,-0.2752762407125753
2003-06-23,80439.33950488865,40038.29259253301,12,0.16254077828139693,0.8145564322176971,STRONG_BULL,-0.27936231121654853
2003-06-24,80268.19367576868,41422.696235022784,12,0.1640111518502794,0.8310358297228462,STRONG_BULL,-0.2808955676492974
2003-06-25,80228.40945620481,41430.865711224695,12,0.2,0.8233688088748972,STRONG_BULL,-0.2812519853948063
2003-06-26,81304.84109797826,41439.036798628855,12,0.2,0.7760559634493465,STRONG_BULL,-0.2716084799255222
2003-06-27,81292.74492846121,42957.304848553154,12,0.15749567120809194,0.7389953062705578,STRONG_BULL,-0.271716846748243
2003-06-30,81782.71418021723,42932.40203642456,12,0.15673899830118443,0.8260505400143411,STRONG_BULL,-0.26732732401802517
2003-07-01,82258.40058447773,42940.86926015952,12,0.2,0.8269437364676299,STRONG_BULL,-0.26306575805960297
2003-07-02,82618.4456972845,43652.80619201602,12,0.15022612659831033,0.7918538225725276,STRONG_BULL,-0.259840196045446
2003-07-03,82347.51172351162,43662.316267650705,12,0.2,0.7928208732419436,STRONG_BULL,-0.26226743169748334
2003-07-07,83956.9629799426,43671.8284151233,12,0.25537818720113414,0.7700346879120111,STRONG_BULL,-0.24784872511954634
2003-07-08,84175.33753685735,41487.08016334064,12,0.2132595975824697,0.8101473247937269,STRONG_BULL,-0.24589235729066097
2003-07-09,83885.29439774448,42229.930600539905,12,0.16350844729118594,0.7863972408952191,STRONG_BULL,-0.2484907875948418
2003-07-10,82645.64838536967,42239.130692563594,12,0.2,0.7261148794227074,STRONG_BULL,-0.2595964933697272
2003-07-11,82902.11712472244,42248.33278889304,12,0.2,0.7681628904024526,STRONG_BULL,-0.2572988484523276
2003-07-14,83934.65522871242,40529.345643514695,12,0.2087252993282661,0.8314632931845076,STRONG_BULL,-0.24804857517285883
2003-07-15,83736.17602346957,38513.86119114702,12,0.20888266780908007,0.8117489174464412,STRONG_BULL,-0.2498267050856373
2003-07-16,83619.001697289,38522.25171090652,12,0.2,0.7736213288424663,STRONG_BULL,-0.25087644313822777
2003-07-17,82364.46287833451,39171.17684621266,12,0.1520820128220034,0.7050173992542771,STRONG_BULL,-0.26211557016916937
2003-07-18,81992.87819113283,35737.469108597026,12,0.15354611075188448,0.7240756581409332,STRONG_BULL,-0.2654445125973462
2003-07-21,81622.6861464061,35745.25477150997,12,0.2,0.7703676778470545,STRONG_BULL,-0.2687609786593491
2003-07-22,81519.48806722045,38531.40287522455,12,0.14680212468312195,0.7649856065546847,STRONG_BULL,-0.26968550670407176
2003-07-23,82788.15132964398,37121.33299296189,12,0.15730376446650607,0.776208445268695,STRONG_BULL,-0.25831984200686464
2003-07-24,82945.03029089405,37129.42014050679,12,0.2,0.7599579513950163,STRONG_BULL,-0.25691439918809156
2003-07-25,83594.56989829044,37137.50904989454,12,0.2,0.7325006179447436,STRONG_BULL,-0.2510953220508532
2003-07-28,83753.72745993163,39051.71692380139,12,0.1856209118717669,0.7488273427438463,STRONG_BULL,-0.24966946577108426
2003-07-29,83039.31777001385,41135.45153629925,12,0.15282314000604102,0.7308636985647707,STRONG_BULL,-0.25606969917622757
2003-07-30,82596.50773264244,41144.41318824109,12,0.2,0.7234711500653582,STRONG_BULL,-0.2600367332650897
2003-07-31,82794.77890557093,40877.97514085687,12,0.15373648807359447,0.7423760466332967,STRONG_BULL,-0.25826046706634886
2003-08-01,81959.19317334588,40039.5952449442,12,0.15167604656884703,0.6848250952900032,STRONG_BULL,-0.26574628898579034
2003-08-04,81944.59853342049,40238.89755646792,12,0.15348105217599256,0.7035584545404864,STRONG_BULL,-0.26587703903482346
2003-08-05,80806.81153349395,47663.861970485756,9,0.2,0.548711043911666,MILD,-0.2760702131583515
2003-08-06,81195.80521086631,48923.60270551139,8,0.2,0.5509414859789111,MILD,-0.2725853075594442
2003-08-07,81406.7953394267,47519.567955142906,8,0.17070176274034923,0.5447147218984459,MILD,-0.2706950951392808
2003-08-08,81641.95933389037,46504.58879686613,8,0.15870522142271135,0.6341104967591356,MILD,-0.2685883145702399
2003-08-11,81891.03306613627,46515.4398675854,8,0.2,0.6443823686581648,MILD,-0.2663569198341923
2003-08-12,82432.04591352573,39231.87503768927,12,0.16497793899435087,0.715407435042686,STRONG_BULL,-0.2615101091773097
2003-08-13,82648.04711973514,39241.02914186473,12,0.2,0.6706487812626368,STRONG_BULL,-0.259575003655866
2003-08-14,82956.40673195427,37015.85578040477,12,0.15741364729583782,0.6855169632175641,STRONG_BULL,-0.25681248024839515
2003-08-15,82951.02596087511,37049.93071298598,12,0.16260578986231086,0.7135088680005663,STRONG_BULL,-0.256860685348763
2003-08-18,84471.71664419323,35351.06318396112,12,0.21571444339900764,0.7531613477175768,STRONG_BULL,-0.2432371644928477
2003-08-19,85009.9019020851,35359.311765370716,12,0.27896078608724234,0.8381918623539725,STRONG_BULL,-0.23841568556510306
2003-08-20,84846.31518106585,35367.5622714493,12,0.27529694581715247,0.8110024993781384,STRONG_BULL,-0.23988122167313902
2003-08-21,85805.00748464218,37830.0644267447,12,0.17124621357532066,0.828625308711378,STRONG_BULL,-0.23129251607018284
2003-08-22,85584.34869832819,36534.02926687566,12,0.24523945646650855,0.7869686316031742,STRONG_BULL,-0.2332693477890635
2003-08-25,85495.08046374319,36542.55387370459,12,0.2898272961640473,0.7690989960319131,STRONG_BULL,-0.23406908153438108
2003-08-26,85449.8966478864,37553.88521151006,12,0.1568216309863487,0.7745308662122067,STRONG_BULL,-0.23447387303105255
2003-08-27,85478.66665144745,37562.647784726076,12,0.2894596771660008,0.7675532154008243,STRONG_BULL,-0.23421612913359968
2003-08-28,85846.10980276871,36232.582341288595,12,0.1900223668509933,0.787342500308097,STRONG_BULL,-0.2309242897804015
2003-08-29,86142.0661871547,33162.465015863,12,0.24825700351532945,0.7925340629181837,STRONG_BULL,-0.22827288406104365
2003-09-02,86893.32052016373,32512.270688714692,12,0.2593160642959456,0.8442960040208534,STRONG_BULL,-0.2215425679052866
2003-09-03,86309.17199708865,32519.65045809324,12,0.3080604469040716,0.8735232465185447,STRONG_BULL,-0.22677582123837137
2003-09-04,86741.83650340696,32527.0319025623,12,0.31775080338172856,0.8775219904016656,STRONG_BULL,-0.22289967864730856
2003-09-05,86394.10600434583,29884.075968953523,12,0.2630379481376605,0.8199398176920933,STRONG_BULL,-0.2260149168467433
2003-09-08,86920.57577343726,30335.706814600533,12,0.27867878654352074,0.8991818749439583,STRONG_BULL,-0.2212983943100391
2003-09-09,85916.8177371347,30342.59253852829,12,0.2992729161753921,0.8315470312422137,STRONG_BULL,-0.23029083352984317
2003-09-10,84885.54483249722,28035.424866162153,12,0.25161510666976084,0.7887015592575433,STRONG_BULL,-0.23952977217699328
2003-09-11,85085.93464637185,28041.788462600027,12,0.28066368610643444,0.8031028453554154,STRONG_BULL,-0.23773452555742622
2003-09-12,85077.1809051458,27075.896717848394,12,0.25517581454315447,0.8038237042417079,STRONG_BULL,-0.23781294832772967
2003-09-15,84967.00900550236,27566.25674693144,12,0.26698193386014607,0.7756712348863117,STRONG_BULL,-0.23879995323871733
2003-09-16,86139.22512152126,27654.435623704914,12,0.28454355376712853,0.8456865386593999,STRONG_BULL,-0.22829833651980785
2003-09-17,86070.39054473533,27660.7127416322,12,0.3027124755318741,0.8664108916492992,STRONG_BULL,-0.22891500978725038
2003-09-18,86844.06974512807,27666.991284365617,12,0.3200405140967907,0.8544532821908121,STRONG_BULL,-0.22198379436128374
2003-09-19,86654.55289185565,27351.545337641324,12,0.28173200980396834,0.8213234388345831,STRONG_BULL,-0.22368163260769858
2003-09-22,85837.93099748231,28027.624171349788,12,0.279182987901098,0.7630864044520872,STRONG_BULL,-0.2309975618308047
2003-09-23,86950.29683626906,28033.98599715376,12,0.32241967477604316,0.7900567789173621,STRONG_BULL,-0.22103213008958272
2003-09-24,85601.06906058123,30290.391882759188,12,0.18317521603694203,0.6639401946303707,STRONG_BULL,-0.23311955387872293
2003-09-25,85710.48776988154,48496.45579654521,8,0.29465175842959024,0.6220354669708503,MILD,-0.2321392966281639
2003-09-26,85012.4468715929,46490.26128284994,8,0.22611105129161727,0.5877187419260139,MILD,-0.2383928857639683
2003-09-29,85639.53039716388,46500.81383422049,8,0.2930625311499986,0.5668845833561574,MILD,-0.23277498754000056
2003-09-30,84785.26883066157,46511.3687808527,8,0.273929695006331,0.5757177697200253,MILD,-0.24042812199746758
2003-10-01,85770.11974857532,43503.19252464515,8,0.23848558795754302,0.5614150652345198,MILD,-0.23160506733727249
2003-10-02,86171.82932896602,41960.39048441376,8,0.23137068036486608,0.5929028102759692,MILD,-0.22800624286461094
2003-10-03,87902.22349836415,41969.881525118566,8,0.34373990918764796,0.6151975086308581,MILD,-0.2125040363249408
2003-10-06,88283.35973422405,35321.088257782,12,0.16691497906291142,0.6569914034727591,STRONG_BULL,-0.2090895237517115
2003-10-07,88669.95327568644,35329.0775515546,12,0.3609346989430431,0.6808592862183989,STRONG_BULL,-0.20562612042278278
