date,value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size
2024-10-04,1526792.1152737474,836834.2317385116,2,-0.14299375841866438,0.3,True,True,40
2024-10-07,1522607.9944107966,836998.6098911745,2,-0.1453423543140765,0.3,True,True,40
2024-10-08,1542424.08868476,869770.1585182175,2,-0.13421934921949885,0.3,True,True,40
2024-10-09,1545775.9448947213,869941.0062279265,2,-0.13233791319157903,0.3,True,True,40
2024-10-10,1537963.71039341,870111.8874970069,2,-0.13672301163513528,0.3,True,True,40
2024-10-11,1510881.5577230572,829962.8404816496,2,-0.15192454014826198,0.3,True,True,40
2024-10-14,1513812.8382482077,830125.8688967442,2,-0.15027917816299305,0.3,True,True,40
2024-10-15,1510553.416991444,841696.7465626859,2,-0.1521087293723851,0.3,True,True,40
2024-10-16,1514696.3053786089,841862.0798521893,2,-0.14978327774707428,0.3,True,True,40
2024-10-17,1515947.0405322749,842027.4456178745,2,-0.14908122550136646,0.3,True,True,40
2024-10-18,1513915.9078469889,841853.7210212097,2,-0.15022132399372592,0.3,True,True,40
2024-10-21,1526169.6857665428,842019.0851449817,2,-0.14334313536873008,0.3,True,True,40
2024-10-22,1529030.3656191328,843723.7340264155,2,-0.14173740236532378,0.3,True,True,40
2024-10-23,1515152.800748164,843889.4654741707,2,-0.14952704156596744,0.3,True,True,40
2024-10-24,1519840.9269886287,844055.2294763174,2,-0.14689554156724033,0.3,True,True,40
2024-10-25,1521104.6420348724,849698.017387867,2,-0.14618620355627152,0.3,True,True,40
2024-10-28,1517237.2582478668,509916.53338521987,3,-0.1483570112326395,1.0,True,True,40
2024-10-29,1535240.212582953,505629.1094565316,3,-0.13825174275651403,1.0,True,True,40
2024-10-30,1527821.9931476363,505728.4294601748,3,-0.1424156759428906,1.0,True,True,40
2024-10-31,1485491.8531768008,505827.7689731045,3,-0.16617607776780655,1.0,True,True,40
2024-11-01,1494550.938329962,501978.41648427275,3,-0.16109110749476838,1.0,True,True,40
2024-11-04,1487134.7318885317,498725.44423382945,3,-0.1652539107641722,1.0,True,True,40
2024-11-05,1506848.8124469034,499621.39429172175,3,-0.15418816715929864,1.0,True,True,40
2024-11-06,1565291.2140870285,499723.3011951606,3,-0.12138376472785803,1.0,True,True,40
2024-11-07,1595908.3199203508,499825.2288843726,3,-0.10419802572919352,1.0,True,True,40
2024-11-08,1639699.2825733537,559001.488020449,3,-0.07961764707577752,1.0,True,True,40
2024-11-11,1638847.8510351442,541367.7889669593,3,-0.08009556553974205,1.0,True,True,40
2024-11-12,1643746.3538937806,545442.5859849014,3,-0.07734597868881524,1.0,True,True,40
2024-11-13,1649595.072842848,545553.8389568047,3,-0.07406302445132423,1.0,True,True,40
2024-11-14,1626691.5555170372,545665.1146207824,3,-0.0869190361545723,1.0,True,True,40
2024-11-15,1616193.603039294,549535.5867515987,3,-0.09281165945754045,1.0,True,True,40
2024-11-18,1632751.7704503227,541458.3998600135,3,-0.08351736675164977,1.0,True,True,40
2024-11-19,1634663.5112259903,531784.4599527414,3,-0.08244428433221447,1.0,True,True,40
2024-11-20,1647111.4502486526,531892.9271005254,3,-0.07545711081296115,1.0,True,True,40
2024-11-21,1653696.2266858066,532001.4163721642,3,-0.07176099891298128,1.0,True,True,40
2024-11-22,1671350.4544312225,560901.360961809,3,-0.06185147474347306,1.0,True,True,40
2024-11-25,1662608.2917611965,559133.7387948895,3,-0.06675855272624637,1.0,True,True,40
2024-11-26,1671518.6900043362,561248.7359263906,3,-0.06175704215191584,1.0,True,True,40
2024-11-27,1646438.8534488333,561363.2128510994,3,-0.07583464725013969,1.0,True,True,40
2024-11-29,1671762.8370597812,561477.7131254667,3,-0.06161999955896103,1.0,True,True,40
2024-12-02,1678767.8450355786,564198.2087798028,3,-0.0576880067895924,1.0,True,True,40
2024-12-03,1680298.2857233987,556172.2689599796,3,-0.05682895256163899,1.0,True,True,40
2024-12-04,1711348.6245364891,571742.492178451,3,-0.03940003483287366,1.0,True,True,40
2024-12-05,1722234.4571886926,571860.4707879482,3,-0.0332896898589768,1.0,True,True,40
2024-12-06,1753352.560903872,571978.4737422378,3,-0.015822734899425907,1.0,True,True,40
2024-12-09,1745547.441294773,589602.2653757918,3,-0.020203839670907716,1.0,True,True,40
2024-12-10,1729719.4569011028,570034.2699401253,3,-0.02908827212332136,1.0,True,True,40
2024-12-11,1754631.7632008968,566834.7001118909,3,-0.015104703713759902,1.0,True,True,40
2024-12-12,1747905.3269302929,566951.6660023902,3,-0.018880330932317464,1.0,True,True,40
2024-12-13,1763825.6174673485,567068.6560287082,3,-0.009944085963827674,1.0,True,True,40
2024-12-16,1796565.0976863601,620457.2468325079,3,0.008432966558997935,1.0,True,True,40
2024-12-17,1788555.8044444905,602971.110961996,3,0.003937256743449917,1.0,True,True,40
2024-12-18,1730787.0589166177,479276.8017021643,3,-0.02848901464637467,1.0,True,True,40
2024-12-19,1733333.6423297292,479375.7000898171,3,-0.02705958764193093,1.0,True,True,40
2024-12-20,1724282.175236713,479474.61888507375,3,-0.03214028180885894,1.0,True,True,40
2024-12-23,1733957.1987138176,532895.7117500182,3,-0.026709578162712543,1.0,True,True,40
2024-12-24,1785040.313772461,533005.6743572047,3,0.0019639707813265727,1.0,True,True,40
2024-12-26,1781406.3863152429,657081.331503364,3,-7.579513122615737e-05,1.0,True,True,40
2024-12-27,1755255.8142114868,657216.9197146266,3,-0.014754416594910773,1.0,True,True,40
2024-12-30,1731046.0987580759,566039.4773467162,3,-0.028343612558738056,1.0,True,True,40
2024-12-31,1712155.0464200373,552382.2510838541,3,-0.03894738081361668,1.0,True,True,40
2025-01-02,1688635.2114711872,537232.9270340151,3,-0.052149338794984276,1.0,True,True,40
2025-01-03,1722765.3894053283,579544.440656415,3,-0.032991671406456945,1.0,True,True,40
2025-01-06,1732294.5111822388,579670.0086185571,3,-0.027642864088221156,1.0,True,True,40
2025-01-07,1695229.0884800619,579795.6037870911,3,-0.04844811863783665,1.0,True,True,40
2025-01-08,1703505.2021448903,566492.4721159986,3,-0.04380263940340735,1.0,True,True,40
2025-01-10,1682610.7168833127,563620.5236164054,3,-0.055530957950946265,1.0,True,True,40
2025-01-13,1695218.1226040577,564230.5243110044,3,-0.04845427391207863,1.0,True,True,40
2025-01-14,1687909.7193005353,564352.7742579385,3,-0.05255656602143324,1.0,True,True,40
2025-01-15,1726407.345991975,564475.0506923611,3,-0.03094739864980547,1.0,True,True,40
2025-01-16,1720306.0265516147,565452.2139167693,3,-0.03437214049249746,1.0,True,True,40
2025-01-17,1769144.507717019,582931.0989024355,3,-0.006958530761745414,1.0,True,True,40
2025-01-21,1768565.698043131,592437.566907645,3,-0.007283423390052352,1.0,True,True,40
2025-01-22,1766070.0381162004,592565.9283804749,3,-0.008684266447105035,1.0,True,True,40
2025-01-23,1765387.8460016125,592694.3176649574,3,-0.009067188846500943,1.0,True,True,40
2025-01-24,1760985.010687801,596947.3698119088,3,-0.011538551716956027,1.0,True,True,40
2025-01-27,1607693.601235766,370626.6461274831,3,-0.09758280971840623,1.0,True,True,40
2025-01-28,1630143.5458237217,370706.9485674774,3,-0.08498139368896625,1.0,True,True,40
2025-01-29,1627843.2648634238,370787.2684063337,3,-0.08627256825074513,1.0,True,True,40
2025-01-30,1670113.4599964013,171567.87959101464,5,0.0,1.0,False,True,40
2025-01-31,1695047.7851187484,171605.0526315927,5,0.0,1.0,False,True,40
2025-02-03,1662314.9796354873,426163.6502300091,5,-0.019310845257951233,1.0,False,True,40
2025-02-04,1682119.5989761967,426253.6181117243,5,-0.007627033441801179,1.0,False,True,40
2025-02-05,1678415.1752697595,426343.604986659,5,-0.009812472542078645,1.0,False,True,40
2025-02-06,1658433.0349572545,226350.12933425888,5,-0.021601013542475917,1.0,False,True,40
2025-02-07,1618647.1621500386,226397.91436156278,5,-0.045072843160794705,1.0,False,True,40
2025-02-10,1618189.473952217,353220.3258142313,5,-0.045342858084173134,1.0,False,True,40
2025-02-11,1591696.2503926225,350067.7685966946,5,-0.0609726378415258,1.0,False,True,40
2025-02-12,1586889.5156612545,350141.6717922872,5,-0.06380838959647192,1.0,False,True,40
2025-02-13,1601986.4371255487,302406.5050637227,5,-0.054901902359454836,1.0,False,True,40
2025-02-14,1613669.9281079709,302470.34643701394,5,-0.04800918164385352,1.0,False,True,40
2025-02-18,1617234.3946927444,476776.42323854077,5,-0.045906310789080654,1.0,False,True,40
2025-02-19,1626795.4396678428,428614.1832514562,5,-0.04026573530853239,1.0,False,True,40
2025-02-20,1600683.9182940598,428704.6684679204,5,-0.05567032838432803,1.0,False,True,40
2025-02-21,1562229.7748702134,373884.6039691735,5,-0.07835649909965835,1.0,False,True,40
2025-02-24,1531312.2520641845,273801.9356871692,5,-0.09659641131774538,1.0,False,True,40
