date,value,c_alloc,r_alloc,efa_alloc,recycled_pct
2000-01-04,99668.20,0.75,0.25,0.00,0.25
2000-01-05,99925.51,0.60,0.40,0.00,0.10
2000-01-06,100902.59,0.50,0.50,0.00,0.00
2000-01-07,101942.14,0.50,0.50,0.00,0.00
2000-01-10,104221.21,0.50,0.50,0.00,0.01
2000-01-11,103492.92,0.59,0.41,0.00,0.11
2000-01-12,103372.52,0.69,0.31,0.00,0.21
2000-01-13,104353.67,0.69,0.31,0.00,0.21
2000-01-14,104658.38,0.75,0.25,0.00,0.27
2000-01-18,104756.28,0.75,0.25,0.00,0.27
2000-01-19,105062.62,0.75,0.25,0.00,0.27
2000-01-20,104890.52,0.75,0.25,0.00,0.27
2000-01-21,104863.62,0.75,0.25,0.00,0.27
2000-01-24,104443.53,0.69,0.31,0.00,0.22
2000-01-25,103585.57,0.58,0.42,0.00,0.10
2000-01-26,103423.24,0.75,0.25,0.00,0.27
2000-01-27,102861.53,0.59,0.41,0.00,0.10
2000-01-28,101626.71,0.59,0.41,0.00,0.10
2000-01-31,103291.96,0.58,0.42,0.00,0.09
2000-02-01,104489.52,0.59,0.41,0.00,0.10
2000-02-02,105367.75,0.48,0.52,0.00,0.00
2000-02-03,105794.81,0.69,0.31,0.00,0.22
2000-02-04,105860.59,0.69,0.31,0.00,0.22
2000-02-07,105937.00,0.75,0.25,0.00,0.27
2000-02-08,105803.82,0.75,0.25,0.00,0.27
2000-02-09,105822.51,0.75,0.25,0.00,0.27
2000-02-10,105527.77,0.75,0.25,0.00,0.27
2000-02-11,105321.94,0.75,0.25,0.00,0.27
2000-02-14,105244.45,0.75,0.25,0.00,0.27
2000-02-15,105062.43,0.75,0.25,0.00,0.27
2000-02-16,104471.76,0.48,0.52,0.00,0.00
2000-02-17,106301.50,0.49,0.51,0.00,0.00
2000-02-18,105998.54,0.48,0.52,0.00,0.00
2000-02-22,105912.41,0.48,0.52,0.00,0.00
2000-02-23,107628.36,0.48,0.52,0.00,0.00
2000-02-24,107440.85,0.69,0.31,0.00,0.22
2000-02-25,106843.85,0.48,0.52,0.00,0.01
2000-02-28,107848.20,0.68,0.32,0.00,0.21
2000-02-29,108447.88,0.75,0.25,0.00,0.28
2000-03-01,108469.06,0.75,0.25,0.00,0.28
2000-03-02,108322.80,0.75,0.25,0.00,0.28
2000-03-03,111010.80,0.57,0.43,0.00,0.10
2000-03-06,110855.13,0.75,0.25,0.00,0.29
2000-03-07,112852.01,0.75,0.25,0.00,0.29
2000-03-08,112756.29,0.56,0.44,0.00,0.11
2000-03-09,112643.94,0.56,0.44,0.00,0.11
2000-03-10,113973.35,0.56,0.44,0.00,0.11
2000-03-13,112819.82,0.57,0.43,0.00,0.12
2000-03-14,111917.93,0.57,0.43,0.00,0.12
2000-03-15,114275.57,0.55,0.45,0.00,0.10
2000-03-16,116959.77,0.55,0.45,0.00,0.11
2000-03-17,117442.82,0.66,0.34,0.00,0.23
2000-03-20,116875.94,0.75,0.25,0.00,0.32
2000-03-21,116415.16,0.67,0.33,0.00,0.23
2000-03-22,117025.17,0.66,0.34,0.00,0.23
2000-03-23,117424.26,0.75,0.25,0.00,0.32
2000-03-24,117214.83,0.75,0.25,0.00,0.32
2000-03-27,117862.67,0.75,0.25,0.00,0.32
2000-03-28,117446.26,0.75,0.25,0.00,0.32
2000-03-29,117083.01,0.75,0.25,0.00,0.32
2000-03-30,116853.54,0.75,0.25,0.00,0.32
2000-03-31,119931.36,0.44,0.56,0.00,0.00
2000-04-03,120971.50,0.44,0.56,0.00,0.02
2000-04-04,117157.05,0.44,0.56,0.00,0.02
2000-04-05,118607.56,0.54,0.46,0.00,0.11
2000-04-06,119906.19,0.65,0.35,0.00,0.22
2000-04-07,120230.96,0.75,0.25,0.00,0.32
2000-04-10,120017.18,0.75,0.25,0.00,0.33
2000-04-11,120044.54,0.75,0.25,0.00,0.32
2000-04-12,120075.41,0.75,0.25,0.00,0.32
2000-04-13,119993.40,0.75,0.25,0.00,0.32
2000-04-14,116025.58,0.55,0.45,0.00,0.12
2000-04-17,120207.96,0.54,0.46,0.00,0.10
2000-04-18,126661.58,0.43,0.57,0.00,0.00
2000-04-19,126849.12,0.52,0.48,0.00,0.12
2000-04-20,127719.56,0.52,0.48,0.00,0.12
2000-04-24,128179.01,0.64,0.36,0.00,0.24
2000-04-25,128407.42,0.75,0.25,0.00,0.35
2000-04-26,128459.13,0.75,0.25,0.00,0.35
2000-04-27,128381.42,0.75,0.25,0.00,0.35
2000-04-28,128028.88,0.75,0.25,0.00,0.35
2000-05-01,128427.99,0.65,0.35,0.00,0.25
2000-05-02,128740.05,0.75,0.25,0.00,0.35
2000-05-03,128506.59,0.75,0.25,0.00,0.35
2000-05-04,128170.69,0.40,0.60,0.00,0.00
2000-05-05,128356.27,0.52,0.48,0.00,0.12
2000-05-08,128829.50,0.40,0.60,0.00,0.00
2000-05-09,127862.10,0.40,0.60,0.00,0.00
2000-05-10,126722.48,0.40,0.60,0.00,0.00
2000-05-11,127449.91,0.51,0.49,0.00,0.10
2000-05-12,128434.12,0.51,0.49,0.00,0.11
2000-05-15,130389.39,0.51,0.49,0.00,0.11
2000-05-16,131073.45,0.75,0.25,0.00,0.36
2000-05-17,131100.18,0.75,0.25,0.00,0.36
2000-05-18,131135.26,0.75,0.25,0.00,0.36
2000-05-19,127608.47,0.75,0.25,0.00,0.36
2000-05-22,125066.79,0.75,0.25,0.00,0.36
2000-05-23,119366.87,0.39,0.61,0.00,0.00
2000-05-24,121809.69,0.50,0.50,0.00,0.11
2000-05-25,122686.28,0.50,0.50,0.00,0.12
2000-05-26,122016.99,0.50,0.50,0.00,0.12
2000-05-30,130015.14,0.50,0.50,0.00,0.11
2000-05-31,128210.18,0.65,0.35,0.00,0.25
2000-06-01,129989.40,0.64,0.36,0.00,0.24
2000-06-02,132407.19,0.64,0.36,0.00,0.24
2000-06-05,132797.25,0.64,0.36,0.00,0.24
2000-06-06,133519.51,0.52,0.48,0.00,0.12
2000-06-07,133799.63,0.64,0.36,0.00,0.24
2000-06-08,135316.01,0.75,0.25,0.00,0.35
2000-06-09,136224.19,0.64,0.36,0.00,0.24
2000-06-12,135852.27,0.40,0.60,0.00,0.00
2000-06-13,137961.73,0.39,0.61,0.00,0.00
2000-06-14,138514.94,0.40,0.60,0.00,0.00
2000-06-15,137309.03,0.52,0.48,0.00,0.13
2000-06-16,132896.43,0.40,0.60,0.00,0.01
2000-06-19,138207.93,0.75,0.25,0.00,0.34
2000-06-20,139994.23,0.75,0.25,0.00,0.34
2000-06-21,141238.07,0.75,0.25,0.00,0.34
2000-06-22,139136.78,0.75,0.25,0.00,0.33
2000-06-23,137929.18,0.75,0.25,0.00,0.34
2000-06-26,140571.38,0.75,0.25,0.00,0.34
2000-06-27,139917.18,0.53,0.47,0.00,0.12
2000-06-28,138748.09,0.65,0.35,0.00,0.24
2000-06-29,135118.06,0.54,0.46,0.00,0.13
2000-06-30,136354.03,0.53,0.47,0.00,0.11
2000-07-03,138141.28,0.65,0.35,0.00,0.23
2000-07-05,132456.42,0.66,0.34,0.00,0.24
2000-07-06,135734.37,0.53,0.47,0.00,0.11
2000-07-07,138607.44,0.75,0.25,0.00,0.34
2000-07-10,138881.43,0.75,0.25,0.00,0.34
2000-07-11,138952.33,0.75,0.25,0.00,0.34
2000-07-12,139878.44,0.75,0.25,0.00,0.34
2000-07-13,138852.97,0.65,0.35,0.00,0.23
2000-07-14,140178.22,0.53,0.47,0.00,0.11
2000-07-17,140447.63,0.75,0.25,0.00,0.34
2000-07-18,139912.89,0.75,0.25,0.00,0.34
2000-07-19,139208.14,0.64,0.36,0.00,0.23
2000-07-20,139214.74,0.53,0.47,0.00,0.12
2000-07-21,136841.59,0.75,0.25,0.00,0.35
2000-07-24,135380.07,0.75,0.25,0.00,0.35
2000-07-25,137551.06,0.75,0.25,0.00,0.35
2000-07-26,135565.66,0.75,0.25,0.00,0.35
2000-07-27,132642.66,0.64,0.36,0.00,0.24
2000-07-28,132023.06,0.52,0.48,0.00,0.12
2000-07-31,135294.57,0.51,0.49,0.00,0.11
2000-08-01,136683.91,0.40,0.60,0.00,0.01
2000-08-02,135972.83,0.52,0.48,0.00,0.14
2000-08-03,137692.90,0.63,0.37,0.00,0.25
2000-08-04,137976.77,0.75,0.25,0.00,0.37
2000-08-07,141082.37,0.75,0.25,0.00,0.37
2000-08-08,140184.36,0.75,0.25,0.00,0.37
2000-08-09,140570.96,0.75,0.25,0.00,0.37
2000-08-10,139732.49,0.75,0.25,0.00,0.37
2000-08-11,140547.68,0.75,0.25,0.00,0.37
2000-08-14,141914.22,0.75,0.25,0.00,0.37
2000-08-15,142480.01,0.75,0.25,0.00,0.37
2000-08-16,142815.68,0.75,0.25,0.00,0.37
2000-08-17,145325.07,0.75,0.25,0.00,0.37
2000-08-18,144879.05,0.50,0.50,0.00,0.12
2000-08-21,146158.28,0.50,0.50,0.00,0.12
2000-08-22,146802.40,0.75,0.25,0.00,0.36
2000-08-23,146894.96,0.75,0.25,0.00,0.36
2000-08-24,148931.12,0.63,0.37,0.00,0.24
2000-08-25,147817.49,0.63,0.37,0.00,0.24
2000-08-28,147759.29,0.51,0.49,0.00,0.12
2000-08-29,146919.11,0.51,0.49,0.00,0.12
2000-08-30,147012.89,0.63,0.37,0.00,0.24
2000-08-31,148673.08,0.63,0.37,0.00,0.24
2000-09-01,148093.28,0.75,0.25,0.00,0.35
2000-09-05,145426.16,0.75,0.25,0.00,0.35
2000-09-06,141875.48,0.75,0.25,0.00,0.35
2000-09-07,146657.46,0.75,0.25,0.00,0.36
2000-09-08,143141.55,0.75,0.25,0.00,0.35
2000-09-11,139832.77,0.75,0.25,0.00,0.35
2000-09-12,138246.26,0.52,0.48,0.00,0.12
2000-09-13,138841.52,0.52,0.48,0.00,0.12
2000-09-14,141232.99,0.64,0.36,0.00,0.24
2000-09-15,141377.32,0.52,0.48,0.00,0.11
2000-09-18,138618.90,0.65,0.35,0.00,0.24
2000-09-19,145433.81,0.41,0.59,0.00,0.00
2000-09-20,146257.98,0.42,0.58,0.00,0.01
2000-09-21,140192.10,0.42,0.58,0.00,0.01
2000-09-22,144221.48,0.53,0.47,0.00,0.11
2000-09-25,144542.97,0.53,0.47,0.00,0.12
2000-09-26,145399.25,0.54,0.46,0.00,0.12
2000-09-27,144252.69,0.75,0.25,0.00,0.33
2000-09-28,148698.38,0.75,0.25,0.00,0.34
2000-09-29,145634.72,0.75,0.25,0.00,0.33
2000-10-02,143002.07,0.75,0.25,0.00,0.34
2000-10-03,139007.61,0.75,0.25,0.00,0.34
2000-10-04,141058.94,0.75,0.25,0.00,0.34
2000-10-05,140830.14,0.75,0.25,0.00,0.34
2000-10-06,137722.23,0.75,0.25,0.00,0.34
2000-10-09,138583.68,0.75,0.25,0.00,0.34
2000-10-10,136218.45,0.75,0.25,0.00,0.34
2000-10-11,136092.68,0.75,0.25,0.00,0.34
2000-10-12,133736.13,0.75,0.25,0.00,0.35
2000-10-13,139128.95,0.75,0.25,0.00,0.35
2000-10-16,142060.52,0.75,0.25,0.00,0.34
2000-10-17,140530.62,0.75,0.25,0.00,0.34
2000-10-18,141921.77,0.75,0.25,0.00,0.34
2000-10-19,148447.80,0.75,0.25,0.00,0.34
2000-10-20,150696.71,0.75,0.25,0.00,0.33
2000-10-23,149984.21,0.75,0.25,0.00,0.33
2000-10-24,148666.88,0.75,0.25,0.00,0.33
2000-10-25,140733.67,0.75,0.25,0.00,0.33
2000-10-26,137500.92,0.75,0.25,0.00,0.34
2000-10-27,139356.08,0.75,0.25,0.00,0.34
2000-10-30,130987.40,0.75,0.25,0.00,0.34
2000-10-31,134940.24,0.75,0.25,0.00,0.35
2000-11-01,133750.29,0.75,0.25,0.00,0.35
2000-11-02,133251.49,0.75,0.25,0.00,0.35
2000-11-03,134403.04,0.75,0.25,0.00,0.35
2000-11-06,133735.53,0.75,0.25,0.00,0.35
2000-11-07,136126.58,0.75,0.25,0.00,0.35
2000-11-08,133725.87,0.75,0.25,0.00,0.35
2000-11-09,134227.31,0.75,0.25,0.00,0.35
2000-11-10,133682.11,0.75,0.25,0.00,0.35
2000-11-13,132020.95,0.75,0.25,0.00,0.35
2000-11-14,136118.09,0.74,0.26,0.00,0.35
2000-11-15,133799.02,0.75,0.25,0.00,0.36
2000-11-16,132000.81,0.75,0.25,0.00,0.36
2000-11-17,130068.46,0.75,0.25,0.00,0.36
2000-11-20,126877.95,0.75,0.25,0.00,0.36
2000-11-21,125213.01,0.75,0.25,0.00,0.36
2000-11-22,122939.09,0.75,0.25,0.00,0.37
2000-11-24,123516.02,0.75,0.25,0.00,0.36
2000-11-27,125148.09,0.75,0.25,0.00,0.37
2000-11-28,126065.03,0.75,0.25,0.00,0.36
2000-11-29,125539.08,0.75,0.25,0.00,0.37
2000-11-30,124926.81,0.75,0.25,0.00,0.36
2000-12-01,125285.52,0.75,0.25,0.00,0.37
2000-12-04,126209.89,0.75,0.25,0.00,0.37
2000-12-05,133635.94,0.74,0.26,0.00,0.36
2000-12-06,132272.54,0.75,0.25,0.00,0.37
2000-12-07,132680.58,0.75,0.25,0.00,0.37
2000-12-08,132764.09,0.75,0.25,0.00,0.37
2000-12-11,133283.98,0.75,0.25,0.00,0.37
2000-12-12,133320.71,0.75,0.25,0.00,0.37
2000-12-13,134089.30,0.75,0.25,0.00,0.37
2000-12-14,132984.91,0.75,0.25,0.00,0.37
2000-12-15,130713.83,0.75,0.25,0.00,0.37
2000-12-18,133634.78,0.75,0.25,0.00,0.36
2000-12-19,127577.73,0.75,0.25,0.00,0.37
2000-12-20,122634.46,0.75,0.25,0.00,0.37
2000-12-21,121261.60,0.75,0.25,0.00,0.37
2000-12-22,126025.99,0.75,0.25,0.00,0.37
2000-12-26,125408.30,0.75,0.25,0.00,0.37
2000-12-27,126936.89,0.75,0.25,0.00,0.37
2000-12-28,127068.52,0.75,0.25,0.00,0.37
2000-12-29,126855.28,0.75,0.25,0.00,0.37
2001-01-02,126581.70,0.75,0.25,0.00,0.37
2001-01-03,124764.63,0.75,0.25,0.00,0.37
2001-01-04,122166.95,0.75,0.25,0.00,0.37
2001-01-05,121154.24,0.75,0.25,0.00,0.37
2001-01-08,122801.19,0.75,0.25,0.00,0.37
2001-01-09,120928.86,0.75,0.25,0.00,0.37
2001-01-10,120480.56,0.75,0.25,0.00,0.37
2001-01-11,119661.15,0.75,0.25,0.00,0.37
2001-01-12,120457.50,0.75,0.25,0.00,0.37
2001-01-16,120528.81,0.75,0.25,0.00,0.37
2001-01-17,121368.11,0.75,0.25,0.00,0.37
2001-01-18,120814.11,0.75,0.25,0.00,0.37
2001-01-19,120449.17,0.75,0.25,0.00,0.37
2001-01-22,120669.88,0.75,0.25,0.00,0.37
2001-01-23,120509.41,0.75,0.25,0.00,0.37
2001-01-24,120181.50,0.75,0.25,0.00,0.37
2001-01-25,121496.64,0.74,0.26,0.00,0.37
2001-01-26,121842.20,0.75,0.25,0.00,0.38
2001-01-29,121663.82,0.75,0.25,0.00,0.38
2001-01-30,122037.64,0.75,0.25,0.00,0.38
2001-01-31,122081.54,0.75,0.25,0.00,0.38
2001-02-01,122632.92,0.75,0.25,0.00,0.38
2001-02-02,121311.89,0.75,0.25,0.00,0.38
2001-02-05,122093.89,0.75,0.25,0.00,0.38
2001-02-06,121371.57,0.75,0.25,0.00,0.38
2001-02-07,120700.71,0.75,0.25,0.00,0.38
2001-02-08,120750.35,0.75,0.25,0.00,0.38
2001-02-09,120200.67,0.75,0.25,0.00,0.38
2001-02-12,120336.51,0.75,0.25,0.00,0.37
2001-02-13,119523.96,0.75,0.25,0.00,0.38
2001-02-14,118570.86,0.75,0.25,0.00,0.38
2001-02-15,119369.04,0.75,0.25,0.00,0.38
2001-02-16,116510.86,0.75,0.25,0.00,0.38
2001-02-20,114729.03,0.75,0.25,0.00,0.38
2001-02-21,114631.33,0.75,0.25,0.00,0.38
2001-02-22,114330.89,0.75,0.25,0.00,0.38
2001-02-23,114501.75,0.75,0.25,0.00,0.38
2001-02-26,114756.62,0.74,0.26,0.00,0.37
2001-02-27,111458.92,0.75,0.25,0.00,0.38
2001-02-28,110654.07,0.75,0.25,0.00,0.38
2001-03-01,111220.71,0.75,0.25,0.00,0.38
2001-03-02,111298.34,0.75,0.25,0.00,0.38
2001-03-05,113300.34,0.75,0.25,0.00,0.38
2001-03-06,113811.79,0.75,0.25,0.00,0.38
2001-03-07,115901.70,0.75,0.25,0.00,0.38
2001-03-08,117774.33,0.75,0.25,0.00,0.38
2001-03-09,116274.43,0.75,0.25,0.00,0.38
2001-03-12,113575.98,0.75,0.25,0.00,0.38
2001-03-13,115254.40,0.75,0.25,0.00,0.38
2001-03-14,114565.48,0.75,0.25,0.00,0.38
2001-03-15,114908.64,0.75,0.25,0.00,0.38
2001-03-16,113000.56,0.75,0.25,0.00,0.38
2001-03-19,113887.51,0.74,0.26,0.00,0.38
2001-03-20,111604.48,0.75,0.25,0.00,0.38
2001-03-21,111098.29,0.75,0.25,0.00,0.38
2001-03-22,112777.92,0.75,0.25,0.00,0.38
2001-03-23,114174.78,0.75,0.25,0.00,0.38
2001-03-26,114659.55,0.75,0.25,0.00,0.37
2001-03-27,115744.93,0.75,0.25,0.00,0.38
2001-03-28,113857.64,0.75,0.25,0.00,0.38
2001-03-29,114025.04,0.75,0.25,0.00,0.38
2001-03-30,112729.38,0.75,0.25,0.00,0.38
2001-04-02,110132.79,0.75,0.25,0.00,0.38
2001-04-03,110355.89,0.75,0.25,0.00,0.39
2001-04-04,108822.74,0.75,0.25,0.00,0.39
2001-04-05,112745.76,0.75,0.25,0.00,0.39
2001-04-06,109386.07,0.75,0.25,0.00,0.38
2001-04-09,109266.49,0.75,0.25,0.00,0.39
2001-04-10,111211.61,0.75,0.25,0.00,0.39
2001-04-11,112083.50,0.75,0.25,0.00,0.38
2001-04-12,113145.76,0.75,0.25,0.00,0.38
2001-04-16,111878.60,0.75,0.25,0.00,0.38
2001-04-17,110882.51,0.75,0.25,0.00,0.38
2001-04-18,114404.33,0.75,0.25,0.00,0.38
2001-04-19,116914.27,0.75,0.25,0.00,0.38
2001-04-20,116455.57,0.75,0.25,0.00,0.38
2001-04-23,115316.58,0.75,0.25,0.00,0.38
2001-04-24,114342.42,0.75,0.25,0.00,0.38
2001-04-25,115405.43,0.75,0.25,0.00,0.38
2001-04-26,115216.41,0.75,0.25,0.00,0.38
2001-04-27,116655.32,0.75,0.25,0.00,0.38
2001-04-30,116527.29,0.75,0.25,0.00,0.38
2001-05-01,116939.04,0.75,0.25,0.00,0.38
2001-05-02,117798.44,0.75,0.25,0.00,0.38
2001-05-03,116751.82,0.75,0.25,0.00,0.38
2001-05-04,116720.86,0.75,0.25,0.00,0.38
2001-05-07,115512.61,0.75,0.25,0.00,0.38
2001-05-08,115129.67,0.75,0.25,0.00,0.38
2001-05-09,113752.27,0.75,0.25,0.00,0.38
2001-05-10,113100.03,0.75,0.25,0.00,0.38
2001-05-11,112246.64,0.75,0.25,0.00,0.38
2001-05-14,112231.30,0.75,0.25,0.00,0.38
2001-05-15,113442.16,0.75,0.25,0.00,0.38
2001-05-16,116038.35,0.75,0.25,0.00,0.38
2001-05-17,116926.97,0.75,0.25,0.00,0.38
2001-05-18,116793.04,0.75,0.25,0.00,0.38
2001-05-21,118335.44,0.75,0.25,0.00,0.38
2001-05-22,118182.43,0.75,0.25,0.00,0.38
2001-05-23,116319.90,0.75,0.25,0.00,0.38
2001-05-24,116053.48,0.75,0.25,0.00,0.38
2001-05-25,115790.15,0.75,0.25,0.00,0.38
2001-05-29,114214.99,0.75,0.25,0.00,0.38
2001-05-30,111907.82,0.75,0.25,0.00,0.38
2001-05-31,112238.07,0.75,0.25,0.00,0.38
2001-06-01,114653.38,0.74,0.26,0.00,0.37
2001-06-04,113100.63,0.75,0.25,0.00,0.38
2001-06-05,114409.13,0.75,0.25,0.00,0.38
2001-06-06,113878.68,0.75,0.25,0.00,0.38
2001-06-07,115545.82,0.75,0.25,0.00,0.38
2001-06-08,116140.23,0.75,0.25,0.00,0.38
2001-06-11,115519.38,0.75,0.25,0.00,0.38
2001-06-12,115976.62,0.74,0.26,0.00,0.38
2001-06-13,115142.40,0.75,0.25,0.00,0.38
2001-06-14,115922.74,0.75,0.25,0.00,0.38
2001-06-15,117145.37,0.75,0.25,0.00,0.37
2001-06-18,116091.66,0.75,0.25,0.00,0.37
2001-06-19,114774.59,0.74,0.26,0.00,0.37
2001-06-20,114336.81,0.75,0.25,0.00,0.38
2001-06-21,114515.64,0.75,0.25,0.00,0.38
2001-06-22,115233.77,0.75,0.25,0.00,0.38
2001-06-25,115961.98,0.75,0.25,0.00,0.38
2001-06-26,116785.80,0.75,0.25,0.00,0.38
2001-06-27,117610.26,0.75,0.25,0.00,0.38
2001-06-28,118204.66,0.75,0.25,0.00,0.38
2001-06-29,118605.97,0.75,0.25,0.00,0.38
2001-07-02,118203.43,0.74,0.26,0.00,0.37
2001-07-03,119088.86,0.74,0.26,0.00,0.38
2001-07-05,118129.36,0.74,0.26,0.00,0.37
2001-07-06,116822.41,0.75,0.25,0.00,0.38
2001-07-09,117069.52,0.75,0.25,0.00,0.38
2001-07-10,115236.45,0.75,0.25,0.00,0.38
2001-07-11,114571.04,0.75,0.25,0.00,0.38
2001-07-12,117845.11,0.74,0.26,0.00,0.37
2001-07-13,117232.49,0.75,0.25,0.00,0.38
2001-07-16,116440.93,0.75,0.25,0.00,0.38
2001-07-17,117790.98,0.75,0.25,0.00,0.38
2001-07-18,117005.43,0.75,0.25,0.00,0.38
2001-07-19,117280.56,0.75,0.25,0.00,0.38
2001-07-20,117425.35,0.75,0.25,0.00,0.38
2001-07-23,116854.05,0.75,0.25,0.00,0.38
2001-07-24,115622.46,0.75,0.25,0.00,0.38
2001-07-25,116817.16,0.75,0.25,0.00,0.39
2001-07-26,119182.60,0.75,0.25,0.00,0.39
2001-07-27,118582.72,0.75,0.25,0.00,0.38
2001-07-30,118345.00,0.75,0.25,0.00,0.38
2001-07-31,118771.24,0.75,0.25,0.00,0.38
2001-08-01,118530.03,0.75,0.25,0.00,0.38
2001-08-02,117813.42,0.75,0.25,0.00,0.38
2001-08-03,119489.30,0.74,0.26,0.00,0.38
2001-08-06,118766.59,0.75,0.25,0.00,0.38
2001-08-07,118827.67,0.75,0.25,0.00,0.38
2001-08-08,117448.65,0.75,0.25,0.00,0.38
2001-08-09,116881.96,0.75,0.25,0.00,0.39
2001-08-10,115584.59,0.75,0.25,0.00,0.39
2001-08-13,116389.72,0.74,0.26,0.00,0.37
2001-08-14,116353.70,0.75,0.25,0.00,0.39
2001-08-15,114799.26,0.75,0.25,0.00,0.39
2001-08-16,115753.92,0.75,0.25,0.00,0.39
2001-08-17,114734.43,0.75,0.25,0.00,0.39
2001-08-20,114382.14,0.75,0.25,0.00,0.39
2001-08-21,113401.51,0.75,0.25,0.00,0.39
2001-08-22,114041.09,0.75,0.25,0.00,0.39
2001-08-23,113182.02,0.75,0.25,0.00,0.39
2001-08-24,115794.91,0.75,0.25,0.00,0.39
2001-08-27,115036.96,0.75,0.00,0.25,0.39
2001-08-28,113799.22,0.75,0.25,0.00,0.39
2001-08-29,113411.55,0.75,0.00,0.25,0.39
2001-08-30,114143.80,0.75,0.25,0.00,0.39
2001-08-31,114352.82,0.75,0.00,0.25,0.39
2001-09-04,114091.02,0.75,0.25,0.00,0.39
2001-09-05,112877.58,0.75,0.05,0.20,0.39
2001-09-06,110116.72,0.71,0.22,0.07,0.35
2001-09-07,110520.94,0.70,0.16,0.14,0.34
2001-09-10,111067.54,0.66,0.21,0.12,0.30
2001-09-17,107214.23,0.71,0.17,0.11,0.35
2001-09-18,107748.71,0.75,0.11,0.13,0.38
2001-09-19,107391.11,0.75,0.13,0.12,0.38
2001-09-20,106073.68,0.75,0.12,0.13,0.38
2001-09-21,104630.46,0.75,0.13,0.12,0.38
2001-09-24,106301.09,0.75,0.12,0.14,0.38
2001-09-25,106878.48,0.75,0.14,0.11,0.38
2001-09-26,105742.41,0.75,0.11,0.14,0.38
2001-09-27,108118.70,0.75,0.14,0.11,0.38
2001-09-28,107874.67,0.75,0.11,0.14,0.38
2001-10-01,107381.24,0.75,0.14,0.11,0.38
2001-10-02,107586.44,0.75,0.11,0.14,0.38
2001-10-03,107851.00,0.75,0.14,0.11,0.38
2001-10-04,108143.15,0.75,0.11,0.14,0.38
2001-10-05,109714.24,0.75,0.14,0.11,0.38
2001-10-08,109597.84,0.75,0.11,0.14,0.38
2001-10-09,109692.76,0.75,0.14,0.11,0.38
2001-10-10,109658.33,0.75,0.11,0.15,0.38
2001-10-11,108926.68,0.75,0.15,0.11,0.38
2001-10-12,108718.02,0.75,0.11,0.14,0.38
2001-10-15,108279.33,0.75,0.14,0.10,0.38
2001-10-16,108383.39,0.75,0.10,0.15,0.38
2001-10-17,108430.96,0.75,0.15,0.10,0.38
2001-10-18,108637.14,0.75,0.10,0.15,0.38
2001-10-19,108635.20,0.75,0.17,0.08,0.38
2001-10-22,109451.55,0.75,0.12,0.13,0.38
2001-10-23,109952.47,0.75,0.13,0.12,0.38
2001-10-24,110830.83,0.75,0.14,0.11,0.38
2001-10-25,111189.17,0.75,0.14,0.11,0.38
2001-10-26,110439.40,0.75,0.11,0.14,0.38
2001-10-29,109663.63,0.75,0.14,0.11,0.38
2001-10-30,109735.61,0.75,0.11,0.14,0.38
2001-10-31,109808.66,0.75,0.14,0.11,0.38
2001-11-01,110975.49,0.75,0.14,0.11,0.38
2001-11-02,110752.32,0.75,0.14,0.11,0.38
2001-11-05,111370.88,0.75,0.14,0.11,0.38
2001-11-06,111971.99,0.75,0.11,0.14,0.38
2001-11-07,111861.86,0.75,0.14,0.11,0.38
2001-11-08,111762.47,0.75,0.11,0.14,0.38
2001-11-09,111734.44,0.75,0.14,0.11,0.38
2001-11-12,111726.88,0.75,0.11,0.14,0.38
2001-11-13,112304.55,0.75,0.14,0.11,0.38
2001-11-14,112653.23,0.75,0.11,0.14,0.38
2001-11-15,112677.99,0.75,0.14,0.11,0.38
2001-11-16,112864.75,0.75,0.11,0.14,0.38
2001-11-19,112991.60,0.75,0.14,0.11,0.38
2001-11-20,112634.60,0.75,0.11,0.14,0.38
2001-11-21,112472.80,0.75,0.14,0.11,0.38
2001-11-23,112853.50,0.75,0.11,0.14,0.38
2001-11-26,112944.36,0.75,0.14,0.11,0.38
2001-11-27,112618.42,0.75,0.11,0.14,0.38
2001-11-28,111247.00,0.75,0.14,0.11,0.38
2001-11-29,112862.67,0.75,0.11,0.14,0.38
2001-11-30,113102.81,0.75,0.14,0.11,0.38
2001-12-03,113366.22,0.75,0.11,0.13,0.38
2001-12-04,116523.17,0.75,0.13,0.11,0.38
2001-12-05,121596.31,0.75,0.11,0.13,0.38
2001-12-06,121200.80,0.75,0.13,0.12,0.37
2001-12-07,119172.54,0.75,0.12,0.13,0.37
2001-12-10,118769.13,0.75,0.13,0.12,0.38
2001-12-11,121183.34,0.75,0.12,0.13,0.38
2001-12-12,123427.54,0.75,0.13,0.12,0.37
2001-12-13,121093.50,0.68,0.20,0.12,0.30
2001-12-14,120850.01,0.68,0.20,0.12,0.30
2001-12-17,122508.44,0.67,0.20,0.12,0.30
2001-12-18,124825.27,0.67,0.20,0.12,0.30
2001-12-19,123567.37,0.67,0.21,0.12,0.29
2001-12-20,120996.13,0.75,0.12,0.13,0.37
2001-12-21,121710.28,0.75,0.13,0.12,0.37
2001-12-24,121920.91,0.75,0.12,0.13,0.37
2001-12-26,122076.20,0.75,0.13,0.12,0.37
2001-12-27,122557.28,0.75,0.15,0.10,0.37
2001-12-28,123419.36,0.75,0.10,0.15,0.37
