date,value,pnl,signal,circuit_breaker,spy_overnight,vix_level,regime,drawdown,n_instruments,costs
2000-12-05,50000.0,0.0,FLAT,False,0.000453360453332996,24.989999771118164,False,0.0,0,0.0
2000-12-06,50000.0,0.0,FLAT,False,-0.004726482223005646,25.06999969482422,False,0.0,0,0.0
2000-12-07,50000.0,0.0,FLAT,False,0.025484783068135508,25.34000015258789,False,0.0,0,0.0
2000-12-08,50000.0,0.0,FLAT,False,0.02542572512070862,22.40999984741211,False,0.0,0,0.0
2000-12-11,50000.0,0.0,FLAT,False,-0.003155681753869599,23.51000022888184,False,0.0,0,0.0
2000-12-12,50000.0,0.0,FLAT,False,0.008829239544269951,24.8799991607666,False,0.0,0,0.0
2000-12-13,50000.0,0.0,FLAT,False,-0.0019512168824876719,23.6299991607666,False,0.0,0,0.0
2000-12-14,50000.0,0.0,FLAT,False,-0.006494272179206062,24.86000061035156,False,0.0,0,0.0
2000-12-15,50000.0,0.0,FLAT,False,0.008350773069057515,26.549999237060547,False,0.0,0,0.0
2000-12-18,50000.0,0.0,FLAT,False,-0.0018836970172526613,27.700000762939453,False,0.0,0,0.0
2000-12-19,50000.0,0.0,FLAT,False,-0.010695778010588408,27.170000076293945,False,0.0,0,0.0
2000-12-20,50000.0,0.0,FLAT,False,-0.0019802424575341426,31.739999771118164,False,0.0,0,0.0
2000-12-21,50000.0,0.0,FLAT,False,0.014749576945464415,29.65999984741211,False,0.0,0,0.0
2000-12-22,50000.0,0.0,FLAT,False,-0.0007160684230513858,27.549999237060547,False,0.0,0,0.0
2000-12-26,50000.0,0.0,FLAT,False,-0.0044865667135400855,28.729999542236328,False,0.0,0,0.0
2000-12-27,50000.0,0.0,FLAT,False,-0.003750663140932975,28.13999938964844,False,0.0,0,0.0
2000-12-28,50000.0,0.0,FLAT,False,0.00257062882179504,26.56999969482422,False,0.0,0,0.0
2000-12-29,50000.0,0.0,FLAT,False,0.006193650593358857,26.850000381469727,False,0.0,0,0.0
2001-01-02,50000.0,0.0,FLAT,False,-0.0038816212953358686,29.989999771118164,False,0.0,0,0.0
2001-01-03,50000.0,0.0,FLAT,False,-0.0004632405781497262,26.600000381469727,False,0.0,0,0.0
2001-01-04,50000.0,0.0,FLAT,False,-0.0005844800006887807,26.96999931335449,False,0.0,0,0.0
2001-01-05,50000.0,0.0,FLAT,False,0.00532162993070151,28.670000076293945,False,0.0,0,0.0
2001-01-08,50000.0,0.0,FLAT,False,0.0066008816478688725,29.84000015258789,False,0.0,0,0.0
2001-01-09,50000.0,0.0,FLAT,False,-0.006498313915424325,27.989999771118164,False,0.0,0,0.0
2001-01-10,50000.0,0.0,FLAT,False,-0.0078047937016823,26.799999237060547,False,0.0,0,0.0
2001-01-11,50000.0,0.0,FLAT,False,0.0033078550793985695,25.790000915527344,False,0.0,0,0.0
2001-01-12,50000.0,0.0,FLAT,False,4.4213204342113954e-07,24.559999465942383,False,0.0,0,0.0
2001-01-16,50000.0,0.0,FLAT,False,0.015054933194432296,25.280000686645508,False,0.0,0,0.0
2001-01-17,50000.0,0.0,FLAT,False,-0.00011676295625129285,24.93000030517578,False,0.0,0,0.0
2001-01-18,50000.0,0.0,FLAT,False,0.010433093177413033,23.3700008392334,False,0.0,0,0.0
2001-01-19,50000.0,0.0,FLAT,False,0.0017488493244184333,23.239999771118164,False,0.0,0,0.0
2001-01-22,50000.0,0.0,FLAT,False,-0.003243318925012062,23.25,False,0.0,0,0.0
2001-01-23,50000.0,0.0,FLAT,False,0.0020690316775331397,21.56999969482422,False,0.0,0,0.0
2001-01-24,50000.0,0.0,FLAT,False,-0.0009164037841475903,22.030000686645508,False,0.0,0,0.0
2001-01-25,50000.0,0.0,FLAT,False,-0.006432531782476825,22.63999938964844,False,0.0,0,0.0
2001-01-26,50000.0,0.0,FLAT,False,-0.0027598542478447508,22.56999969482422,False,0.0,0,0.0
2001-01-29,50000.0,0.0,FLAT,False,-0.0021962959434933538,22.61000061035156,False,0.0,0,0.0
2001-01-30,50000.0,0.0,FLAT,False,-0.002902652974444586,22.56999969482422,False,0.0,0,0.0
2001-01-31,50000.0,0.0,FLAT,False,0.0005836275530362034,22.020000457763672,False,0.0,0,0.0
2001-02-01,50000.0,0.0,FLAT,False,-0.0038425443988736596,21.65999984741211,False,0.0,0,0.0
2001-02-02,50000.0,0.0,FLAT,False,1.9458316247167318e-07,21.950000762939453,False,0.0,0,0.0
2001-02-05,50000.0,0.0,FLAT,False,-0.003608451531598833,22.190000534057617,False,0.0,0,0.0
2001-02-06,50000.0,0.0,FLAT,False,-0.004948836146815849,21.979999542236328,False,0.0,0,0.0
2001-02-07,50000.0,0.0,FLAT,False,0.0008160715121654505,21.670000076293945,False,0.0,0,0.0
2001-02-08,50000.0,0.0,FLAT,False,0.0017285639875417314,21.459999084472656,False,0.0,0,0.0
2001-02-09,50000.0,0.0,FLAT,False,-0.0010621706285879329,22.030000686645508,False,0.0,0,0.0
2001-02-12,50000.0,0.0,FLAT,False,0.0026250717459819217,21.920000076293945,False,0.0,0,0.0
2001-02-13,50000.0,0.0,FLAT,False,0.0029482726288292405,21.3700008392334,False,0.0,0,0.0
2001-02-14,50000.0,0.0,FLAT,False,0.00590676590298056,21.520000457763672,False,0.0,0,0.0
2001-02-15,50000.0,0.0,FLAT,False,-0.017548914869977894,20.270000457763672,False,0.0,0,0.0
2001-02-16,50000.0,0.0,FLAT,False,0.004907586709754774,22.1200008392334,False,0.0,0,0.0
2001-02-20,50000.0,0.0,FLAT,False,-0.003816446360179193,24.690000534057617,False,0.0,0,0.0
2001-02-21,50000.0,0.0,FLAT,False,0.00581072065684296,25.75,False,0.0,0,0.0
2001-02-22,50000.0,0.0,FLAT,False,-0.005802040581964429,26.76000022888184,False,0.0,0,0.0
2001-02-23,50000.0,0.0,FLAT,False,0.006722563891158773,27.209999084472656,False,0.0,0,0.0
2001-02-26,50000.0,0.0,FLAT,False,-0.006425840612943379,25.43000030517578,False,0.0,0,0.0
2001-02-27,50000.0,0.0,FLAT,False,0.002451928274092019,26.489999771118164,False,0.0,0,0.0
2001-02-28,50000.0,0.0,FLAT,False,0.0008070662184955779,28.350000381469727,False,0.0,0,0.0
2001-03-01,50000.0,0.0,FLAT,False,-0.01685397296795077,28.07999992370605,False,0.0,0,0.0
2001-03-02,50000.0,0.0,FLAT,False,0.004368254742157518,27.43000030517578,False,0.0,0,0.0
2001-03-05,50000.0,0.0,FLAT,False,0.01290689830958014,27.1200008392334,False,0.0,0,0.0
2001-03-06,50000.0,0.0,FLAT,False,0.006504042911594565,25.88999938964844,False,0.0,0,0.0
2001-03-07,50000.0,0.0,FLAT,False,-0.002992352339274751,24.1200008392334,False,0.0,0,0.0
2001-03-08,50000.0,0.0,FLAT,False,-0.008024472950790895,24.290000915527344,False,0.0,0,0.0
2001-03-09,50000.0,0.0,FLAT,False,-0.008267735578415203,25.6200008392334,False,0.0,0,0.0
2001-03-12,50000.0,0.0,FLAT,False,0.011178106160830703,30.31999969482422,False,0.0,0,0.0
2001-03-13,50000.0,0.0,FLAT,False,-0.024745641674465024,27.549999237060547,False,0.0,0,0.0
2001-03-14,50000.0,0.0,FLAT,False,0.006799690775193712,29.61000061035156,False,0.0,0,0.0
2001-03-15,50000.0,0.0,FLAT,False,-0.0019936212620003113,28.559999465942383,False,0.0,0,0.0
2001-03-16,50000.0,0.0,FLAT,False,0.006520804573216354,29.90999984741211,False,0.0,0,0.0
2001-03-19,50000.0,0.0,FLAT,False,0.004687074522105483,29.780000686645508,False,0.0,0,0.0
2001-03-20,50000.0,0.0,FLAT,False,-0.0001752960906814538,30.959999084472656,False,0.0,0,0.0
2001-03-21,50000.0,0.0,FLAT,False,-0.002137723909546252,31.93000030517578,False,0.0,0,0.0
2001-03-22,50000.0,0.0,FLAT,False,0.019168148195635393,32.84000015258789,False,0.0,0,0.0
2001-03-23,50000.0,0.0,FLAT,False,0.010657410255112021,30.450000762939453,False,0.0,0,0.0
2001-03-26,50000.0,0.0,FLAT,False,-0.0027603813904069074,29.040000915527344,False,0.0,0,0.0
2001-03-27,50000.0,0.0,FLAT,False,-0.011917917104616538,27.040000915527344,False,0.0,0,0.0
2001-03-28,50000.0,0.0,FLAT,False,-0.0029547927872567437,28.57999992370605,False,0.0,0,0.0
2001-03-29,50000.0,0.0,FLAT,False,0.0006053081064365529,29.170000076293945,False,0.0,0,0.0
2001-03-30,50000.0,0.0,FLAT,False,-0.003341937036202336,28.63999938964844,False,0.0,0,0.0
2001-04-02,50000.0,0.0,FLAT,False,-0.0019268455849961175,31.209999084472656,False,0.0,0,0.0
2001-04-03,50000.0,0.0,FLAT,False,0.0016308236452731162,34.720001220703125,False,0.0,0,0.0
2001-04-04,50000.0,0.0,FLAT,False,0.022101988976772846,34.06999969482422,False,0.0,0,0.0
2001-04-05,50000.0,0.0,FLAT,False,-0.009213423970847678,29.940000534057617,False,0.0,0,0.0
2001-04-06,50000.0,0.0,FLAT,False,0.006178270609532577,31.690000534057617,False,0.0,0,0.0
2001-04-09,50000.0,0.0,FLAT,False,0.007769468998997109,31.90999984741211,False,0.0,0,0.0
2001-04-10,50000.0,0.0,FLAT,False,0.018259101379372256,29.440000534057617,False,0.0,0,0.0
2001-04-11,50000.0,0.0,FLAT,False,-0.003683624827728771,28.459999084472656,False,0.0,0,0.0
2001-04-12,50000.0,0.0,FLAT,False,-0.004711419848348997,26.1200008392334,False,0.0,0,0.0
2001-04-16,50000.0,0.0,FLAT,False,-0.0024664922069123074,26.32999992370605,False,0.0,0,0.0
2001-04-17,50000.0,0.0,FLAT,False,0.015093417728959446,25.61000061035156,False,0.0,0,0.0
2001-04-18,50000.0,0.0,FLAT,False,0.002016397947123938,24.1299991607666,False,0.0,0,0.0
2001-04-19,50000.0,0.0,FLAT,False,-0.005969449371532098,24.15999984741211,False,0.0,0,0.0
2001-04-20,50000.0,0.0,FLAT,False,-0.006827279842909761,25.3799991607666,False,0.0,0,0.0
2001-04-23,50000.0,0.0,FLAT,False,0.0022911254026183325,28.15999984741211,False,0.0,0,0.0
2001-04-24,50000.0,0.0,FLAT,False,-0.001316341656156239,28.489999771118164,False,0.0,0,0.0
2001-04-25,50000.0,0.0,FLAT,False,0.004546738961531016,27.399999618530277,False,0.0,0,0.0
2001-04-26,50000.0,0.0,FLAT,False,0.009698937476981362,25.959999084472656,False,0.0,0,0.0
2001-04-27,50000.0,0.0,FLAT,False,0.005326769623529293,24.020000457763672,False,0.0,0,0.0
2001-04-30,50000.0,0.0,FLAT,False,-0.012553842781466096,25.479999542236328,False,0.0,0,0.0
2001-05-01,50000.0,0.0,FLAT,False,0.0028341222172860725,24.200000762939453,False,0.0,0,0.0
2001-05-02,50000.0,0.0,FLAT,False,-0.005440833332768458,24.229999542236328,False,0.0,0,0.0
2001-05-03,50000.0,0.0,FLAT,False,-0.012459133268711176,25.780000686645508,False,0.0,0,0.0
2001-05-04,50000.0,0.0,FLAT,False,-0.0037692561296091,23.90999984741211,False,0.0,0,0.0
2001-05-07,50000.0,0.0,FLAT,False,0.004911533615389985,24.86000061035156,False,0.0,0,0.0
2001-05-08,50000.0,0.0,FLAT,False,-0.0073703271132259385,24.440000534057617,False,0.0,0,0.0
2001-05-09,50000.0,0.0,FLAT,False,0.012813083564581884,24.350000381469727,False,0.0,0,0.0
2001-05-10,50000.0,0.0,FLAT,False,-0.00015883643910519218,24.0,False,0.0,0,0.0
2001-05-11,50000.0,0.0,FLAT,False,-0.001997712779276517,23.540000915527344,False,0.0,0,0.0
2001-05-14,50000.0,0.0,FLAT,False,0.001196345062302706,24.26000022888184,False,0.0,0,0.0
2001-05-15,50000.0,0.0,FLAT,False,-0.009049159047480604,23.709999084472656,False,0.0,0,0.0
2001-05-16,50000.0,0.0,FLAT,False,0.00038778297809383133,21.88999938964844,False,0.0,0,0.0
2001-05-17,50000.0,0.0,FLAT,False,-0.00046434888809798736,21.46999931335449,False,0.0,0,0.0
2001-05-18,50000.0,0.0,FLAT,False,0.000770533272122842,21.229999542236328,False,0.0,0,0.0
2001-05-21,50000.0,0.0,FLAT,False,0.0013672449375612405,20.76000022888184,False,0.0,0,0.0
2001-05-22,50000.0,0.0,FLAT,False,-0.0032701433065310814,21.350000381469727,False,0.0,0,0.0
2001-05-23,50000.0,0.0,FLAT,False,0.0017017258426514914,22.07999992370605,False,0.0,0,0.0
2001-05-24,50000.0,0.0,FLAT,False,0.00015407245951060133,20.56999969482422,False,0.0,0,0.0
2001-05-25,50000.0,0.0,FLAT,False,0.000936933957095043,20.600000381469727,False,0.0,0,0.0
2001-05-29,50000.0,0.0,FLAT,False,-0.003855616783189797,22.13999938964844,False,0.0,0,0.0
2001-05-30,50000.0,0.0,FLAT,False,0.0010371172341365753,22.76000022888184,False,0.0,0,0.0
2001-05-31,50000.0,0.0,FLAT,False,0.001985121816844293,22.63999938964844,False,0.0,0,0.0
2001-06-01,50000.0,0.0,FLAT,False,0.0005523161011482536,21.59000015258789,False,0.0,0,0.0
2001-06-04,50000.0,0.0,FLAT,False,0.0011775829976761187,21.3799991607666,False,0.0,0,0.0
2001-06-05,50000.0,0.0,FLAT,False,0.00023317220620966417,19.57999992370605,False,0.0,0,0.0
2001-06-06,50000.0,0.0,FLAT,False,-0.0053237138149270224,20.38999938964844,False,0.0,0,0.0
2001-06-07,50000.0,0.0,FLAT,False,-0.0038224626997956923,19.670000076293945,False,0.0,0,0.0
2001-06-08,50000.0,0.0,FLAT,False,-0.0022831237051113007,19.920000076293945,False,0.0,0,0.0
2001-06-11,50000.0,0.0,FLAT,False,-0.009833877078452846,20.700000762939453,False,0.0,0,0.0
2001-06-12,50000.0,0.0,FLAT,False,0.002303593887576394,20.700000762939453,False,0.0,0,0.0
2001-06-13,50000.0,0.0,FLAT,False,-0.004967491948174363,21.450000762939453,False,0.0,0,0.0
2001-06-14,50000.0,0.0,FLAT,False,-0.006115966004495044,23.1200008392334,False,0.0,0,0.0
2001-06-15,50000.0,0.0,FLAT,False,-0.0016411571010498394,22.809999465942383,False,0.0,0,0.0
2001-06-18,50000.0,0.0,FLAT,False,0.009236989142623608,23.170000076293945,False,0.0,0,0.0
2001-06-19,50000.0,0.0,FLAT,False,-0.004927378511648484,22.34000015258789,False,0.0,0,0.0
2001-06-20,50000.0,0.0,FLAT,False,-0.0017149631351842665,21.709999084472656,False,0.0,0,0.0
2001-06-21,50000.0,0.0,FLAT,False,-0.0026650078498737795,19.3799991607666,False,0.0,0,0.0
2001-06-22,50000.0,0.0,FLAT,False,0.0034996331652288326,20.020000457763672,False,0.0,0,0.0
2001-06-25,50000.0,0.0,FLAT,False,-0.006736614738881097,20.670000076293945,False,0.0,0,0.0
2001-06-26,50000.0,0.0,FLAT,False,0.0004112050485598484,21.200000762939453,False,0.0,0,0.0
2001-06-27,50000.0,0.0,FLAT,False,0.004280623125687333,20.8799991607666,False,0.0,0,0.0
2001-06-28,50000.0,0.0,FLAT,False,0.005321720677034403,20.01000022888184,False,0.0,0,0.0
2001-06-29,50000.0,0.0,FLAT,False,0.0016312887368039597,19.059999465942383,False,0.0,0,0.0
2001-07-02,50000.0,0.0,FLAT,False,-0.0012087590313339946,18.76000022888184,False,0.0,0,0.0
2001-07-03,50000.0,0.0,FLAT,False,-0.008299426081739503,18.920000076293945,False,0.0,0,0.0
2001-07-05,50000.0,0.0,FLAT,False,-0.003040684591340992,20.09000015258789,False,0.0,0,0.0
2001-07-06,50000.0,0.0,FLAT,False,0.0036957261168539812,21.6299991607666,False,0.0,0,0.0
2001-07-09,50000.0,0.0,FLAT,False,0.0049292754824918905,22.479999542236328,False,0.0,0,0.0
2001-07-10,50000.0,0.0,FLAT,False,-0.001353124917175319,23.25,False,0.0,0,0.0
2001-07-11,50000.0,0.0,FLAT,False,0.009460442735356622,24.01000022888184,False,0.0,0,0.0
2001-07-12,50000.0,0.0,FLAT,False,-0.0028876946255697034,22.09000015258789,False,0.0,0,0.0
2001-07-13,50000.0,0.0,FLAT,False,-0.0038445429315820956,21.13999938964844,False,0.0,0,0.0
2001-07-16,50000.0,0.0,FLAT,False,-0.004225425964219931,22.90999984741211,False,0.0,0,0.0
2001-07-17,50000.0,0.0,FLAT,False,-0.010505346262131843,22.61000061035156,False,0.0,0,0.0
2001-07-18,50000.0,0.0,FLAT,False,0.009668776872422624,23.600000381469727,False,0.0,0,0.0
2001-07-19,50000.0,0.0,FLAT,False,-0.007536815189059576,22.51000022888184,False,0.0,0,0.0
2001-07-20,50000.0,0.0,FLAT,False,0.003791109008977278,22.34000015258789,False,0.0,0,0.0
2001-07-23,50000.0,0.0,FLAT,False,0.00042015239933790305,23.739999771118164,False,0.0,0,0.0
2001-07-24,50000.0,0.0,FLAT,False,0.0010187607653728836,25.239999771118164,False,0.0,0,0.0
2001-07-25,50000.0,0.0,FLAT,False,-0.0003353853530747575,24.0,False,0.0,0,0.0
2001-07-26,50000.0,0.0,FLAT,False,0.0039878720482202645,23.01000022888184,False,0.0,0,0.0
2001-07-27,50000.0,0.0,FLAT,False,0.0031452756792229586,22.0,False,0.0,0,0.0
2001-07-30,50000.0,0.0,FLAT,False,0.0012417840263694302,22.690000534057617,False,0.0,0,0.0
2001-07-31,50000.0,0.0,FLAT,False,0.005108807860098485,21.6200008392334,False,0.0,0,0.0
2001-08-01,50000.0,0.0,FLAT,False,0.009172347354560628,20.559999465942383,False,0.0,0,0.0
2001-08-02,50000.0,0.0,FLAT,False,-0.0020393857930052217,20.09000015258789,False,0.0,0,0.0
2001-08-03,50000.0,0.0,FLAT,False,-0.0048385204139487215,19.88999938964844,False,0.0,0,0.0
2001-08-06,50000.0,0.0,FLAT,False,-0.00024921054537807574,21.88999938964844,False,0.0,0,0.0
2001-08-07,50000.0,0.0,FLAT,False,-0.00538222108841635,21.01000022888184,False,0.0,0,0.0
2001-08-08,50000.0,0.0,FLAT,False,0.0014341840377118942,22.31999969482422,False,0.0,0,0.0
2001-08-09,50000.0,0.0,FLAT,False,-0.0006726702324458822,21.75,False,0.0,0,0.0
2001-08-10,50000.0,0.0,FLAT,False,0.002598202348645051,20.549999237060547,False,0.0,0,0.0
2001-08-13,50000.0,0.0,FLAT,False,0.0068725938980465084,20.420000076293945,False,0.0,0,0.0
2001-08-14,50000.0,0.0,FLAT,False,-0.0003355786390925042,20.479999542236328,False,0.0,0,0.0
2001-08-15,50000.0,0.0,FLAT,False,-0.0037207712128239923,20.90999984741211,False,0.0,0,0.0
2001-08-16,50000.0,0.0,FLAT,False,-0.008427906586528366,21.540000915527344,False,0.0,0,0.0
2001-08-17,50000.0,0.0,FLAT,False,0.00042782338815428034,23.84000015258789,False,0.0,0,0.0
2001-08-20,50000.0,0.0,FLAT,False,-0.00025456701718973296,22.8700008392334,False,0.0,0,0.0
2001-08-21,50000.0,0.0,FLAT,False,0.00802980622111682,24.399999618530277,False,0.0,0,0.0
2001-08-22,50000.0,0.0,FLAT,False,-0.0005128917529860777,22.440000534057617,False,0.0,0,0.0
2001-08-23,50000.0,0.0,FLAT,False,0.005232037247850263,22.229999542236328,False,0.0,0,0.0
2001-08-24,50000.0,0.0,FLAT,False,-0.00042026880560153135,19.709999084472656,False,0.0,0,0.0
2001-08-27,50000.0,0.0,FLAT,False,-0.00025385123538024246,20.559999465942383,False,0.0,0,0.0
2001-08-28,50000.0,0.0,FLAT,False,0.004717808945309709,22.0,False,0.0,0,0.0
2001-08-29,50000.0,0.0,FLAT,False,-0.005971992128405601,23.030000686645508,False,0.0,0,0.0
2001-08-30,50000.0,0.0,FLAT,False,0.0007063007559902079,25.40999984741211,False,0.0,0,0.0
2001-08-31,50000.0,0.0,FLAT,False,-0.00262854185320327,24.920000076293945,False,0.0,0,0.0
2001-09-04,50000.0,0.0,FLAT,False,0.0024687434713652756,25.850000381469727,False,0.0,0,0.0
2001-09-05,50000.0,0.0,FLAT,False,-0.009234388224439005,26.350000381469727,False,0.0,0,0.0
2001-09-06,50000.0,0.0,FLAT,False,-0.006771255061579606,28.61000061035156,False,0.0,0,0.0
2001-09-07,50000.0,0.0,FLAT,False,-0.009381530724099196,30.989999771118164,False,0.0,0,0.0
2001-09-10,50000.0,0.0,FLAT,False,-0.08223560548244468,31.84000015258789,False,0.0,0,0.0
2001-09-17,50000.0,0.0,FLAT,False,0.00028746399102419495,41.7599983215332,False,0.0,0,0.0
2001-09-18,50000.0,0.0,FLAT,False,0.00048054556090759704,38.869998931884766,False,0.0,0,0.0
2001-09-19,50000.0,0.0,FLAT,False,-0.015203237734132014,40.560001373291016,False,0.0,0,0.0
2001-09-20,50000.0,0.0,FLAT,False,-0.0412953918297827,43.7400016784668,False,0.0,0,0.0
2001-09-21,50000.0,0.0,FLAT,False,0.025082808354227604,42.65999984741211,False,0.0,0,0.0
2001-09-24,50000.0,0.0,FLAT,False,0.0004962843132960693,37.75,False,0.0,0,0.0
2001-09-25,50000.0,0.0,FLAT,False,0.005897246018149449,35.810001373291016,False,0.0,0,0.0
2001-09-26,50000.0,0.0,FLAT,False,-0.0013807502655754922,35.2599983215332,False,0.0,0,0.0
2001-09-27,50000.0,0.0,FLAT,False,0.0069424062950596,34.0,False,0.0,0,0.0
2001-09-28,50000.0,0.0,FLAT,False,-0.005170807734589999,31.93000030517578,False,0.0,0,0.0
2001-10-01,50000.0,0.0,FLAT,False,-0.0025892818360223613,32.31999969482422,False,0.0,0,0.0
2001-10-02,50000.0,0.0,FLAT,False,-0.009282027207004218,31.18000030517578,False,0.0,0,0.0
2001-10-03,50000.0,0.0,FLAT,False,0.008756590044899593,31.34000015258789,False,0.0,0,0.0
2001-10-04,50000.0,0.0,FLAT,False,-0.0017687017238136038,31.96999931335449,False,0.0,0,0.0
2001-10-05,50000.0,0.0,FLAT,False,-0.008952587315047,33.38999938964844,False,0.0,0,0.0
2001-10-08,50000.0,0.0,FLAT,False,0.0007507113447227098,35.119998931884766,False,0.0,0,0.0
2001-10-09,50000.0,0.0,FLAT,False,-0.0015101429410525613,34.83000183105469,False,0.0,0,0.0
2001-10-10,50000.0,0.0,FLAT,False,0.005815589920055597,31.600000381469727,False,0.0,0,0.0
2001-10-11,50000.0,0.0,FLAT,False,-0.007726865115805337,31.5,False,0.0,0,0.0
2001-10-12,50000.0,0.0,FLAT,False,-0.007944754898672635,35.27000045776367,False,0.0,0,0.0
2001-10-15,50000.0,0.0,FLAT,False,0.004574803501900426,35.310001373291016,False,0.0,0,0.0
2001-10-16,50000.0,0.0,FLAT,False,0.0098186541533678,32.880001068115234,False,0.0,0,0.0
2001-10-17,50000.0,0.0,FLAT,False,0.0015792145482815823,35.08000183105469,False,0.0,0,0.0
2001-10-18,50000.0,0.0,FLAT,False,-0.003909769091089532,34.95000076293945,False,0.0,0,0.0
2001-10-19,50000.0,0.0,FLAT,False,-0.00046600679531660916,34.11000061035156,False,0.0,0,0.0
2001-10-22,50000.0,0.0,FLAT,False,0.004476451609878751,32.25,False,0.0,0,0.0
2001-10-23,50000.0,0.0,FLAT,False,0.0006422878959990719,32.0,False,0.0,0,0.0
2001-10-24,50000.0,0.0,FLAT,False,-0.010771421302799178,30.950000762939453,False,0.0,0,0.0
2001-10-25,50000.0,0.0,FLAT,False,-0.0056074028900763295,29.459999084472656,False,0.0,0,0.0
2001-10-26,50000.0,0.0,FLAT,False,-0.0014505575939329773,28.420000076293945,False,0.0,0,0.0
2001-10-29,50000.0,0.0,FLAT,False,-0.000930132534999073,31.63999938964844,False,0.0,0,0.0
2001-10-30,50000.0,0.0,FLAT,False,0.006970123169627751,33.459999084472656,False,0.0,0,0.0
2001-10-31,50000.0,0.0,FLAT,False,0.007561824990649502,33.560001373291016,False,0.0,0,0.0
2001-11-01,50000.0,0.0,FLAT,False,-0.0006457204347326551,32.310001373291016,False,0.0,0,0.0
2001-11-02,50000.0,0.0,FLAT,False,0.007963943533471296,30.709999084472656,False,0.0,0,0.0
2001-11-05,50000.0,0.0,FLAT,False,-0.0029819117617266855,30.5,False,0.0,0,0.0
2001-11-06,50000.0,0.0,FLAT,False,-0.005605011885184696,28.799999237060547,False,0.0,0,0.0
2001-11-07,50000.0,0.0,FLAT,False,0.005523564342120979,29.1299991607666,False,0.0,0,0.0
2001-11-08,50000.0,0.0,FLAT,False,-0.003107792129160458,28.6200008392334,False,0.0,0,0.0
2001-11-09,50000.0,0.0,FLAT,False,-0.015259325343597308,27.440000534057617,False,0.0,0,0.0
2001-11-12,50000.0,0.0,FLAT,False,0.012585518983980748,29.350000381469727,False,0.0,0,0.0
2001-11-13,50000.0,0.0,FLAT,False,0.005412803273723066,26.46999931335449,False,0.0,0,0.0
2001-11-14,50000.0,0.0,FLAT,False,-0.0025291970701364352,26.559999465942383,False,0.0,0,0.0
2001-11-15,50000.0,0.0,FLAT,False,0.001827521696868839,25.559999465942383,False,0.0,0,0.0
2001-11-16,50000.0,0.0,FLAT,False,0.0048973671920555795,25.06999969482422,False,0.0,0,0.0
2001-11-19,50000.0,0.0,FLAT,False,-0.0034555447023059127,24.459999084472656,False,0.0,0,0.0
2001-11-20,50000.0,0.0,FLAT,False,-0.002613130494264815,24.1200008392334,False,0.0,0,0.0
