symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
DXC,2012-11-30,2012-12-07,hold_expired,12.309793472290039,12.571771621704102,3747.3717077691476,977.9821334602071,0.0212008552378671,Technology
EFA,2012-12-06,2012-12-07,EFA_LIQUIDATED_FOR_CAPITAL,37.243896484375,37.25732421875,1643.0,20.418767578125,0.00036053516528888885,International Equity
WHR,2012-12-03,2012-12-10,hold_expired,63.2136344909668,62.39966583251953,578.6265576692582,-471.5625094456748,-0.012892292382962483,Consumer
EFA,2012-12-07,2012-12-10,EFA_LIQUIDATED_FOR_CAPITAL,37.25732421875,37.297603607177734,1514.0,59.46899407958984,0.001081113291744762,International Equity
GME,2012-12-04,2012-12-11,hold_expired,4.520834445953369,4.840506553649902,10125.810529033672,3226.8133834229084,0.07048966546027335,Consumer
EFA,2012-12-10,2012-12-11,EFA_LIQUIDATED_FOR_CAPITAL,37.297603607177734,37.51247787475586,1646.0,352.03704443359373,0.005761074353226592,International Equity
ANDV,2012-12-05,2012-12-12,hold_expired,34.545860290527344,35.48649215698242,861.3868885978809,809.3865698731593,0.027199550352860372,Unknown
EFA,2012-12-11,2012-12-12,EFA_LIQUIDATED_FOR_CAPITAL,37.51247787475586,37.633323669433594,1475.0,176.7725471496582,0.0032214825979026696,International Equity
LOW,2012-12-06,2012-12-13,hold_expired,27.762292861938477,27.25708770751953,1046.9396806283657,-529.9662626998032,-0.01823354997860937,Consumer
EFA,2012-12-12,2012-12-13,EFA_LIQUIDATED_FOR_CAPITAL,37.633323669433594,37.51918411254883,1702.0,-195.9675258178711,-0.0030329385171331547,International Equity
DXC,2012-12-07,2012-12-14,hold_expired,12.571771621704102,12.807876586914062,3041.404210904833,715.0492311942094,0.0187010210083734,Technology
EFA,2012-12-13,2012-12-14,EFA_LIQUIDATED_FOR_CAPITAL,37.51918411254883,37.65346908569336,1634.0,217.78764611816408,0.0035791016334925096,International Equity
WHR,2012-12-10,2012-12-17,hold_expired,62.39966583251953,63.45777130126953,650.2220902671048,687.3533275234126,0.01694088349106335,Consumer
EFA,2012-12-14,2012-12-17,EFA_LIQUIDATED_FOR_CAPITAL,37.65346908569336,37.807899475097656,1623.0,249.01752200317384,0.004101358869559535,International Equity
GME,2012-12-11,2012-12-18,hold_expired,4.840506553649902,4.842253684997559,8642.77805359768,6.457290414678296,0.00015434982669177222,Consumer
EFA,2012-12-17,2012-12-18,EFA_LIQUIDATED_FOR_CAPITAL,37.807899475097656,38.20159149169922,1582.0,621.2387702636719,0.010412956606088875,International Equity
AFL,2012-12-12,2012-12-19,hold_expired,19.781034469604492,19.850393295288086,1982.0717132408897,135.49209473781602,0.0034557760762529296,Financials
EFA,2012-12-18,2012-12-19,EFA_LIQUIDATED_FOR_CAPITAL,38.20159149169922,38.337337493896484,1537.0,207.10460537719726,0.003553412224377217,International Equity
LOW,2012-12-13,2012-12-20,hold_expired,27.25708770751953,27.928058624267578,1164.604816719665,780.2513567068651,0.024579695524963186,Consumer
EFA,2012-12-19,2012-12-20,EFA_LIQUIDATED_FOR_CAPITAL,38.337337493896484,38.59526824951172,1548.0,397.7288096923828,0.0067279256327150705,International Equity
DXC,2012-12-14,2012-12-21,hold_expired,12.807876586914062,12.629988670349121,2675.4363511472034,-478.6032347588322,-0.013967023756905419,Technology
GME,2012-12-18,2012-12-21,position_stop,4.842253684997559,4.466680526733398,8271.513647259111,-3114.830017773466,-0.07776815977875601,Consumer
NWL,2012-12-17,2012-12-24,hold_expired,13.529170989990234,13.535345077514648,2742.566102862104,14.190277057699706,0.0003824393621931596,Consumer
EFA,2012-12-20,2012-12-24,EFA_LIQUIDATED_FOR_CAPITAL,38.59526824951172,38.25588607788086,1632.0,-555.5037041015624,-0.008793362166491847,International Equity
EFA,2012-12-24,2012-12-26,EFA_LIQUIDATED_FOR_CAPITAL,38.25588607788086,38.24909973144531,1495.0,-11.64058792114258,-0.00017739352375034656,International Equity
