date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions,rebalance_today,n_trend_holdings
2005-08-24,109085.60434739439,8.280738995945168,1,1.0,-0.01885889576937929,1.0,False,4,False,1
2005-08-25,109432.99717902983,8.282411573782047,1,1.0,-0.015734364412879287,1.0,False,4,True,1
2005-08-26,109398.22713487397,8.2840844894531,1,1.0,-0.01604709422334101,1.0,False,4,False,1
2005-08-29,109537.17840834727,8.285757743026565,1,1.0,-0.014797334381391011,1.0,False,4,False,1
2005-08-30,110231.9881378165,8.287431334570693,1,1.0,-0.0085480552084091,1.0,False,4,False,1
2005-08-31,111158.24040683886,8.289105264153747,1,1.0,-0.00021712838207701212,1.0,False,4,False,1
2005-09-01,110489.06027053339,8.29079268915395,1,1.0,-0.006235889199304399,1.0,False,4,True,1
2005-09-02,110581.95812224233,8.29248045766567,1,1.0,-0.005400344468981439,1.0,False,4,False,1
2005-09-06,109803.43539247723,8.294168569758838,1,1.0,-0.012402557706617497,1.0,False,4,False,1
2005-09-07,108769.28520639073,8.295857025503397,1,1.0,-0.02170394332462507,1.0,False,4,False,1
2005-09-08,108885.5014719114,8.297545824969303,1,1.0,-0.020658667394997516,1.0,False,4,False,1
2005-09-09,109234.14689121823,8.299234968226529,1,1.0,-0.01752286997574504,1.0,False,4,True,1
2005-09-12,108478.7881490342,8.30092445534506,1,1.0,-0.024316740959260792,1.0,False,4,False,1
2005-09-13,109048.25499160573,8.302614286394897,1,1.0,-0.0191948246595477,1.0,False,4,False,1
2005-09-14,108629.77782283303,8.304304461446057,1,1.0,-0.022958704967613108,1.0,False,4,False,1
2005-09-15,107735.14346980357,8.305994980568565,1,1.0,-0.031005252961351964,1.0,False,4,False,1
2005-09-16,107026.32718276155,8.307685843832466,1,1.0,-0.03738051035415076,1.0,False,4,True,1
2005-09-19,107258.71513114066,8.309377051307818,1,1.0,-0.03529035947856904,1.0,False,4,False,1
2005-09-20,107537.58547885087,8.311068603064692,1,1.0,-0.03278213516810189,1.0,False,4,False,1
2005-09-21,108536.92443194693,8.312760499173173,1,1.0,-0.02379384982559621,1.0,False,4,False,1
2005-09-22,108432.3106990776,8.314452739703361,1,1.0,-0.024734769903094322,1.0,False,4,False,1
2005-09-23,107618.98193969729,8.316145324725372,1,1.0,-0.03205003660969393,1.0,False,4,True,1
2005-09-26,107130.9184432653,8.317838254309335,1,1.0,-0.036439792419981715,1.0,False,4,False,1
2005-09-27,107281.98364361959,8.31953152852539,1,1.0,-0.03508107712196324,1.0,False,4,False,1
2005-09-28,108002.42820451756,8.321225147443696,1,1.0,-0.028601232354701637,1.0,False,4,False,1
2005-09-29,107514.28749583232,8.322919111134427,1,1.0,-0.03299168262982948,1.0,False,4,False,1
2005-09-30,107142.59300407518,8.324613419667765,1,1.0,-0.03633478873617221,1.0,False,4,True,1
2005-10-03,106304.96779900939,8.326308073113912,1,1.0,-0.04386858328663528,1.0,False,4,False,1
2005-10-04,106654.83147826075,8.328003071543082,1,1.0,-0.04072182855609034,1.0,False,4,False,1
2005-10-05,107121.63039192698,8.329698415025502,1,1.0,-0.03652333132054349,1.0,False,4,False,1
2005-10-06,106713.23385229455,8.331394103631418,1,1.0,-0.0401965441219686,1.0,False,4,False,1
2005-10-07,107144.8406661262,8.333090137431086,1,1.0,-0.03631457276009596,1.0,False,4,True,1
2005-10-10,107074.98149595864,8.334786516494777,1,1.0,-0.03694290227395223,1.0,False,4,False,1
2005-10-11,106853.2866861828,8.336483240892777,1,1.0,-0.03893687659751371,1.0,False,4,False,1
2005-10-12,105814.99272895571,8.338180310695387,1,1.0,-0.0482755322501965,1.0,False,4,False,1
2005-10-13,105430.04329264296,8.339877725972922,1,1.0,-0.051737856389162284,1.0,False,4,False,1
2005-10-14,105250.9993876511,44.60110273899045,1,1.0,-0.05320665392659348,1.0,False,4,True,1
2005-10-17,106285.08640905583,44.610182249190885,1,1.0,-0.04404746752067391,1.0,False,4,False,1
2005-10-18,105700.61926360772,44.619263607720185,1,1.0,-0.04930430002855865,1.0,False,4,False,1
2005-10-19,104216.94868983253,44.62834681495461,1,1.0,-0.06264877584556454,1.0,False,4,False,1
2005-10-20,103407.67640281854,44.637431871270515,1,1.0,-0.06992755771637517,1.0,False,4,False,1
2005-10-21,104621.60754782977,44.64651877704431,1,1.0,-0.05900918065236891,1.0,False,4,True,1
2005-10-24,104329.37423546234,44.65560753265249,1,1.0,-0.06163759457292955,1.0,False,4,False,1
2005-10-25,105835.54778529667,44.664698138471636,1,1.0,-0.048090721825361345,1.0,False,4,False,1
2005-10-26,105543.31447663004,44.6737905948784,1,1.0,-0.05071913571264281,1.0,False,4,False,1
2005-10-27,106105.32357093741,44.6828849022495,1,1.0,-0.04566429613676975,1.0,False,4,False,1
2005-10-28,106195.2547252016,44.691981060961744,1,1.0,-0.04485543458199773,1.0,False,4,True,1
2005-10-31,104351.90450924718,44.70107907139201,1,1.0,-0.061434952170288895,1.0,False,4,False,1
2005-11-01,102845.74966429836,44.71069335109705,1,1.0,-0.074981661341883,1.0,False,4,False,1
2005-11-02,103744.96271082168,44.72030969863526,1,1.0,-0.06689393154308552,1.0,False,4,False,1
2005-11-03,103362.80787000898,44.7299281144514,1,1.0,-0.07033112046019567,1.0,False,4,False,1
2005-11-04,102351.21577540562,44.7395485989903,1,1.0,-0.07942961340903525,1.0,False,4,True,1
2005-11-07,102935.71020020543,44.7491711526969,1,1.0,-0.07417253557959606,1.0,False,4,False,1
2005-11-08,103250.43845275843,44.75879577601625,1,1.0,-0.0713417970069596,1.0,False,4,False,1
2005-11-09,104711.6515096276,44.76842246939347,1,1.0,-0.0581993093189091,1.0,False,4,False,1
2005-11-10,104531.81702218053,44.77805123327379,1,1.0,-0.059816782251147754,1.0,False,4,False,1
2005-11-11,105251.1859669802,44.787682068102534,1,1.0,-0.05334661183901853,1.0,False,4,True,1
2005-11-14,104846.55491385127,44.79731497432512,1,1.0,-0.056985957000702935,1.0,False,4,False,1
2005-11-15,104936.4866069348,44.80694995238706,1,1.0,-0.05617709060164848,1.0,False,4,False,1
2005-11-16,107454.2538428621,44.81658700273396,1,1.0,-0.03353171061161953,1.0,False,4,False,1
2005-11-17,109027.86519707307,44.82622612581153,1,1.0,-0.01937828667845002,1.0,False,4,False,1
2005-11-18,108982.9138092166,44.835867322065575,1,1.0,-0.019782589861186445,1.0,False,4,True,1
2005-11-21,110174.3692837853,44.84551059194199,1,1.0,-0.009066364170005501,1.0,False,4,False,1
2005-11-22,110916.21446990073,44.85515593588676,1,1.0,-0.002394037252529633,1.0,False,4,False,1
2005-11-23,110534.06823353012,44.86480335434599,1,1.0,-0.005831148779356406,1.0,False,4,False,1
2005-11-25,111141.03033663683,44.87445284776585,1,1.0,-0.0003719914622739875,1.0,False,4,False,1
2005-11-28,111860.40787760995,44.884104416592635,1,1.0,0.0,1.0,False,4,True,1
2005-11-29,111995.29204297338,44.89375806127271,1,1.0,0.0,1.0,False,4,False,1
2005-11-30,110421.69998360646,44.90341378225256,1,1.0,-0.014050605935150279,1.0,False,4,False,1
2005-12-01,112827.06886627496,44.912982485903775,1,1.0,0.0,1.0,False,4,False,1
2005-12-02,113164.28186719345,44.92255322860018,1,1.0,0.0,1.0,False,4,False,1
2005-12-05,114198.36938187016,44.93212601077627,1,1.0,0.0,1.0,False,4,True,1
2005-12-06,114445.66032876255,44.941700832866665,1,1.0,0.0,1.0,False,4,False,1
2005-12-07,115412.31059166015,44.95127769530605,1,1.0,0.0,1.0,False,4,False,1
2005-12-08,116716.1642867743,44.96085659852921,1,1.0,0.0,1.0,False,4,False,1
2005-12-09,117840.17386771875,44.97043754297104,1,1.0,0.0,1.0,False,4,False,1
2005-12-12,118199.86310768727,44.98002052906651,1,1.0,0.0,1.0,False,4,True,1
2005-12-13,116154.19303573303,44.98960555725068,1,1.0,-0.01730695453613752,1.0,False,4,False,1
2005-12-14,113231.79576245218,44.99919262795871,1,1.0,-0.04203115639634527,1.0,False,4,False,1
2005-12-15,112984.53255493498,45.00878174162586,1,1.0,-0.04412306414529817,1.0,False,4,False,1
2005-12-16,112647.33871591627,45.01837289868747,1,1.0,-0.04697580722127719,1.0,False,4,False,1
2005-12-19,112939.5907102402,45.027966099578975,1,1.0,-0.0445032832724647,1.0,False,4,True,1
2005-12-20,110286.95961945021,45.03756134473591,1,1.0,-0.06694519668159922,1.0,False,4,False,1
2005-12-21,111028.80475751155,45.0471586345939,1,1.0,-0.06066900382898327,1.0,False,4,False,1
2005-12-22,112759.77538589928,45.05675796958865,1,1.0,-0.04602456532599134,1.0,False,4,False,1
2005-12-23,112714.8239582271,45.066359350155984,1,1.0,-0.04640486551023761,1.0,False,4,False,1
2005-12-27,113883.79459070641,45.07596277673179,1,1.0,-0.03651508560949195,1.0,False,4,True,1
2005-12-28,115749.64831239037,45.08556824975207,1,1.0,-0.020729502863616817,1.0,False,4,False,1
2005-12-29,115749.65791991027,45.09517576965291,1,1.0,-0.020729421598945513,1.0,False,4,False,1
2005-12-30,115996.9489015478,45.10478533687049,1,1.0,-0.018637278908687813,1.0,False,4,False,1
2006-01-03,119458.8719958288,45.11439695184109,1,1.0,0.0,1.0,False,4,False,1
2006-01-04,119863.52229552712,45.12401061500106,1,1.0,0.0,1.0,False,4,True,1
2006-01-05,117705.45396934437,45.133626326786874,1,1.0,-0.018004459576731986,1.0,False,4,False,1
2006-01-06,120807.70598822826,45.14324408763508,1,1.0,0.0,1.0,False,4,False,1
2006-01-09,122785.9494337222,45.15286389798233,1,1.0,0.0,1.0,False,4,False,1
2006-01-10,121572.04557291647,45.16248575826535,1,1.0,-0.009886420134099022,1.0,False,4,False,1
2006-01-11,122628.60936552829,45.172109668920974,1,1.0,-0.0012814959108126101,1.0,False,4,True,1
2006-01-12,122403.82242166554,45.181735630386136,1,1.0,-0.0031122179677765083,1.0,False,4,False,1
2006-01-13,124674.3082764849,45.19136364309785,1,1.0,0.0,1.0,False,4,False,1
2006-01-17,124269.67722051413,45.200993707493225,1,1.0,-0.0032455819617446913,1.0,False,4,False,1
2006-01-18,121594.56993978885,45.21062582400946,1,1.0,-0.024702346549079983,1.0,False,4,False,1
2006-01-19,125011.54060301067,45.220259993083864,1,1.0,0.0,1.0,False,4,True,1
2006-01-20,124134.83161130305,45.22989621515382,1,1.0,-0.00701310154007152,1.0,False,4,False,1
2006-01-23,125416.20056354339,45.239534490656816,1,1.0,0.0,1.0,False,4,False,1
2006-01-24,125326.28814576729,45.24917482003042,1,1.0,-0.0007169891744560451,1.0,False,4,False,1
2006-01-25,126247.9774451334,45.258817203712304,1,1.0,0.0,1.0,False,4,False,1
2006-01-26,125663.5108627652,45.26846164214024,1,1.0,-0.004629588834883715,1.0,False,4,True,1
2006-01-27,125101.5205092588,45.27810813575208,1,1.0,-0.00908106890557077,1.0,False,4,False,1
2006-01-30,127461.92844272015,45.287756684985766,1,1.0,0.0,1.0,False,4,False,1
2006-01-31,127506.89912237816,45.29740729027935,1,1.0,0.0,1.0,False,4,False,1
2006-02-01,127506.90873908963,45.30702400174773,1,1.0,0.0,1.0,False,4,False,1
2006-02-02,128136.35561370212,45.31664275485921,1,1.0,0.0,1.0,False,4,True,1
2006-02-03,127057.32626355004,45.326263550047244,1,1.0,-0.008421021229917669,1.0,False,4,False,1
2006-02-06,127551.89863052838,45.33588638774537,1,1.0,-0.004561286320437186,1.0,False,4,False,1
2006-02-07,122786.1420810926,45.34551126838721,1,1.0,-0.04175413864289763,1.0,False,4,False,1
2006-02-08,123303.19925440334,45.35513819240649,1,1.0,-0.03771892811430925,1.0,False,4,False,1
2006-02-09,126338.0054531954,45.36476716023702,1,1.0,-0.014034734957627092,1.0,False,4,True,1
2006-02-10,123213.29645627778,45.37439817231271,1,1.0,-0.03842054633798226,1.0,False,4,False,1
2006-02-13,120807.9467753697,45.384031229067546,1,1.0,-0.05719234354910537,1.0,False,4,False,1
2006-02-14,122538.91743952429,45.39366633093562,1,1.0,-0.04368352590075642,1.0,False,4,False,1
2006-02-15,120897.87953028499,45.40330347835112,1,1.0,-0.05649049160089046,1.0,False,4,False,1
2006-02-16,122606.37397172449,45.41294267174831,1,1.0,-0.04315708258351383,1.0,False,4,True,1
2006-02-17,123595.5005258061,45.42258391156156,1,1.0,-0.0354377546277761,1.0,False,4,False,1
2006-02-21,123955.18982607518,45.43222719822533,1,1.0,-0.03263067230910453,1.0,False,4,False,1
2006-02-22,124449.76221554975,45.44187253217416,1,1.0,-0.028770937224096436,1.0,False,4,False,1
2006-02-23,122876.17014784353,45.451519913842695,1,1.0,-0.04105154300703217,1.0,False,4,False,1
2006-02-24,125124.17979727335,45.461169343665674,1,1.0,-0.023507656756990594,1.0,False,4,True,1
2006-02-27,124180.03356496271,45.47082082207792,1,1.0,-0.03087594993059699,1.0,False,4,False,1
2006-02-28,126090.83978831436,45.48047434951435,1,1.0,-0.015963662062326196,1.0,False,4,False,1
2006-03-01,126158.28702461116,45.49045478694105,1,1.0,-0.015437293811381515,1.0,False,4,False,1
2006-03-02,127597.02421060788,45.5004374145193,1,1.0,-0.004209120691303255,1.0,False,4,False,1
2006-03-03,126562.94767809211,45.5104222327297,1,1.0,-0.01227924668914163,1.0,False,4,True,1
2006-03-06,124202.55938018931,45.520409242053,1,1.0,-0.030700156888974796,1.0,False,4,False,1
2006-03-07,123573.13211353085,45.530398442970004,1,1.0,-0.03561232460152957,1.0,False,4,False,1
2006-03-08,121370.10313397659,45.540389835961655,1,1.0,-0.05280517335390013,1.0,False,4,False,1
2006-03-09,121977.07415661486,45.55038342150899,1,1.0,-0.048068258389066906,1.0,False,4,False,1
2006-03-10,121055.40449541103,45.56037920009315,1,1.0,-0.05526114021392134,1.0,False,4,True,1
2006-03-13,122134.45346433039,45.57037717219539,1,1.0,-0.04684004097508467,1.0,False,4,False,1
2006-03-14,123393.33797621525,45.58037733829707,1,1.0,-0.03701547164297366,1.0,False,4,False,1
2006-03-15,123955.34797857584,45.59037969887964,1,1.0,-0.032629440859794384,1.0,False,4,False,1
2006-03-16,124449.92072727201,45.60038425442467,1,1.0,-0.02876970297250636,1.0,False,4,False,1
2006-03-17,123955.36798988236,45.61039100541383,1,1.0,-0.03262928472209216,1.0,False,4,True,1
2006-03-20,124067.77628374139,45.62039995232891,1,1.0,-0.03175202946440426,1.0,False,4,False,1
2006-03-21,123303.4745273066,45.63041109565178,1,1.0,-0.03771678283178874,1.0,False,4,False,1
2006-03-22,123123.64042443587,45.64042443586444,1,1.0,-0.03912024170344389,1.0,False,4,False,1
2006-03-23,123011.25215506135,45.650439973448975,1,1.0,-0.03999734072060898,1.0,False,4,False,1
2006-03-24,125281.73839960342,45.66045770888759,1,1.0,-0.022278042934513426,1.0,False,4,True,1
2006-03-27,126810.38910557235,45.6704776426626,1,1.0,-0.01034816794744048,1.0,False,4,False,1
2006-03-28,126068.56358693347,45.6804997752564,1,1.0,-0.016137512566184908,1.0,False,4,False,1
2006-03-29,128339.049838072,45.690524107151525,1,1.0,0.0,1.0,False,4,False,1
2006-03-30,131778.49712046306,45.70055063883059,1,1.0,0.0,1.0,False,4,False,1
2006-03-31,130654.507149195,45.71057937077634,1,1.0,-0.008529464400952416,1.0,False,4,True,1
2006-04-03,131486.2833544441,45.72061030347159,1,1.0,-0.002217537787553544,1.0,False,4,False,1
2006-04-04,131171.57475964833,45.730643437399294,1,1.0,-0.0046057012882292775,1.0,False,4,False,1
2006-04-05,131913.42033575545,45.740678773042504,1,1.0,0.0,1.0,False,4,False,1
2006-04-06,133307.18797217027,45.750716310884364,1,1.0,0.0,1.0,False,4,False,1
2006-04-07,131756.08109906898,45.760756051408144,1,1.0,-0.011635658485014432,1.0,False,4,True,1
2006-04-10,134026.5673678193,45.770797995097205,1,1.0,0.0,1.0,False,4,False,1
2006-04-11,132700.25706894908,45.78084214243502,1,1.0,-0.00989595099736947,1.0,False,4,False,1
2006-04-12,133644.43157452907,45.790888493905165,1,1.0,-0.0028512693203054493,1.0,False,4,False,1
2006-04-13,133801.80093705,45.800937049991326,1,1.0,-0.0016771039036501737,1.0,False,4,False,1
2006-04-17,137376.13133082876,45.8109878111773,1,1.0,0.0,1.0,False,4,True,1
2006-04-18,139084.61761060217,45.821040777946976,1,1.0,0.0,1.0,False,4,False,1
2006-04-19,143355.8310959508,45.83109595078436,1,1.0,0.0,1.0,False,4,False,1
2006-04-20,137083.9190952247,45.84115333017356,1,1.0,-0.04375072859022771,1.0,False,4,False,1
2006-04-21,142119.4529280045,45.8512129165988,1,1.0,-0.008624610649462846,1.0,False,4,False,1
2006-04-24,138635.06470488632,45.861274710544386,1,1.0,-0.03293048086546757,1.0,False,4,True,1
2006-04-25,141175.30859457186,45.871338712494754,1,1.0,-0.015210630420198332,1.0,False,4,False,1
2006-04-26,143131.0848350987,45.88140492293444,1,1.0,-0.0015678213110988934,1.0,False,4,False,1
2006-04-27,141579.96941523688,45.891473342348085,1,1.0,-0.012387858488607363,1.0,False,4,False,1
2006-04-28,146368.21331154933,45.901543971220434,1,1.0,0.0,1.0,False,4,False,1
2006-05-01,146525.60061425765,45.912381835769196,1,1.0,0.0,1.0,False,4,True,1
2006-05-02,149650.33008261083,45.923222259258196,1,1.0,0.0,1.0,False,4,False,1
2006-05-03,149448.01200713683,45.93406524229163,1,1.0,-0.0013520111739502376,1.0,False,4,False,1
2006-05-04,151740.9924571722,45.94491078547384,1,1.0,0.0,1.0,False,4,False,1
2006-05-05,152887.47095664332,45.955758889409296,1,1.0,0.0,1.0,False,4,False,1
2006-05-08,151920.84112127346,45.96660955470263,1,1.0,-0.006322563124281659,1.0,False,4,True,1
2006-05-09,156686.61814881713,45.9774627819586,1,1.0,0.0,1.0,False,4,False,1
2006-05-10,158260.2221442554,45.988318571782116,1,1.0,0.0,1.0,False,4,False,1
2006-05-11,159721.43643278416,45.99917692477823,1,1.0,0.0,1.0,False,4,False,1
2006-05-12,159923.77621215797,46.01003784155214,1,1.0,0.0,1.0,False,4,False,1
2006-05-15,151583.7091337446,46.02090132270917,1,1.0,-0.05215033148560989,1.0,False,4,True,1
2006-05-16,154281.31313943915,46.03176736885481,1,1.0,-0.03528227054418432,1.0,False,4,False,1
2006-05-17,153247.24606615637,46.042635980594675,1,1.0,-0.04174827016188089,1.0,False,4,False,1
2006-05-18,151696.13144905306,46.053507158534536,1,1.0,-0.05144735716700366,1.0,False,4,False,1
2006-05-19,147469.90849711423,46.0643809032803,1,1.0,-0.07787384017412737,1.0,False,4,False,1
2006-05-22,146840.482117567,46.07525721543802,1,1.0,-0.08180963006743008,1.0,False,4,True,1
2006-05-23,149268.3199617792,46.08613609561389,1,1.0,-0.06662841124463685,1.0,False,4,False,1
2006-05-24,144052.97152926316,46.09701754441424,1,1.0,-0.09923987502201728,1.0,False,4,False,1
2006-05-25,145491.70104121088,46.10790156244556,1,1.0,-0.09024352974143908,1.0,False,4,False,1
2006-05-26,146390.91535797453,46.11878815031447,1,1.0,-0.08462076159844013,1.0,False,4,False,1
2006-05-30,146413.41104937895,46.12967730862774,1,1.0,-0.08448009653057605,1.0,False,4,True,1
2006-05-31,144435.1881154247,46.14056903799228,1,1.0,-0.09684988283365159,1.0,False,4,False,1
2006-06-01,140681.03444063873,46.15135348051743,1,1.0,-0.1203245259193603,1.0,False,4,False,1
2006-06-02,142794.1621404437,46.16214044369204,1,1.0,-0.10711118299228349,1.0,False,4,False,1
2006-06-05,142322.09498803358,46.17292992810527,1,1.0,-0.11006300895657986,1.0,False,4,False,1
2006-06-06,140658.58200684647,46.1837219343464,1,1.0,-0.12046492056165654,1.0,False,4,True,1
2006-06-07,140051.63177232238,46.19451646300487,1,1.0,-0.1242601675938508,1.0,False,4,False,1
2006-06-08,136971.88497049708,46.20531351467023,1,1.0,-0.14351775941223469,1.0,False,4,False,1
2006-06-09,135937.81782817782,46.21611308993219,1,1.0,-0.14998375946135223,1.0,False,4,False,1
2006-06-12,134993.66417104876,46.22691518938059,1,1.0,-0.1558875323837769,1.0,False,4,False,1
2006-06-13,125754.39360360267,46.23771981360541,1,1.0,-0.21366049640955043,1.0,False,4,True,1
2006-06-14,125080.00612584015,46.24852696319677,1,1.0,-0.2178774271015398,1.0,False,4,False,1
2006-06-15,128901.61865060359,46.25933663874491,1,1.0,-0.19398096459450356,1.0,False,4,False,1
2006-06-16,129710.91083487599,46.270148840840235,1,1.0,-0.18892047764932143,1.0,False,4,False,1
2006-06-19,126743.56233564038,46.280963570073276,1,1.0,-0.20747524525202118,1.0,False,4,False,1
2006-06-20,128856.69006573914,46.29178082703469,1,1.0,-0.19426190213556227,1.0,False,4,True,1
2006-06-21,131172.14671682325,46.302600612315295,1,1.0,-0.1797834005431282,1.0,False,4,False,1
2006-06-22,129823.35239387378,46.31342292650603,1,1.0,-0.18821738301543467,1.0,False,4,False,1
2006-06-23,130407.84802096356,46.32424777019798,1,1.0,-0.18456254420156817,1.0,False,4,False,1
2006-06-26,131059.77233100336,46.33507514398236,1,1.0,-0.18048607525523183,1.0,False,4,False,1
2006-06-27,129710.98659108361,46.34590504845053,1,1.0,-0.1889200040580454,1.0,False,4,True,1
2006-06-28,129396.27879558966,46.356737484194,1,1.0,-0.19088786528218085,1.0,False,4,False,1
2006-06-29,133847.32860150453,46.36757245180439,1,1.0,-0.16305554473043152,1.0,False,4,False,1
2006-06-30,137691.41738089913,46.378409951873486,1,1.0,-0.1390185386772322,1.0,False,4,False,1
2006-07-03,139827.02993602015,46.38924998499319,1,1.0,-0.12566459842412803,1.0,False,4,False,1
2006-07-05,140546.40009255175,46.400092551755556,1,1.0,-0.12116639202207535,1.0,False,4,True,1
2006-07-06,141715.37196670548,46.41093765275277,1,1.0,-0.11385683556144807,1.0,False,4,False,1
2006-07-07,140838.66418641162,46.42178528857716,1,1.0,-0.11933887083846421,1.0,False,4,False,1
2006-07-10,139467.39366451255,46.4326354598212,1,1.0,-0.1279133965088394,1.0,False,4,False,1
2006-07-11,143491.32657532528,46.44348816707748,1,1.0,-0.1027518288946625,1.0,False,4,False,1
2006-07-12,145986.6102272,46.454343410938755,1,1.0,-0.08714887285873307,1.0,False,4,True,1
2006-07-13,147402.87206154357,46.4652011919979,1,1.0,-0.07829301749218943,1.0,False,4,False,1
2006-07-14,148077.27263133507,46.476061510847934,1,1.0,-0.07407600496767865,1.0,False,4,False,1
2006-07-17,143806.08863945596,46.486924368082015,1,1.0,-0.1007836284091815,1.0,False,4,False,1
2006-07-18,141445.70121994006,46.497789764293444,1,1.0,-0.11554308118075408,1.0,False,4,False,1
2006-07-19,143985.94591355944,46.50865770007565,1,1.0,-0.09965898469900353,1.0,False,4,True,1
2006-07-20,140636.4415862815,46.51952817602222,1,1.0,-0.12060336463519644,1.0,False,4,False,1
2006-07-21,138770.60834308725,46.530401192726856,1,1.0,-0.132270380571962,1.0,False,4,False,1
2006-07-24,137489.25990468048,46.54127675078341,1,1.0,-0.14028262535067634,1.0,False,4,False,1
2006-07-25,138410.9504397629,46.552154850785875,1,1.0,-0.1345193138883597,1.0,False,4,False,1
2006-07-26,139422.56303549334,46.56303549332838,1,1.0,-0.12819372167719362,1.0,False,4,True,1
2006-07-27,141445.77734885478,46.57391867900519,1,1.0,-0.11554260525949292,1.0,False,4,False,1
2006-07-28,141917.8661764787,46.58480440841072,1,1.0,-0.11259064379221297,1.0,False,4,False,1
2006-07-31,142030.27534966456,46.59569268213951,1,1.0,-0.11188775161880417,1.0,False,4,False,1
2006-08-01,144637.9655091682,46.60619520334723,1,1.0,-0.09558191763326376,1.0,False,4,False,1
2006-08-02,145604.61670009178,46.61670009178989,1,1.0,-0.08953746813706134,1.0,False,4,True,1
2006-08-03,144188.3933816644,46.62720734800105,1,1.0,-0.09839308269506412,1.0,False,4,False,1
2006-08-04,144548.07497283188,46.63771697251441,1,1.0,-0.09614400130567749,1.0,False,4,False,1
2006-08-07,145042.64822896587,46.64822896586377,1,1.0,-0.09305144518000791,1.0,False,4,False,1
2006-08-08,143851.2214874692,46.658743328583064,1,1.0,-0.10050141148323873,1.0,False,4,False,1
2006-08-09,145334.9030857448,46.66926006120633,1,1.0,-0.09122398175360676,1.0,False,4,True,1
2006-08-10,142232.67977916426,46.67977916426774,1,1.0,-0.11062211868126105,1.0,False,4,False,1
2006-08-11,141018.76824253282,46.69030063830159,1,1.0,-0.11821268193429486,1.0,False,4,False,1
2006-08-14,139984.70082448385,46.70082448384229,1,1.0,-0.12467868370659346,1.0,False,4,False,1
2006-08-15,139445.18757750807,46.711350701424365,1,1.0,-0.12805224867689577,1.0,False,4,False,1
2006-08-16,140524.24565248494,46.72187929158246,1,1.0,-0.12130492130530596,1.0,False,4,True,1
2006-08-17,137242.16966611423,46.73241025485136,1,1.0,-0.14182767324676693,1.0,False,4,False,1
2006-08-18,137264.66500169723,46.74294359176594,1,1.0,-0.14168701040261591,1.0,False,4,False,1
2006-08-21,140411.87039214466,46.75347930286123,1,1.0,-0.12200760148284351,1.0,False,4,False,1
2006-08-22,139535.16230230077,46.76401738867235,1,1.0,-0.12748963869446817,1.0,False,4,False,1
2006-08-23,139040.61867406068,46.774557849734556,1,1.0,-0.1305820095872071,1.0,False,4,True,1
2006-08-24,138860.7851006866,46.78510068658323,1,1.0,-0.1317065051438358,1.0,False,4,False,1
2006-08-25,138905.75667495248,46.79564589975386,1,1.0,-0.1314252988532219,1.0,False,4,False,1
2006-08-28,137174.80619348979,46.80619348978205,1,1.0,-0.14224889572441676,1.0,False,4,False,1
2006-08-29,137039.933656299,46.81674345720356,1,1.0,-0.1430922508699909,1.0,False,4,False,1
2006-08-30,138118.98317959163,46.827295802554225,1,1.0,-0.13634497697193593,1.0,False,4,True,1
2006-08-31,140074.75990863185,46.83785052637004,1,1.0,-0.12411554634576562,1.0,False,4,False,1
2006-09-01,139737.56671958926,46.84809165956053,1,1.0,-0.12622400628485955,1.0,False,4,False,1
2006-09-05,142480.1397071023,46.85833503198292,1,1.0,-0.10907475524644321,1.0,False,4,False,1
2006-09-06,141356.14995271445,46.868580644126816,1,1.0,-0.11610303949066018,1.0,False,4,False,1
2006-09-07,137736.87882849647,46.87882849648194,1,1.0,-0.13873426551709395,1.0,False,4,True,1
2006-09-08,136365.60770651922,46.88907858953811,1,1.0,-0.14730879493790267,1.0,False,4,False,1
2006-09-11,131554.8993309238,46.899330923785264,1,1.0,-0.17739005297082108,1.0,False,4,False,1
2006-09-12,131150.26889946454,46.909585499713444,1,1.0,-0.1799201985394456,1.0,False,4,False,1
2006-09-13,131824.67744119477,46.91984231781279,1,1.0,-0.175703136164722,1.0,False,4,False,1
2006-09-14,128592.69051422036,32.72164596474613,1,1.0,-0.19580415244483063,1.0,False,4,True,1
2006-09-15,128489.89138297607,32.728800578605885,1,1.0,-0.19655546366098156,1.0,False,4,False,1
2006-09-18,128284.24460086084,32.73595675682763,1,1.0,-0.1978413686624166,1.0,False,4,False,1
2006-09-19,129723.64317706079,32.74311449975343,1,1.0,-0.18884083973089788,1.0,False,4,False,1
2006-09-20,129914.52606497594,32.7502738077254,1,1.0,-0.1876472530681063,1.0,False,4,False,1
2006-09-21,131104.32905943695,32.75743468108574,1,1.0,-0.18020744004544975,1.0,False,4,True,1
2006-09-22,131750.56489008892,32.764597120176724,1,1.0,-0.1761665410347302,1.0,False,4,False,1
2006-09-25,132675.82862681747,32.771761125340696,1,1.0,-0.17038088641177407,1.0,False,4,False,1
2006-09-26,132117.7489584352,32.77892669692009,1,1.0,-0.17387054681854397,1.0,False,4,False,1
2006-09-27,131735.87022698345,32.78609383525739,1,1.0,-0.17625842648261525,1.0,False,4,False,1
2006-09-28,131515.50729757486,32.79326254069518,1,1.0,-0.17763635124274185,1.0,False,4,True,1
